instance family
g38-g45 2 1000004
g38-g50 2 1000001
g39-g40 2 1000007
g39-g41 2 1000003
g39-g42 2 1000005
g39-g43 2 1000003
g39-g44 2 1000005
g39-g45 2 1000003
g39-g46 2 1000015
g39-g47 2 1000002
g39-g48 2 1000007
g39-g49 2 1000011
g39-g50 2 1000008
g4-g10 2 1
g4-g11 2 1
g4-g12 2 2
g4-g13 2 1
g4-g14 2 1
g4-g15 2 1
g4-g16 2 10
g4-g20 2 18
g4-g21 2 1
g4-g22 2 1
g4-g23 2 0
g4-g25 2 1
g4-g26 2 1
g4-g27 2 3
g4-g28 2 1
g4-g29 2 16
g4-g30 2 16
g4-g31 2 26
g4-g32 2 1
g4-g33 2 2
g4-g37 2 1
g4-g38 2 3
g4-g40 2 1
g4-g41 2 3
g4-g42 2 68
g4-g43 2 11
g4-g44 2 41
g4-g45 2 23
g4-g46 2 18
g4-g47 2 11
g4-g48 2 25
g4-g49 2 10
g4-g5 2 0
g4-g50 2 1
g4-g6 2 0
g4-g7 2 0
g4-g9 2 0
g40-g50 2 1000013
g41-g42 2 1000005
g41-g43 2 1000010
g41-g44 2 1000007
g41-g45 2 1000003
g41-g46 2 1000003
g41-g47 2 1000011
g41-g48 2 1000024
g41-g49 2 1000010
g41-g50 2 1000004
g42-g43 2 1000012
g42-g44 2 1000006
g42-g45 2 1000005
g42-g46 2 1000009
g42-g47 2 1000012
g42-g48 2 1000010
g42-g49 2 1000003
g42-g50 2 1000013
g43-g44 2 1000004
g43-g45 2 1000006
g43-g50 2 1000011
g44-g45 2 331
g44-g50 2 1000005
g45-g50 2 1000003
g46-g47 2 18
g46-g48 2 1000005
g46-g50 2 1000010
g47-g48 2 1000018
g47-g50 2 1000009
g48-g50 2 1000011
g49-g50 2 1000017
g5-g11 2 8
g5-g12 2 166
g5-g13 2 2
g5-g14 2 1
g5-g15 2 3
g5-g16 2 1
g5-g20 2 198
g5-g21 2 7
g5-g22 2 2
g5-g23 2 2
g5-g25 2 12
g5-g26 2 1
g5-g27 2 0
g5-g28 2 8
g5-g29 2 1
g5-g30 2 0
g5-g31 2 1
g5-g32 2 5
g5-g33 2 1
g5-g37 2 5
g5-g38 2 471976
g5-g40 2 7167
g5-g41 2 1
g5-g42 2 8
g5-g43 2 14
g5-g44 2 1
g5-g45 2 1
g5-g46 2 0
g5-g47 2 0
g5-g48 2 1
g5-g49 2 25
g5-g50 2 188
g5-g6 2 1
g5-g7 2 6
g6-g11 2 4
g6-g12 2 130
g6-g13 2 192
g6-g14 2 74
g6-g15 2 12
g6-g16 2 15
g6-g20 2 72438
g6-g21 2 58
g6-g22 2 41
g6-g23 2 19
g6-g25 2 144
g6-g26 2 5129
g6-g27 2 249
g6-g28 2 199226
g6-g29 2 10
g6-g30 2 92
g6-g31 2 150
g6-g32 2 702
g6-g33 2 128
g6-g37 2 90
g6-g38 2 1000013
g6-g40 2 1000006
g6-g41 2 12
g6-g42 2 43
g6-g43 2 806
g6-g44 2 6
g6-g45 2 48
g6-g46 2 38
g6-g47 2 40
g6-g48 2 49
g6-g49 2 1055
g6-g50 2 1000011
g6-g7 2 201
g7-g11 2 15
g7-g12 2 446868
g7-g13 2 911
g7-g14 2 70
g7-g15 2 1259
g7-g16 2 25
g7-g20 2 34604
g7-g21 2 9234
g7-g22 2 19
g7-g23 2 124
g7-g25 2 33
g7-g26 2 39
g7-g27 2 36
g7-g28 2 5
g7-g29 2 5446
g7-g30 2 2775
g7-g31 2 10809
g7-g32 2 406
g7-g33 2 23
g7-g37 2 428
g7-g38 2 1
g7-g40 2 1000002
g7-g41 2 16
g7-g42 2 48
g7-g43 2 184
g7-g44 2 8425
g7-g45 2 1925
g7-g46 2 1295
g7-g47 2 1138
g7-g48 2 1736
g7-g49 2 345
g7-g50 2 1000003
g8-g10 2 270
g8-g11 2 47715
g8-g12 2 150997
g8-g13 2 72625
g8-g14 2 16905
g8-g15 2 56160
g8-g16 2 661
g8-g19 2 1000010
g8-g20 2 1000015
g8-g21 2 91
g8-g22 2 1365
g8-g23 2 189053
g8-g25 2 1000017
g8-g26 2 222647
g8-g27 2 11248
g8-g28 2 511810
g8-g29 2 1000005
g8-g30 2 1000025
g8-g31 2 1000013
g8-g32 2 53
g8-g33 2 279
g8-g35 2 1833
g8-g36 2 4010
g8-g37 2 240
g8-g38 2 1000013
g8-g40 2 1000004
g8-g41 2 725
g8-g42 2 41496
g8-g43 2 264700
g8-g44 2 229944
g8-g45 2 537453
g8-g46 2 610450
g8-g47 2 467030
g8-g48 2 445365
g8-g49 2 400870
g8-g50 2 1000001
g8-g9 2 762805
g9-g10 2 1000003
g9-g11 2 1000003
g9-g12 2 1000001
g9-g13 2 1000005
g9-g14 2 129375
g9-g15 2 1000007
g9-g16 2 1000006
g9-g20 2 1000001
g9-g21 2 72
g9-g22 2 1000003
g9-g23 2 1000003
g9-g25 2 1000010
g9-g26 2 1000011
g9-g27 2 1000009
g9-g28 2 1000008
g9-g29 2 1000004
g9-g30 2 1000002
g9-g31 2 1000001
g9-g32 2 7
g9-g33 2 1000015
g9-g37 2 1000003
g9-g38 2 1000003
g9-g40 2 1000003
g9-g41 2 1000011
g9-g42 2 19
g9-g43 2 834
g9-g44 2 1000015
g9-g45 2 1000013
g9-g46 2 1000001
g9-g47 2 1000009
g9-g48 2 1000015
g9-g49 2 1000003
g9-g50 2 1000005
images-CVIU11-1-119 8 1000847
images-CVIU11-1-131 8 1000326
images-CVIU11-1-50 8 1000331
images-CVIU11-1-81 8 1000319
images-CVIU11-10-110 8 1000230
images-CVIU11-10-139 8 1000189
images-CVIU11-10-20 8 1000286
images-CVIU11-10-50 8 1000489
images-CVIU11-10-58 8 1000146
images-CVIU11-10-60 8 1000360
images-CVIU11-10-93 8 1000206
images-CVIU11-11-4 8 358
images-CVIU11-11-72 8 261
images-CVIU11-11-8 8 215
images-CVIU11-12-115 8 1000207
images-CVIU11-12-137 8 1000111
images-CVIU11-12-141 8 1000064
images-CVIU11-12-4 8 1000196
images-CVIU11-13-11 8 1000209
images-CVIU11-13-118 8 1000750
images-CVIU11-13-128 8 1000516
images-CVIU11-13-13 8 1000338
images-CVIU11-13-30 8 1001592
images-CVIU11-13-46 8 1000243
images-CVIU11-13-7 8 1000229
images-CVIU11-14-106 8 1000169
images-CVIU11-14-146 8 1000428
images-CVIU11-14-16 8 1000069
images-CVIU11-14-31 8 1000230
images-CVIU11-14-63 8 1000290
images-CVIU11-14-96 8 1000254
images-CVIU11-15-146 8 2863
images-CVIU11-16-143 8 1000063
images-CVIU11-16-37 8 1000267
images-CVIU11-16-55 8 1000126
images-CVIU11-17-107 8 14107
images-CVIU11-17-14 8 1566
images-CVIU11-17-82 8 2156
images-CVIU11-18-137 8 1000139
images-CVIU11-18-139 8 1000103
images-CVIU11-18-27 8 1000106
images-CVIU11-18-33 8 1000479
images-CVIU11-18-82 8 1000245
images-CVIU11-18-85 8 1000292
images-CVIU11-19-129 8 1000106
images-CVIU11-19-131 8 1000074
images-CVIU11-2-24 8 1000084
images-CVIU11-2-33 8 1000702
images-CVIU11-2-50 8 1000539
images-CVIU11-2-54 8 1000204
images-CVIU11-2-60 8 1000224
images-CVIU11-2-63 8 1000225
images-CVIU11-2-79 8 1000163
images-CVIU11-20-134 8 1620
images-CVIU11-20-31 8 2409
images-CVIU11-20-46 8 2030
images-CVIU11-20-72 8 2177
images-CVIU11-20-88 8 2126
images-CVIU11-21-102 8 1000146
images-CVIU11-21-119 8 1000829
images-CVIU11-21-9 8 1000120
images-CVIU11-22-100 8 1000105
images-CVIU11-22-107 8 1000257
images-CVIU11-22-110 8 1000288
images-CVIU11-22-118 8 1000246
images-CVIU11-22-12 8 1000412
images-CVIU11-23-113 8 1000063
images-CVIU11-23-143 8 1000163
images-CVIU11-23-48 8 1000200
images-CVIU11-24-113 8 873
images-CVIU11-24-49 8 8002
images-CVIU11-24-5 8 36249
images-CVIU11-24-77 8 31470
images-CVIU11-25-139 8 1000076
images-CVIU11-25-61 8 1000363
images-CVIU11-25-66 8 1000194
images-CVIU11-25-70 8 1000472
images-CVIU11-25-77 8 1000517
images-CVIU11-25-97 8 1000275
images-CVIU11-26-106 8 1000189
images-CVIU11-26-129 8 1535
images-CVIU11-26-138 8 1000616
images-CVIU11-26-15 8 1000028
images-CVIU11-26-57 8 1000458
images-CVIU11-26-70 8 1000356
images-CVIU11-26-71 8 1000591
images-CVIU11-26-75 8 1000488
images-CVIU11-26-77 8 1000323
images-CVIU11-26-78 8 1000324
images-CVIU11-27-125 8 1000335
images-CVIU11-27-137 8 1000090
images-CVIU11-27-144 8 1000275
images-CVIU11-27-17 8 1000435
images-CVIU11-27-36 8 1000132
images-CVIU11-28-130 8 1000131
images-CVIU11-28-135 8 1000302
images-CVIU11-28-99 8 1000513
images-CVIU11-29-107 8 2044
images-CVIU11-29-112 8 3004
images-CVIU11-29-114 8 2237
images-CVIU11-29-116 8 37441
images-CVIU11-29-12 8 9614
images-CVIU11-29-21 8 10079
images-CVIU11-29-3 8 35364
images-CVIU11-29-39 8 5166
images-CVIU11-29-75 8 9226
images-CVIU11-29-76 8 1835
images-CVIU11-29-79 8 3376
images-CVIU11-29-8 8 3692
images-CVIU11-29-82 8 3728
images-CVIU11-3-106 8 1000256
images-CVIU11-3-138 8 1000553
images-CVIU11-3-37 8 1000525
images-CVIU11-3-48 8 1000334
images-CVIU11-3-56 8 1000122
images-CVIU11-3-74 8 1000234
images-CVIU11-30-1 8 1000366
images-CVIU11-30-11 8 1000114
images-CVIU11-30-115 8 1000147
images-CVIU11-30-12 8 1000184
images-CVIU11-30-42 8 1000131
images-CVIU11-30-66 8 1000226
images-CVIU11-31-105 8 1000192
images-CVIU11-31-109 8 1000146
images-CVIU11-31-26 8 1000114
images-CVIU11-31-31 8 1000391
images-CVIU11-31-39 8 1000306
images-CVIU11-33-109 8 1000390
images-CVIU11-33-59 8 21424
images-CVIU11-33-71 8 22549
images-CVIU11-33-86 8 1000331
images-CVIU11-33-88 8 1000378
images-CVIU11-33-93 8 28545
images-CVIU11-34-106 8 1489
images-CVIU11-34-135 8 2403
images-CVIU11-34-88 8 7692
images-CVIU11-34-9 8 4832
images-CVIU11-35-141 8 141246
images-CVIU11-35-68 8 1000320
images-CVIU11-36-11 8 1000233
images-CVIU11-36-112 8 1000191
images-CVIU11-36-140 8 1000189
images-CVIU11-37-140 8 1000090
images-CVIU11-37-146 8 1000479
images-CVIU11-37-41 8 1000249
images-CVIU11-37-54 8 1000202
images-CVIU11-37-70 8 1000393
images-CVIU11-37-84 8 1000077
images-CVIU11-38-1 8 1000291
images-CVIU11-38-10 8 1000448
images-CVIU11-38-131 8 1000135
images-CVIU11-38-23 8 1000399
images-CVIU11-38-71 8 1000483
images-CVIU11-38-78 8 1000730
images-CVIU11-39-107 8 1000334
images-CVIU11-39-114 8 1000072
images-CVIU11-39-37 8 1000638
images-CVIU11-39-68 8 1000797
images-CVIU11-39-80 8 1000256
images-CVIU11-4-42 8 1000288
images-CVIU11-4-50 8 1000252
images-CVIU11-40-126 8 1000069
images-CVIU11-40-136 8 1000262
images-CVIU11-40-139 8 1000106
images-CVIU11-40-23 8 1000370
images-CVIU11-40-46 8 1000393
images-CVIU11-40-8 8 1000154
images-CVIU11-41-113 8 1000304
images-CVIU11-41-4 8 1000336
images-CVIU11-41-86 8 1000189
images-CVIU11-41-88 8 1000627
images-CVIU11-42-112 8 1000102
images-CVIU11-42-122 8 1000248
images-CVIU11-42-53 8 1000144
images-CVIU11-42-68 8 1000547
images-CVIU11-42-78 8 1000452
images-CVIU11-42-80 8 1000138
images-CVIU11-42-88 8 1000472
images-CVIU11-43-112 8 1000123
images-CVIU11-43-65 8 1000306
images-CVIU11-43-76 8 1000564
images-CVIU11-44-119 8 1001125
images-CVIU11-44-20 8 1000396
images-CVIU11-44-84 8 1000031
images-CVIU11-44-98 8 1000106
images-CVIU11-5-134 8 1000268
images-CVIU11-5-19 8 1000392
images-CVIU11-5-62 8 1000385
images-CVIU11-6-119 8 1000205
images-CVIU11-6-25 8 214522
images-CVIU11-6-58 8 1000146
images-CVIU11-7-56 8 1000101
images-CVIU11-7-96 8 1000157
images-CVIU11-8-120 8 1000200
images-CVIU11-8-129 8 1000140
images-CVIU11-8-130 8 1000028
images-CVIU11-8-20 8 1000400
images-CVIU11-8-68 8 1000344
images-CVIU11-8-83 8 1000383
images-CVIU11-9-110 8 1000288
meshes-CVIU11-1-106 10 1000033
meshes-CVIU11-1-120 10 1000112
meshes-CVIU11-1-149 10 1000228
meshes-CVIU11-1-170 10 1000225
meshes-CVIU11-1-175 10 1000031
meshes-CVIU11-1-187 10 1000154
meshes-CVIU11-1-188 10 1000224
meshes-CVIU11-1-20 10 1000263
meshes-CVIU11-1-205 10 1000052
meshes-CVIU11-1-206 10 1000868
meshes-CVIU11-1-220 10 1000018
meshes-CVIU11-1-223 10 1000299
meshes-CVIU11-1-225 10 1000235
meshes-CVIU11-1-250 10 1000013
meshes-CVIU11-1-278 10 1000016
meshes-CVIU11-1-279 10 1000012
meshes-CVIU11-1-282 10 1000275
meshes-CVIU11-1-283 10 1000315
meshes-CVIU11-1-294 10 1000252
meshes-CVIU11-1-305 10 1000248
meshes-CVIU11-1-314 10 1000820
meshes-CVIU11-1-318 10 1000162
meshes-CVIU11-1-34 10 1000394
meshes-CVIU11-1-357 10 1000055
meshes-CVIU11-1-360 10 1000194
meshes-CVIU11-1-368 10 1000102
meshes-CVIU11-1-37 10 1000009
meshes-CVIU11-1-397 10 1000176
meshes-CVIU11-1-410 10 1000045
meshes-CVIU11-1-424 10 1000247
meshes-CVIU11-1-431 10 1000191
meshes-CVIU11-1-461 10 1000195
meshes-CVIU11-1-466 10 1000008
meshes-CVIU11-1-489 10 1000442
meshes-CVIU11-1-511 10 1000336
meshes-CVIU11-1-63 10 1000026
meshes-CVIU11-1-88 10 1000033
meshes-CVIU11-2-100 10 1000240
meshes-CVIU11-2-108 10 1000219
meshes-CVIU11-2-11 10 1000047
meshes-CVIU11-2-121 10 1000008
meshes-CVIU11-2-13 10 1000165
meshes-CVIU11-2-137 10 1000140
meshes-CVIU11-2-177 10 1000023
meshes-CVIU11-2-211 10 1000057
meshes-CVIU11-2-223 10 1000200
meshes-CVIU11-2-233 10 1000145
meshes-CVIU11-2-245 10 1000087
meshes-CVIU11-2-246 10 1000236
meshes-CVIU11-2-248 10 1000137
meshes-CVIU11-2-267 10 1000427
meshes-CVIU11-2-3 10 1000013
meshes-CVIU11-2-300 10 1000124
meshes-CVIU11-2-304 10 1000034
meshes-CVIU11-2-305 10 1000038
meshes-CVIU11-2-317 10 1000028
meshes-CVIU11-2-321 10 1000062
meshes-CVIU11-2-324 10 1000035
meshes-CVIU11-2-349 10 1000063
meshes-CVIU11-2-35 10 1000086
meshes-CVIU11-2-353 10 1000287
meshes-CVIU11-2-354 10 1000014
meshes-CVIU11-2-365 10 1000017
meshes-CVIU11-2-447 10 1000201
meshes-CVIU11-2-449 10 1000364
meshes-CVIU11-2-462 10 1000029
meshes-CVIU11-2-484 10 1000179
meshes-CVIU11-2-487 10 1000281
meshes-CVIU11-2-493 10 1000312
meshes-CVIU11-2-503 10 1000251
meshes-CVIU11-2-511 10 1000238
meshes-CVIU11-2-513 10 1000404
meshes-CVIU11-2-52 10 1000013
meshes-CVIU11-2-54 10 1000113
meshes-CVIU11-2-6 10 1000148
meshes-CVIU11-2-76 10 1000391
meshes-CVIU11-2-80 10 1000174
meshes-CVIU11-3-100 10 1000246
meshes-CVIU11-3-12 10 1000015
meshes-CVIU11-3-130 10 1000114
meshes-CVIU11-3-139 10 1000209
meshes-CVIU11-3-147 10 1000309
meshes-CVIU11-3-151 10 1000027
meshes-CVIU11-3-158 10 1000313
meshes-CVIU11-3-16 10 1000004
meshes-CVIU11-3-17 10 1000052
meshes-CVIU11-3-190 10 1000012
meshes-CVIU11-3-193 10 1000192
meshes-CVIU11-3-195 10 1000093
meshes-CVIU11-3-213 10 1000028
meshes-CVIU11-3-218 10 1000153
meshes-CVIU11-3-220 10 1000021
meshes-CVIU11-3-23 10 1000065
meshes-CVIU11-3-242 10 1000152
meshes-CVIU11-3-246 10 1000166
meshes-CVIU11-3-251 10 1000038
meshes-CVIU11-3-289 10 1000005
meshes-CVIU11-3-290 10 1000013
meshes-CVIU11-3-313 10 1000098
meshes-CVIU11-3-325 10 1000003
meshes-CVIU11-3-35 10 1000067
meshes-CVIU11-3-357 10 1000003
meshes-CVIU11-3-381 10 1000037
meshes-CVIU11-3-408 10 1000017
meshes-CVIU11-3-431 10 1000254
meshes-CVIU11-3-434 10 1000058
meshes-CVIU11-3-448 10 1000147
meshes-CVIU11-3-45 10 1000041
meshes-CVIU11-3-457 10 1000081
meshes-CVIU11-3-484 10 1000428
meshes-CVIU11-3-501 10 1000120
meshes-CVIU11-3-503 10 1000120
meshes-CVIU11-3-511 10 1000119
meshes-CVIU11-3-512 10 1000036
meshes-CVIU11-3-513 10 1000248
meshes-CVIU11-3-526 10 1000053
meshes-CVIU11-3-59 10 1000031
meshes-CVIU11-3-7 10 1000049
meshes-CVIU11-3-97 10 1000026
meshes-CVIU11-3-98 10 1000420
meshes-CVIU11-4-114 10 1000032
meshes-CVIU11-4-129 10 1000178
meshes-CVIU11-4-135 10 1000060
meshes-CVIU11-4-166 10 1000015
meshes-CVIU11-4-168 10 1000194
meshes-CVIU11-4-206 10 1000227
meshes-CVIU11-4-213 10 1000050
meshes-CVIU11-4-228 10 1000291
meshes-CVIU11-4-248 10 1000020
meshes-CVIU11-4-268 10 1000135
meshes-CVIU11-4-311 10 1000250
meshes-CVIU11-4-313 10 1000035
meshes-CVIU11-4-325 10 1000002
meshes-CVIU11-4-341 10 1000010
meshes-CVIU11-4-387 10 1000106
meshes-CVIU11-4-441 10 1000093
meshes-CVIU11-4-45 10 1000067
meshes-CVIU11-4-46 10 1000103
meshes-CVIU11-4-471 10 1000052
meshes-CVIU11-4-487 10 1000572
meshes-CVIU11-4-501 10 1000500
meshes-CVIU11-4-80 10 1000328
meshes-CVIU11-5-102 10 1000305
meshes-CVIU11-5-115 10 1000043
meshes-CVIU11-5-121 10 1000019
meshes-CVIU11-5-147 10 1000149
meshes-CVIU11-5-148 10 1000129
meshes-CVIU11-5-163 10 1000077
meshes-CVIU11-5-182 10 1000018
meshes-CVIU11-5-188 10 1000208
meshes-CVIU11-5-191 10 1000317
meshes-CVIU11-5-200 10 1000024
meshes-CVIU11-5-212 10 1000166
meshes-CVIU11-5-216 10 1000018
meshes-CVIU11-5-223 10 1000214
meshes-CVIU11-5-244 10 1000098
meshes-CVIU11-5-283 10 1000208
meshes-CVIU11-5-286 10 1000058
meshes-CVIU11-5-304 10 1000043
meshes-CVIU11-5-306 10 1001050
meshes-CVIU11-5-315 10 1000054
meshes-CVIU11-5-333 10 1000144
meshes-CVIU11-5-34 10 1000120
meshes-CVIU11-5-36 10 1000148
meshes-CVIU11-5-409 10 1000010
meshes-CVIU11-5-433 10 1000182
meshes-CVIU11-5-464 10 1000344
meshes-CVIU11-5-468 10 1000046
meshes-CVIU11-5-488 10 1000736
meshes-CVIU11-5-517 10 1001287
meshes-CVIU11-5-59 10 1000085
meshes-CVIU11-5-73 10 1000060
meshes-CVIU11-5-99 10 1000368
meshes-CVIU11-6-102 10 1000662
meshes-CVIU11-6-150 10 1000497
meshes-CVIU11-6-151 10 1000059
meshes-CVIU11-6-163 10 1000252
meshes-CVIU11-6-194 10 1000076
meshes-CVIU11-6-211 10 1000060
meshes-CVIU11-6-265 10 1000083
meshes-CVIU11-6-293 10 1000083
meshes-CVIU11-6-303 10 1000050
meshes-CVIU11-6-306 10 1000175
meshes-CVIU11-6-314 10 1000462
meshes-CVIU11-6-325 10 1000032
meshes-CVIU11-6-338 10 1000035
meshes-CVIU11-6-345 10 1000036
meshes-CVIU11-6-400 10 1000420
meshes-CVIU11-6-438 10 1000568
meshes-CVIU11-6-443 10 1000193
meshes-CVIU11-6-485 10 1000006
meshes-CVIU11-6-498 10 1000017
meshes-CVIU11-6-523 10 1000044
meshes-CVIU11-6-528 10 1000626
meshes-CVIU11-6-56 10 1000024
meshes-CVIU11-6-58 10 1000059
meshes-CVIU11-6-65 10 1000641
meshes-CVIU11-6-68 10 1000232
meshes-CVIU11-6-77 10 1000391
meshes-CVIU11-6-81 10 1000106
PR15-1 9 11495
PR15-2 9 252
PR15-3 9 145
PR15-4 9 163
PR15-5 9 760
PR15-6 9 7511
PR15-7 9 147006
PR15-8 9 138
PR15-9 9 6515
PR15-10 9 148
PR15-11 9 137
PR15-12 9 144
PR15-13 9 2730
PR15-14 9 170022
PR15-15 9 5759
PR15-16 9 1000000
PR15-17 9 139
PR15-18 9 377
PR15-19 9 193
PR15-20 9 142
PR15-21 9 177
PR15-22 9 140
PR15-23 9 148
PR15-24 9 11346
g10-g100 11 1000164
g10-g101 11 1000038
g10-g102 11 1000090
g10-g103 11 1000028
g10-g104 11 1000053
g10-g105 11 1000117
g10-g106 11 1000268
g10-g107 11 1000326
g10-g108 11 1000229
g10-g109 11 1000163
g10-g110 11 1000484
g10-g111 11 1000493
g10-g112 11 1000675
g10-g51 11 1000002
g10-g52 11 1000005
g10-g53 11 1000006
g10-g54 11 1000016
g10-g55 11 1000005
g10-g56 11 1000016
g10-g57 11 1000028
g10-g61 11 1000010
g10-g62 11 1000005
g10-g63 11 1000006
g10-g64 11 1000005
g10-g65 11 1000035
g10-g67 11 1000054
g10-g68 11 1000033
g10-g69 11 1000020
g10-g70 11 1000026
g10-g71 11 1000006
g10-g72 11 1000130
g10-g74 11 1000051
g10-g75 11 1000065
g10-g76 11 1000015
g10-g77 11 1000031
g10-g78 11 1000062
g10-g79 11 1000050
g10-g80 11 1000077
g10-g81 11 1000150
g10-g83 11 1000008
g10-g84 11 1000009
g10-g85 11 1000165
g10-g87 11 1000040
g10-g88 11 1000014
g10-g89 11 1000058
g10-g90 11 1000019
g10-g91 11 1000114
g10-g92 11 1000127
g10-g94 11 1000112
g10-g95 11 1000360
g10-g96 11 1000041
g10-g97 11 1000220
g10-g98 11 1000219
g10-g99 11 1000028
g11-g100 11 1000637
g11-g101 11 1000170
g11-g102 11 1000098
g11-g103 11 1000151
g11-g104 11 1000231
g11-g105 11 1000225
g11-g106 11 1000212
g11-g107 11 1000342
g11-g108 11 1000450
g11-g109 11 1000306
g11-g110 11 1000498
g11-g111 11 1000407
g11-g112 11 1000805
g11-g51 11 1000004
g11-g52 11 1000005
g11-g53 11 1000001
g11-g54 11 1000033
g11-g55 11 1000025
g11-g56 11 1000020
g11-g57 11 1000081
g11-g61 11 1000003
g11-g62 11 1000024
g11-g63 11 1000041
g11-g64 11 1000009
g11-g65 11 1000003
g11-g67 11 1000017
g11-g68 11 1000010
g11-g69 11 1000035
g11-g70 11 1000055
g11-g71 11 1000009
g11-g72 11 1000135
g11-g74 11 1000053
g11-g75 11 1000027
g11-g76 11 1000014
g11-g77 11 1000059
g11-g78 11 7151
g11-g79 11 1000009
g11-g80 11 1000109
g11-g81 11 1000025
g11-g83 11 1000026
g11-g84 11 357695
g11-g85 11 1000019
g11-g87 11 1000068
g11-g88 11 1000029
g11-g89 11 1000086
g11-g90 11 1000022
g11-g91 11 1000104
g11-g92 11 1000099
g11-g94 11 1000016
g11-g95 11 1000085
g11-g96 11 1000251
g11-g97 11 1000189
g11-g98 11 1000092
g11-g99 11 1000063
g12-g100 11 1000636
g12-g101 11 1000037
g12-g102 11 1000036
g12-g103 11 1000181
g12-g104 11 1000057
g12-g105 11 1000149
g12-g106 11 1000114
g12-g107 11 1000192
g12-g108 11 1000108
g12-g109 11 1000484
g12-g110 11 1000289
g12-g111 11 1000459
g12-g112 11 1000182
g12-g51 11 1000009
g12-g52 11 56787
g12-g53 11 1000032
g12-g54 11 1000025
g12-g55 11 1000008
g12-g56 11 1000023
g12-g57 11 1000005
g12-g61 11 1000003
g12-g62 11 1000026
g12-g63 11 1000002
g12-g64 11 1000004
g12-g65 11 1000002
g12-g67 11 1000026
g12-g68 11 1000012
g12-g69 11 496954
g12-g70 11 1000013
g12-g71 11 1000018
g12-g72 11 1000012
g12-g74 11 1000029
g12-g75 11 1000026
g12-g76 11 1000010
g12-g77 11 1000023
g12-g78 11 1000015
g12-g79 11 1000042
g12-g80 11 1000224
g12-g81 11 1000019
g12-g83 11 1000069
g12-g84 11 1000008
g12-g85 11 1000048
g12-g87 11 1000031
g12-g88 11 1000041
g12-g89 11 1000053
g12-g90 11 1000082
g12-g91 11 1000109
g12-g92 11 1000092
g12-g94 11 1000086
g12-g95 11 1000208
g12-g96 11 1000136
g12-g97 11 1000240
g12-g98 11 1000073
g12-g99 11 1000133
g13-g100 11 1000098
g13-g101 11 1000037
g13-g102 11 1000113
g13-g103 11 1000106
g13-g104 11 1000139
g13-g105 11 1000186
g13-g106 11 1000180
g13-g107 11 1000302
g13-g108 11 1000339
g13-g109 11 1000345
g13-g110 11 1000124
g13-g111 11 1000340
g13-g112 11 1000337
g13-g51 11 1000009
g13-g52 11 1000004
g13-g53 11 1000022
g13-g54 11 1000031
g13-g55 11 1000032
g13-g56 11 1000025
g13-g57 11 1000037
g13-g61 11 1000009
g13-g62 11 1000036
g13-g63 11 1000011
g13-g64 11 1000017
g13-g65 11 1000049
g13-g67 11 1000013
g13-g68 11 1000028
g13-g69 11 6134
g13-g70 11 312229
g13-g71 11 604067
g13-g72 11 1000071
g13-g74 11 1000010
g13-g75 11 1000059
g13-g76 11 1000006
g13-g77 11 1000062
g13-g78 11 1000052
g13-g79 11 1000039
g13-g80 11 36466
g13-g81 11 1000083
g13-g83 11 1000066
g13-g84 11 1000023
g13-g85 11 1000070
g13-g87 11 1000077
g13-g88 11 1000059
g13-g89 11 1000098
g13-g90 11 1000023
g13-g91 11 1000189
g13-g92 11 1000118
g13-g94 11 1000186
g13-g95 11 1000393
g13-g96 11 1000432
g13-g97 11 1000089
g13-g98 11 1000073
g13-g99 11 1000024
g14-g100 11 1000126
g14-g101 11 1000159
g14-g102 11 1000058
g14-g103 11 1000079
g14-g104 11 1000200
g14-g105 11 1000230
g14-g106 11 1000554
g14-g107 11 1000113
g14-g108 11 1000387
g14-g109 11 1000210
g14-g110 11 1000491
g14-g111 11 1000303
g14-g112 11 1000572
g14-g51 11 1000008
g14-g52 11 1000012
g14-g53 11 1000015
g14-g54 11 1000006
g14-g55 11 1000019
g14-g56 11 1000005
g14-g57 11 1000060
g14-g61 11 1000014
g14-g62 11 1000004
g14-g63 11 1000009
g14-g64 11 1000010
g14-g65 11 1000042
g14-g67 11 1000016
g14-g68 11 1000038
g14-g69 11 63507
g14-g70 11 1000052
g14-g71 11 1000044
g14-g72 11 1000153
g14-g74 11 1000071
g14-g75 11 1000006
g14-g76 11 1000011
g14-g77 11 1000005
g14-g78 11 1000021
g14-g79 11 1000047
g14-g80 11 138649
g14-g81 11 1000087
g14-g83 11 1000069
g14-g84 11 1000033
g14-g85 11 1000142
g14-g87 11 1000078
g14-g88 11 1000079
g14-g89 11 1000017
g14-g90 11 1000166
g14-g91 11 1000065
g14-g92 11 1000204
g14-g94 11 1000134
g14-g95 11 1000419
g14-g96 11 1000132
g14-g97 11 1000471
g14-g98 11 1000169
g14-g99 11 1000141
g15-g100 11 1000484
g15-g101 11 1000126
g15-g102 11 1000122
g15-g103 11 1000209
g15-g104 11 1000141
g15-g105 11 1000252
g15-g106 11 1000413
g15-g107 11 1000205
g15-g108 11 1000231
g15-g109 11 1000114
g15-g110 11 1000670
g15-g111 11 1000177
g15-g112 11 1000630
g15-g51 11 1000006
g15-g52 11 1000024
g15-g53 11 1000021
g15-g54 11 1000026
g15-g55 11 1000005
g15-g56 11 1000023
g15-g57 11 1000082
