instance family
si4_r001_m400.01 7 100000000
si4_r001_m400.07 7 100000000
si2_m4Dr6_m1296.00 6 100000000
si2_m4Dr6_m1296.01 6 100000000
si2_m4Dr6_m1296.09 6 100000000
si2_m4Dr6_m1296.06 6 100000000
si2_m4Dr6_m1296.03 6 100000000
si2_m4Dr6_m1296.02 6 100000000
si2_m4Dr6_m1296.05 6 100000000
si2_m4Dr6_m1296.08 6 100000000
si2_m4Dr6_m1296.04 6 100000000
si2_m4Dr6_m1296.07 6 100000000
si2_b03_m800.07 3 100000000
si2_b03_m800.08 3 100000000
si2_b03_m800.04 3 100000000
si2_b03_m800.05 3 100000000
si2_b03_m800.09 3 100000000
si2_b03_m800.00 3 100000000
si2_b03_m800.02 3 100000000
si2_b03_m800.03 3 100000000
si2_b03_m800.01 3 100000000
si2_b03_m800.06 3 100000000
si4_b03m_m200.05 4 1000013
si4_b03m_m200.02 4 1000011
si4_b03m_m200.04 4 1000011
si4_b03m_m200.07 4 1000012
si4_b03m_m200.00 4 1000012
si4_b03m_m200.06 4 1000012
si4_b03m_m200.03 4 1000015
si4_b03m_m200.09 4 1000013
si4_b03m_m200.08 4 1000012
si4_b03m_m200.01 4 1000012
si2_b06m_m200.04 4 1000004
si2_b06m_m200.03 4 1000003
si2_b06m_m200.08 4 1000003
si2_b06m_m200.06 4 1000003
si2_b06m_m200.05 4 1000003
si2_b06m_m200.02 4 1000003
si2_b06m_m200.00 4 1000003
si2_b06m_m200.01 4 1000003
si2_b06m_m200.09 4 1000004
si2_b06m_m200.07 4 1000003
si6_m4Dr4_m625.05 6 100000000
si6_m4Dr4_m625.09 6 100000000
si6_m4Dr4_m625.04 6 100000000
si6_m4Dr4_m625.00 6 100000000
si6_m4Dr4_m625.08 6 100000000
si6_m4Dr4_m625.06 6 100000000
si6_m4Dr4_m625.01 6 100000000
si6_m4Dr4_m625.03 6 100000000
si6_m4Dr4_m625.07 6 100000000
si6_m4Dr4_m625.02 6 100000000
si4_b03_m200.06 3 1000015
si4_b03_m200.02 3 1000014
si4_b03_m200.07 3 1000016
si4_b03_m200.04 3 1000013
si4_b03_m200.03 3 1000016
si4_b03_m200.05 3 1000016
si4_b03_m200.09 3 212056
si4_b03_m200.01 3 1000015
si4_b03_m200.00 3 1000013
si4_b03_m200.08 3 1000015
si2_b03_m400.03 3 100000000
si2_b03_m400.06 3 100000000
si2_b03_m400.07 3 100000000
si2_b03_m400.01 3 100000000
si2_b03_m400.05 3 100000000
si2_b03_m400.09 3 100000000
si2_b03_m400.02 3 100000000
si2_b03_m400.00 3 100000000
si2_b03_m400.08 3 100000000
si2_b03_m400.04 3 100000000
si4_b09_m200.02 3 1000014
si4_b09_m200.01 3 1000012
si4_b09_m200.00 3 1000019
si4_b09_m200.09 3 1000012
si4_b09_m200.08 3 1000010
si4_b09_m200.04 3 1000012
si4_b09_m200.06 3 1000014
si4_b09_m200.05 3 1000012
si4_b09_m200.07 3 1000012
si4_b09_m200.03 3 1000010
si4_m4Dr4_m256.05 6 100000000
si4_m4Dr4_m256.09 6 100000000
si4_m4Dr4_m256.01 6 100000000
si4_m4Dr4_m256.03 6 100000000
si4_m4Dr4_m256.06 6 100000000
si4_m4Dr4_m256.07 6 100000000
si4_m4Dr4_m256.00 6 100000000
si4_m4Dr4_m256.02 6 100000000
si4_m4Dr4_m256.08 6 100000000
si4_m4Dr4_m256.04 6 100000000
si2_m4D_m625.01 5 100000000
si2_m4D_m625.00 5 100000000
si2_m4D_m625.08 5 100000000
si2_m4D_m625.04 5 100000000
si2_m4D_m625.09 5 100000000
si2_m4D_m625.02 5 100000000
si2_m4D_m625.05 5 100000000
si2_m4D_m625.06 5 100000000
si2_m4D_m625.07 5 100000000
si2_m4D_m625.03 5 100000000
si4_b09_m800.03 3 100000000
si4_b09_m800.02 3 100000000
si4_b09_m800.09 3 100000000
si4_b09_m800.06 3 100000000
si4_b09_m800.04 3 100000000
si4_b09_m800.05 3 100000000
si4_b09_m800.00 3 100000000
si4_b09_m800.01 3 100000000
si4_b09_m800.07 3 100000000
si4_b09_m800.08 3 100000000
si2_m4Dr4_m256.05 6 1000008
si2_m4Dr4_m256.02 6 1000007
si2_m4Dr4_m256.00 6 1000007
si2_m4Dr4_m256.07 6 1000007
si2_m4Dr4_m256.03 6 1000008
si2_m4Dr4_m256.06 6 1000008
si2_m4Dr4_m256.04 6 1000007
si2_m4Dr4_m256.09 6 1000007
si2_m4Dr4_m256.01 6 1000007
si2_m4Dr4_m256.08 6 1000009
si6_m4Dr2_m256.04 6 100000000
si6_m4Dr2_m256.08 6 100000000
si6_m4Dr2_m256.00 6 100000000
si6_m4Dr2_m256.07 6 100000000
si6_m4Dr2_m256.01 6 100000000
si6_m4Dr2_m256.09 6 100000000
si6_m4Dr2_m256.03 6 100000000
si6_m4Dr2_m256.05 6 100000000
si6_m4Dr2_m256.02 6 100000000
si6_m4Dr2_m256.06 6 100000000
si6_b06_m800.00 3 100000000
si6_b06_m800.05 3 100000000
si6_b06_m800.02 3 100000000
si6_b06_m800.07 3 100000000
si6_b06_m800.08 3 100000000
si6_b06_m800.09 3 100000000
si6_b06_m800.06 3 100000000
si6_b06_m800.01 3 100000000
si6_b06_m800.04 3 100000000
si6_b06_m800.03 3 100000000
si4_b09m_m800.06 4 100000000
si4_b09m_m800.01 4 100000000
si4_b09m_m800.02 4 100000000
si4_b09m_m800.08 4 100000000
si4_b09m_m800.04 4 100000000
si4_b09m_m800.03 4 100000000
si4_b09m_m800.09 4 100000000
si4_b09m_m800.05 4 100000000
si4_b09m_m800.00 4 100000000
si4_b09m_m800.07 4 100000000
si2_b06_m800.04 3 100000000
si2_b06_m800.07 3 100000000
si2_b06_m800.02 3 100000000
si2_b06_m800.00 3 100000000
si2_b06_m800.03 3 100000000
si2_b06_m800.05 3 100000000
si2_b06_m800.09 3 100000000
si2_b06_m800.01 3 100000000
si2_b06_m800.08 3 100000000
si2_b06_m800.06 3 100000000
si6_m4D_m256.03 5 100000000
si6_m4D_m256.08 5 100000000
si6_m4D_m256.07 5 100000000
si6_m4D_m256.00 5 100000000
si6_m4D_m256.01 5 100000000
si6_m4D_m256.05 5 100000000
si6_m4D_m256.09 5 100000000
si6_m4D_m256.04 5 100000000
si6_m4D_m256.02 5 100000000
si6_m4D_m256.06 5 100000000
si2_b06m_m800.07 4 100000000
si2_b06m_m800.02 4 100000000
si2_b06m_m800.03 4 100000000
si2_b06m_m800.01 4 100000000
si2_b06m_m800.08 4 100000000
si2_b06m_m800.04 4 100000000
si2_b06m_m800.06 4 100000000
si2_b06m_m800.09 4 100000000
si2_b06m_m800.05 4 100000000
si2_b06m_m800.00 4 100000000
si4_b06m_m200.00 4 1000011
si4_b06m_m200.08 4 1000009
si4_b06m_m200.05 4 1000013
si4_b06m_m200.09 4 1000011
si4_b06m_m200.01 4 1000012
si4_b06m_m200.07 4 1000011
si4_b06m_m200.02 4 1000013
si4_b06m_m200.04 4 1000010
si4_b06m_m200.06 4 1000010
si4_b06m_m200.03 4 1000011
si6_r001_m400.09 7 100000000
si6_r001_m400.05 7 100000000
si6_r001_m400.00 7 100000000
si6_r001_m400.04 7 100000000
si6_r001_m400.07 7 100000000
si6_r001_m400.06 7 100000000
si6_r001_m400.02 7 100000000
si6_r001_m400.03 7 100000000
si6_r001_m400.08 7 100000000
si6_r001_m400.01 7 100000000
si6_m4D_m625.00 5 100000000
si6_m4D_m625.07 5 100000000
si6_m4D_m625.05 5 100000000
si6_m4D_m625.08 5 100000000
si6_m4D_m625.02 5 100000000
si6_m4D_m625.03 5 100000000
si6_m4D_m625.04 5 100000000
si6_m4D_m625.09 5 100000000
si6_m4D_m625.01 5 100000000
si6_m4D_m625.06 5 100000000
si6_b09m_m800.02 4 100000000
si6_b09m_m800.09 4 100000000
si6_b09m_m800.04 4 100000000
si6_b09m_m800.07 4 100000000
si6_b09m_m800.00 4 100000000
si6_b09m_m800.05 4 100000000
si6_b09m_m800.03 4 100000000
si6_b09m_m800.01 4 100000000
si6_b09m_m800.06 4 100000000
si6_b09m_m800.08 4 100000000
si4_m4Dr6_m1296.01 6 100000000
si4_m4Dr6_m1296.07 6 100000000
si4_m4Dr6_m1296.06 6 100000000
si4_m4Dr6_m1296.02 6 100000000
si4_m4Dr6_m1296.08 6 100000000
si4_m4Dr6_m1296.03 6 100000000
si4_m4Dr6_m1296.00 6 100000000
si4_m4Dr6_m1296.09 6 100000000
si4_m4Dr6_m1296.05 6 100000000
si4_m4Dr6_m1296.04 6 100000000
si2_b06_m400.09 3 100000000
si2_b06_m400.02 3 100000000
si2_b06_m400.00 3 100000000
si2_b06_m400.03 3 100000000
si2_b06_m400.07 3 100000000
si2_b06_m400.04 3 100000000
si2_b06_m400.05 3 100000000
si2_b06_m400.01 3 100000000
si2_b06_m400.08 3 100000000
si2_b06_m400.06 3 100000000
si4_r01_m200.01 7 1000007
si4_r01_m200.08 7 1000008
si4_r01_m200.03 7 1000008
si4_r01_m200.04 7 1000008
si4_r01_m200.07 7 1000008
si4_r01_m200.02 7 1000007
si4_r01_m200.05 7 1000008
si4_r01_m200.06 7 1000008
si4_r01_m200.00 7 1000008
si4_r01_m200.09 7 1000008
si2_r001_m400.06 7 100000000
si2_r001_m400.08 7 100000000
si2_r001_m400.09 7 100000000
si2_r001_m400.01 7 100000000
si2_r001_m400.03 7 100000000
si2_r001_m400.04 7 100000000
si2_r001_m400.05 7 100000000
si2_r001_m400.02 7 100000000
si2_r001_m400.00 7 100000000
si2_r001_m400.07 7 100000000
si4_b03m_m800.03 4 100000000
si4_b03m_m800.05 4 100000000
si4_b03m_m800.06 4 100000000
si4_b03m_m800.01 4 100000000
si4_b03m_m800.08 4 100000000
si4_b03m_m800.09 4 100000000
si4_b03m_m800.00 4 100000000
si4_b03m_m800.02 4 100000000
si4_b03m_m800.07 4 100000000
si4_b03m_m800.04 4 100000000
si2_r01_m200.03 7 1000003
si2_r01_m200.00 7 1000003
si2_r01_m200.05 7 1000002
si2_r01_m200.01 7 1000003
si2_r01_m200.08 7 1000004
si2_r01_m200.06 7 1000003
si2_r01_m200.09 7 1000003
si2_r01_m200.02 7 1000003
si2_r01_m200.07 7 1000003
si2_r01_m200.04 7 1000003
si2_r01_m400.04 7 100000000
si2_r01_m400.00 7 100000000
si2_r01_m400.07 7 100000000
si2_r01_m400.09 7 100000000
si2_r01_m400.01 7 100000000
si2_r01_m400.03 7 100000000
si2_r01_m400.02 7 100000000
si2_r01_m400.05 7 100000000
si2_r01_m400.06 7 100000000
si2_r01_m400.08 7 100000000
si4_m4D_m625.09 5 100000000
si4_m4D_m625.03 5 100000000
si4_m4D_m625.07 5 100000000
si4_m4D_m625.02 5 100000000
si4_m4D_m625.00 5 100000000
si4_m4D_m625.01 5 100000000
si4_m4D_m625.04 5 100000000
si4_m4D_m625.06 5 100000000
si4_m4D_m625.08 5 100000000
si4_m4D_m625.05 5 100000000
si6_m4Dr6_m256.05 6 100000000
si6_m4Dr6_m256.04 6 100000000
si6_m4Dr6_m256.03 6 100000000
si6_m4Dr6_m256.02 6 100000000
si6_m4Dr6_m256.08 6 100000000
si6_m4Dr6_m256.00 6 100000000
si6_m4Dr6_m256.09 6 100000000
si6_m4Dr6_m256.07 6 100000000
si6_m4Dr6_m256.06 6 100000000
si6_m4Dr6_m256.01 6 100000000
si6_b09_m400.07 3 100000000
si6_b09_m400.03 3 100000000
si6_b09_m400.04 3 100000000
si6_b09_m400.06 3 100000000
si6_b09_m400.05 3 100000000
si6_b09_m400.09 3 100000000
si6_b09_m400.02 3 100000000
si6_b09_m400.01 3 100000000
si6_b09_m400.08 3 100000000
si6_b09_m400.00 3 100000000
si6_b06_m400.03 3 100000000
si6_b06_m400.08 3 100000000
si6_b06_m400.07 3 100000000
si6_b06_m400.04 3 100000000
si6_b06_m400.05 3 100000000
si6_b06_m400.06 3 100000000
si6_b06_m400.02 3 100000000
si6_b06_m400.01 3 100000000
si6_b06_m400.00 3 100000000
si6_b06_m400.09 3 100000000
si6_b03m_m200.04 4 100000000
si6_b03m_m200.07 4 100000000
si6_b03m_m200.08 4 100000000
si6_b03m_m200.02 4 100000000
si6_b03m_m200.03 4 100000000
si6_b03m_m200.06 4 100000000
si6_b03m_m200.01 4 100000000
si6_b03m_m200.09 4 100000000
si6_b03m_m200.00 4 100000000
si6_b03m_m200.05 4 100000000
si4_b06_m800.04 3 100000000
si4_b06_m800.00 3 100000000
si4_b06_m800.08 3 100000000
si4_b06_m800.05 3 100000000
si4_b06_m800.03 3 100000000
si4_b06_m800.06 3 100000000
si4_b06_m800.07 3 100000000
si4_b06_m800.01 3 100000000
si4_b06_m800.02 3 100000000
si4_b06_m800.09 3 100000000
si6_b09m_m200.07 4 1000021
si6_b09m_m200.06 4 1000021
si6_b09m_m200.01 4 1000019
si6_b09m_m200.08 4 1000021
si6_b09m_m200.00 4 1000022
si6_b09m_m200.09 4 1000022
si6_b09m_m200.02 4 1000020
si6_b09m_m200.05 4 1000022
si6_b09m_m200.03 4 1000020
si6_b09m_m200.04 4 1000021
si4_b09m_m400.07 4 100000000
si4_b09m_m400.06 4 100000000
si4_b09m_m400.00 4 100000000
si4_b09m_m400.08 4 100000000
si4_b09m_m400.04 4 100000000
si4_b09m_m400.09 4 100000000
si4_b09m_m400.02 4 100000000
si4_b09m_m400.03 4 100000000
si4_b09m_m400.01 4 100000000
si4_b09m_m400.05 4 100000000
si6_m4Dr4_m1296.03 6 100000000
si6_m4Dr4_m1296.06 6 100000000
si6_m4Dr4_m1296.04 6 100000000
si6_m4Dr4_m1296.01 6 100000000
si6_m4Dr4_m1296.09 6 100000000
si6_m4Dr4_m1296.02 6 100000000
si6_m4Dr4_m1296.08 6 100000000
si6_m4Dr4_m1296.05 6 100000000
si6_m4Dr4_m1296.07 6 100000000
si6_m4Dr4_m1296.00 6 100000000
si6_b06_m200.09 3 1000029
si6_b06_m200.03 3 1000035
si6_b06_m200.05 3 1000032
si6_b06_m200.00 3 1000032
si6_b06_m200.08 3 1000032
si6_b06_m200.02 3 1000028
si6_b06_m200.06 3 1000032
si6_b06_m200.04 3 1000028
si6_b06_m200.01 3 1000033
si6_b06_m200.07 3 1000029
si4_m4Dr6_m625.02 6 100000000
si4_m4Dr6_m625.06 6 100000000
si4_m4Dr6_m625.03 6 100000000
si4_m4Dr6_m625.07 6 100000000
si4_m4Dr6_m625.08 6 100000000
si4_m4Dr6_m625.09 6 100000000
si4_m4Dr6_m625.00 6 100000000
si4_m4Dr6_m625.01 6 100000000
si4_m4Dr6_m625.05 6 100000000
si4_m4Dr6_m625.04 6 100000000
si6_b06m_m200.09 4 1000021
si6_b06m_m200.02 4 1000022
si6_b06m_m200.05 4 1000021
si6_b06m_m200.00 4 1000022
si6_b06m_m200.07 4 1000025
si6_b06m_m200.04 4 1000022
si6_b06m_m200.08 4 1000022
si6_b06m_m200.06 4 1000021
si6_b06m_m200.03 4 1000022
si6_b06m_m200.01 4 1000022
si6_m4Dr4_m256.05 6 100000000
si6_m4Dr4_m256.03 6 100000000
si6_m4Dr4_m256.02 6 100000000
si6_m4Dr4_m256.01 6 100000000
si6_m4Dr4_m256.08 6 100000000
si6_m4Dr4_m256.09 6 100000000
si6_m4Dr4_m256.07 6 100000000
si6_m4Dr4_m256.06 6 100000000
si6_m4Dr4_m256.04 6 100000000
si6_m4Dr4_m256.00 6 100000000
si4_r001_m600.01 7 100000000
si4_r001_m600.08 7 100000000
si4_r001_m600.02 7 100000000
si4_r001_m600.07 7 100000000
si4_r001_m600.05 7 100000000
si4_r001_m600.06 7 100000000
si4_r001_m600.00 7 100000000
si4_r001_m600.04 7 100000000
si4_r001_m600.09 7 100000000
si4_r001_m600.03 7 100000000
si2_b09m_m200.08 4 1000003
si2_b09m_m200.06 4 1000003
si2_b09m_m200.03 4 1000003
si2_b09m_m200.09 4 1000002
si2_b09m_m200.04 4 1000003
si2_b09m_m200.00 4 1000003
si2_b09m_m200.01 4 1000003
si2_b09m_m200.05 4 1000002
si2_b09m_m200.07 4 1000003
si2_b09m_m200.02 4 1000003
si6_b03_m200.01 3 100000000
si6_b03_m200.03 3 100000000
si6_b03_m200.04 3 100000000
si6_b03_m200.08 3 100000000
si6_b03_m200.07 3 100000000
si6_b03_m200.09 3 100000000
si6_b03_m200.05 3 100000000
si6_b03_m200.02 3 100000000
si6_b03_m200.06 3 100000000
si6_b03_m200.00 3 100000000
si6_b09_m200.09 3 1000023
si6_b09_m200.06 3 1000023
si6_b09_m200.08 3 1000022
si6_b09_m200.03 3 1000021
si6_b09_m200.00 3 1000022
si6_b09_m200.02 3 1000025
si6_b09_m200.07 3 1000026
si6_b09_m200.04 3 1000022
si6_b09_m200.01 3 1000025
si6_b09_m200.05 3 1000024
g10-g11 2 1000001
g10-g12 2 1000000
g10-g13 2 1000001
g10-g14 2 1000001
g10-g15 2 1000001
g10-g16 2 1000000
g10-g20 2 1000000
g10-g21 2 522
g10-g22 2 1000001
g10-g23 2 1000001
g10-g25 2 1000000
g10-g26 2 1000001
g10-g27 2 1000001
g10-g28 2 1000001
g10-g29 2 1000001
g10-g30 2 1000001
g10-g31 2 1000001
g10-g32 2 414
g10-g33 2 1000001
g10-g37 2 1000001
g10-g38 2 1000002
g10-g40 2 1000001
g10-g41 2 1000002
g10-g42 2 1000001
g10-g43 2 1000001
g10-g44 2 1000002
g10-g45 2 1000001
g10-g46 2 1000002
g10-g47 2 1000001
g10-g48 2 1000002
g10-g49 2 1000001
g10-g50 2 1000001
g11-g12 2 1000000
g11-g13 2 1000001
g11-g14 2 1000001
g11-g15 2 1000001
g11-g16 2 1000001
g11-g20 2 1000001
g11-g21 2 1624
g11-g22 2 1000001
g11-g23 2 1000001
g11-g25 2 1000001
g11-g26 2 1000001
g11-g27 2 1000001
g11-g28 2 1000001
g11-g29 2 1000001
g11-g30 2 1000002
g11-g31 2 1000001
g11-g32 2 547
g11-g33 2 1000001
g11-g37 2 1000001
g11-g38 2 1000001
g11-g40 2 1000001
g11-g41 2 1000001
g11-g42 2 1000001
g11-g43 2 1000001
g11-g44 2 1000001
g11-g45 2 1000001
g11-g46 2 1000002
g11-g47 2 1000001
g11-g48 2 1000002
g11-g49 2 1000001
g11-g50 2 1000001
g12-g20 2 1000001
g12-g21 2 4418
g12-g23 2 1000001
g12-g26 2 1000001
g12-g27 2 1000001
g12-g29 2 1000001
g12-g30 2 1000001
g12-g31 2 1000002
g12-g32 2 981
g12-g38 2 1000002
g12-g40 2 1000001
g12-g43 2 1000001
g12-g44 2 1000002
g12-g45 2 1000002
g12-g46 2 1000002
g12-g47 2 1000001
g12-g48 2 1000002
g12-g50 2 1000001
g13-g15 2 1000001
g13-g20 2 1000000
g13-g21 2 29391
g13-g23 2 1000001
g13-g25 2 1000001
g13-g26 2 1000001
g13-g27 2 1000001
g13-g29 2 1000001
g13-g30 2 1000001
g13-g31 2 1000001
g13-g32 2 618
g13-g38 2 205755
g13-g40 2 1000002
g13-g43 2 1000002
g13-g44 2 1000002
g13-g45 2 1000002
g13-g46 2 1000002
g13-g47 2 1000002
g13-g48 2 1000002
g13-g49 2 1000002
g13-g50 2 1000001
g14-g15 2 1000000
g14-g20 2 1000001
g14-g21 2 11064
g14-g23 2 1000001
g14-g25 2 1000001
g14-g26 2 1000001
g14-g27 2 1000002
g14-g29 2 1000001
g14-g30 2 1000001
g14-g31 2 1000001
g14-g32 2 579
g14-g38 2 1000002
g14-g40 2 1000002
g14-g43 2 1000002
g14-g44 2 1000002
g14-g45 2 1000002
g14-g46 2 1000002
g14-g47 2 1000002
g14-g48 2 1000002
g14-g49 2 1000002
g14-g50 2 1000002
g15-g20 2 1000001
g15-g21 2 1000000
g15-g23 2 1000001
g15-g25 2 1000001
g15-g26 2 1000001
g15-g27 2 1000001
g15-g29 2 1000002
g15-g30 2 1000002
g15-g31 2 1000002
g15-g32 2 719
g15-g38 2 284050
g15-g40 2 1000001
g15-g43 2 1000003
g15-g44 2 1000002
g15-g45 2 1000002
g15-g46 2 1000002
g15-g47 2 1000002
g15-g48 2 1000002
g15-g49 2 1000002
g15-g50 2 1000002
g16-g20 2 1000001
g16-g21 2 890713
g16-g22 2 1000001
g16-g23 2 1000001
g16-g25 2 1000001
g16-g26 2 1000002
g16-g27 2 1000001
g16-g28 2 1000001
g16-g29 2 1000002
g16-g30 2 1000002
g16-g31 2 1000001
g16-g32 2 892
g16-g33 2 1000002
g16-g37 2 1000002
g16-g38 2 1000002
g16-g40 2 1000002
g16-g43 2 1000002
g16-g44 2 1000002
g16-g45 2 1000002
g16-g46 2 1000002
g16-g47 2 1000002
g16-g48 2 1000002
g16-g49 2 1000003
g16-g50 2 1000002
g17-g18 2 1000001
g17-g19 2 1000001
g17-g20 2 1000002
g17-g21 2 2673
g17-g22 2 1000001
g17-g23 2 1000002
g17-g24 2 1000002
g17-g25 2 1000002
g17-g26 2 1000002
g17-g27 2 1000002
g17-g28 2 1000003
g17-g29 2 1000002
g17-g30 2 1000002
g17-g31 2 1000002
g17-g32 2 684
g17-g33 2 1000003
g17-g34 2 1000004
g17-g35 2 1000004
g17-g36 2 1000004
g17-g37 2 1000003
g17-g38 2 1000004
g17-g39 2 1000003
g17-g40 2 1000002
g17-g41 2 1000004
g17-g42 2 1000004
g17-g43 2 1000004
g17-g44 2 1000004
g17-g45 2 1000003
g17-g46 2 1000003
g17-g47 2 1000004
g17-g48 2 1000004
g17-g49 2 1000003
g17-g50 2 1000003
g18-g19 2 1000001
g18-g20 2 1000001
g18-g21 2 3179
g18-g22 2 1000001
g18-g23 2 1000001
g18-g24 2 1000002
g18-g25 2 1000002
g18-g26 2 1000002
g18-g27 2 1000002
g18-g28 2 1000002
g18-g29 2 1000002
g18-g30 2 1000002
g18-g31 2 1000002
g18-g32 2 745
g18-g33 2 1000003
g18-g34 2 1000003
g18-g35 2 1000003
g18-g36 2 1000003
g18-g37 2 1000004
g18-g38 2 1000004
g18-g39 2 1000003
g18-g40 2 1000001
g18-g41 2 1000004
g18-g42 2 1000004
g18-g43 2 1000003
g18-g44 2 1000003
g18-g45 2 1000003
g18-g46 2 1000004
g18-g47 2 1000004
g18-g48 2 1000004
g18-g49 2 1000003
g18-g50 2 1000003
g19-g20 2 1000001
g19-g21 2 6003
g19-g22 2 1000001
g19-g23 2 1000001
g19-g25 2 1000001
g19-g26 2 1000002
g19-g27 2 1000002
g19-g28 2 1000002
g19-g29 2 1000002
g19-g30 2 1000002
g19-g31 2 1000002
g19-g32 2 1113
g19-g33 2 1000002
g19-g35 2 1000003
g19-g37 2 1000003
g19-g38 2 1000003
g19-g40 2 1000002
g19-g41 2 1000004
g19-g42 2 1000004
g19-g43 2 1000003
g19-g44 2 1000004
g19-g45 2 1000003
g19-g46 2 1000003
g19-g47 2 1000003
g19-g48 2 1000004
g19-g49 2 1000004
g19-g50 2 1000002
g2-g10 2 179
g2-g11 2 870
g2-g12 2 50
g2-g13 2 81
g2-g14 2 329
g2-g15 2 100
g2-g16 2 5220
g2-g17 2 216
g2-g18 2 65
g2-g19 2 2562
g2-g20 2 8830
g2-g21 2 27
g2-g22 2 5065
g2-g23 2 1009
g2-g24 2 95
g2-g25 2 668
g2-g26 2 1384
g2-g27 2 10384
g2-g28 2 150
g2-g29 2 895610
g2-g3 2 1
g2-g30 2 438662
g2-g31 2 987285
g2-g32 2 42
g2-g33 2 8921
g2-g34 2 280
g2-g35 2 26173
g2-g36 2 26851
g2-g37 2 383723
g2-g38 2 19280
g2-g39 2 5556
g2-g4 2 0
g2-g40 2 41962
g2-g41 2 32141
g2-g42 2 376544
g2-g43 2 188196
g2-g44 2 932027
g2-g45 2 391254
g2-g46 2 1000000
g2-g47 2 1000000
g2-g48 2 1000000
g2-g49 2 1000000
g2-g5 2 1
g2-g50 2 1000000
g2-g6 2 8
g2-g7 2 3
g2-g8 2 43
g2-g9 2 52
g20-g21 2 1000001
g20-g23 2 1000001
g20-g26 2 1000001
g20-g27 2 1000001
g20-g29 2 1000002
g20-g30 2 1000001
g20-g31 2 1000001
g20-g32 2 10532
g20-g38 2 1000002
g20-g40 2 1000003
g20-g43 2 1000002
g20-g44 2 1000002
g20-g45 2 1000002
g20-g48 2 1000002
g20-g50 2 1000002
g21-g27 2 1000001
g21-g32 2 1000002
g21-g40 2 1000003
g21-g50 2 1000002
g22-g23 2 1000002
g22-g25 2 1000002
g22-g26 2 1000002
g22-g27 2 1000002
g22-g28 2 1000002
g22-g29 2 1000002
g22-g30 2 1000002
g22-g31 2 1000002
g22-g32 2 1179
g22-g33 2 1000002
g22-g37 2 1000004
g22-g38 2 1000003
g22-g40 2 1000002
g22-g43 2 1000004
g22-g44 2 1000003
g22-g45 2 1000002
g22-g46 2 1000005
g22-g47 2 1000004
g22-g48 2 1000003
g22-g49 2 1000004
g22-g50 2 1000003
g23-g27 2 1000002
g23-g32 2 1464
g23-g40 2 1000003
g23-g50 2 1000003
g24-g25 2 1000003
g24-g26 2 1000002
g24-g27 2 1000002
g24-g28 2 1000004
g24-g29 2 1000002
g24-g30 2 1000002
g24-g31 2 1000002
g24-g32 2 587
g24-g33 2 1000003
g24-g35 2 1000004
g24-g36 2 1000004
g24-g37 2 1000005
g24-g38 2 650600
g24-g39 2 1000005
g24-g40 2 1000002
g24-g41 2 1000005
g24-g42 2 1000006
g24-g43 2 1000004
g24-g44 2 1000005
g24-g45 2 1000004
g24-g46 2 1000004
g24-g47 2 1000003
g24-g48 2 1000003
g24-g49 2 1000003
g24-g50 2 1000003
g25-g26 2 1000002
g25-g27 2 1000002
g25-g29 2 1000002
g25-g30 2 1000003
g25-g31 2 1000002
g25-g32 2 763
g25-g38 2 34842
g25-g40 2 1000003
g25-g43 2 1000005
g25-g44 2 1000005
g25-g45 2 1000006
g25-g46 2 1000004
g25-g47 2 1000004
g25-g48 2 1000006
g25-g49 2 1000004
g25-g50 2 1000003
g26-g27 2 1000003
g26-g32 2 1411
g26-g40 2 1000003
g26-g50 2 1000003
g27-g32 2 2165
g27-g50 2 1000004
g28-g29 2 1000004
g28-g30 2 1000004
g28-g31 2 1000004
g28-g32 2 936
g28-g33 2 1000005
g28-g37 2 1000006
g28-g38 2 1000009
g28-g40 2 1000004
g28-g43 2 1000007
g28-g44 2 1000008
g28-g45 2 1000008
g28-g46 2 1000007
g28-g47 2 1000007
g28-g48 2 1000006
g28-g49 2 1000006
g28-g50 2 1000006
g29-g30 2 1000003
g29-g31 2 1000004
g29-g32 2 6950
g29-g40 2 1000004
g29-g44 2 1000007
g29-g45 2 1000005
g29-g50 2 1000005
g3-g10 2 81
g3-g11 2 352
g3-g12 2 196
g3-g13 2 67
g3-g14 2 141
g3-g15 2 78
g3-g16 2 946
g3-g17 2 482
g3-g18 2 192
g3-g19 2 1721
g3-g20 2 2837
g3-g21 2 41
g3-g22 2 1092
g3-g23 2 564
g3-g24 2 144
g3-g25 2 220
g3-g26 2 635
g3-g27 2 1677
g3-g28 2 142
g3-g29 2 38077
g3-g30 2 20936
g3-g31 2 51022
g3-g32 2 64
g3-g33 2 3530
g3-g34 2 1488
g3-g35 2 5306
g3-g36 2 1899
g3-g37 2 15309
g3-g38 2 393
g3-g39 2 8305
g3-g4 2 0
g3-g40 2 42465
g3-g41 2 22055
g3-g42 2 70443
g3-g43 2 182665
g3-g44 2 53270
g3-g45 2 24392
g3-g46 2 59796
g3-g47 2 45624
g3-g48 2 71745
g3-g49 2 375910
g3-g5 2 1
g3-g50 2 789543
g3-g6 2 6
g3-g7 2 4
g3-g8 2 31
g3-g9 2 53
g30-g31 2 1000003
g30-g32 2 10697
g30-g40 2 1000003
g30-g44 2 1000005
g30-g45 2 1000005
g30-g50 2 1000005
g31-g32 2 15641
g31-g40 2 1000004
g31-g50 2 1000004
