instance family mcis-fc-induced
g26-g94 11 1e8
g26-g95 11 1e8
g26-g96 11 1e8
g26-g97 11 1e8
g26-g98 11 1e8
g26-g99 11 1e8
g27-g100 11 1e8
g27-g101 11 1e8
g27-g102 11 1e8
g27-g103 11 1e8
g27-g104 11 1e8
g27-g105 11 1e8
g27-g106 11 1e8
g27-g107 11 1e8
g27-g108 11 1e8
g27-g109 11 1e8
g27-g110 11 1e8
g27-g111 11 1e8
g27-g112 11 1e8
g27-g51 11 1000.000061
g27-g52 11 1000.000000
g27-g53 11 1000.000000
g27-g54 11 1000.000000
g27-g55 11 1000.000000
g27-g56 11 1000.000000
g27-g57 11 1000.000122
g27-g61 11 1000.000061
g27-g62 11 1000.000000
g27-g63 11 1000.000122
g27-g64 11 1000.000061
g27-g65 11 1000.000000
g27-g67 11 1000.000000
g27-g68 11 1000.000183
g27-g69 11 1000.000122
g27-g70 11 1000.000122
g27-g71 11 1000.000183
g27-g72 11 1000.000061
g27-g74 11 1000.000061
g27-g75 11 1000.000122
g27-g76 11 1000.000061
g27-g77 11 1000.000061
g27-g78 11 1000.000000
g27-g79 11 1000.000061
g27-g80 11 1000.000244
g27-g81 11 1000.000122
g27-g83 11 1000.000000
g27-g84 11 1000.000061
g27-g85 11 1000.000000
g27-g87 11 1000.000061
g27-g88 11 1000.000122
g27-g89 11 1000.000061
g27-g90 11 1000.000061
g27-g91 11 1000.000305
g27-g92 11 1e8
g27-g94 11 1e8
g27-g95 11 1e8
g27-g96 11 1e8
g27-g97 11 1e8
g27-g98 11 1e8
g27-g99 11 1e8
g28-g100 11 1e8
g28-g101 11 1e8
g28-g102 11 1e8
g28-g103 11 1e8
g28-g104 11 1e8
g28-g105 11 1e8
g28-g106 11 1e8
g28-g107 11 1e8
g28-g108 11 1e8
g28-g109 11 1e8
g28-g110 11 1e8
g28-g111 11 1e8
g28-g112 11 1e8
g28-g51 11 1000.000122
g28-g52 11 1000.000122
g28-g53 11 1000.000061
g28-g54 11 1000.000122
g28-g55 11 1000.000122
g28-g56 11 1000.000122
g28-g57 11 1000.000122
g28-g61 11 1000.000244
g28-g62 11 1000.000183
g28-g63 11 1000.000122
g28-g64 11 1000.000183
g28-g65 11 1000.000183
g28-g67 11 1000.000183
g28-g68 11 1000.000061
g28-g69 11 1000.000244
g28-g70 11 1000.000244
g28-g71 11 1000.000183
g28-g72 11 1000.000244
g28-g74 11 1000.000061
g28-g75 11 1000.000183
g28-g76 11 1000.000122
g28-g77 11 1000.000122
g28-g78 11 1000.000000
g28-g79 11 1000.000122
g28-g80 11 1000.000366
g28-g81 11 1000.000305
g28-g83 11 1000.000305
g28-g84 11 1000.000183
g28-g85 11 1000.000305
g28-g87 11 1000.000366
g28-g88 11 1000.000366
g28-g89 11 1000.000427
g28-g90 11 1e8
g28-g91 11 1e8
g28-g92 11 1e8
g28-g94 11 1e8
g28-g95 11 1e8
g28-g96 11 1e8
g28-g97 11 1e8
g28-g98 11 1e8
g28-g99 11 1e8
g29-g100 11 1e8
g29-g101 11 1e8
g29-g102 11 1e8
g29-g103 11 1e8
g29-g104 11 1e8
g29-g105 11 1e8
g29-g106 11 1e8
g29-g107 11 1e8
g29-g108 11 1e8
g29-g109 11 1e8
g29-g110 11 1e8
g29-g111 11 1e8
g29-g112 11 1e8
g29-g51 11 1000.000000
g29-g52 11 1000.000061
g29-g53 11 1000.000061
g29-g54 11 1000.000122
g29-g55 11 1000.000061
g29-g56 11 1000.000061
g29-g57 11 1000.000061
g29-g61 11 1000.000000
g29-g62 11 1000.000061
g29-g63 11 1000.000061
g29-g64 11 1000.000061
g29-g65 11 1000.000061
g29-g67 11 1000.000061
g29-g68 11 1000.000061
g29-g69 11 1000.000061
g29-g70 11 1000.000061
g29-g71 11 1000.000122
g29-g72 11 1000.000061
g29-g74 11 1000.000061
g29-g75 11 1000.000061
g29-g76 11 1000.000000
g29-g77 11 1000.000061
g29-g78 11 1000.000061
g29-g79 11 1000.000061
g29-g80 11 1000.000183
g29-g81 11 1000.000061
g29-g83 11 1000.000061
g29-g84 11 1000.000122
g29-g85 11 1000.000305
g29-g87 11 1000.000000
g29-g88 11 1000.000000
g29-g89 11 1000.000061
g29-g90 11 1e8
g29-g91 11 1e8
g29-g92 11 1e8
g29-g94 11 1e8
g29-g95 11 1e8
g29-g96 11 1e8
g29-g97 11 1e8
g29-g98 11 1e8
g29-g99 11 1e8
g3-g100 11 1000.000061
g3-g101 11 822.437683
g3-g102 11 1000.000000
g3-g103 11 1000.000122
g3-g104 11 542.569580
g3-g105 11 541.346130
g3-g106 11 1000.000061
g3-g107 11 1000.000061
g3-g108 11 1000.000122
g3-g109 11 1000.000000
g3-g110 11 1000.000061
g3-g111 11 1000.000061
g3-g112 11 415.872162
g3-g51 11 0.313480
g3-g52 11 3.867545
g3-g53 11 2.942213
g3-g54 11 69.635582
g3-g55 11 42.275677
g3-g56 11 85.643120
g3-g57 11 2.738681
g3-g61 11 4.099360
g3-g62 11 63.549866
g3-g63 11 210.273849
g3-g64 11 0.221064
g3-g65 11 23.809959
g3-g67 11 42.032166
g3-g68 11 0.242673
g3-g69 11 11.154051
g3-g70 11 3.195405
g3-g71 11 11.924433
g3-g72 11 0.737000
g3-g74 11 1000.000061
g3-g75 11 1000.000000
g3-g76 11 1000.000061
g3-g77 11 1000.000000
g3-g78 11 1000.000061
g3-g79 11 128.689621
g3-g80 11 2.060035
g3-g81 11 175.095276
g3-g83 11 1000.000000
g3-g84 11 1000.000000
g3-g85 11 17.544388
g3-g87 11 706.961182
g3-g88 11 900.782288
g3-g89 11 49.462440
g3-g90 11 706.549438
g3-g91 11 19.420315
g3-g92 11 25.221655
g3-g94 11 653.270630
g3-g95 11 20.382668
g3-g96 11 26.099596
g3-g97 11 25.136400
g3-g98 11 49.898624
g3-g99 11 50.268929
g30-g100 11 1e8
g30-g101 11 1e8
g30-g102 11 1e8
g30-g103 11 1e8
g30-g104 11 1e8
g30-g105 11 1e8
g30-g106 11 1e8
g30-g107 11 1e8
g30-g108 11 1e8
g30-g109 11 1e8
g30-g110 11 1e8
g30-g111 11 1e8
g30-g112 11 1e8
g30-g51 11 1000.000000
g30-g52 11 1000.000061
g30-g53 11 1000.000000
g30-g54 11 1000.000061
g30-g55 11 1000.000061
g30-g56 11 1000.000061
g30-g57 11 1000.000061
g30-g61 11 1000.000061
g30-g62 11 1000.000061
g30-g63 11 1000.000061
g30-g64 11 1000.000061
g30-g65 11 1000.000061
g30-g67 11 1000.000061
g30-g68 11 1000.000061
g30-g69 11 1000.000122
g30-g70 11 1000.000061
g30-g71 11 1000.000122
g30-g72 11 1000.000122
g30-g74 11 1000.000061
g30-g75 11 1000.000061
g30-g76 11 1000.000000
g30-g77 11 1000.000061
g30-g78 11 1000.000061
g30-g79 11 1000.000061
g30-g80 11 1000.000122
g30-g81 11 1000.000061
g30-g83 11 1000.000061
g30-g84 11 1000.000061
g30-g85 11 1000.000183
g30-g87 11 1000.000061
g30-g88 11 1000.000061
g30-g89 11 1000.000122
g30-g90 11 1e8
g30-g91 11 1e8
g30-g92 11 1e8
g30-g94 11 1e8
g30-g95 11 1e8
g30-g96 11 1e8
g30-g97 11 1e8
g30-g98 11 1e8
g30-g99 11 1e8
g31-g100 11 1e8
g31-g101 11 1e8
g31-g102 11 1e8
g31-g103 11 1e8
g31-g104 11 1e8
g31-g105 11 1e8
g31-g106 11 1e8
g31-g107 11 1e8
g31-g108 11 1e8
g31-g109 11 1e8
g31-g110 11 1e8
g31-g111 11 1e8
g31-g112 11 1e8
g31-g51 11 1000.000000
g31-g52 11 1000.000061
g31-g53 11 1000.000000
g31-g54 11 1000.000061
g31-g55 11 1000.000061
g31-g56 11 1000.000061
g31-g57 11 1000.000061
g31-g61 11 1000.000061
g31-g62 11 1000.000061
g31-g63 11 1000.000061
g31-g64 11 1000.000061
g31-g65 11 1000.000061
g31-g67 11 1000.000061
g31-g68 11 1000.000061
g31-g69 11 1000.000061
g31-g70 11 1000.000061
g31-g71 11 1000.000061
g31-g72 11 1000.000061
g31-g74 11 1000.000061
g31-g75 11 1000.000061
g31-g76 11 1000.000061
g31-g77 11 1000.000061
g31-g78 11 1000.000061
g31-g79 11 1000.000000
g31-g80 11 1000.000122
g31-g81 11 1000.000061
g31-g83 11 1000.000061
g31-g84 11 1000.000000
g31-g85 11 1000.000122
g31-g87 11 1000.000122
g31-g88 11 1000.000061
g31-g89 11 1000.000061
g31-g90 11 1e8
g31-g91 11 1e8
g31-g92 11 1e8
g31-g94 11 1e8
g31-g95 11 1e8
g31-g96 11 1e8
g31-g97 11 1e8
g31-g98 11 1e8
g31-g99 11 1e8
g32-g100 11 1e8
g32-g101 11 1e8
g32-g102 11 1e8
g32-g103 11 1e8
g32-g104 11 1e8
g32-g105 11 1e8
g32-g106 11 1e8
g32-g107 11 1e8
g32-g108 11 1e8
g32-g109 11 1e8
g32-g110 11 1e8
g32-g111 11 1e8
g32-g112 11 1e8
g32-g51 11 1000.000061
g32-g52 11 74.138672
g32-g53 11 129.354599
g32-g54 11 187.343018
g32-g55 11 165.122177
g32-g56 11 205.225357
g32-g57 11 25.997465
g32-g61 11 1000.000000
g32-g62 11 331.506226
g32-g63 11 1000.000000
g32-g64 11 1000.000000
g32-g65 11 579.589417
g32-g67 11 263.899353
g32-g68 11 1000.000000
g32-g69 11 630.298157
g32-g70 11 476.480530
g32-g71 11 648.656433
g32-g72 11 1000.000000
g32-g74 11 643.788452
g32-g75 11 1000.000000
g32-g76 11 1000.000183
g32-g77 11 1000.000000
g32-g78 11 916.197083
g32-g79 11 515.491394
g32-g80 11 177.826843
g32-g81 11 1000.000000
g32-g83 11 1000.000916
g32-g84 11 1000.000061
g32-g85 11 510.245667
g32-g87 11 1000.000000
g32-g88 11 1000.000000
g32-g89 11 665.321777
g32-g90 11 1e8
g32-g91 11 1e8
g32-g92 11 1e8
g32-g94 11 1e8
g32-g95 11 1e8
g32-g96 11 1e8
g32-g97 11 1e8
g32-g98 11 1e8
g32-g99 11 1e8
g33-g100 11 1e8
g33-g101 11 1e8
g33-g102 11 1e8
g33-g103 11 1e8
g33-g104 11 1e8
g33-g105 11 1e8
g33-g106 11 1e8
g33-g107 11 1e8
g33-g108 11 1e8
g33-g109 11 1e8
g33-g110 11 1e8
g33-g111 11 1e8
g33-g112 11 1e8
g33-g51 11 1000.000000
g33-g52 11 1000.000061
g33-g53 11 1000.000061
g33-g54 11 1000.000061
g33-g55 11 1000.000061
g33-g56 11 1000.000000
g33-g57 11 1000.000000
g33-g61 11 1000.000122
g33-g62 11 1000.000061
g33-g63 11 1000.000061
g33-g64 11 1000.000061
g33-g65 11 1000.000061
g33-g67 11 1000.000000
g33-g68 11 1000.000122
g33-g69 11 1000.000122
g33-g70 11 1000.000122
g33-g71 11 1000.000183
g33-g72 11 1000.000000
g33-g74 11 1000.000000
g33-g75 11 1000.000061
g33-g76 11 1000.000061
g33-g77 11 1000.000000
g33-g78 11 1000.000000
g33-g79 11 1000.000061
g33-g80 11 1000.000000
g33-g81 11 1000.000122
g33-g83 11 1000.000122
g33-g84 11 1000.000122
g33-g85 11 1000.000244
g33-g87 11 1000.000122
g33-g88 11 1000.000000
g33-g89 11 1000.000122
g33-g90 11 1e8
g33-g91 11 1e8
g33-g92 11 1e8
g33-g94 11 1e8
g33-g95 11 1e8
g33-g96 11 1e8
g33-g97 11 1e8
g33-g98 11 1e8
g33-g99 11 1e8
g34-g100 11 1e8
g34-g101 11 1e8
g34-g102 11 1e8
g34-g103 11 1e8
g34-g104 11 1e8
g34-g105 11 1e8
g34-g106 11 1e8
g34-g107 11 1e8
g34-g108 11 1e8
g34-g109 11 1e8
g34-g110 11 1e8
g34-g111 11 1e8
g34-g112 11 1e8
g34-g51 11 1000.000061
g34-g52 11 1000.000061
g34-g53 11 1000.000000
g34-g54 11 1000.000000
g34-g55 11 1000.000122
g34-g56 11 1000.000122
g34-g57 11 1000.000122
g34-g61 11 1000.000122
g34-g62 11 1000.000122
g34-g63 11 1000.000122
g34-g64 11 1000.000000
g34-g65 11 1000.000122
g34-g67 11 1000.000122
g34-g68 11 1000.000122
g34-g69 11 1000.000122
g34-g70 11 1000.000183
g34-g71 11 1000.000183
g34-g72 11 1000.000122
g34-g74 11 1000.000183
g34-g75 11 1000.000000
g34-g76 11 1000.000122
g34-g77 11 1000.000000
g34-g78 11 1000.000183
g34-g79 11 1000.000183
g34-g80 11 1000.000183
g34-g81 11 1000.000000
g34-g83 11 1000.000305
g34-g84 11 1000.000122
g34-g85 11 1000.000183
g34-g87 11 1000.000183
g34-g88 11 1000.000183
g34-g89 11 1e8
g34-g90 11 1e8
g34-g91 11 1e8
g34-g92 11 1e8
g34-g94 11 1e8
g34-g95 11 1e8
g34-g96 11 1e8
g34-g97 11 1e8
g34-g98 11 1e8
g34-g99 11 1e8
g35-g100 11 1e8
g35-g101 11 1e8
g35-g102 11 1e8
g35-g103 11 1e8
g35-g104 11 1e8
g35-g105 11 1e8
g35-g106 11 1e8
g35-g107 11 1e8
g35-g108 11 1e8
g35-g109 11 1e8
g35-g110 11 1e8
g35-g111 11 1e8
g35-g112 11 1e8
g35-g51 11 1000.000061
g35-g52 11 1000.000061
g35-g53 11 1000.000061
g35-g54 11 1000.000122
g35-g55 11 1000.000000
g35-g56 11 1000.000122
g35-g57 11 1000.000061
g35-g61 11 1000.000122
g35-g62 11 1000.000000
g35-g63 11 1000.000122
g35-g64 11 1000.000061
g35-g65 11 1000.000122
g35-g67 11 1000.000000
g35-g68 11 1000.000122
g35-g69 11 1000.000122
g35-g70 11 1000.000122
g35-g71 11 1000.000122
g35-g72 11 1000.000000
g35-g74 11 1000.000061
g35-g75 11 1000.000000
g35-g76 11 1000.000061
g35-g77 11 1000.000061
g35-g78 11 1000.000183
g35-g79 11 1000.000000
g35-g80 11 1000.000000
g35-g81 11 1000.000000
g35-g83 11 1000.000183
g35-g84 11 1000.000122
g35-g85 11 1000.000183
g35-g87 11 1000.000000
g35-g88 11 1000.000122
g35-g89 11 1e8
g35-g90 11 1e8
g35-g91 11 1e8
g35-g92 11 1e8
g35-g94 11 1e8
g35-g95 11 1e8
g35-g96 11 1e8
g35-g97 11 1e8
g35-g98 11 1e8
g35-g99 11 1e8
g36-g100 11 1e8
g36-g101 11 1e8
g36-g102 11 1e8
g36-g103 11 1e8
g36-g104 11 1e8
g36-g105 11 1e8
g36-g106 11 1e8
g36-g107 11 1e8
g36-g108 11 1e8
g36-g109 11 1e8
g36-g110 11 1e8
g36-g111 11 1e8
g36-g112 11 1e8
g36-g51 11 1000.000061
g36-g52 11 1000.000000
g36-g53 11 1000.000061
g36-g54 11 1000.000061
g36-g55 11 1000.000000
g36-g56 11 1000.000061
g36-g57 11 1000.000122
g36-g61 11 1000.000122
g36-g62 11 1000.000122
g36-g63 11 1000.000122
g36-g64 11 1000.000061
g36-g65 11 1000.000122
g36-g67 11 1000.000122
g36-g68 11 1000.000122
g36-g69 11 1000.000122
g36-g70 11 1000.000122
g36-g71 11 1000.000000
g36-g72 11 1000.000061
g36-g74 11 1000.000000
g36-g75 11 1000.000000
g36-g76 11 1000.000122
g36-g77 11 1000.000000
g36-g78 11 1000.000122
g36-g79 11 1000.000000
g36-g80 11 1000.000305
g36-g81 11 1000.000000
g36-g83 11 1000.000000
g36-g84 11 1000.000000
g36-g85 11 1000.000244
g36-g87 11 1000.000183
g36-g88 11 1000.000122
g36-g89 11 1e8
g36-g90 11 1e8
g36-g91 11 1e8
g36-g92 11 1e8
g36-g94 11 1e8
g36-g95 11 1e8
g36-g96 11 1e8
g36-g97 11 1e8
g36-g98 11 1e8
g36-g99 11 1e8
g37-g100 11 1e8
g37-g101 11 1e8
g37-g102 11 1e8
g37-g103 11 1e8
g37-g104 11 1e8
g37-g105 11 1e8
g37-g106 11 1e8
g37-g107 11 1e8
g37-g108 11 1e8
g37-g109 11 1e8
g37-g110 11 1e8
g37-g111 11 1e8
g37-g112 11 1e8
g37-g51 11 1000.000061
g37-g52 11 1000.000061
g37-g53 11 1000.000061
g37-g54 11 1000.000061
g37-g55 11 1000.000061
g37-g56 11 1000.000061
g37-g57 11 1000.000061
g37-g61 11 1000.000061
g37-g62 11 1000.000061
g37-g63 11 1000.000061
g37-g64 11 1000.000061
g37-g65 11 1000.000061
g37-g67 11 1000.000000
g37-g68 11 1000.000122
g37-g69 11 1000.000122
g37-g70 11 1000.000122
g37-g71 11 1000.000061
g37-g72 11 1000.000061
g37-g74 11 1000.000000
g37-g75 11 1000.000122
g37-g76 11 1000.000061
g37-g77 11 1000.000000
g37-g78 11 1000.000061
g37-g79 11 1000.000061
g37-g80 11 1000.000183
g37-g81 11 1000.000122
g37-g83 11 1000.030518
g37-g84 11 1000.000061
g37-g85 11 1000.000061
g37-g87 11 1000.000000
g37-g88 11 1000.000061
g37-g89 11 1e8
g37-g90 11 1e8
g37-g91 11 1e8
g37-g92 11 1e8
g37-g94 11 1e8
g37-g95 11 1e8
g37-g96 11 1e8
g37-g97 11 1e8
g37-g98 11 1e8
g37-g99 11 1e8
g38-g100 11 1e8
g38-g101 11 1e8
g38-g102 11 1e8
g38-g103 11 1e8
g38-g104 11 1e8
g38-g105 11 1e8
g38-g106 11 1e8
g38-g107 11 1e8
g38-g108 11 1e8
g38-g109 11 1e8
g38-g110 11 1e8
g38-g111 11 1e8
g38-g112 11 1e8
g38-g51 11 1000.000122
g38-g52 11 1000.000122
g38-g53 11 1000.000000
g38-g54 11 1000.000183
g38-g55 11 1000.000122
g38-g56 11 1000.000000
g38-g57 11 1000.000244
g38-g61 11 1000.000000
g38-g62 11 1000.000305
g38-g63 11 1000.000122
g38-g64 11 1000.000244
g38-g65 11 1000.000183
g38-g67 11 1000.000305
g38-g68 11 1000.000061
g38-g69 11 1000.000549
g38-g70 11 1000.000488
g38-g71 11 1000.000549
g38-g72 11 1000.000732
g38-g74 11 1000.000305
g38-g75 11 1000.000366
g38-g76 11 1000.000244
g38-g77 11 1000.000183
g38-g78 11 1000.000549
g38-g79 11 1000.000305
g38-g80 11 1000.000610
g38-g81 11 1000.000610
g38-g83 11 1000.000122
g38-g84 11 1000.000366
g38-g85 11 1000.001160
g38-g87 11 1000.000854
g38-g88 11 1000.000916
g38-g89 11 1e8
g38-g90 11 1e8
g38-g91 11 1e8
g38-g92 11 1e8
g38-g94 11 1e8
g38-g95 11 1e8
g38-g96 11 1e8
g38-g97 11 1e8
g38-g98 11 1e8
g38-g99 11 1e8
g39-g100 11 1e8
g39-g101 11 1e8
g39-g102 11 1e8
g39-g103 11 1e8
g39-g104 11 1e8
g39-g105 11 1e8
g39-g106 11 1e8
g39-g107 11 1e8
g39-g108 11 1e8
g39-g109 11 1e8
g39-g110 11 1e8
g39-g111 11 1e8
g39-g112 11 1e8
g39-g51 11 1000.000061
g39-g52 11 1000.000061
g39-g53 11 1000.000061
g39-g54 11 1000.000000
g39-g55 11 1000.000122
g39-g56 11 1000.000122
g39-g57 11 1000.000122
g39-g61 11 30.198315
g39-g62 11 1000.000122
g39-g63 11 1000.000122
g39-g64 11 1000.000061
g39-g65 11 1000.000122
g39-g67 11 1000.000122
g39-g68 11 1000.000122
g39-g69 11 1000.000244
g39-g70 11 1000.000000
g39-g71 11 1000.000244
g39-g72 11 1000.000061
g39-g74 11 1000.000000
g39-g75 11 1000.000000
g39-g76 11 1000.000061
g39-g77 11 1000.000000
g39-g78 11 1000.000122
g39-g79 11 1000.000122
g39-g80 11 1000.000183
g39-g81 11 1000.000000
g39-g83 11 1000.000000
g39-g84 11 1000.000122
g39-g85 11 1000.000183
g39-g87 11 1000.000122
g39-g88 11 1000.029297
g39-g89 11 1e8
g39-g90 11 1e8
g39-g91 11 1e8
g39-g92 11 1e8
g39-g94 11 1e8
g39-g95 11 1e8
g39-g96 11 1e8
g39-g97 11 1e8
g39-g98 11 1e8
g39-g99 11 1e8
g4-g100 11 8.693268
g4-g101 11 11.853754
g4-g102 11 13.050744
g4-g103 11 15.796145
g4-g104 11 5.188243
g4-g105 11 5.362795
g4-g106 11 10.022373
g4-g107 11 9.144442
g4-g108 11 10.440243
g4-g109 11 56.171268
g4-g110 11 86.810188
g4-g111 11 15.388287
g4-g112 11 86.444733
g4-g51 11 0.028269
g4-g52 11 0.122478
g4-g53 11 0.050172
g4-g54 11 0.479457
g4-g55 11 0.340856
g4-g56 11 0.336781
g4-g57 11 0.139170
g4-g61 11 0.873220
g4-g62 11 0.572347
g4-g63 11 3.559167
g4-g64 11 1000.000061
g4-g65 11 0.832516
g4-g67 11 0.647330
g4-g68 11 5.083018
g4-g69 11 0.677040
g4-g70 11 0.653111
g4-g71 11 0.707308
g4-g72 11 0.547940
g4-g74 11 1.386220
g4-g75 11 6.151524
g4-g76 11 57.522575
g4-g77 11 219.488846
g4-g78 11 1.651680
g4-g79 11 1.695756
g4-g80 11 1.447730
g4-g81 11 3.457682
g4-g83 11 3.364414
g4-g84 11 79.341774
g4-g85 11 2.549044
g4-g87 11 3.090774
g4-g88 11 3.233034
g4-g89 11 2.916957
g4-g90 11 5.322618
g4-g91 11 4.396873
g4-g92 11 5.613401
g4-g94 11 8.935457
g4-g95 11 6.007651
g4-g96 11 4.965231
g4-g97 11 3.249528
g4-g98 11 4.084483
g4-g99 11 4.014581
g40-g100 11 1e8
g40-g101 11 1e8
g40-g102 11 1e8
g40-g103 11 1e8
g40-g104 11 1e8
g40-g105 11 1e8
g40-g106 11 1e8
g40-g107 11 1e8
g40-g108 11 1e8
g40-g109 11 1e8
g40-g110 11 1e8
g40-g111 11 1e8
g40-g112 11 1e8
g40-g51 11 1000.000000
g40-g52 11 1000.000000
g40-g53 11 1000.000000
g40-g54 11 1000.000000
g40-g55 11 1000.000000
g40-g56 11 1000.000000
g40-g57 11 1000.000061
g40-g61 11 1000.000061
g40-g62 11 1000.000000
g40-g63 11 1000.000000
g40-g64 11 1000.000000
g40-g65 11 1000.000000
g40-g67 11 1000.000000
g40-g68 11 1000.000000
g40-g69 11 1000.000000
g40-g70 11 1000.000061
g40-g71 11 1000.000183
g40-g72 11 1000.000183
g40-g74 11 1000.000000
g40-g75 11 1000.000000
g40-g76 11 1000.000000
g40-g77 11 1000.000000
g40-g78 11 1000.000000
g40-g79 11 1000.000061
g40-g80 11 1000.000122
g40-g81 11 1000.000061
g40-g83 11 1000.000061
g40-g84 11 1000.000000
g40-g85 11 1000.000000
g40-g87 11 1000.000061
g40-g88 11 1000.000061
g40-g89 11 1e8
g40-g90 11 1e8
g40-g91 11 1e8
g40-g92 11 1e8
g40-g94 11 1e8
g40-g95 11 1e8
g40-g96 11 1e8
g40-g97 11 1e8
g40-g98 11 1e8
g40-g99 11 1e8
g41-g100 11 1e8
g41-g101 11 1e8
g41-g102 11 1e8
g41-g103 11 1e8
g41-g104 11 1e8
g41-g105 11 1e8
g41-g106 11 1e8
g41-g107 11 1e8
g41-g108 11 1e8
g41-g109 11 1e8
g41-g110 11 1e8
g41-g111 11 1e8
g41-g112 11 1e8
g41-g51 11 1000.000061
g41-g52 11 1000.000061
g41-g53 11 1000.000061
g41-g54 11 1000.000122
g41-g55 11 1000.000061
g41-g56 11 1000.000061
g41-g57 11 1000.000061
g41-g61 11 1000.000122
g41-g62 11 1000.000000
g41-g63 11 1000.000183
g41-g64 11 1000.000183
g41-g65 11 1000.000122
g41-g67 11 1000.000244
g41-g68 11 1000.000122
g41-g69 11 1000.000244
g41-g70 11 1000.000122
g41-g71 11 1000.000183
g41-g72 11 1000.000122
g41-g74 11 1000.000061
g41-g75 11 1000.000000
g41-g76 11 1000.000000
g41-g77 11 1000.000061
g41-g78 11 1000.000000
g41-g79 11 1000.000000
g41-g80 11 1000.000122
g41-g81 11 1000.005127
g41-g83 11 1e8
g41-g84 11 1e8
g41-g85 11 1e8
g41-g87 11 1e8
g41-g88 11 1e8
g41-g89 11 1e8
g41-g90 11 1e8
g41-g91 11 1e8
g41-g92 11 1e8
g41-g94 11 1e8
g41-g95 11 1e8
g41-g96 11 1e8
g41-g97 11 1e8
g41-g98 11 1e8
g41-g99 11 1e8
g42-g100 11 1e8
g42-g101 11 1e8
g42-g102 11 1e8
g42-g103 11 1e8
g42-g104 11 1e8
g42-g105 11 1e8
g42-g106 11 1e8
g42-g107 11 1e8
g42-g108 11 1e8
g42-g109 11 1e8
g42-g110 11 1e8
g42-g111 11 1e8
g42-g112 11 1e8
g42-g51 11 1000.000061
g42-g52 11 1000.000061
g42-g53 11 1000.000061
g42-g54 11 1000.000061
g42-g55 11 1000.000061
g42-g56 11 1000.000122
g42-g57 11 1000.000000
g42-g61 11 1000.000000
g42-g62 11 1000.000061
g42-g63 11 1000.000122
g42-g64 11 1000.000000
g42-g65 11 1000.000061
g42-g67 11 1000.000000
g42-g68 11 1000.000000
g42-g69 11 1000.000183
g42-g70 11 1000.000061
g42-g71 11 1000.000183
g42-g72 11 1000.000061
g42-g74 11 1000.000061
g42-g75 11 1000.000061
g42-g76 11 1000.000061
g42-g77 11 1000.000061
g42-g78 11 1000.000122
g42-g79 11 1000.000122
g42-g80 11 1000.000061
g42-g81 11 1000.000122
g42-g83 11 1e8
g42-g84 11 1e8
g42-g85 11 1e8
g42-g87 11 1e8
g42-g88 11 1e8
g42-g89 11 1e8
g42-g90 11 1e8
g42-g91 11 1e8
g42-g92 11 1e8
g42-g94 11 1e8
g42-g95 11 1e8
g42-g96 11 1e8
g42-g97 11 1e8
g42-g98 11 1e8
g42-g99 11 1e8
g43-g100 11 1e8
g43-g101 11 1e8
g43-g102 11 1e8
g43-g103 11 1e8
g43-g104 11 1e8
g43-g105 11 1e8
g43-g106 11 1e8
g43-g107 11 1e8
g43-g108 11 1e8
g43-g109 11 1e8
g43-g110 11 1e8
g43-g111 11 1e8
g43-g112 11 1e8
g43-g51 11 1000.000061
g43-g52 11 1000.000000
g43-g53 11 1000.000061
g43-g54 11 1000.000061
g43-g55 11 1000.000061
g43-g56 11 1000.000061
g43-g57 11 1000.000000
g43-g61 11 1000.000061
g43-g62 11 1000.000000
g43-g63 11 1000.000122
g43-g64 11 1000.000061
g43-g65 11 1000.000061
g43-g67 11 1000.000061
g43-g68 11 1000.000122
g43-g69 11 1000.000000
g43-g70 11 1000.000122
g43-g71 11 1000.000061
g43-g72 11 1000.000061
g43-g74 11 1000.000000
g43-g75 11 1000.000061
g43-g76 11 1000.000061
g43-g77 11 1000.000061
g43-g78 11 1000.000000
g43-g79 11 1000.000000
g43-g80 11 1000.000183
g43-g81 11 1000.000000
g43-g83 11 1e8
g43-g84 11 1e8
g43-g85 11 1e8
g43-g87 11 1e8
g43-g88 11 1e8
g43-g89 11 1e8
g43-g90 11 1e8
g43-g91 11 1e8
g43-g92 11 1e8
g43-g94 11 1e8
g43-g95 11 1e8
g43-g96 11 1e8
g43-g97 11 1e8
g43-g98 11 1e8
g43-g99 11 1e8
g44-g100 11 1e8
g44-g101 11 1e8
g44-g102 11 1e8
g44-g103 11 1e8
g44-g104 11 1e8
g44-g105 11 1e8
g44-g106 11 1e8
g44-g107 11 1e8
g44-g108 11 1e8
g44-g109 11 1e8
g44-g110 11 1e8
g44-g111 11 1e8
g44-g112 11 1e8
g44-g51 11 1000.000061
g44-g52 11 1000.000061
g44-g53 11 1000.000061
g44-g54 11 1000.000122
g44-g55 11 1000.000061
g44-g56 11 1000.000061
g44-g57 11 1000.000122
g44-g61 11 1000.000061
g44-g62 11 1000.000122
g44-g63 11 1000.000122
g44-g64 11 1000.000061
g44-g65 11 1000.000122
g44-g67 11 1000.000122
g44-g68 11 1000.000122
g44-g69 11 1000.000183
g44-g70 11 1000.000122
g44-g71 11 1000.000183
g44-g72 11 1000.000183
g44-g74 11 1000.005188
g44-g75 11 1000.000122
g44-g76 11 1000.000061
