instance clique cp-fc cp-mac james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32
mcs50_b06_s90_AB01 219 1000.000061 1000.000061 161244 202436 90232 159481 70 77
mcs50_b06_s90_AB02 6608 1000.000061 1000.000061 1000000 1000000 1000000 1000000 742 657
mcs50_b06_s90_AB03 3431 1000.000000 1000.000000 1000000 1000000 1000000 1000000 599 479
mcs50_b06_s90_AB04 2691 1000.000061 1000.000061 1000000 1000000 1000000 1000000 316 278
mcs50_b06_s90_AB05 1151 1000.000061 1000.000061 1000000 1000000 997131 1000000 177 160
mcs50_b06_s90_AB06 1105 1000.000061 1000.000061 986058 1000000 1000000 1000000 217 189
mcs50_b06_s90_AB07 543 1000.000000 1000.000000 1000000 1000000 1000000 1000000 119 112
mcs50_b06_s90_AB08 2840 1000.000061 1000.000061 1000000 1000000 1000000 1000000 307 271
mcs50_b06_s90_AB09 3527 1000.000061 1000.000061 752664 1000000 1000000 1000000 375 330
mcs50_b06m_s100_AB00 45 1000.000000 1000.000000 60835 71910 42187 58180 37 39
mcs50_b06m_s100_AB01 302 1000.000061 1000.000061 889208 1000000 930610 1000000 64 74
mcs50_b06m_s100_AB02 89 1000.000061 1000.000061 217109 278527 161320 208147 43 48
mcs50_b06m_s100_AB03 153 1000.000061 1000.000000 220312 262410 225679 278445 54 55
mcs50_b06m_s100_AB04 39 1000.000061 1000.000061 60229 114425 62985 119367 31 37
mcs50_b06m_s100_AB05 68 1000.000061 1000.000061 1000000 1000000 1000000 1000000 36 39
mcs50_b06m_s100_AB06 65 1000.000061 1000.000061 64127 74809 40351 51584 36 37
mcs50_b06m_s100_AB07 55 1000.000000 1000.000061 361343 654942 331742 597423 35 37
mcs50_b06m_s100_AB08 83 1000.000061 1000.000061 56459 101700 55377 97235 39 44
mcs50_b06m_s100_AB09 213 1000.000061 1000.000061 70715 128183 78473 141795 66 72
mcs50_b06m_s15_AB00 1 0.002021 0.001840 0 0 0 0 4 8
mcs50_b06m_s15_AB01 1 0.002370 0.001598 0 0 0 0 4 5
mcs50_b06m_s15_AB02 1 0.001579 0.001329 0 0 0 0 4 5
mcs50_b06m_s15_AB03 2 0.003053 0.001822 0 0 0 0 3 6
mcs50_b06m_s15_AB04 2 0.001908 0.001737 0 0 0 0 3 5
mcs50_b06m_s15_AB05 1 0.003319 0.002770 0 0 0 0 4 5
mcs50_b06m_s15_AB06 2 0.001736 0.001324 0 0 0 0 5 6
mcs50_b06m_s15_AB07 2 0.001853 0.002173 0 0 0 0 5 6
mcs50_b06m_s15_AB08 1 0.003683 0.002613 0 0 0 0 4 5
mcs50_b06m_s15_AB09 1 0.002616 0.002181 0 0 0 0 4 6
mcs50_b06m_s20_AB00 1 0.002056 0.001295 0 0 0 0 3 5
mcs50_b06m_s20_AB01 1 0.002092 0.001610 0 0 0 0 4 5
mcs50_b06m_s20_AB02 1 0.003578 0.004036 0 0 0 0 4 5
mcs50_b06m_s20_AB03 1 0.002453 0.002301 0 1 0 1 4 5
mcs50_b06m_s20_AB04 3 0.004838 0.004208 0 0 0 0 5 5
mcs50_b06m_s20_AB05 1 0.004014 0.003419 0 0 0 0 4 5
mcs50_b06m_s20_AB06 1 0.000981 0.000902 0 0 0 0 4 5
mcs50_b06m_s20_AB07 1 0.001255 0.000867 0 0 0 0 2 3
mcs50_b06m_s20_AB08 2 0.001474 0.001292 0 0 0 0 6 6
mcs50_b06m_s20_AB09 1 0.001799 0.002077 0 0 0 0 6 5
mcs50_b06m_s25_AB00 4 0.010327 0.008535 1 2 1 2 7 9
mcs50_b06m_s25_AB01 3 0.008338 0.007593 0 1 1 1 6 8
mcs50_b06m_s25_AB02 3 0.009704 0.008102 1 3 1 2 7 7
mcs50_b06m_s25_AB03 4 0.016368 0.014252 0 0 0 2 6 8
mcs50_b06m_s25_AB04 9 0.026801 0.020878 2 4 1 3 6 8
mcs50_b06m_s25_AB05 3 0.009225 0.007143 0 2 1 1 6 9
mcs50_b06m_s25_AB06 3 0.014534 0.008961 0 1 0 1 6 7
mcs50_b06m_s25_AB07 4 0.014667 0.013264 3 4 3 3 7 8
mcs50_b06m_s25_AB08 4 0.019050 0.015829 2 4 2 4 6 8
mcs50_b06m_s25_AB09 3 0.026607 0.021593 0 1 0 2 6 8
mcs50_b06m_s30_AB00 2 0.011881 0.010342 1 2 1 1 5 6
mcs50_b06m_s30_AB01 2 0.010142 0.009548 0 2 0 2 5 5
mcs50_b06m_s30_AB02 3 0.015657 0.013434 1 3 1 2 6 7
mcs50_b06m_s30_AB03 2 0.005892 0.005312 0 1 0 1 5 6
mcs50_b06m_s30_AB04 2 0.010038 0.010010 1 2 1 2 6 7
mcs50_b06m_s30_AB05 2 0.008619 0.007677 1 2 1 2 5 7
mcs50_b06m_s30_AB06 2 0.007807 0.006150 0 1 0 0 5 5
mcs50_b06m_s30_AB07 2 0.018743 0.016604 0 0 0 0 5 7
mcs50_b06m_s30_AB08 2 0.005742 0.005771 0 1 0 0 4 5
mcs50_b06m_s30_AB09 2 0.002811 0.002817 0 0 0 0 5 5
mcs50_b06m_s35_AB00 4 0.041758 0.035710 3 7 3 7 6 9
mcs50_b06m_s35_AB01 4 0.058439 0.051061 2 6 2 6 7 8
mcs50_b06m_s35_AB02 5 0.056636 0.053529 3 7 3 7 9 9
mcs50_b06m_s35_AB03 3 0.012953 0.011418 1 2 1 2 6 6
mcs50_b06m_s35_AB04 3 0.027829 0.024102 1 3 1 2 6 6
mcs50_b06m_s35_AB05 4 0.053417 0.045699 8 5 10 5 8 9
mcs50_b06m_s35_AB06 4 0.067476 0.087207 5 6 5 7 8 9
mcs50_b06m_s35_AB07 4 0.125966 0.088274 2 4 2 3 8 8
mcs50_b06m_s35_AB08 4 0.039736 0.037017 2 4 2 4 7 9
mcs50_b06m_s35_AB09 3 0.013342 0.012987 1 0 1 0 8 9
mcs50_b06m_s40_AB00 10 0.151199 0.132308 14 42 21 25 11 12
mcs50_b06m_s40_AB01 10 0.168090 0.158452 21 32 16 31 13 13
mcs50_b06m_s40_AB02 11 0.263478 0.219673 3 2 3 2 9 10
mcs50_b06m_s40_AB03 8 0.679482 0.605121 25 50 25 40 12 11
mcs50_b06m_s40_AB04 7 0.123066 0.104289 12 28 29 43 9 10
mcs50_b06m_s40_AB05 6 0.232409 0.212852 6 12 6 8 9 10
mcs50_b06m_s40_AB06 7 0.116597 0.097775 7 14 7 14 11 11
mcs50_b06m_s40_AB07 8 0.108836 0.088462 8 18 8 24 11 11
mcs50_b06m_s40_AB08 8 0.170463 0.113143 7 15 7 19 10 12
mcs50_b06m_s40_AB09 13 0.235736 0.239768 31 61 46 49 12 14
mcs50_b06m_s50_AB00 30 4.348597 3.477906 331 304 140 230 27 27
mcs50_b06m_s50_AB01 24 6.230523 5.621663 40 80 54 96 20 22
mcs50_b06m_s50_AB02 23 37.132229 32.953506 45 84 43 81 23 20
mcs50_b06m_s50_AB03 21 2.182224 2.014860 135 260 117 225 25 26
mcs50_b06m_s50_AB04 29 1.743283 1.586985 115 164 129 152 25 25
mcs50_b06m_s50_AB05 26 1.811166 1.719963 396 105 356 143 25 24
mcs50_b06m_s50_AB06 24 5.301998 4.788120 404 423 513 456 24 25
mcs50_b06m_s50_AB07 20 1.658075 1.545745 149 308 124 323 23 24
mcs50_b06m_s50_AB08 23 4.315549 3.549205 164 292 124 224 25 25
mcs50_b06m_s50_AB09 22 2.667493 2.646385 148 278 427 247 23 26
mcs50_b06m_s60_AB00 14 1.478582 1.463250 215 285 169 297 16 16
mcs50_b06m_s60_AB01 16 6.647491 6.379869 1185 2389 1395 2812 15 17
mcs50_b06m_s60_AB02 13 9.514079 8.900722 343 809 334 631 18 16
mcs50_b06m_s60_AB03 13 4.772082 4.411332 292 545 304 566 17 16
mcs50_b06m_s60_AB04 17 1.121623 0.954880 50 93 77 87 12 14
mcs50_b06m_s60_AB05 17 8.875759 8.648460 1402 2293 1449 2298 18 21
mcs50_b06m_s60_AB06 14 4.351672 4.198418 199 353 184 345 16 17
mcs50_b06m_s60_AB07 18 3.693277 3.324035 190 238 130 271 15 17
mcs50_b06m_s60_AB08 12 6.566791 6.185292 296 468 205 332 17 15
mcs50_b06m_s60_AB09 10 3.865553 3.494248 404 762 449 822 13 13
mcs50_b06m_s70_AB00 32 89.873756 86.925468 4113 7885 3853 7317 30 27
mcs50_b06m_s70_AB01 53 14.009440 13.354630 2090 3833 4130 4279 33 32
mcs50_b06m_s70_AB02 28 35.518040 34.644264 1185 1213 902 1109 26 24
mcs50_b06m_s70_AB03 31 23.299192 21.366688 2818 4974 2838 5290 26 27
mcs50_b06m_s70_AB04 26 79.203384 74.704140 2236 3873 2309 4234 26 27
mcs50_b06m_s70_AB05 31 90.074692 84.347229 2262 3261 2074 3516 28 28
mcs50_b06m_s70_AB06 26 233.127228 226.090012 4286 8860 3869 7903 26 26
mcs50_b06m_s70_AB07 40 38.494946 37.495846 2485 4778 2657 5077 32 32
mcs50_b06m_s70_AB08 43 124.379333 118.569633 5608 10142 5990 11060 34 38
mcs50_b06m_s70_AB09 80 156.348999 150.101837 12293 14600 5096 9943 43 48
mcs50_b06m_s80_AB00 260 644.232361 630.437561 50542 93269 50018 92917 57 57
mcs50_b06m_s80_AB01 239 1000.000061 1000.000000 68015 132688 67846 132236 66 74
mcs50_b06m_s80_AB02 40 34.954655 34.429276 1014 1792 1034 1899 42 44
mcs50_b06m_s80_AB03 191 834.417053 819.901123 143719 190720 81742 102752 61 59
mcs50_b06m_s80_AB04 217 527.339600 515.969910 16653 30631 11674 20827 73 70
mcs50_b06m_s80_AB05 200 861.470642 840.274475 24965 50284 18253 36481 57 64
mcs50_b06m_s80_AB06 147 263.385498 261.893005 10746 20149 22026 28652 52 53
mcs50_b06m_s80_AB07 64 163.495346 161.171402 4651 8319 4378 7839 44 46
mcs50_b06m_s80_AB08 265 1000.000061 1000.000061 118034 176411 110319 150549 73 77
mcs50_b06m_s80_AB09 79 515.326599 489.185577 25495 42516 8917 17570 52 54
mcs50_b06m_s90_AB00 1008 1000.000000 1000.000000 494320 439527 205016 190967 192 185
mcs50_b06m_s90_AB01 4394 1000.000061 1000.000061 1000000 700463 1000000 797639 449 417
mcs50_b06m_s90_AB02 681 1000.000061 1000.000061 772583 1000000 728219 1000000 189 178
mcs50_b06m_s90_AB03 1680 1000.000061 1000.000061 1000000 1000000 1000000 1000000 226 205
mcs50_b06m_s90_AB04 21576 1000.000000 1000.000061 1000000 1000000 1000000 1000000 2065 2043
mcs50_b06m_s90_AB05 801 1000.000061 1000.000061 219393 402987 214389 394504 155 153
mcs50_b06m_s90_AB06 480 1000.000061 1000.000061 152507 296672 301248 239592 128 126
mcs50_b06m_s90_AB07 3691 1000.000061 1000.000061 198277 364252 189348 350369 479 416
mcs50_b06m_s90_AB08 132 1000.000061 1000.000061 255495 208711 109188 194342 67 73
mcs50_b06m_s90_AB09 824 1000.000000 1000.000061 821352 725581 1000000 919827 162 152
mcs50_b09_s100_AB00 55 747.293823 711.362122 40294 77854 41077 79533 35 39
mcs50_b09_s100_AB01 145 1000.000061 1000.000061 159672 134871 85792 179663 41 51
mcs50_b09_s100_AB02 104 1000.000000 1000.000061 35953 78353 43292 92816 40 44
mcs50_b09_s100_AB03 27 27.477303 26.828833 1519 2956 1929 3926 30 28
mcs50_b09_s100_AB04 58 1000.000061 1000.000061 130849 254804 120021 233833 36 40
mcs50_b09_s100_AB05 39 332.112549 328.435028 13901 28543 12879 25795 33 34
mcs50_b09_s100_AB06 29 14.720025 14.651809 937 1895 949 1924 28 31
mcs50_b09_s100_AB07 45 603.930542 536.220520 14672 26017 14758 26343 32 33
mcs50_b09_s100_AB08 195 1000.000061 1000.000061 35559 80994 36803 84083 53 54
mcs50_b09_s100_AB09 115 669.256592 655.869080 30466 37345 24794 38007 41 50
mcs50_b09_s20_AB00 1 0.001105 0.001019 0 0 0 0 5 5
mcs50_b09_s20_AB01 1 0.001183 0.001095 0 0 0 0 4 6
mcs50_b09_s20_AB02 1 0.001196 0.001331 0 0 0 0 4 5
mcs50_b09_s20_AB03 0 0.001370 0.001257 0 0 0 0 4 4
mcs50_b09_s20_AB04 1 0.001131 0.000899 0 0 0 0 5 5
mcs50_b09_s20_AB05 1 0.000892 0.000871 0 0 0 0 2 5
mcs50_b09_s20_AB06 1 0.001262 0.001190 0 0 0 0 4 5
mcs50_b09_s20_AB07 1 0.001181 0.001160 0 0 0 0 3 5
mcs50_b09_s20_AB08 1 0.001046 0.000750 0 0 0 0 4 5
mcs50_b09_s20_AB09 1 0.001956 0.001752 0 0 0 0 4 5
mcs50_b09_s25_AB00 2 0.010262 0.006615 0 0 0 0 5 6
mcs50_b09_s25_AB01 3 0.005542 0.004997 0 1 0 1 6 7
mcs50_b09_s25_AB02 3 0.004729 0.004151 0 1 0 0 6 6
mcs50_b09_s25_AB03 4 0.003201 0.002982 0 1 0 1 6 6
mcs50_b09_s25_AB04 2 0.008600 0.007362 0 2 0 2 6 7
mcs50_b09_s25_AB05 5 0.005309 0.003588 0 1 0 1 6 7
mcs50_b09_s25_AB06 3 0.005356 0.004444 0 1 0 1 6 6
mcs50_b09_s25_AB07 3 0.005133 0.004690 0 0 0 0 5 6
mcs50_b09_s25_AB08 2 0.004290 0.005388 0 1 0 1 5 6
mcs50_b09_s25_AB09 3 0.003807 0.003614 0 0 0 0 6 6
mcs50_b09_s30_AB00 2 0.007410 0.006773 0 1 0 1 6 6
mcs50_b09_s30_AB01 2 0.003322 0.003185 0 0 0 1 4 6
mcs50_b09_s30_AB02 1 0.003121 0.003164 0 0 0 0 5 6
mcs50_b09_s30_AB03 1 0.001266 0.001113 0 0 0 0 4 5
mcs50_b09_s30_AB04 1 0.004742 0.004197 0 1 0 1 5 6
mcs50_b09_s30_AB05 1 0.004500 0.004636 0 0 0 0 4 5
mcs50_b09_s30_AB06 2 0.007952 0.007195 0 1 0 1 5 6
mcs50_b09_s30_AB07 2 0.006541 0.006345 0 1 0 1 4 5
mcs50_b09_s30_AB08 2 0.003426 0.002983 0 1 0 0 4 6
mcs50_b09_s30_AB09 2 0.003508 0.003426 0 1 0 1 5 6
mcs50_b09_s35_AB00 3 0.010306 0.009701 0 1 0 2 7 8
mcs50_b09_s35_AB01 3 0.005314 0.004869 0 1 0 0 6 7
mcs50_b09_s35_AB02 3 0.009204 0.009187 1 2 1 2 6 8
mcs50_b09_s35_AB03 5 0.012211 0.011585 1 3 1 2 8 9
mcs50_b09_s35_AB04 4 0.029504 0.025555 2 4 2 4 6 7
mcs50_b09_s35_AB05 4 0.010030 0.009374 1 2 2 3 7 8
mcs50_b09_s35_AB06 3 0.010770 0.009227 1 4 1 2 8 7
mcs50_b09_s35_AB07 4 0.016081 0.015874 1 2 1 2 8 9
mcs50_b09_s35_AB08 3 0.015060 0.013543 1 4 1 4 6 8
mcs50_b09_s35_AB09 3 0.012086 0.010147 0 2 0 2 7 8
mcs50_b09_s40_AB00 6 0.026549 0.024886 2 3 2 3 8 10
mcs50_b09_s40_AB01 6 0.077520 0.067264 2 5 1 3 9 10
mcs50_b09_s40_AB02 7 0.029708 0.025947 5 5 3 5 8 12
mcs50_b09_s40_AB03 6 0.071688 0.065473 4 11 5 11 10 11
mcs50_b09_s40_AB04 6 0.012601 0.015215 2 4 1 2 9 11
mcs50_b09_s40_AB05 6 0.046143 0.042016 4 7 4 8 10 11
mcs50_b09_s40_AB06 6 0.030996 0.029393 3 5 3 4 8 10
mcs50_b09_s40_AB07 6 0.012402 0.011972 1 3 1 3 9 10
mcs50_b09_s40_AB08 6 0.079998 0.071644 3 4 2 3 9 11
mcs50_b09_s40_AB09 6 0.033288 0.030012 3 9 3 8 9 10
mcs50_b09_s50_AB00 17 1.604565 1.564588 121 173 34 88 20 21
mcs50_b09_s50_AB01 18 1.048181 0.953408 69 173 69 271 23 21
mcs50_b09_s50_AB02 22 0.347143 0.400354 16 39 14 34 20 23
mcs50_b09_s50_AB03 18 0.493578 0.436162 23 60 21 54 20 24
mcs50_b09_s50_AB04 19 1.409386 1.236458 29 127 29 78 22 28
mcs50_b09_s50_AB05 15 0.328814 0.394937 7 17 12 15 18 20
mcs50_b09_s50_AB06 25 1.285510 1.196682 64 139 44 118 22 22
mcs50_b09_s50_AB07 20 0.457014 0.475088 33 83 33 83 23 26
mcs50_b09_s50_AB08 15 0.230438 0.212642 22 53 25 27 19 21
mcs50_b09_s50_AB09 17 0.576072 0.534106 37 60 43 57 19 21
mcs50_b09_s60_AB00 14 0.680558 0.684702 60 112 50 99 15 14
mcs50_b09_s60_AB01 11 0.847528 0.757413 88 107 49 97 16 14
mcs50_b09_s60_AB02 12 0.203315 0.200507 9 19 9 18 12 13
mcs50_b09_s60_AB03 11 1.453263 1.397855 100 230 99 224 13 14
mcs50_b09_s60_AB04 10 2.070357 2.022405 114 110 69 89 13 15
mcs50_b09_s60_AB05 11 0.277176 0.238354 21 46 22 48 15 17
mcs50_b09_s60_AB06 12 0.445379 0.388159 17 23 27 28 16 16
mcs50_b09_s60_AB07 11 0.196232 0.165035 15 23 17 36 13 16
mcs50_b09_s60_AB08 9 1.363306 1.116282 47 75 37 84 12 12
mcs50_b09_s60_AB09 11 1.243011 1.111703 43 94 49 126 15 14
mcs50_b09_s70_AB00 25 7.971154 7.208393 469 1042 441 977 26 26
mcs50_b09_s70_AB01 21 16.889872 15.666814 661 955 473 1040 25 22
mcs50_b09_s70_AB02 32 16.026411 15.664245 541 1195 544 1139 30 32
mcs50_b09_s70_AB03 30 15.464826 14.898650 669 1333 597 1289 27 31
mcs50_b09_s70_AB04 38 3.813471 3.406079 962 1363 855 1405 26 26
mcs50_b09_s70_AB05 21 12.653880 11.978189 124 268 88 194 23 26
mcs50_b09_s70_AB06 33 20.154509 18.977779 430 1084 428 1042 29 30
mcs50_b09_s70_AB07 22 2.503658 2.460284 691 422 780 486 27 25
mcs50_b09_s70_AB08 25 4.661961 4.376458 427 623 441 626 32 29
mcs50_b09_s70_AB09 22 3.736088 3.707710 379 757 295 634 26 24
mcs50_b09_s80_AB00 45 14.074668 13.701544 1508 2505 1337 2126 44 46
mcs50_b09_s80_AB01 183 126.420197 119.852692 6917 15133 9033 12227 53 59
mcs50_b09_s80_AB02 57 283.848633 272.998901 4405 9590 3654 7820 40 46
mcs50_b09_s80_AB03 55 104.865822 98.751648 7724 16730 7418 15657 49 46
mcs50_b09_s80_AB04 45 96.746582 94.202766 2136 4480 2403 5209 46 47
mcs50_b09_s80_AB05 69 87.850143 85.048256 6573 12437 10289 14304 47 52
mcs50_b09_s80_AB06 91 80.142273 79.878792 4627 9664 5893 11948 48 54
mcs50_b09_s80_AB07 65 124.339973 117.729576 2531 5352 2821 5771 41 41
mcs50_b09_s80_AB08 46 30.042761 29.400040 2093 4165 2003 3897 43 44
mcs50_b09_s80_AB09 112 158.346710 152.743118 9040 20239 8771 19803 55 56
mcs50_b09_s90_AB00 531 1000.000061 1000.000061 48128 65641 51050 68553 116 108
mcs50_b09_s90_AB01 428 1000.000061 1000.000061 24788 53507 23984 52472 105 108
mcs50_b09_s90_AB02 514 1000.000061 1000.000061 110644 209075 111634 210053 111 111
mcs50_b09_s90_AB03 236 933.653870 907.473206 14950 32246 14517 31323 84 91
mcs50_b09_s90_AB04 218 283.961273 277.791382 9209 18005 9274 18419 84 80
mcs50_b09_s90_AB05 623 1000.000000 1000.000000 226623 261292 226313 274451 116 112
mcs50_b09_s90_AB06 218 920.197205 873.164551 55211 49407 53641 49140 86 89
mcs50_b09_s90_AB07 717 906.459351 897.392151 58166 85225 75338 88464 126 133
mcs50_b09_s90_AB08 391 1000.000000 1000.000000 28473 62816 30536 67532 114 106
mcs50_b09_s90_AB09 327 1000.000061 1000.000061 168205 265716 99107 225751 88 85
mcs50_b09m_s100_AB00 47 1000.000061 1000.000061 49757 99445 51023 104211 35 35
mcs50_b09m_s100_AB01 75 134.688171 132.849045 10955 24738 11747 26052 51 51
mcs50_b09m_s100_AB02 133 1000.000061 1000.000122 132405 286471 139953 302980 42 47
mcs50_b09m_s100_AB03 40 68.912857 68.477211 2952 6181 2993 6354 30 32
mcs50_b09m_s100_AB04 34 223.049835 215.625305 6324 12589 6182 11591 32 31
mcs50_b09m_s100_AB05 82 407.983398 397.731415 21733 39811 22885 41419 40 43
mcs50_b09m_s100_AB06 248 688.748718 670.968201 61526 121294 66852 132898 62 61
mcs50_b09m_s100_AB07 42 154.162109 145.449982 9423 20917 9040 19700 30 32
mcs50_b09m_s100_AB08 97 1000.000061 1000.000061 35990 75477 33418 68653 49 49
mcs50_b09m_s100_AB09 62 318.235382 310.705658 14171 28338 13146 26509 35 34
mcs50_b09m_s20_AB00 1 0.001180 0.000896 0 0 0 0 3 4
mcs50_b09m_s20_AB01 1 0.001507 0.001465 0 0 0 0 5 5
mcs50_b09m_s20_AB02 1 0.001146 0.001225 0 0 0 0 4 6
mcs50_b09m_s20_AB03 1 0.001596 0.001159 0 0 0 0 4 6
mcs50_b09m_s20_AB04 1 0.001252 0.001139 0 0 0 0 3 5
mcs50_b09m_s20_AB05 1 0.001390 0.001259 0 0 0 0 4 5
mcs50_b09m_s20_AB06 1 0.001066 0.000959 0 0 0 0 2 6
mcs50_b09m_s20_AB07 1 0.001327 0.001154 0 0 0 0 4 5
mcs50_b09m_s20_AB08 1 0.002231 0.001677 0 0 0 0 4 4
mcs50_b09m_s20_AB09 1 0.002857 0.002431 0 0 0 0 5 5
mcs50_b09m_s25_AB00 3 0.006990 0.006210 0 1 0 1 6 6
mcs50_b09m_s25_AB01 3 0.011029 0.009595 0 0 0 0 6 7
mcs50_b09m_s25_AB02 2 0.003892 0.003677 0 1 0 1 6 7
mcs50_b09m_s25_AB03 3 0.003697 0.003260 0 1 0 1 7 8
mcs50_b09m_s25_AB04 3 0.003921 0.004399 0 0 0 0 7 8
mcs50_b09m_s25_AB05 2 0.004322 0.003924 0 0 0 0 5 6
mcs50_b09m_s25_AB06 4 0.005973 0.007390 0 1 0 1 6 7
mcs50_b09m_s25_AB07 2 0.002708 0.002595 0 0 0 0 6 6
mcs50_b09m_s25_AB08 3 0.005116 0.006414 0 1 0 1 6 8
mcs50_b09m_s25_AB09 2 0.004346 0.003939 0 1 0 1 6 7
mcs50_b09m_s30_AB00 2 0.003205 0.002839 0 0 0 0 5 6
mcs50_b09m_s30_AB01 2 0.006661 0.005949 0 1 0 1 6 6
mcs50_b09m_s30_AB02 2 0.002273 0.002053 0 0 0 0 5 6
mcs50_b09m_s30_AB03 2 0.004779 0.004515 0 1 0 1 5 7
mcs50_b09m_s30_AB04 1 0.003179 0.002891 0 0 0 0 5 5
mcs50_b09m_s30_AB05 1 0.006180 0.005598 0 1 0 1 5 5
mcs50_b09m_s30_AB06 2 0.003329 0.003519 0 1 0 1 6 8
mcs50_b09m_s30_AB07 3 0.005599 0.004859 0 1 0 1 6 6
mcs50_b09m_s30_AB08 2 0.004399 0.004453 0 0 0 0 5 6
mcs50_b09m_s30_AB09 2 0.006363 0.005977 0 0 0 0 5 6
mcs50_b09m_s35_AB00 3 0.016274 0.014733 2 4 2 3 6 8
mcs50_b09m_s35_AB01 4 0.028363 0.026253 1 2 1 2 7 8
mcs50_b09m_s35_AB02 3 0.015759 0.015040 1 3 1 2 6 7
mcs50_b09m_s35_AB03 5 0.015077 0.013399 2 5 2 5 8 8
mcs50_b09m_s35_AB04 3 0.011916 0.010435 2 4 2 4 6 7
mcs50_b09m_s35_AB05 3 0.010740 0.009675 1 3 1 2 7 8
mcs50_b09m_s35_AB06 3 0.006356 0.005795 0 1 0 1 6 9
mcs50_b09m_s35_AB07 3 0.006499 0.006017 0 1 1 2 6 9
mcs50_b09m_s35_AB08 3 0.008222 0.007687 1 3 1 2 6 7
mcs50_b09m_s35_AB09 4 0.008534 0.008116 1 2 1 2 7 7
mcs50_b09m_s40_AB00 6 0.013227 0.012458 1 2 1 2 9 11
mcs50_b09m_s40_AB01 6 0.038418 0.034689 2 8 2 7 10 11
mcs50_b09m_s40_AB02 6 0.020165 0.019595 2 5 2 4 9 9
mcs50_b09m_s40_AB03 6 0.075615 0.070562 5 12 6 12 8 10
mcs50_b09m_s40_AB04 8 0.070271 0.068509 6 14 5 17 11 14
mcs50_b09m_s40_AB05 6 0.012898 0.012390 4 6 3 7 10 11
mcs50_b09m_s40_AB06 5 0.025599 0.022695 5 6 5 5 9 10
mcs50_b09m_s40_AB07 6 0.031265 0.019553 4 4 3 4 10 11
mcs50_b09m_s40_AB08 6 0.023451 0.021273 5 4 5 3 11 12
mcs50_b09m_s40_AB09 6 0.081877 0.074553 5 7 4 6 10 11
mcs50_b09m_s50_AB00 19 0.778656 0.713908 39 159 33 84 22 23
mcs50_b09m_s50_AB01 20 0.463449 0.412046 26 65 28 69 22 23
mcs50_b09m_s50_AB02 18 1.193102 1.074082 157 137 40 97 23 22
mcs50_b09m_s50_AB03 25 0.265420 0.258106 22 62 23 35 23 23
mcs50_b09m_s50_AB04 16 4.696812 3.830387 82 78 24 82 19 20
mcs50_b09m_s50_AB05 17 0.704307 0.633606 36 33 27 39 22 21
mcs50_b09m_s50_AB06 20 0.613018 0.450283 12 27 12 27 19 19
mcs50_b09m_s50_AB07 17 0.586805 0.549859 35 82 35 82 20 21
mcs50_b09m_s50_AB08 17 0.231760 0.196515 14 35 37 38 20 20
mcs50_b09m_s50_AB09 20 0.277392 0.239600 17 42 26 43 22 23
mcs50_b09m_s60_AB00 10 0.961908 0.913177 67 115 69 121 12 13
mcs50_b09m_s60_AB01 18 0.232770 0.219501 44 39 40 54 15 15
mcs50_b09m_s60_AB02 14 0.801303 0.796464 33 65 20 42 13 15
mcs50_b09m_s60_AB03 15 0.975204 0.868746 108 118 133 125 13 14
mcs50_b09m_s60_AB04 13 2.275096 2.198813 143 173 82 163 14 18
mcs50_b09m_s60_AB05 16 0.559766 0.524314 33 68 36 81 17 15
mcs50_b09m_s60_AB06 11 1.357546 1.303272 10 21 14 15 14 14
mcs50_b09m_s60_AB07 10 0.566290 0.519299 77 173 82 186 14 15
mcs50_b09m_s60_AB08 13 0.540245 0.491991 33 75 68 71 16 18
mcs50_b09m_s60_AB09 9 0.559443 0.511633 47 100 30 103 12 12
mcs50_b09m_s70_AB00 20 16.759075 16.150181 347 529 223 505 23 22
mcs50_b09m_s70_AB01 21 12.824310 12.483043 221 520 207 491 26 27
mcs50_b09m_s70_AB02 28 28.027559 24.451424 2020 3073 2912 4468 28 31
mcs50_b09m_s70_AB03 26 4.096656 3.967742 373 838 530 856 27 32
mcs50_b09m_s70_AB04 30 26.554064 25.888504 1146 2312 1108 2319 27 32
mcs50_b09m_s70_AB05 26 27.121433 25.361540 769 1538 750 1577 24 27
mcs50_b09m_s70_AB06 22 11.887163 10.775091 354 371 121 251 25 26
mcs50_b09m_s70_AB07 32 6.466346 6.199594 703 1512 600 1424 27 25
mcs50_b09m_s70_AB08 31 8.233618 8.217480 736 1101 625 932 25 26
mcs50_b09m_s70_AB09 23 10.941136 10.694968 814 778 217 516 26 26
mcs50_b09m_s80_AB00 125 165.462189 164.365356 16103 34841 16477 35174 53 50
mcs50_b09m_s80_AB01 72 322.636871 303.999268 9607 21625 9187 20543 47 50
mcs50_b09m_s80_AB02 232 123.960617 120.853409 16482 37780 17640 40263 56 68
mcs50_b09m_s80_AB03 60 113.362076 112.136292 2937 6465 3028 6716 48 49
mcs50_b09m_s80_AB04 150 393.498871 370.903473 26490 39580 19583 33265 62 64
mcs50_b09m_s80_AB05 112 90.070030 87.490616 9254 18202 10624 21323 54 57
mcs50_b09m_s80_AB06 53 113.462074 111.820366 3039 6375 3190 6651 43 45
mcs50_b09m_s80_AB07 71 172.500748 168.351791 29119 57416 28927 56481 46 48
