instance clique cp-fc cp-mac kdown james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32 james-cpp-max-par/t16 james-cpp-max-par/t32 kdown-par/t32
mcs90_b09_s50_AB07 NaN 35321909.000000 30669271.000000 93504 3661324 262253 3732359 249961 NaN NaN 87965 49567 64568
mcs90_b09_s50_AB08 NaN 362484.000000 240722.000000 37360 7032460 411911 6645190 393324 NaN NaN 105793 80717 93226
mcs90_b09_s50_AB09 NaN 10461096.000000 8340821.000000 27678 339628 221740 295591 210752 NaN NaN 69147 59063 26920
mcs90_b09m_s15_AB00 1159 2015.000000 1493.000000 65 666 748 662 744 1398 1175 867 573 120
mcs90_b09m_s15_AB01 1254 1068.000000 689.000000 59 715 567 725 559 1100 1256 792 721 129
mcs90_b09m_s15_AB02 2008 2697.000000 1969.000000 85 1717 983 1636 997 2379 2150 956 1268 137
mcs90_b09m_s15_AB03 1180 373.000000 317.000000 50 637 419 631 417 2184 1435 585 580 107
mcs90_b09m_s15_AB04 1883 2415.000000 1783.000000 74 1433 790 1473 816 2146 2438 1004 732 174
mcs90_b09m_s15_AB05 1617 2531.000000 1884.000000 87 1870 932 1865 945 2080 1293 942 1157 171
mcs90_b09m_s15_AB06 1232 2775.000000 1800.000000 62 3094 1604 3102 1620 1374 1386 979 1310 145
mcs90_b09m_s15_AB07 1625 1345.000000 957.000000 187 377 473 376 472 1885 1973 372 373 206
mcs90_b09m_s15_AB08 1047 922.000000 650.000000 119 940 1222 945 1240 1142 1256 766 724 172
mcs90_b09m_s15_AB09 1673 892.000000 622.000000 38 1697 650 1663 647 1655 1744 648 615 85
mcs90_b09m_s20_AB00 32103 41965.000000 30647.000000 16 20669 397 20028 400 30614 30522 2509 3889 54
mcs90_b09m_s20_AB01 14995 70772.000000 51366.000000 6 21878 689 21305 689 12194 20745 2061 4629 20
mcs90_b09m_s20_AB02 12184 36862.000000 28751.000000 22 1350 282 1390 282 13898 11206 5722 941 51
mcs90_b09m_s20_AB03 18556 600.000000 435.000000 57 12608 386 12177 386 20108 18046 2873 2397 75
mcs90_b09m_s20_AB04 14801 21230.000000 16823.000000 13 451 256 466 256 18518 18999 1069 606 37
mcs90_b09m_s20_AB05 18519 54626.000000 44013.000000 16 1988 310 2112 310 24476 23800 4661 2383 53
mcs90_b09m_s20_AB06 17785 537.000000 440.000000 33 908 277 943 278 12086 14830 2529 1996 50
mcs90_b09m_s20_AB07 13258 301.000000 246.000000 20 2778 234 3008 229 15180 15790 6077 1733 32
mcs90_b09m_s20_AB08 14878 481.000000 343.000000 8 6783 292 6189 292 15001 13022 519 862 37
mcs90_b09m_s20_AB09 22425 75431.000000 60495.000000 53 7768 317 7662 317 20617 23907 856 1289 51
mcs90_b09m_s25_AB00 52622 119693.000000 97378.000000 152 6030 1781 5926 1735 82074 98552 18389 2201 276
mcs90_b09m_s25_AB01 161228 30939.000000 25093.000000 209 29414 2343 27593 2276 130642 122002 42587 4476 391
mcs90_b09m_s25_AB02 109837 290642.000000 224145.000000 264 757 748 707 748 56032 42668 1475 711 330
mcs90_b09m_s25_AB03 116760 500775.000000 390381.000000 139 12920 1867 12332 1833 71818 80773 25153 13871 272
mcs90_b09m_s25_AB04 27354 186610.000000 149295.000000 234 4263 3928 3603 3934 27785 48577 9715 4277 409
mcs90_b09m_s25_AB05 61461 121294.000000 98163.000000 74 1376 1747 1356 1727 22865 26989 1289 1313 306
mcs90_b09m_s25_AB06 37949 354255.000000 289284.000000 104 130178 2362 124290 2319 24199 25530 23709 23278 406
mcs90_b09m_s25_AB07 187090 126905.000000 104080.000000 164 543678 4690 517049 4408 172475 181779 3484 10853 177
mcs90_b09m_s25_AB08 235425 526094.000000 423529.000000 347 93641 1574 86893 1561 162268 142143 1652 3579 444
mcs90_b09m_s25_AB09 59688 116350.000000 96414.000000 345 1386 1148 1284 1058 45403 43884 1966 1481 442
mcs90_b09m_s30_AB00 417456 1632898.000000 1331422.000000 1683 87070 5010 79371 4941 148355 150067 48886 4457 629
mcs90_b09m_s30_AB01 1130270 595628.000000 496387.000000 521 1288388 7866 1184072 7693 188493 197505 9974 10505 3354
mcs90_b09m_s30_AB02 756811 4478137.000000 3619999.000000 480 2230093 8399 2127712 8297 283507 355626 15394 19550 2067
mcs90_b09m_s30_AB03 976289 1024527.000000 835468.000000 1826 1307297 5087 1230154 4861 215898 257056 3268 4022 2203
mcs90_b09m_s30_AB04 824374 954600.000000 729859.000000 1181 14763 3558 13922 3525 463919 225409 38151 24866 388
mcs90_b09m_s30_AB05 1523789 398022.000000 321442.000000 872 3510964 8342 3294104 8217 993737 375045 138067 184199 1925
mcs90_b09m_s30_AB06 200562 1180354.000000 984991.000000 692 1295801 11664 1194808 10771 151655 156276 5672 16924 2123
mcs90_b09m_s30_AB07 2660923 685738.000000 581266.000000 983 13162 5407 12506 5176 1440155 227352 55230 5473 1165
mcs90_b09m_s30_AB08 1044514 1654906.000000 1342699.000000 575 6113 4839 6326 4762 740908 428350 14272 16279 2139
mcs90_b09m_s30_AB09 1807103 1278877.000000 997398.000000 746 1395588 8859 1290780 8496 144372 142563 8799 10519 3145
mcs90_b09m_s35_AB00 2931651 33068597.000000 25856324.000000 3221 29952 13416 27246 13168 2681034 1587381 60372 30244 14825
mcs90_b09m_s35_AB01 14465771 7305723.000000 6016008.000000 6147 35984 22049 34180 20898 7223634 1821384 67689 58084 9545
mcs90_b09m_s35_AB02 22348775 14353012.000000 12018215.000000 4831 1215733 18316 1158702 17588 1754683 1926213 10236 88701 7357
mcs90_b09m_s35_AB03 31989801 13191520.000000 9838313.000000 5570 634246 20520 603584 20416 4477023 5065352 674028 326451 11701
mcs90_b09m_s35_AB04 6747329 1806696.000000 1500457.000000 3637 747772 34351 713386 32064 2159722 2243264 397150 226693 11781
mcs90_b09m_s35_AB05 20661762 1977184.000000 1620908.000000 6794 16282237 26298 14821853 25672 1415726 1423741 13385 15231 8478
mcs90_b09m_s35_AB06 22214718 10900322.000000 8730235.000000 4334 9633731 26348 8934090 26017 7193747 1339411 12742 14662 9063
mcs90_b09m_s35_AB07 13218455 130539.000000 107332.000000 6249 43159489 29492 39909661 29072 9039282 2653770 550364 416732 17297
mcs90_b09m_s35_AB08 15197089 1440977.000000 1198552.000000 4890 23724278 30576 21372869 30067 9941788 2406995 1080742 632789 13088
mcs90_b09m_s35_AB09 1244477 12340.000000 10157.000000 4046 23505 30002 22703 29113 1735697 1526889 22627 31123 17578
mcs90_b09m_s40_AB00 NaN 126670035.000000 97547790.000000 2786 1961909 5979 1800593 5653 114908398 112015318 28879 84465 1226
mcs90_b09m_s40_AB01 158660600 194558949.000000 NaN 578 80069975 6685 70973736 6560 11117248 10680428 8782 9247 1718
mcs90_b09m_s40_AB02 66344326 17261527.000000 14111380.000000 3461 36600311 4790 34169886 4748 18694854 26365348 2782441 942137 1308
mcs90_b09m_s40_AB03 130085523 15911.000000 12568.000000 1117 931996 6537 774863 6535 10283523 10286139 2459475 1103858 3021
mcs90_b09m_s40_AB04 NaN 25269642.000000 19318682.000000 815 3920 5174 3940 5194 146659886 137177559 3523 3615 1568
mcs90_b09m_s40_AB05 148521285 53787208.000000 42449005.000000 1200 144854548 11659 132231363 11583 13023514 12336038 50531 74870 5926
mcs90_b09m_s40_AB06 46632519 15777649.000000 13501915.000000 2561 1319252 8141 1225921 7725 11376720 11537265 960694 468147 6374
mcs90_b09m_s40_AB07 20633177 140856743.000000 NaN 1283 26542249 19778 24114948 19526 18156635 18141359 18660 19438 2252
mcs90_b09m_s40_AB08 NaN 88457016.000000 70635078.000000 1353 3349 4498 3343 4500 10857158 10943277 2986 3409 2863
mcs90_b09m_s40_AB09 34559546 NaN NaN 1429 3073664 7486 2866823 7444 14078443 15911544 4849 5597 2463
mcs90_b09m_s50_AB00 NaN NaN NaN 50585 1633191176 113443 1457923707 111001 NaN NaN 37043 44808 157801
mcs90_b09m_s50_AB01 NaN NaN NaN 22238 38450 54207 37922 53651 NaN NaN 29551 25141 37830
mcs90_b09m_s50_AB02 NaN NaN NaN 44211 40906 62173 40028 60827 NaN NaN 25998 24739 65632
mcs90_b09m_s50_AB03 NaN NaN NaN 34204 1562629320 70383 1357680533 67157 NaN NaN 4007581 3177455 85420
mcs90_b09m_s50_AB04 NaN NaN NaN 23340 NaN 108846 NaN 103889 NaN NaN 15248507 11571899 88267
mcs90_b09m_s50_AB05 NaN 49513256.000000 36388728.000000 60966 2629673016 53791 2299537991 52276 NaN NaN 22592 21724 90343
mcs90_b09m_s50_AB06 NaN NaN NaN 34522 20570755 49159 18129943 46803 NaN NaN 18401 75385 26112
mcs90_b09m_s50_AB07 NaN NaN NaN 67938 NaN 79958 NaN 75762 NaN NaN 227463538 196782734 239804
mcs90_b09m_s50_AB08 NaN NaN NaN 47449 15281963 68137 15173902 66004 NaN NaN 2730233 1696821 88324
mcs90_b09m_s50_AB09 NaN NaN NaN 114149 29020 40183 27809 38840 NaN NaN 18575 18315 76477
mcs90_m2D_s10_AB00 26 51.000000 51.000000 2 52 40 52 40 125 125 51 51 2
mcs90_m2D_s10_AB01 124 78.000000 47.000000 4 47 64 47 64 225 224 45 46 4
mcs90_m2D_s10_AB02 92 165.000000 115.000000 4 94 106 94 106 191 191 116 101 10
mcs90_m2D_s10_AB03 72 50.000000 50.000000 2 52 40 52 40 171 171 52 50 2
mcs90_m2D_s10_AB04 68 93.000000 45.000000 11 33 45 33 45 167 167 33 32 11
mcs90_m2D_s10_AB05 97 52.000000 47.000000 5 33 50 49 52 196 196 49 47 7
mcs90_m2D_s10_AB06 64 46.000000 46.000000 2 52 40 52 40 145 194 52 55 2
mcs90_m2D_s10_AB07 52 50.000000 50.000000 2 34 34 34 34 151 151 34 38 2
mcs90_m2D_s10_AB08 44 48.000000 48.000000 2 34 34 34 34 143 143 34 34 2
mcs90_m2D_s10_AB09 79 42.000000 42.000000 2 34 34 34 34 178 232 34 33 2
mcs90_m2D_s20_AB00 53083 3850.000000 2235.000000 3301 2135 2004 2086 1981 35056 33613 2547 1971 3137
mcs90_m2D_s20_AB01 37433 13320.000000 7839.000000 2794 1249 1469 1242 1462 33563 39262 1208 1225 1628
mcs90_m2D_s20_AB02 43487 5576.000000 2172.000000 1534 3572 3254 3566 3331 41157 42153 6031 3013 1760
mcs90_m2D_s20_AB03 119311 11911.000000 5533.000000 19851 15746 10172 16042 9925 114338 113663 8559 11951 13712
mcs90_m2D_s20_AB04 87083 18373.000000 9951.000000 16355 17851 20593 16968 19428 79709 83502 8796 11894 13399
mcs90_m2D_s20_AB05 103110 17992.000000 10283.000000 6346 21063 15303 20602 15110 102226 100050 8975 10422 11121
mcs90_m2D_s20_AB06 77461 5443.000000 2690.000000 3086 13906 6904 13201 6712 72139 70921 4199 4803 4656
mcs90_m2D_s20_AB07 129954 12222.000000 6305.000000 9426 6990 8175 6965 8156 131438 131079 5400 6308 7276
mcs90_m2D_s20_AB08 52309 3750.000000 1927.000000 2609 10166 4955 9458 4704 35788 36961 3787 4496 3902
mcs90_m2D_s20_AB09 33144 7394.000000 3728.000000 2943 6211 4166 6215 4150 33555 35215 2767 3556 3633
mcs90_m2D_s30_AB00 37533020 429353.000000 260567.000000 42353 208671 108788 203629 109608 33598475 28507666 27381 45151 72517
mcs90_m2D_s30_AB01 88820652 808145.000000 420337.000000 127729 622437 267454 566813 258972 72824668 71961270 38882 48977 162668
mcs90_m2D_s30_AB02 22999928 43302.000000 24270.000000 35016 318910 55120 307537 58136 34302999 24976122 17445 25427 40530
mcs90_m2D_s30_AB03 18547229 931277.000000 499784.000000 9052 210459 10342 199234 10400 13720383 11967453 9696 13074 18838
mcs90_m2D_s30_AB04 30458564 451784.000000 214871.000000 51583 193700 66210 191549 68342 30440443 30789957 19076 28583 51560
mcs90_m2D_s30_AB05 7407983 1007002.000000 483458.000000 71620 101597 66756 102285 65535 3685976 3628291 27112 58627 105195
mcs90_m2D_s30_AB06 112557647 480786.000000 267715.000000 184598 360529 180312 345016 174655 68730440 68788944 45211 55690 189326
mcs90_m2D_s30_AB07 84834913 314431.000000 175741.000000 10060 201778 12574 201737 12458 19188642 18412628 3998 6615 20494
mcs90_m2D_s30_AB08 18724730 5464.000000 2394.000000 8680 181679 9473 172305 9443 6152754 6161697 9875 10845 18160
mcs90_m2D_s30_AB09 70630913 650740.000000 356325.000000 157914 631640 129933 589580 121088 49373148 47859616 28686 37495 199569
mcs90_m2D_s40_AB00 NaN 4286106.000000 2035664.000000 54514 904863 50128 158327 52215 NaN NaN 38705 25666 29869
mcs90_m2D_s40_AB01 NaN 2010226.000000 1028610.000000 52930 2343836 51553 2193173 51961 NaN NaN 31107 25925 78676
mcs90_m2D_s40_AB02 NaN 374189.000000 181967.000000 58336 12871703 88498 12644105 88535 NaN NaN 21025 31417 96826
mcs90_m2D_s40_AB03 NaN 2556972.000000 1173721.000000 113583 1230101 53482 1211223 57248 NaN NaN 16839 29729 89360
mcs90_m2D_s40_AB04 NaN 734942.000000 375123.000000 17969 1327554 37036 1293299 36722 NaN NaN 124742 99869 46849
mcs90_m2D_s40_AB05 NaN 92028.000000 35595.000000 13814 1510383 38166 1406705 40606 NaN NaN 28955 32692 45787
mcs90_m2D_s40_AB06 NaN 7869007.000000 3712555.000000 97023 2383442 66524 1951132 69651 NaN NaN 25056 33455 126769
mcs90_m2D_s40_AB07 NaN 593422.000000 256078.000000 77022 55017 60133 47910 61026 NaN NaN 22986 30947 99522
mcs90_m2D_s40_AB08 NaN 737443.000000 317247.000000 28975 13098658 96138 12152383 104122 NaN NaN 25526 41602 179932
mcs90_m2D_s40_AB09 NaN 237763.000000 121182.000000 69588 752339 72678 729671 77023 NaN NaN 151756 185303 84848
mcs90_m2D_s50_AB00 NaN 486.000000 194.000000 21 1677888 1394 1660285 1362 NaN NaN 12267 14329 116
mcs90_m2D_s50_AB01 NaN 168579.000000 64981.000000 4 1657689 480 1606111 480 NaN NaN 71419 44839 44
mcs90_m2D_s50_AB02 NaN 706.000000 262.000000 14 495631 732 514620 760 NaN NaN 701 923 90
mcs90_m2D_s50_AB03 NaN 424.000000 188.000000 4 1191117 3022 1204201 3096 NaN NaN 19285 24966 63
mcs90_m2D_s50_AB04 NaN 40362.000000 7882.000000 1 23077887 350 23747065 350 NaN NaN 1001 888 1
mcs90_m2D_s50_AB05 NaN 189721.000000 142546.000000 4 259684 4436 341514 5384 NaN NaN 18110 1685 13
mcs90_m2D_s50_AB06 NaN 267480.000000 123704.000000 4 674328 3301 628434 3351 NaN NaN 8318 3762 79
mcs90_m2D_s50_AB07 NaN 851.000000 179.000000 4 2101765 2104 2162740 2104 NaN NaN 87447 6945 40
mcs90_m2D_s50_AB08 NaN 542993.000000 245874.000000 4 1701895 1360 1528209 1360 NaN NaN 27886 17816 10
mcs90_m2D_s50_AB09 NaN 1084400.000000 409265.000000 4 5166800 3278 5139015 3412 NaN NaN 2644 3515 60
mcs90_m2Dr2_s10_AB00 65 89.000000 75.000000 13 36 48 46 49 224 196 46 46 9
mcs90_m2Dr2_s10_AB01 52 43.000000 43.000000 1 101 42 101 42 151 151 91 166 1
mcs90_m2Dr2_s10_AB02 48 226.000000 170.000000 10 63 47 63 47 146 146 71 70 12
mcs90_m2Dr2_s10_AB03 137 105.000000 90.000000 14 79 70 80 71 299 302 96 91 15
mcs90_m2Dr2_s10_AB04 45 52.000000 40.000000 13 42 64 42 64 144 144 46 42 15
mcs90_m2Dr2_s10_AB05 83 94.000000 78.000000 12 38 50 38 50 177 177 38 38 15
mcs90_m2Dr2_s10_AB06 38 58.000000 58.000000 11 34 46 34 46 137 137 34 33 15
mcs90_m2Dr2_s10_AB07 80 164.000000 115.000000 16 53 57 53 57 172 187 119 53 18
mcs90_m2Dr2_s10_AB08 82 456.000000 214.000000 7 57 49 57 49 188 179 87 57 10
mcs90_m2Dr2_s10_AB09 60 47.000000 47.000000 1 34 34 34 34 154 155 34 34 1
mcs90_m2Dr2_s20_AB00 51631 7023.000000 4096.000000 1917 1111 1332 1080 1301 46226 71345 1045 1063 1952
mcs90_m2Dr2_s20_AB01 82655 44706.000000 26618.000000 28527 9069 11348 8845 10972 68027 66108 7089 8127 28400
mcs90_m2Dr2_s20_AB02 85918 6115.000000 3463.000000 2220 1110 1378 1119 1387 72886 52954 1070 1099 2398
mcs90_m2Dr2_s20_AB03 107620 18833.000000 11137.000000 16199 30678 20250 27689 18304 84756 87164 7082 7795 15942
mcs90_m2Dr2_s20_AB04 44475 16831.000000 9182.000000 13560 23778 28115 22030 26639 38758 43520 12522 11272 17508
mcs90_m2Dr2_s20_AB05 61925 12480.000000 7655.000000 20933 11145 13225 10616 12485 58690 60388 9669 10093 21223
mcs90_m2Dr2_s20_AB06 76200 23917.000000 12387.000000 7073 8576 10813 7777 9750 77469 80114 6325 7250 11336
mcs90_m2Dr2_s20_AB07 83061 17388.000000 11149.000000 13222 24949 11666 24954 11521 81972 75562 11613 14646 14344
mcs90_m2Dr2_s20_AB08 116009 22216.000000 12866.000000 16882 12588 10810 12323 10484 110051 109600 6073 8305 18032
mcs90_m2Dr2_s20_AB09 54768 22777.000000 14097.000000 23225 15286 14822 14780 14313 47079 46044 14177 14477 10840
mcs90_m2Dr2_s30_AB00 135645214 156139.000000 82210.000000 55796 3199868 73238 3108009 72273 97257073 88475554 17925 24856 59803
mcs90_m2Dr2_s30_AB01 27035459 4188068.000000 2312490.000000 36396 645966 23470 594722 23317 42450343 51068035 51725 105304 36892
mcs90_m2Dr2_s30_AB02 27822088 1430686.000000 807118.000000 14129 3422059 43579 3296689 43663 19017274 14603214 335577 189104 37201
mcs90_m2Dr2_s30_AB03 112923040 2203498.000000 1252536.000000 7670 689731 17339 657378 17030 101543827 39799722 359812 177645 23872
mcs90_m2Dr2_s30_AB04 191268539 3839912.000000 2017620.000000 131332 821175 179679 788420 181250 62022902 62029335 73309 97818 167662
mcs90_m2Dr2_s30_AB05 122134687 2684038.000000 1449741.000000 59470 893892 51216 826920 51487 95180570 16396416 77264 129173 69025
mcs90_m2Dr2_s30_AB06 177117947 81206.000000 45138.000000 39516 993243 27580 965228 26772 67787975 21558852 12370 16436 83616
mcs90_m2Dr2_s30_AB07 71335954 1367706.000000 723814.000000 169144 1334321 131748 1242464 125501 34763877 37936004 25499 36795 189280
mcs90_m2Dr2_s30_AB08 37701027 1232352.000000 651059.000000 160590 33870 42999 32261 41131 28772287 35854193 14506 19092 189773
mcs90_m2Dr2_s30_AB09 57245895 5387038.000000 2833961.000000 182917 3204079 154446 3054832 151382 66129419 76665772 56516 73012 183145
mcs90_m2Dr2_s40_AB00 NaN 14625015.000000 7869170.000000 5044 41375453 5299 36010370 4990 NaN NaN 220249 345492 6469
mcs90_m2Dr2_s40_AB01 NaN 25877.000000 14245.000000 38223 246424220 47132 230314865 46275 NaN NaN 620770 429723 161725
mcs90_m2Dr2_s40_AB02 NaN 46697162.000000 NaN 13315 11634907 33446 9975142 33410 NaN NaN 12924 15282 97624
mcs90_m2Dr2_s40_AB03 NaN 57087025.000000 NaN 35736 125966615 18488 120710971 18036 NaN NaN 1772604 158778 38465
mcs90_m2Dr2_s40_AB04 NaN 130527750.000000 NaN 75469 142327317 56535 135330832 57829 NaN NaN 185390 161351 56660
mcs90_m2Dr2_s40_AB05 NaN 12726952.000000 6293712.000000 23397 663124 24418 616656 23959 NaN NaN 12738 74852 124186
mcs90_m2Dr2_s40_AB06 NaN 60986196.000000 NaN 45335 36439995 17544 34772649 16402 NaN NaN 8500 25922 33317
mcs90_m2Dr2_s40_AB07 NaN 15824213.000000 8423134.000000 22893 161406041 30598 153567180 29168 NaN NaN 898283 562150 92589
mcs90_m2Dr2_s40_AB08 NaN NaN NaN 72783 4321151 39073 4084199 40057 NaN NaN 514484 220766 83632
mcs90_m2Dr2_s40_AB09 NaN 14298.000000 7859.000000 6853 6760 7112 7432 7188 NaN NaN 12273 11411 19277
mcs90_m2Dr2_s50_AB00 NaN 97673210.000000 NaN 21 3586368666 991 3205458239 1017 NaN NaN 2327399 68963 103
mcs90_m2Dr2_s50_AB01 NaN NaN NaN 15 247991883 464 237663214 464 NaN NaN 1057316 333629 41
mcs90_m2Dr2_s50_AB02 NaN 10460024.000000 6041187.000000 67 455023985 1438 389613996 1355 NaN NaN 591098 70570 255
mcs90_m2Dr2_s50_AB03 NaN NaN NaN 69 88207 457 80641 457 NaN NaN 877 2649 203
mcs90_m2Dr2_s50_AB04 NaN 88528233.000000 NaN 4 36947795 1170 32105131 1148 NaN NaN 36991 39226 140
mcs90_m2Dr2_s50_AB05 NaN 2032128.000000 881608.000000 155 214358 257 173361 257 NaN NaN 376139 324204 155
mcs90_m2Dr2_s50_AB06 NaN 68630700.000000 NaN 74 137657414 425 129984607 425 NaN NaN 15059 6937 45
mcs90_m2Dr2_s50_AB07 NaN 3208282.000000 1414335.000000 73 9392485 1402 11468072 1311 NaN NaN 21370 15531 145
mcs90_m2Dr2_s50_AB08 NaN NaN NaN 32 1207028121 558 1121968940 568 NaN NaN 1015 6710 36
mcs90_m2Dr2_s50_AB09 NaN NaN NaN 25 155 238 155 238 NaN NaN 323 517 25
mcs90_m2Dr4_s10_AB00 71 107.000000 71.000000 9 263 101 266 101 163 158 197 173 8
mcs90_m2Dr4_s10_AB01 85 77.000000 64.000000 17 158 77 161 77 216 217 221 215 17
mcs90_m2Dr4_s10_AB02 73 70.000000 62.000000 14 176 67 173 67 168 158 217 185 14
mcs90_m2Dr4_s10_AB03 100 48.000000 39.000000 21 147 82 145 82 186 186 121 161 21
mcs90_m2Dr4_s10_AB04 107 103.000000 43.000000 11 80 100 80 100 204 176 80 79 11
mcs90_m2Dr4_s10_AB05 79 135.000000 97.000000 11 204 99 193 100 167 163 186 155 13
mcs90_m2Dr4_s10_AB06 48 53.000000 45.000000 9 32 44 32 44 173 183 32 32 10
mcs90_m2Dr4_s10_AB07 86 140.000000 86.000000 12 78 75 78 75 183 171 95 91 14
mcs90_m2Dr4_s10_AB08 117 127.000000 110.000000 28 191 92 206 92 253 275 161 174 28
mcs90_m2Dr4_s10_AB09 47 69.000000 38.000000 12 56 56 56 56 146 178 108 56 13
mcs90_m2Dr4_s20_AB00 61111 17500.000000 10223.000000 3391 21438 6594 21008 6262 41529 35576 3700 3973 12969
mcs90_m2Dr4_s20_AB01 76007 10594.000000 5783.000000 9996 9649 7756 9518 7557 65955 60398 6237 7913 8318
mcs90_m2Dr4_s20_AB02 30275 48827.000000 30416.000000 17215 7648 10233 7142 9562 30674 30674 6799 6826 17388
mcs90_m2Dr4_s20_AB03 95326 35667.000000 21500.000000 9838 11887 14077 11403 13676 73213 71288 9037 10746 11865
mcs90_m2Dr4_s20_AB04 33241 87613.000000 54081.000000 5565 23925 4951 22945 4868 36513 32016 3286 4878 6462
mcs90_m2Dr4_s20_AB05 38458 112202.000000 65674.000000 15663 22987 15246 21177 14666 45387 44075 6811 7910 16827
mcs90_m2Dr4_s20_AB06 104849 54125.000000 29919.000000 3898 34642 3256 33829 3146 73770 66746 2556 2626 4108
mcs90_m2Dr4_s20_AB07 50803 44880.000000 26004.000000 7748 21077 8375 19552 8035 40986 43885 5052 9836 13506
mcs90_m2Dr4_s20_AB08 59350 8700.000000 5005.000000 5258 6321 7489 6361 7487 57909 52826 7000 6907 14344
mcs90_m2Dr4_s20_AB09 49175 57270.000000 34785.000000 6434 4843 5115 4543 5009 35866 37196 5292 4360 6302
mcs90_m2Dr4_s30_AB00 13653173 1884081.000000 1091567.000000 65825 228501 82122 236278 84600 10343241 10387278 46792 63536 151777
mcs90_m2Dr4_s30_AB01 17656241 938667.000000 550636.000000 86701 513325 28727 505936 26622 4645801 5729150 57569 34510 86960
mcs90_m2Dr4_s30_AB02 19393796 6408559.000000 3495221.000000 125938 5409480 104874 5140515 104884 33234365 49000269 521042 48135 101725
mcs90_m2Dr4_s30_AB03 8618582 1349996.000000 757252.000000 49867 27806 37019 28190 37506 8200653 8704800 16257 21290 98048
mcs90_m2Dr4_s30_AB04 117115412 3878461.000000 2122422.000000 59790 69711 30021 66208 28578 32106327 29222564 49244 43285 59554
mcs90_m2Dr4_s30_AB05 34904815 921959.000000 570029.000000 85072 32202 42482 30040 39323 29649169 20418413 17065 20309 86501
mcs90_m2Dr4_s30_AB06 78025694 3146495.000000 2020350.000000 105930 1860344 130390 1731319 127192 20709901 21304216 79498 80098 384112
mcs90_m2Dr4_s30_AB07 25840974 2508460.000000 1488071.000000 8974 508783 5079 471882 4853 7557447 7548342 8532 15210 7425
mcs90_m2Dr4_s30_AB08 28156574 766584.000000 432395.000000 25572 32932 8249 31810 7981 20541558 11473003 48850 45105 24694
mcs90_m2Dr4_s30_AB09 41703798 2285813.000000 1353435.000000 133172 899085 47755 800355 47654 12730325 12736249 104479 120330 137515
mcs90_m2Dr4_s40_AB00 NaN NaN NaN 22211 20011169 26491 17488987 26091 NaN NaN 177973 68201 68733
mcs90_m2Dr4_s40_AB01 NaN NaN NaN 26793 68449621 20572 62208750 20224 NaN NaN 9295 47096 30211
mcs90_m2Dr4_s40_AB02 NaN NaN NaN 44648 218212 14538 160423 13891 NaN NaN 453057 478067 39359
mcs90_m2Dr4_s40_AB03 NaN 8692251.000000 4745247.000000 24000 46952822 18844 43061374 18223 NaN NaN 4141729 3201071 76476
mcs90_m2Dr4_s40_AB04 NaN 43919525.000000 NaN 30050 21171 27067 21690 27558 NaN NaN 14899 18875 91724
mcs90_m2Dr4_s40_AB05 NaN 97632008.000000 NaN 59307 14609754 20901 31128941 22254 NaN NaN 17934098 7957367 61719
mcs90_m2Dr4_s40_AB06 NaN 32374027.000000 NaN 62446 1507609 14792 1274801 13731 NaN 1600377734 1887007 1132604 40161
mcs90_m2Dr4_s40_AB07 NaN 62550646.000000 NaN 29366 11496 11602 11710 11958 949378125 955851687 20988 14881 29865
mcs90_m2Dr4_s40_AB08 NaN NaN NaN 16821 14252071 8789 13059377 8786 NaN 1367275611 1542611 359187 18323
mcs90_m2Dr4_s40_AB09 NaN 15267671.000000 9425219.000000 36387 128093324 24142 118211360 24012 NaN NaN 2847066 2835956 39978
mcs90_m2Dr4_s50_AB00 NaN NaN NaN 28 156 230 156 230 NaN NaN 368 715 28
mcs90_m2Dr4_s50_AB01 NaN NaN NaN 45 6555897 293 5235458 293 NaN NaN 360098 53732 45
mcs90_m2Dr4_s50_AB02 NaN 100706857.000000 NaN 107 108668073 331 92656443 331 NaN NaN 1251 1588 107
mcs90_m2Dr4_s50_AB03 NaN 79861993.000000 NaN 23 1114224 613 937378 613 NaN NaN 950 1165 34
mcs90_m2Dr4_s50_AB04 NaN NaN NaN 33 8760 250 300 250 NaN NaN 1221 4278 39
mcs90_m2Dr4_s50_AB05 NaN NaN NaN 50 1949876248 316 1085653144 316 NaN NaN 928 2795 56
mcs90_m2Dr4_s50_AB06 NaN 4277297.000000 2882514.000000 36 79977602 263 78146112 263 NaN NaN 2016918 64302 118
mcs90_m2Dr4_s50_AB07 NaN 22424787.000000 NaN 45 1831796495 534 1611082645 532 NaN NaN 21627 12170 51
mcs90_m2Dr4_s50_AB08 NaN NaN NaN 48 178 262 178 262 NaN NaN 647 709 48
mcs90_m2Dr4_s50_AB09 NaN NaN NaN 35 159 244 159 244 NaN NaN 498 358 37
mcs90_m2Dr6_s10_AB00 121 55.000000 40.000000 12 36 48 36 48 245 239 36 36 9
mcs90_m2Dr6_s10_AB01 31 185.000000 115.000000 13 57 64 57 64 192 130 57 64 17
mcs90_m2Dr6_s10_AB02 86 54.000000 44.000000 9 51 49 51 49 182 185 51 98 10
mcs90_m2Dr6_s10_AB03 102 239.000000 109.000000 10 157 145 183 171 198 233 211 194 14
mcs90_m2Dr6_s10_AB04 105 64.000000 40.000000 16 60 63 67 65 204 204 66 67 15
