instance clique cp-fc cp-mac kdown james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32 james-cpp-max-par/t16 james-cpp-max-par/t32 kdown-par/t32
mcs50_r005_s35_AB06 1000000 1000.000000 1000.000366 1000000 36410 47116 34606 43592 1000003 1000004 12339 9665 395957
mcs50_r005_s35_AB07 1000000 527.925903 1000.000000 918441 14061 14567 13400 13967 1000003 1000005 3266 2924 238249
mcs50_r005_s35_AB08 1000000 511.361816 1000.001465 803111 7396 7649 7319 7364 1000003 1000004 3916 3003 148392
mcs50_r005_s35_AB09 1000000 1000.000000 1000.000122 1000000 32880 39409 31187 37782 1000003 1000004 11380 8535 314162
mcs50_r005_s40_AB00 1000000 1000.000000 1000.000061 1000000 399541 475769 391535 455636 1000003 1000005 207848 180767 1000003
mcs50_r005_s40_AB01 1000000 1000.000000 1000.000000 1000000 235865 293377 227682 287352 1000003 1000005 79432 62047 1000009
mcs50_r005_s40_AB02 1000001 1000.000000 1000.000854 1000000 340170 419561 319451 394268 1000004 1000004 114966 95835 1000002
mcs50_r005_s40_AB03 1000000 1000.000000 1000.000488 1000000 513774 650178 487867 614489 1000003 1000004 171401 117158 1000007
mcs50_r005_s40_AB04 1000000 1000.000000 1000.000610 1000000 43965 51107 40398 47637 1000003 1000004 13792 11092 970367
mcs50_r005_s40_AB05 1000001 1000.000000 1000.000061 1000000 72975 35004 70650 34401 1000003 1000005 34323 30847 564236
mcs50_r005_s40_AB06 1000000 1000.000000 1000.000122 1000000 444722 553869 431411 543339 1000003 1000004 153660 109391 1000002
mcs50_r005_s40_AB07 1000000 1000.000000 1000.001892 1000000 306571 369982 290616 345284 1000003 1000005 140731 122733 1000002
mcs50_r005_s40_AB08 1000000 1000.000000 1000.000366 1000000 292296 372518 269925 341269 1000003 1000005 122722 99224 1000002
mcs50_r005_s40_AB09 1000000 1000.000000 1000.000732 1000000 292037 371787 276799 355210 1000003 1000005 112805 90427 1000002
mcs50_r005_s50_AB00 1000001 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000001 1000001 1000009
mcs50_r005_s50_AB01 1000001 1000.000061 1000.000183 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000007
mcs50_r005_s50_AB02 1000001 1000.000000 1000.000427 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000011
mcs50_r005_s50_AB03 1000001 1000.000000 1000.000610 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000008
mcs50_r005_s50_AB04 1000000 1000.000061 1000.000854 1000000 1000000 1000000 1000000 1000000 1000004 1000007 1000001 1000001 1000003
mcs50_r005_s50_AB05 1000001 1000.000061 1000.000183 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000001 1000001 1000007
mcs50_r005_s50_AB06 1000001 1000.000061 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000008
mcs50_r005_s50_AB07 1000001 1000.000000 1000.000732 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000012
mcs50_r005_s50_AB08 1000001 1000.000000 1000.000122 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000003
mcs50_r005_s50_AB09 1000001 1000.000061 1000.000183 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000007
mcs50_r01_s10_AB00 1 0.001346 0.000996 1 0 0 0 0 5 4 1 4 6
mcs50_r01_s10_AB01 2 0.000924 0.001203 2 0 0 0 0 4 5 1 2 6
mcs50_r01_s10_AB02 1 0.000958 0.001308 1 0 0 0 0 4 4 1 3 9
mcs50_r01_s10_AB03 1 0.000740 0.000815 0 0 0 0 0 5 5 0 1 4
mcs50_r01_s10_AB04 1 0.000833 0.000992 1 0 0 0 0 4 5 1 2 6
mcs50_r01_s10_AB05 1 0.000845 0.000957 1 0 0 0 0 4 5 1 2 6
mcs50_r01_s10_AB06 1 0.001074 0.001161 1 0 0 0 0 3 4 1 3 7
mcs50_r01_s10_AB07 2 0.000986 0.001450 1 0 0 0 0 4 6 1 3 6
mcs50_r01_s10_AB08 1 0.000900 0.000996 2 0 0 0 0 4 5 1 3 6
mcs50_r01_s10_AB09 1 0.000699 0.000705 0 0 0 0 0 3 5 0 1 4
mcs50_r01_s15_AB00 12 0.010205 0.013176 56 0 0 0 0 9 12 3 6 17
mcs50_r01_s15_AB01 8 0.019391 0.018294 12 0 0 0 0 8 11 3 6 13
mcs50_r01_s15_AB02 11 0.015611 0.038444 38 0 1 0 1 10 12 3 8 19
mcs50_r01_s15_AB03 7 0.011582 0.014734 44 0 0 0 0 8 11 2 6 14
mcs50_r01_s15_AB04 15 0.027529 0.034995 80 1 2 1 2 9 11 4 8 30
mcs50_r01_s15_AB05 8 0.013603 0.017619 10 0 1 0 1 11 11 3 8 13
mcs50_r01_s15_AB06 14 0.016633 0.027079 45 0 1 0 1 10 11 4 9 17
mcs50_r01_s15_AB07 8 0.032766 0.028825 23 0 1 0 0 10 12 3 8 19
mcs50_r01_s15_AB08 10 0.015941 0.026940 88 1 2 1 2 10 11 3 7 33
mcs50_r01_s15_AB09 11 0.013621 0.019502 77 0 1 0 1 9 10 3 7 21
mcs50_r01_s20_AB00 145 0.451101 1.053786 715 12 15 11 14 37 36 5 7 124
mcs50_r01_s20_AB01 167 0.619041 1.001509 767 17 22 16 22 35 35 7 11 119
mcs50_r01_s20_AB02 148 0.396789 0.775011 471 16 22 16 21 35 40 7 12 101
mcs50_r01_s20_AB03 215 0.422044 0.633369 780 17 24 17 24 39 43 8 13 147
mcs50_r01_s20_AB04 136 0.289995 0.563868 982 12 15 12 15 31 39 5 11 214
mcs50_r01_s20_AB05 165 0.469755 0.825329 1393 22 29 22 29 34 40 9 14 169
mcs50_r01_s20_AB06 76 0.187062 0.360191 612 26 17 26 16 29 37 7 11 87
mcs50_r01_s20_AB07 362 0.472387 0.950008 947 24 33 24 32 47 46 10 14 144
mcs50_r01_s20_AB08 75 0.387710 0.768411 455 9 9 9 9 28 31 4 9 79
mcs50_r01_s20_AB09 312 0.413218 0.818699 1032 21 29 20 27 50 45 7 12 176
mcs50_r01_s25_AB00 6450 10.328542 21.067724 11342 617 1048 738 791 515 427 208 200 7574
mcs50_r01_s25_AB01 11897 21.096104 36.295509 25926 610 959 688 825 856 676 172 178 4862
mcs50_r01_s25_AB02 4149 3.057847 6.307785 7380 140 217 205 183 342 283 66 71 2362
mcs50_r01_s25_AB03 8226 9.657970 17.742308 14285 402 652 397 530 629 465 99 105 1574
mcs50_r01_s25_AB04 5712 5.118810 10.000703 10942 314 489 270 436 429 354 91 85 2712
mcs50_r01_s25_AB05 3361 4.092197 7.797770 10614 207 295 196 316 295 210 58 65 1943
mcs50_r01_s25_AB06 2184 8.594921 15.466059 13763 688 1036 630 980 205 176 201 170 6091
mcs50_r01_s25_AB07 18132 15.188382 28.352247 22467 608 816 589 808 1197 948 239 218 6707
mcs50_r01_s25_AB08 5578 7.054166 13.776092 25888 293 389 279 398 430 354 64 68 4161
mcs50_r01_s25_AB09 10167 7.837381 13.583104 23560 465 661 472 673 704 552 113 138 3963
mcs50_r01_s30_AB00 338250 202.401840 404.359802 384836 19766 28933 19424 28188 21231 16233 6382 5018 212044
mcs50_r01_s30_AB01 319319 437.938751 659.397095 1000000 17476 26331 17601 26222 20793 16221 6713 5698 278007
mcs50_r01_s30_AB02 86870 166.683014 253.885773 369537 10866 15267 10590 14876 5572 4455 3308 2869 108771
mcs50_r01_s30_AB03 273278 322.094116 565.870850 385469 8433 12094 8023 12047 17751 13302 2723 2196 89775
mcs50_r01_s30_AB04 366678 275.793762 481.999298 308802 5730 8303 5554 8116 22811 17140 2128 2095 89114
mcs50_r01_s30_AB05 748605 174.312439 339.995789 558016 15648 23131 15216 22157 48358 37653 4786 4111 135983
mcs50_r01_s30_AB06 253644 213.444733 425.597656 179632 8133 11969 7701 11123 16597 12195 2387 2151 63499
mcs50_r01_s30_AB07 286933 250.712204 502.014099 189848 5474 7655 5328 7265 18458 14416 1566 1476 54396
mcs50_r01_s30_AB08 104782 178.659454 331.583771 149968 2606 3834 2540 3644 6834 5274 957 896 48566
mcs50_r01_s30_AB09 535115 348.594208 609.424438 444584 9785 12414 9481 11950 34352 27307 2613 2120 74897
mcs50_r01_s35_AB00 1000000 1000.000000 1000.000000 1000000 231461 358989 228559 345987 1000002 678029 114678 101369 1000004
mcs50_r01_s35_AB01 1000000 1000.000000 1000.000000 1000000 192745 285202 183762 275468 598525 405035 75257 65434 1000002
mcs50_r01_s35_AB02 1000001 1000.000000 1000.000061 1000000 183156 274733 176713 257977 1000002 808430 77466 65827 1000002
mcs50_r01_s35_AB03 1000000 1000.000000 1000.000000 1000000 137271 203258 133631 195445 327514 216147 54670 48651 1000002
mcs50_r01_s35_AB04 1000000 1000.000000 1000.000000 1000000 162082 243245 155779 236510 1000002 708462 72209 64004 1000003
mcs50_r01_s35_AB05 1000000 1000.000061 1000.000000 1000000 90890 127031 86451 120247 367906 246085 28055 21925 1000006
mcs50_r01_s35_AB06 1000000 1000.000000 1000.000061 1000000 179681 263861 177376 263670 847356 571404 93504 88730 1000003
mcs50_r01_s35_AB07 1000000 1000.000000 1000.000000 1000000 164862 249080 155108 244655 527375 356347 58563 51450 1000008
mcs50_r01_s35_AB08 1000001 1000.000000 1000.000000 1000000 113858 163458 105578 155072 411037 274767 42509 38173 1000003
mcs50_r01_s35_AB09 1000000 1000.000000 1000.000000 1000000 114485 177907 111618 170665 611041 398484 40580 35725 1000003
mcs50_r01_s40_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000003 1000005 832833 684079 1000006
mcs50_r01_s40_AB01 1000000 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000003 1000004 734287 586037 1000002
mcs50_r01_s40_AB02 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000003 1000005 748689 715805 1000002
mcs50_r01_s40_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000003 1000005 962010 821734 1000008
mcs50_r01_s40_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 553680 484074 1000002
mcs50_r01_s40_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000003 1000005 1000001 1000002 1000002
mcs50_r01_s40_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000003 1000005 968953 870920 1000002
mcs50_r01_s40_AB07 1000000 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000003 1000004 828983 724447 1000012
mcs50_r01_s40_AB08 1000000 1000.000000 1000.000122 1000000 1000000 1000000 1000000 1000000 1000003 1000005 475253 365239 1000010
mcs50_r01_s40_AB09 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000003 1000004 1000001 1000002 1000003
mcs50_r01_s50_AB00 1000001 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000012
mcs50_r01_s50_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000005
mcs50_r01_s50_AB02 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000006
mcs50_r01_s50_AB03 1000001 1000.000061 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000000 1000001 1000003
mcs50_r01_s50_AB04 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000012
mcs50_r01_s50_AB05 1000001 1000.000000 1000.000183 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000004
mcs50_r01_s50_AB06 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000011
mcs50_r01_s50_AB07 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000013
mcs50_r01_s50_AB08 1000001 1000.000061 1000.000183 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000011
mcs50_r01_s50_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000004
mcs50_r02_s10_AB00 1 0.001976 0.001804 2 0 0 0 0 4 6 2 6 13
mcs50_r02_s10_AB01 1 0.002603 0.002051 3 0 0 0 0 3 5 3 6 9
mcs50_r02_s10_AB02 1 0.002151 0.001812 5 0 0 0 0 5 4 2 5 10
mcs50_r02_s10_AB03 1 0.002256 0.001662 2 0 0 0 0 5 4 2 5 9
mcs50_r02_s10_AB04 1 0.001494 0.001471 1 0 0 0 0 4 4 1 2 6
mcs50_r02_s10_AB05 1 0.001732 0.002085 1 0 0 0 0 4 5 2 3 8
mcs50_r02_s10_AB06 1 0.001539 0.001714 3 0 0 0 0 4 5 2 5 9
mcs50_r02_s10_AB07 1 0.001729 0.002580 2 0 0 0 0 4 5 2 4 8
mcs50_r02_s10_AB08 1 0.001601 0.001744 5 0 0 0 0 4 4 3 5 9
mcs50_r02_s10_AB09 1 0.003093 0.002205 2 0 0 0 0 5 5 3 6 10
mcs50_r02_s15_AB00 8 0.044793 0.045749 76 3 5 3 5 8 9 4 10 33
mcs50_r02_s15_AB01 8 0.045952 0.043896 77 4 7 4 7 9 10 4 10 35
mcs50_r02_s15_AB02 9 0.049160 0.050973 73 2 4 2 4 9 8 5 10 31
mcs50_r02_s15_AB03 9 0.010507 0.018274 16 1 1 1 1 8 11 3 7 22
mcs50_r02_s15_AB04 6 0.023202 0.024899 40 1 2 1 2 9 10 4 8 22
mcs50_r02_s15_AB05 7 0.024588 0.027389 84 2 3 2 3 8 11 3 9 26
mcs50_r02_s15_AB06 7 0.052180 0.048013 57 3 4 3 4 8 9 4 9 28
mcs50_r02_s15_AB07 10 0.040694 0.029894 48 1 2 1 2 8 9 3 7 23
mcs50_r02_s15_AB08 9 0.027271 0.029613 66 2 3 2 3 10 9 3 9 26
mcs50_r02_s15_AB09 8 0.044647 0.032080 73 3 5 3 5 11 12 3 9 30
mcs50_r02_s20_AB00 130 0.938219 0.975190 2278 113 231 127 202 27 29 29 33 495
mcs50_r02_s20_AB01 97 1.026360 1.099105 2111 77 134 78 170 27 30 25 31 522
mcs50_r02_s20_AB02 96 0.986800 0.979354 2370 127 272 116 222 28 35 27 29 567
mcs50_r02_s20_AB03 84 1.723910 1.689013 3864 116 207 119 221 27 32 39 35 508
mcs50_r02_s20_AB04 70 0.647590 0.718241 2502 80 140 81 165 26 29 26 26 318
mcs50_r02_s20_AB05 82 0.915704 0.956192 2033 135 229 122 243 27 29 38 36 404
mcs50_r02_s20_AB06 83 1.072186 1.035024 2698 123 270 120 204 26 29 35 39 481
mcs50_r02_s20_AB07 108 0.920253 0.936664 1606 114 198 111 211 30 29 30 30 296
mcs50_r02_s20_AB08 91 1.440030 1.556276 3041 117 208 156 218 26 28 41 43 644
mcs50_r02_s20_AB09 107 0.881596 0.877668 1721 66 106 64 108 27 33 25 26 400
mcs50_r02_s25_AB00 2237 24.073765 24.450609 53306 2016 3755 2015 3737 199 164 743 698 15162
mcs50_r02_s25_AB01 1642 26.631901 27.920586 58777 1932 3542 1950 3532 174 146 717 641 17594
mcs50_r02_s25_AB02 1938 28.032137 27.775356 92507 2422 4740 2518 4925 179 151 901 775 21178
mcs50_r02_s25_AB03 2579 36.616913 36.068886 87821 3154 5925 3230 5926 238 185 1111 1016 23931
mcs50_r02_s25_AB04 2642 29.003626 30.005119 87383 2595 4735 2685 4653 233 185 978 937 24140
mcs50_r02_s25_AB05 1164 14.713736 15.447633 30235 1668 3089 1684 3172 141 118 529 501 12573
mcs50_r02_s25_AB06 1835 26.000769 26.311119 58472 1908 3579 1941 3787 189 144 568 598 15116
mcs50_r02_s25_AB07 1711 25.847485 26.634060 58438 1939 3558 2036 3583 177 142 706 660 16248
mcs50_r02_s25_AB08 1915 24.504528 25.036360 43576 1786 3186 1789 3179 198 147 612 529 10482
mcs50_r02_s25_AB09 1174 27.690119 28.095419 55416 1581 3301 1667 3146 138 121 453 403 10652
mcs50_r02_s30_AB00 16443 374.871613 373.385803 696252 22849 44878 22264 44195 1226 889 7719 7147 226495
mcs50_r02_s30_AB01 25655 244.600540 251.752609 1000000 20196 40800 19908 40105 1868 1462 7393 6776 233113
mcs50_r02_s30_AB02 18435 207.326050 209.950470 826371 19928 41110 19624 39933 1302 1004 6609 5434 191333
mcs50_r02_s30_AB03 21968 214.435471 219.281250 790451 17659 33876 16878 33260 1521 1195 5983 5370 152250
mcs50_r02_s30_AB04 23509 274.186798 277.728027 761840 24808 49610 25099 49877 1675 1292 9035 9059 266757
mcs50_r02_s30_AB05 42478 289.693878 300.528412 946124 35742 69992 35529 70098 2921 2267 12021 10251 305859
mcs50_r02_s30_AB06 27843 331.286011 341.887207 945366 30562 60774 30348 61758 1949 1485 9805 8897 265290
mcs50_r02_s30_AB07 24807 266.212524 275.298706 832051 33181 66343 32456 66074 1718 1298 10393 8684 262122
mcs50_r02_s30_AB08 24289 207.907471 217.390091 644889 15411 30513 15663 30261 1680 1310 7085 6524 256825
mcs50_r02_s30_AB09 26295 331.178375 343.710541 1000000 18755 36651 18817 37070 1772 1367 8122 7017 206538
mcs50_r02_s35_AB00 234122 1000.000000 1000.000000 1000000 252374 512779 249624 497823 15553 10531 86006 72941 1000002
mcs50_r02_s35_AB01 378754 1000.000000 1000.000000 1000000 422133 498578 425977 506146 24566 16676 173631 157123 1000002
mcs50_r02_s35_AB02 329360 1000.000000 1000.000000 1000000 374498 428734 369279 432911 21448 14530 140530 122866 1000009
mcs50_r02_s35_AB03 451717 1000.000000 1000.000000 1000000 475825 620298 472823 613333 29180 20039 154989 124426 1000002
mcs50_r02_s35_AB04 223986 1000.000000 1000.000000 1000000 148750 242324 150183 249074 14246 9561 52935 49374 1000008
mcs50_r02_s35_AB05 394033 1000.000000 1000.000000 1000000 328646 479760 332171 471780 25578 17312 123625 108888 1000003
mcs50_r02_s35_AB06 444373 1000.000000 1000.000000 1000000 434375 543922 396812 524742 28816 20033 129463 110133 1000003
mcs50_r02_s35_AB07 198985 1000.000000 1000.000000 1000000 126655 252390 125598 250567 12931 8541 47681 44743 1000009
mcs50_r02_s35_AB08 347075 1000.000000 1000.000000 1000000 290530 390411 288110 387456 22389 15331 80141 68317 1000010
mcs50_r02_s35_AB09 315743 1000.000000 1000.000000 1000000 110385 239717 109008 230279 20418 13872 54184 49582 1000003
mcs50_r02_s40_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 136095 93635 382991 272616 1000004
mcs50_r02_s40_AB01 1000000 1000.000000 1000.000000 1000000 302914 700161 304229 701217 125152 84206 126930 121069 1000003
mcs50_r02_s40_AB02 1000000 1000.000000 1000.000000 1000000 1000000 945423 1000000 921003 77831 53258 357966 303166 1000003
mcs50_r02_s40_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 89652 62212 571408 481976 1000003
mcs50_r02_s40_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 95958 68879 465652 391195 1000003
mcs50_r02_s40_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 99211 61581 504961 369325 1000011
mcs50_r02_s40_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 167007 116087 917832 822613 1000006
mcs50_r02_s40_AB07 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 126011 86748 962690 838369 1000006
mcs50_r02_s40_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 152003 103519 826242 767449 1000013
mcs50_r02_s40_AB09 1000000 1000.000000 1000.000000 1000000 578734 1000000 576615 1000000 85395 58221 202563 195130 1000012
mcs50_r02_s50_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000004
mcs50_r02_s50_AB01 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000005 1000000 1000001 1000003
mcs50_r02_s50_AB02 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000000 1000001 1000017
mcs50_r02_s50_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000000 1000001 1000003
mcs50_r02_s50_AB04 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000007 1000000 1000001 1000016
mcs50_r02_s50_AB05 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000000 1000001 1000002
mcs50_r02_s50_AB06 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000005 1000000 1000001 1000013
mcs50_r02_s50_AB07 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000000 1000001 1000001
mcs50_r02_s50_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000019
mcs50_r02_s50_AB09 1000001 1000.000061 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000001 1000002 1000005
mcs70_b03_s10_AB00 1 0.001045 0.001401 1 0 0 0 0 4 4 2 3 6
mcs70_b03_s10_AB01 1 0.001045 0.001066 2 0 0 0 0 3 3 2 4 8
mcs70_b03_s10_AB02 1 0.002693 0.002174 2 0 0 0 0 4 5 2 5 9
mcs70_b03_s10_AB03 1 0.001248 0.001106 1 0 0 0 0 3 5 3 4 6
mcs70_b03_s10_AB04 1 0.000862 0.001128 1 0 0 0 0 4 5 2 3 6
mcs70_b03_s10_AB05 1 0.001155 0.000858 0 0 0 0 0 5 3 1 2 3
mcs70_b03_s10_AB06 1 0.001363 0.001067 2 0 0 0 0 3 4 1 2 6
mcs70_b03_s10_AB07 1 0.001349 0.001044 3 0 0 0 0 4 5 1 2 6
mcs70_b03_s10_AB08 1 0.000826 0.001117 1 0 0 0 0 4 6 1 3 6
mcs70_b03_s10_AB09 1 0.000684 0.000876 0 0 0 0 0 4 4 0 1 3
mcs70_b03_s15_AB00 7 0.003886 0.007033 2 0 0 0 0 9 10 2 4 8
mcs70_b03_s15_AB01 8 0.027769 0.045751 78 0 0 0 0 9 12 3 6 12
mcs70_b03_s15_AB02 8 0.004207 0.005906 7 0 0 0 0 10 11 2 5 9
mcs70_b03_s15_AB03 7 0.006812 0.007126 3 0 0 0 0 10 11 1 3 8
mcs70_b03_s15_AB04 7 0.008325 0.007326 75 0 0 0 0 8 11 3 7 16
mcs70_b03_s15_AB05 11 0.038974 0.031488 27 1 1 1 1 10 12 3 8 17
mcs70_b03_s15_AB06 7 0.005511 0.010498 4 0 0 0 0 9 10 2 4 9
mcs70_b03_s15_AB07 7 0.007311 0.007551 4 0 0 0 0 8 9 1 3 9
mcs70_b03_s15_AB08 8 0.008197 0.010680 30 0 0 0 0 11 12 3 8 17
mcs70_b03_s15_AB09 7 0.003418 0.004253 2 0 0 0 0 9 11 1 4 9
mcs70_b03_s20_AB00 121 0.069937 0.187844 112 5 6 5 6 33 37 3 9 57
mcs70_b03_s20_AB01 154 0.078557 0.173301 321 4 5 4 5 34 38 4 9 57
mcs70_b03_s20_AB02 71 0.023567 0.058454 131 1 1 1 1 28 32 3 8 21
mcs70_b03_s20_AB03 80 0.048093 0.086230 202 0 0 0 0 29 31 3 7 28
mcs70_b03_s20_AB04 154 0.093471 0.186854 262 3 4 3 4 32 40 4 9 60
mcs70_b03_s20_AB05 202 0.096400 0.190518 231 3 4 3 4 37 42 4 9 56
mcs70_b03_s20_AB06 114 0.059638 0.167308 265 4 4 4 5 33 37 4 9 49
mcs70_b03_s20_AB07 119 0.029160 0.082096 105 1 2 1 2 32 39 3 8 30
mcs70_b03_s20_AB08 124 0.209907 0.256510 217 5 6 5 6 33 37 4 9 58
mcs70_b03_s20_AB09 72 0.093212 0.155505 173 2 3 3 3 30 38 4 9 36
mcs70_b03_s25_AB00 4686 0.564830 1.748495 2008 15 31 15 19 379 304 6 10 252
mcs70_b03_s25_AB01 8776 0.078040 0.237458 47 0 1 0 1 431 322 3 6 25
mcs70_b03_s25_AB02 9544 0.518674 2.087991 1323 18 23 22 21 623 494 7 11 225
mcs70_b03_s25_AB03 5440 0.583837 2.174119 1962 55 65 64 65 411 288 17 18 284
mcs70_b03_s25_AB04 6640 0.336132 1.099481 5229 22 35 23 22 454 372 5 11 608
mcs70_b03_s25_AB05 4300 0.181895 0.820289 497 31 4 20 7 345 275 8 13 89
mcs70_b03_s25_AB06 2237 0.867548 3.224090 768 50 26 69 15 203 167 5 12 149
mcs70_b03_s25_AB07 2097 0.785971 1.933064 5879 19 17 19 16 197 164 5 11 704
mcs70_b03_s25_AB08 2530 0.381269 1.519100 5995 13 16 12 15 235 178 9 10 564
mcs70_b03_s25_AB09 5567 1.249014 3.221992 5790 11 12 18 15 432 353 5 11 778
mcs70_b03_s30_AB00 213763 5.375172 24.103155 8726 156 169 152 185 13011 10401 32 27 1166
mcs70_b03_s30_AB01 581200 75.395149 407.773529 65468 440 269 434 260 35063 19267 89 95 8306
mcs70_b03_s30_AB02 412977 13.332937 73.330864 39283 429 452 431 434 25666 18937 49 41 4818
mcs70_b03_s30_AB03 333924 10.075231 36.655579 13140 145 241 208 156 23789 16461 55 48 1039
mcs70_b03_s30_AB04 56094 42.024712 152.812958 3968 140 74 105 45 4365 3872 8 14 940
mcs70_b03_s30_AB05 352545 3.706753 18.642069 4822 118 158 115 159 21277 13764 16 13 472
mcs70_b03_s30_AB06 641347 5.676290 30.699858 11030 235 214 297 271 39141 30188 39 29 1826
mcs70_b03_s30_AB07 91895 3.515366 11.728792 5182 51 23 75 38 6282 4989 13 19 528
mcs70_b03_s30_AB08 52571 2.456842 10.572667 23914 29 21 18 21 3388 2373 9 12 2200
mcs70_b03_s30_AB09 141772 5.883041 36.479717 35284 106 121 136 90 7109 5408 34 27 3084
mcs70_b03_s35_AB00 1000001 13.632365 87.416649 125367 2845 754 2839 744 438690 240091 60 86 16487
mcs70_b03_s35_AB01 1000000 29.920330 173.431580 11120 916 103 916 101 422274 308586 19 23 1194
mcs70_b03_s35_AB02 1000000 520.873047 1000.000305 290177 3627 2839 3577 2740 861418 462467 350 269 16538
mcs70_b03_s35_AB03 1000000 42.163879 230.789551 12941 2688 93 2821 88 207122 96033 98 121 1879
mcs70_b03_s35_AB04 1000000 65.508827 361.197845 8049 270 54 264 51 706295 536586 30 35 1031
mcs70_b03_s35_AB05 1000001 92.329079 495.238708 312971 4517 4944 4350 4744 408690 233997 660 604 31991
mcs70_b03_s35_AB06 1000000 61.836872 389.176331 88214 2013 2219 1989 2024 1000003 1000004 551 481 16949
mcs70_b03_s35_AB07 1000000 166.943558 798.239441 202612 3836 3989 3859 3949 605654 411381 951 524 23229
mcs70_b03_s35_AB08 1000000 103.503471 479.359741 100547 1619 464 1672 391 815963 626917 130 112 10585
mcs70_b03_s35_AB09 1000000 61.690521 205.692398 70341 1176 520 1000 522 1000003 537973 376 293 8190
mcs70_b03_s40_AB00 1000000 125.271225 810.587280 108884 1833 521 1790 542 1000003 1000006 106 83 8452
mcs70_b03_s40_AB01 1000000 1000.000000 1000.000366 232497 2254 2164 1976 1980 1000003 1000004 664 641 34322
mcs70_b03_s40_AB02 1000000 1000.000000 1000.000427 416544 24786 5536 24346 5311 1000003 1000004 6782 3562 30496
mcs70_b03_s40_AB03 1000000 1000.000000 1000.000061 731843 12828 11791 12734 11964 1000003 1000005 2859 2771 109098
