instance clique james-cpp-max james-cpp-max-down cp-branching-fc cp-branching-filtering-fc cp-filtering-fc clique-par/t32
mcs50_m3Dr6_s15_AB09 17 1 2 0.018225 0.028609 0.027297 13
mcs50_m3Dr6_s20_AB00 1023 55 72 0.686788 1.071250 1.119793 83
mcs50_m3Dr6_s20_AB01 584 40 37 0.526315 0.855063 0.777301 70
mcs50_m3Dr6_s20_AB02 439 66 54 0.365960 0.559914 0.520924 57
mcs50_m3Dr6_s20_AB03 210 23 24 0.309904 0.434220 0.402850 48
mcs50_m3Dr6_s20_AB04 748 39 57 0.538698 0.851571 0.771126 71
mcs50_m3Dr6_s20_AB05 559 31 44 0.303286 0.490734 0.436620 73
mcs50_m3Dr6_s20_AB06 443 16 26 0.333276 0.479027 0.442055 59
mcs50_m3Dr6_s20_AB07 882 48 81 0.705076 0.919567 0.769081 81
mcs50_m3Dr6_s20_AB08 668 36 64 0.641377 1.011580 0.917218 68
mcs50_m3Dr6_s20_AB09 402 79 96 0.685658 0.812920 0.752932 60
mcs50_m3Dr6_s50_AB00 1000001 1000000 1000000 1000.000061 1000.000000 1000.000000 1000006
mcs50_m3Dr6_s50_AB01 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs50_m3Dr6_s50_AB02 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_m3Dr6_s50_AB03 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs50_m3Dr6_s50_AB04 1000000 1000000 1000000 1000.000000 1000.000061 1000.000000 1000007
mcs50_m3Dr6_s50_AB05 1000000 1000000 1000000 1000.000000 1000.000061 1000.000000 1000006
mcs50_m3Dr6_s50_AB06 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_m3Dr6_s50_AB07 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_m3Dr6_s50_AB08 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_m3Dr6_s50_AB09 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs50_m4D_s30_AB00 516962 974 1027 29.570349 8.297049 7.591498 15176
mcs50_m4D_s30_AB01 231342 974 665 6.048733 4.548832 4.293617 8892
mcs50_m4D_s30_AB02 178737 539 266 9.166075 4.558194 4.237705 5958
mcs50_m4D_s30_AB03 605542 3708 3773 118.077812 17.314478 16.079329 23380
mcs50_m4D_s30_AB04 331199 504 649 11.914904 8.075259 7.279454 14569
mcs50_m4D_s30_AB05 594504 856 768 28.873352 6.059172 5.698568 17587
mcs50_m4D_s30_AB06 382596 949 1026 22.740503 11.611876 10.507141 13868
mcs50_m4D_s30_AB07 333454 1181 976 39.645027 8.423589 7.955517 11617
mcs50_m4D_s30_AB08 435434 1275 651 16.736183 11.353169 10.626862 16008
mcs50_m4D_s30_AB09 230537 757 994 22.103958 6.391088 5.901215 8701
mcs50_m4D_s35_AB00 1000000 11320 6857 151.555191 60.168510 56.348488 341879
mcs50_m4D_s35_AB01 1000000 23235 19993 406.474030 60.470058 56.867928 609125
mcs50_m4D_s35_AB02 1000000 42683 29841 1000.000000 94.818306 88.362900 380813
mcs50_m4D_s35_AB03 1000000 582 350 12.520964 3.676280 3.490058 62286
mcs50_m4D_s35_AB04 1000000 21810 9691 197.065491 55.129913 51.815842 593199
mcs50_m4D_s35_AB05 1000000 17360 18206 296.108246 94.782249 89.047127 349015
mcs50_m4D_s35_AB06 1000000 21675 9243 464.446777 51.522278 47.166702 450060
mcs50_m4D_s35_AB07 1000000 28332 23046 381.672791 226.332443 211.292755 751254
mcs50_m4D_s35_AB08 1000000 16909 10950 162.852066 60.168362 56.590115 261943
mcs50_m4D_s35_AB09 1000000 63819 84702 1000.000061 388.784607 363.906097 1000002
mcs50_m4D_s40_AB00 1000000 534612 107574 1000.000061 408.050812 386.516632 1000005
mcs50_m4D_s40_AB01 1000000 93443 101010 1000.000061 338.772614 319.025909 1000005
mcs50_m4D_s40_AB02 1000000 402907 116218 1000.000000 516.794006 488.257782 1000006
mcs50_m4D_s40_AB03 1000000 321513 141536 1000.000000 850.525452 801.268799 1000004
mcs50_m4D_s40_AB04 1000000 41892 39094 1000.000000 737.838745 692.536987 1000004
mcs50_m4D_s40_AB05 1000000 300834 93558 1000.000000 694.075562 644.940857 1000004
mcs50_m4D_s40_AB06 1000000 192209 60447 1000.000000 287.234100 271.017120 1000005
mcs50_m4D_s40_AB07 1000000 251294 217700 1000.000000 1000.000000 1000.000000 1000005
mcs50_m4D_s40_AB08 1000000 859599 393777 1000.000061 667.657166 627.974365 1000004
mcs50_m4D_s40_AB09 1000000 311572 76830 1000.000061 338.594757 320.572754 1000004
mcs50_m4Dr2_s30_AB00 795255 945 1288 34.890167 22.582315 20.922514 30715
mcs50_m4Dr2_s30_AB01 358518 878 966 30.777590 18.652449 17.355785 14399
mcs50_m4Dr2_s30_AB02 417805 3813 3624 18.550161 13.976663 13.074533 14139
mcs50_m4Dr2_s30_AB03 1000000 2121 2702 83.455421 24.135756 22.360373 38565
mcs50_m4Dr2_s30_AB04 1000000 3320 2628 57.742039 27.918524 25.999811 52714
mcs50_m4Dr2_s30_AB05 461563 1757 2236 39.010181 8.708146 7.766809 15833
mcs50_m4Dr2_s30_AB06 497128 2159 2040 51.445229 14.248494 13.405481 14006
mcs50_m4Dr2_s30_AB07 578121 3194 3973 66.321709 33.860920 31.714251 22477
mcs50_m4Dr2_s30_AB08 507456 755 924 31.365721 22.640757 21.090948 17176
mcs50_m4Dr2_s30_AB09 642710 1091 1339 16.560966 10.889909 10.171083 20764
mcs50_m4Dr2_s35_AB00 1000000 84568 55293 550.065613 216.656342 202.488297 1000004
mcs50_m4Dr2_s35_AB01 1000000 13088 17774 368.946899 107.606155 101.235764 636937
mcs50_m4Dr2_s35_AB02 1000000 16081 17075 406.713898 176.054535 164.297440 896246
mcs50_m4Dr2_s35_AB03 1000000 136015 182517 1000.000000 605.553101 564.495361 1000004
mcs50_m4Dr2_s35_AB04 1000000 51516 43618 701.174133 152.146133 141.418320 966338
mcs50_m4Dr2_s35_AB05 1000000 35606 17666 573.863342 162.850006 154.708298 392617
mcs50_m4Dr2_s35_AB06 1000000 24348 14197 411.235535 93.532928 86.759758 454271
mcs50_m4Dr2_s35_AB07 1000000 80001 13749 936.377686 241.998962 230.151825 890301
mcs50_m4Dr2_s35_AB08 1000000 20322 19520 894.077148 309.891937 290.117767 672221
mcs50_m4Dr2_s35_AB09 1000000 25093 9458 484.507751 107.348785 100.994576 459004
mcs50_m4Dr2_s40_AB00 1000000 148504 158512 1000.000000 955.444031 897.117737 1000004
mcs50_m4Dr2_s40_AB01 1000000 543480 251309 1000.000061 1000.000000 1000.000000 1000004
mcs50_m4Dr2_s40_AB02 1000000 475212 436705 1000.000000 1000.000000 1000.000000 1000005
mcs50_m4Dr2_s40_AB03 1000000 286823 366726 1000.000000 1000.000061 1000.000000 1000004
mcs50_m4Dr2_s40_AB04 1000000 301759 193213 1000.000000 1000.000000 1000.000000 1000005
mcs50_m4Dr2_s40_AB05 1000000 214941 164561 1000.000000 1000.000000 959.989990 1000005
mcs50_m4Dr2_s40_AB06 1000000 1000000 88302 1000.000061 1000.000000 1000.000000 1000004
mcs50_m4Dr2_s40_AB07 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000004
mcs50_m4Dr2_s40_AB08 1000000 102333 67680 1000.000061 1000.000000 1000.000000 1000004
mcs50_m4Dr2_s40_AB09 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000004
mcs50_m4Dr4_s30_AB00 1000000 4288 5593 157.791641 107.757637 99.868011 67094
mcs50_m4Dr4_s30_AB01 949747 2539 2209 37.471394 31.230469 29.101206 32586
mcs50_m4Dr4_s30_AB02 1000000 3572 2683 47.223606 44.379719 41.442383 43763
mcs50_m4Dr4_s30_AB03 1000000 7618 9213 153.538147 82.970566 76.999626 79932
mcs50_m4Dr4_s30_AB04 763534 4027 5235 57.872192 35.929577 33.435238 29070
mcs50_m4Dr4_s30_AB05 1000000 4461 2288 46.992767 33.412685 31.394381 37784
mcs50_m4Dr4_s30_AB06 420030 1479 2031 61.948029 28.016642 26.341532 20423
mcs50_m4Dr4_s30_AB07 1000000 2392 3042 42.510326 36.952385 34.283756 48148
mcs50_m4Dr4_s30_AB08 1000000 3295 4167 70.665756 44.235149 40.926895 59988
mcs50_m4Dr4_s30_AB09 1000000 3799 5285 50.341911 54.729588 50.823559 46970
mcs50_m4Dr4_s35_AB00 1000000 16523 20898 608.000000 455.343201 428.884369 1000004
mcs50_m4Dr4_s35_AB01 1000000 33167 44190 1000.000061 344.056213 321.188354 1000004
mcs50_m4Dr4_s35_AB02 1000000 37615 33108 813.719788 344.884857 323.604645 764623
mcs50_m4Dr4_s35_AB03 1000000 29837 40917 1000.000000 410.057129 382.730103 1000004
mcs50_m4Dr4_s35_AB04 1000000 41713 31483 899.768066 336.015564 316.799438 1000004
mcs50_m4Dr4_s35_AB05 1000000 14198 18495 797.114014 628.348022 585.605774 1000004
mcs50_m4Dr4_s35_AB06 1000000 75574 49019 1000.000000 378.018921 352.496796 1000005
mcs50_m4Dr4_s35_AB07 1000000 27117 6129 201.401718 79.585808 74.132271 848190
mcs50_m4Dr4_s35_AB08 1000000 26803 30629 682.917053 338.501801 316.462555 780841
mcs50_m4Dr4_s35_AB09 1000000 30596 36917 838.848877 364.277283 339.500671 1000004
mcs50_m4Dr4_s40_AB00 1000000 508178 142899 1000.000000 1000.000000 1000.000000 1000004
mcs50_m4Dr4_s40_AB01 1000000 701982 605408 1000.000061 1000.000000 1000.000000 1000004
mcs50_m4Dr4_s40_AB02 1000000 637973 592303 1000.000061 1000.000000 1000.000000 1000005
mcs50_m4Dr4_s40_AB03 1000000 708557 915240 1000.000000 1000.000000 1000.000000 1000004
mcs50_m4Dr4_s40_AB04 1000000 150206 175472 1000.000000 1000.000061 1000.000000 1000005
mcs50_m4Dr4_s40_AB05 1000000 623138 295043 1000.000061 1000.000000 1000.000000 1000005
mcs50_m4Dr4_s40_AB06 1000000 282720 246469 1000.000061 1000.000000 1000.000000 1000004
mcs50_m4Dr4_s40_AB07 1000000 364290 353190 1000.000061 1000.000000 1000.000000 1000004
mcs50_m4Dr4_s40_AB08 1000000 1000000 539904 1000.000061 1000.000000 1000.000000 1000004
mcs50_m4Dr4_s40_AB09 1000000 672577 485479 1000.000000 1000.000000 1000.000000 1000005
mcs50_m4Dr6_s30_AB00 544657 1575 2107 61.659367 36.916401 34.157425 22043
mcs50_m4Dr6_s30_AB01 1000000 1719 2329 47.012470 41.298023 38.332108 52650
mcs50_m4Dr6_s30_AB02 1000000 1771 2458 56.935074 55.789772 51.843102 39813
mcs50_m4Dr6_s30_AB03 756054 928 455 24.623968 24.630632 22.789991 25235
mcs50_m4Dr6_s30_AB04 1000000 3390 4675 75.394981 47.606850 44.308475 60735
mcs50_m4Dr6_s30_AB05 1000000 5222 3680 135.082611 86.183472 80.194946 52330
mcs50_m4Dr6_s30_AB06 1000000 8115 9412 151.577225 75.480469 70.063515 60105
mcs50_m4Dr6_s30_AB07 1000000 3930 5136 39.582951 44.573860 41.271465 71637
mcs50_m4Dr6_s30_AB08 1000000 5597 4982 112.059402 80.983017 75.692696 56040
mcs50_m4Dr6_s30_AB09 784833 4184 6125 117.388756 74.634453 69.390923 30871
mcs50_m4Dr6_s35_AB00 1000000 22925 28383 785.101379 507.911743 472.737610 1000004
mcs50_m4Dr6_s35_AB01 1000000 63806 75261 1000.000000 662.219177 623.080139 1000004
mcs50_m4Dr6_s35_AB02 1000000 35095 29216 753.357910 600.717773 561.263184 1000004
mcs50_m4Dr6_s35_AB03 1000000 67520 18180 1000.000000 295.041992 274.332611 938075
mcs50_m4Dr6_s35_AB04 1000000 31563 40242 648.882812 581.096069 538.093811 1000004
mcs50_m4Dr6_s35_AB05 1000000 24834 31075 795.462280 302.251495 283.939606 1000004
mcs50_m4Dr6_s35_AB06 1000000 50618 66377 1000.000061 545.605286 512.484558 1000003
mcs50_m4Dr6_s35_AB07 1000000 16823 21682 764.607666 550.955994 511.352905 1000004
mcs50_m4Dr6_s35_AB08 1000000 132946 105070 1000.000000 427.172760 402.142151 1000003
mcs50_m4Dr6_s35_AB09 1000000 40109 21892 919.127930 507.169952 475.537750 1000004
mcs50_m4Dr6_s40_AB00 1000000 522052 687018 1000.000000 1000.000061 1000.000000 1000005
mcs50_m4Dr6_s40_AB01 1000000 379421 466177 1000.000061 1000.000061 1000.000000 1000004
mcs50_m4Dr6_s40_AB02 1000000 993179 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs50_m4Dr6_s40_AB03 1000000 514965 490382 1000.000061 1000.000000 1000.000000 1000004
mcs50_m4Dr6_s40_AB04 1000000 574067 309441 1000.000061 1000.000061 1000.000000 1000005
mcs50_m4Dr6_s40_AB05 1000000 555832 604491 1000.000000 1000.000000 1000.000000 1000004
mcs50_m4Dr6_s40_AB06 1000000 621864 300196 1000.000000 1000.000000 1000.000000 1000004
mcs50_m4Dr6_s40_AB07 1000000 287794 273685 1000.000000 1000.000061 1000.000000 1000005
mcs50_m4Dr6_s40_AB08 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs50_m4Dr6_s40_AB09 1000000 661918 425076 1000.000000 1000.000000 1000.000000 1000005
mcs50_r005_s20_AB00 332 1 1 0.029380 0.029056 0.019375 65
mcs50_r005_s20_AB01 279 6 4 0.077156 0.041984 0.025918 67
mcs50_r005_s20_AB02 257 5 5 0.124257 0.044489 0.041412 53
mcs50_r005_s20_AB03 402 6 8 0.197604 0.099694 0.092110 70
mcs50_r005_s20_AB04 262 6 8 0.106812 0.038139 0.028502 59
mcs50_r005_s20_AB05 399 8 3 0.049972 0.026439 0.030876 60
mcs50_r005_s20_AB06 355 9 14 0.087945 0.041736 0.039267 57
mcs50_r005_s20_AB07 398 0 1 0.034112 0.025424 0.023493 62
mcs50_r005_s20_AB08 549 40 24 0.431394 0.086216 0.052009 79
mcs50_r005_s20_AB09 196 3 3 0.062915 0.038856 0.036585 48
mcs50_r005_s25_AB00 14138 266 273 2.067438 0.749475 0.701347 983
mcs50_r005_s25_AB01 19131 166 122 2.568587 0.830825 0.748751 975
mcs50_r005_s25_AB02 16224 132 154 3.022577 0.940351 0.881951 649
mcs50_r005_s25_AB03 10761 187 107 2.839941 1.039238 0.903688 498
mcs50_r005_s25_AB04 11723 155 172 5.357020 1.130872 1.091445 721
mcs50_r005_s25_AB05 9620 56 41 1.526664 0.358247 0.332443 522
mcs50_r005_s25_AB06 31568 200 240 4.036895 1.451149 1.107023 1359
mcs50_r005_s25_AB07 37683 135 18 0.813080 0.319502 0.365765 1483
mcs50_r005_s25_AB08 14178 38 44 6.031188 1.464960 1.303581 680
mcs50_r005_s25_AB09 9895 232 371 5.051055 1.396931 1.324351 608
mcs50_r005_s30_AB00 472245 2477 1411 65.567268 27.276297 24.816156 21433
mcs50_r005_s30_AB01 816598 2445 2873 87.472595 15.331640 14.321964 37102
mcs50_r005_s30_AB02 1000000 5044 1913 118.686218 13.293444 12.480780 92620
mcs50_r005_s30_AB03 419524 1378 1173 36.508263 13.285071 11.765272 19281
mcs50_r005_s30_AB04 1000000 1338 447 17.876545 12.888568 11.893512 23552
mcs50_r005_s30_AB05 426277 1357 1104 32.657566 11.966754 11.087094 15987
mcs50_r005_s30_AB06 1000000 5645 7108 117.724930 19.781595 18.228176 56943
mcs50_r005_s30_AB07 391373 890 892 18.892334 7.283287 6.835507 17975
mcs50_r005_s30_AB08 464238 615 617 19.501928 5.776483 5.417521 14435
mcs50_r005_s30_AB09 1000000 1653 1908 28.594481 17.739368 16.557478 38994
mcs50_r005_s35_AB00 1000000 39910 48772 808.905151 268.507721 237.244370 1000005
mcs50_r005_s35_AB01 1000000 45537 51316 936.964783 381.492676 358.588867 1000004
mcs50_r005_s35_AB02 1000000 48343 46607 967.103333 429.112793 387.339905 1000004
mcs50_r005_s35_AB03 1000000 24953 30152 834.038940 213.153473 198.390213 1000003
mcs50_r005_s35_AB04 1000000 18464 9589 417.860596 179.963135 169.256561 1000004
mcs50_r005_s35_AB05 1000000 22659 12216 378.329163 198.315735 187.427689 952715
mcs50_r005_s35_AB06 1000000 32698 37692 623.093628 397.527283 372.602631 1000004
mcs50_r005_s35_AB07 1000000 99375 66538 1000.000061 264.270691 248.345215 1000004
mcs50_r005_s35_AB08 1000000 65237 45759 1000.000000 260.248627 242.801147 1000004
mcs50_r005_s35_AB09 1000000 33430 42099 444.252930 352.848999 328.131104 1000004
mcs50_r005_s40_AB00 1000000 1000000 586811 1000.000000 1000.000000 1000.000000 1000004
mcs50_r005_s40_AB01 1000000 964491 534471 1000.000061 1000.000000 1000.000000 1000005
mcs50_r005_s40_AB02 1000000 938813 774048 1000.000000 1000.000000 1000.000000 1000004
mcs50_r005_s40_AB03 1000000 836894 626237 1000.000000 1000.000061 1000.000000 1000005
mcs50_r005_s40_AB04 1000000 425479 380340 1000.000000 1000.000000 1000.000000 1000005
mcs50_r005_s40_AB05 1000000 249689 316304 1000.000061 1000.000000 1000.000000 1000004
mcs50_r005_s40_AB06 1000000 1000000 896269 1000.000000 1000.000000 1000.000000 1000004
mcs50_r005_s40_AB07 1000000 995329 501018 1000.000000 1000.000000 1000.000000 1000004
mcs50_r005_s40_AB08 1000000 917645 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs50_r005_s40_AB09 1000000 638378 638914 1000.000000 1000.000000 1000.000000 1000005
mcs50_r005_s50_AB00 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r005_s50_AB01 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r005_s50_AB02 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs50_r005_s50_AB03 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r005_s50_AB04 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r005_s50_AB05 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r005_s50_AB06 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r005_s50_AB07 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r005_s50_AB08 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r005_s50_AB09 1000001 1000000 1000000 1000.000000 1000.000061 1000.000000 1000006
mcs50_r01_s10_AB00 1 0 0 0.000937 0.000978 0.000954 5
mcs50_r01_s10_AB01 1 0 0 0.001326 0.001094 0.000934 6
mcs50_r01_s10_AB02 1 0 0 0.001029 0.001118 0.001062 5
mcs50_r01_s10_AB03 1 0 0 0.000686 0.000700 0.000783 6
mcs50_r01_s10_AB04 1 0 0 0.001729 0.001864 0.001505 4
mcs50_r01_s10_AB05 1 0 0 0.000819 0.000918 0.000792 5
mcs50_r01_s10_AB06 1 0 0 0.000986 0.000975 0.000926 5
mcs50_r01_s10_AB07 2 0 0 0.002197 0.001924 0.001651 6
mcs50_r01_s10_AB08 1 0 0 0.000671 0.000713 0.000642 6
mcs50_r01_s10_AB09 1 0 0 0.000686 0.000688 0.000670 5
mcs50_r01_s15_AB00 24 0 0 0.012553 0.018368 0.025968 13
mcs50_r01_s15_AB01 26 0 0 0.011621 0.020219 0.012540 14
mcs50_r01_s15_AB02 21 1 1 0.015379 0.019774 0.018309 16
mcs50_r01_s15_AB03 26 0 0 0.011600 0.013896 0.009523 15
mcs50_r01_s15_AB04 28 2 3 0.031827 0.025847 0.024307 17
mcs50_r01_s15_AB05 22 1 1 0.033904 0.020636 0.028306 13
mcs50_r01_s15_AB06 22 1 1 0.023372 0.016125 0.022349 13
mcs50_r01_s15_AB07 17 0 1 0.009060 0.014822 0.014021 13
mcs50_r01_s15_AB08 16 1 2 0.029891 0.045799 0.028158 13
mcs50_r01_s15_AB09 23 2 3 0.017430 0.017813 0.016330 13
mcs50_r01_s20_AB00 509 14 15 0.251239 0.281170 0.280137 60
mcs50_r01_s20_AB01 687 15 33 0.362835 0.434830 0.398465 72
mcs50_r01_s20_AB02 855 38 50 0.312180 0.305926 0.259951 72
mcs50_r01_s20_AB03 923 19 27 0.514360 0.457316 0.422432 73
mcs50_r01_s20_AB04 503 10 14 0.242039 0.288791 0.261143 68
mcs50_r01_s20_AB05 685 24 30 0.351982 0.487346 0.521867 74
mcs50_r01_s20_AB06 411 19 14 0.167146 0.247309 0.228739 58
mcs50_r01_s20_AB07 1071 22 43 0.348021 0.552067 0.499178 88
mcs50_r01_s20_AB08 659 36 43 0.373979 0.340416 0.409791 77
mcs50_r01_s20_AB09 1084 23 39 0.359239 0.557497 0.478261 88
mcs50_r01_s25_AB00 36908 636 897 9.467851 12.909789 11.845969 1660
mcs50_r01_s25_AB01 41764 555 778 9.991103 12.013657 11.055217 1775
mcs50_r01_s25_AB02 34052 474 609 8.544010 7.509286 6.879490 1761
mcs50_r01_s25_AB03 31906 344 479 7.158995 9.508249 6.975793 1364
mcs50_r01_s25_AB04 45519 654 651 9.617032 10.122393 9.373023 1894
mcs50_r01_s25_AB05 37715 795 857 10.098846 10.598425 9.729476 1674
mcs50_r01_s25_AB06 25907 703 941 12.999976 15.758352 14.415680 1184
mcs50_r01_s25_AB07 52803 1258 799 11.037744 11.594775 10.725843 2192
mcs50_r01_s25_AB08 34458 477 623 9.618170 10.472612 9.806796 1517
mcs50_r01_s25_AB09 43967 525 815 7.459151 9.056104 8.255417 1840
mcs50_r01_s30_AB00 1000000 18247 27240 367.681824 575.429260 536.479370 71438
mcs50_r01_s30_AB01 1000000 15864 24329 338.205261 481.457153 448.705841 55771
mcs50_r01_s30_AB02 717304 15668 23604 225.342590 282.425323 264.507111 27750
mcs50_r01_s30_AB03 1000000 11799 17473 189.497360 237.274643 220.276733 63055
mcs50_r01_s30_AB04 1000000 5212 7660 132.845901 223.678619 209.326187 57663
mcs50_r01_s30_AB05 1000000 13478 19722 150.120361 255.524292 235.909607 94257
mcs50_r01_s30_AB06 1000000 7992 10873 128.648254 195.475006 182.516373 44898
mcs50_r01_s30_AB07 1000000 8303 11242 149.610779 176.747025 165.158524 54302
mcs50_r01_s30_AB08 1000000 7380 10648 178.888626 179.196289 166.539551 48977
mcs50_r01_s30_AB09 1000000 8608 11187 171.736389 277.634949 258.706604 56310
mcs50_r01_s35_AB00 1000000 223664 349993 1000.000061 1000.000000 1000.000000 1000004
mcs50_r01_s35_AB01 1000000 173166 265756 1000.000061 1000.000000 1000.000000 1000004
mcs50_r01_s35_AB02 1000000 148831 226882 1000.000000 1000.000000 1000.000000 1000003
mcs50_r01_s35_AB03 1000000 138039 177187 1000.000000 1000.000000 1000.000000 831579
mcs50_r01_s35_AB04 1000000 144283 220095 1000.000061 1000.000000 1000.000000 1000004
mcs50_r01_s35_AB05 1000000 77722 110045 1000.000061 1000.000000 1000.000000 967035
mcs50_r01_s35_AB06 1000000 164917 256445 1000.000000 1000.000000 1000.000000 1000004
mcs50_r01_s35_AB07 1000000 217376 338868 1000.000061 1000.000000 1000.000000 1000004
mcs50_r01_s35_AB08 1000001 95892 140325 1000.000061 1000.000000 1000.000000 1000003
mcs50_r01_s35_AB09 1000000 178849 189877 1000.000061 1000.000000 1000.000000 1000004
mcs50_r01_s40_AB00 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000004
mcs50_r01_s40_AB01 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs50_r01_s40_AB02 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs50_r01_s40_AB03 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs50_r01_s40_AB04 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs50_r01_s40_AB05 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs50_r01_s40_AB06 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs50_r01_s40_AB07 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000004
mcs50_r01_s40_AB08 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs50_r01_s40_AB09 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs50_r01_s50_AB00 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000005
mcs50_r01_s50_AB01 1000001 1000000 1000000 1000.000000 1000.000000 1000.000000 1000006
mcs50_r01_s50_AB02 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r01_s50_AB03 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs50_r01_s50_AB04 1000000 1000000 1000000 1000.000000 1000.000000 1000.000000 1000005
mcs50_r01_s50_AB05 1000001 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r01_s50_AB06 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000006
mcs50_r01_s50_AB07 1000000 1000000 1000000 1000.000000 1000.000061 1000.000000 1000005
mcs50_r01_s50_AB08 1000000 1000000 1000000 1000.000061 1000.000061 1000.000000 1000006
mcs50_r01_s50_AB09 1000000 1000000 1000000 1000.000061 1000.000000 1000.000000 1000005
mcs50_r02_s10_AB00 1 0 0 0.002066 0.002700 0.002477 5
mcs50_r02_s10_AB01 1 0 0 0.002056 0.002313 0.002100 5
mcs50_r02_s10_AB02 1 0 0 0.001901 0.002539 0.002147 5
mcs50_r02_s10_AB03 1 0 0 0.001537 0.002238 0.002115 5
mcs50_r02_s10_AB04 1 0 0 0.001582 0.001834 0.001668 6
mcs50_r02_s10_AB05 1 0 0 0.001609 0.002106 0.001902 5
mcs50_r02_s10_AB06 1 0 0 0.001486 0.001994 0.002030 5
mcs50_r02_s10_AB07 1 0 0 0.001791 0.002733 0.002179 5
mcs50_r02_s10_AB08 1 0 0 0.001785 0.002343 0.002327 6
mcs50_r02_s10_AB09 1 0 0 0.002088 0.003099 0.003126 3
mcs50_r02_s15_AB00 20 3 5 0.073713 0.088893 0.082867 13
mcs50_r02_s15_AB01 25 5 7 0.050844 0.090531 0.082214 13
mcs50_r02_s15_AB02 16 6 9 0.034259 0.062088 0.057935 13
mcs50_r02_s15_AB03 13 1 2 0.013183 0.019926 0.019473 15
mcs50_r02_s15_AB04 16 3 2 0.021917 0.056520 0.031586 13
mcs50_r02_s15_AB05 18 2 3 0.026748 0.042557 0.039155 13
mcs50_r02_s15_AB06 16 4 6 0.069019 0.075604 0.072560 12
mcs50_r02_s15_AB07 15 2 3 0.027427 0.047452 0.045361 12
mcs50_r02_s15_AB08 15 2 3 0.030871 0.051989 0.047844 14
mcs50_r02_s15_AB09 23 3 5 0.033111 0.055930 0.053914 14
mcs50_r02_s20_AB00 391 131 224 1.068799 2.155676 2.123662 54
mcs50_r02_s20_AB01 576 81 165 1.802639 3.283715 3.065302 54
mcs50_r02_s20_AB02 441 109 207 1.284677 2.515358 2.442857 54
mcs50_r02_s20_AB03 406 121 249 1.775795 3.664842 3.538056 64
mcs50_r02_s20_AB04 359 82 182 0.758668 1.271686 1.268651 54
mcs50_r02_s20_AB05 370 123 207 0.942748 1.834627 1.980604 52
mcs50_r02_s20_AB06 406 182 204 0.929094 1.733810 1.615144 56
mcs50_r02_s20_AB07 508 111 188 0.905164 1.800654 1.860663 64
mcs50_r02_s20_AB08 508 120 208 1.527740 3.019760 2.920041 56
mcs50_r02_s20_AB09 475 62 105 1.016302 1.971594 1.810130 62
mcs50_r02_s25_AB00 11772 1977 3746 28.749027 65.267761 61.592571 569
mcs50_r02_s25_AB01 10113 1923 3610 27.266174 60.172745 59.466511 522
