instance clique james-cpp-max james-cpp-max-down cp-branching-fc cp-branching-filtering-fc cp-filtering-fc clique-par/t32
mcs90_b03m_s50_AB03 NaN 57977 70645 NaN NaN NaN NaN
mcs90_b03m_s50_AB04 NaN NaN 609581 NaN 41698902.000000 41694283.000000 NaN
mcs90_b03m_s50_AB05 NaN NaN 568353 NaN 16438816.000000 16436405.000000 NaN
mcs90_b03m_s50_AB06 NaN 58241 71072 NaN 36511710.000000 36511254.000000 NaN
mcs90_b03m_s50_AB07 NaN 3108486 483436 NaN 56269771.000000 56268033.000000 NaN
mcs90_b03m_s50_AB08 NaN 864718999 432947 NaN 45898291.000000 47865131.000000 NaN
mcs90_b03m_s50_AB09 NaN NaN 57074449 NaN 17233587.000000 17228327.000000 NaN
mcs90_b06_s10_AB00 179 63 70 86.000000 86.000000 60.000000 278
mcs90_b06_s10_AB01 152 75 70 74.000000 74.000000 45.000000 251
mcs90_b06_s10_AB02 182 79 95 64.000000 64.000000 51.000000 281
mcs90_b06_s10_AB03 126 75 87 75.000000 75.000000 86.000000 225
mcs90_b06_s10_AB04 148 126 95 119.000000 119.000000 87.000000 247
mcs90_b06_s10_AB05 187 70 87 134.000000 134.000000 78.000000 286
mcs90_b06_s10_AB06 123 92 85 235.000000 235.000000 76.000000 222
mcs90_b06_s10_AB07 185 88 83 114.000000 114.000000 38.000000 288
mcs90_b06_s10_AB08 140 52 74 64.000000 64.000000 65.000000 271
mcs90_b06_s10_AB09 165 85 85 86.000000 86.000000 47.000000 249
mcs90_b06_s15_AB00 676 120 102 467.000000 457.000000 458.000000 869
mcs90_b06_s15_AB01 1274 668 732 640.000000 630.000000 641.000000 1498
mcs90_b06_s15_AB02 1289 667 692 548.000000 548.000000 548.000000 1513
mcs90_b06_s15_AB03 1394 640 564 270.000000 270.000000 280.000000 1618
mcs90_b06_s15_AB04 689 552 257 496.000000 496.000000 480.000000 917
mcs90_b06_s15_AB05 1247 541 597 703.000000 697.000000 643.000000 1474
mcs90_b06_s15_AB06 1170 316 377 753.000000 753.000000 747.000000 1394
mcs90_b06_s15_AB07 945 501 507 287.000000 287.000000 287.000000 1170
mcs90_b06_s15_AB08 1090 313 385 657.000000 657.000000 691.000000 1329
mcs90_b06_s15_AB09 1553 287 285 509.000000 509.000000 509.000000 1621
mcs90_b06_s20_AB00 16951 602 558 1195.000000 1194.000000 1189.000000 17350
mcs90_b06_s20_AB01 15222 1234 1247 1322.000000 1306.000000 1311.000000 15615
mcs90_b06_s20_AB02 15683 942 1009 1575.000000 1575.000000 1505.000000 16074
mcs90_b06_s20_AB03 20269 419 448 1229.000000 1225.000000 1236.000000 20689
mcs90_b06_s20_AB04 17976 717 723 978.000000 970.000000 970.000000 19114
mcs90_b06_s20_AB05 14499 404 290 1272.000000 1272.000000 1266.000000 14968
mcs90_b06_s20_AB06 9422 812 893 1284.000000 1284.000000 1260.000000 9865
mcs90_b06_s20_AB07 27075 1521 1417 1244.000000 1240.000000 1216.000000 27370
mcs90_b06_s20_AB08 8265 783 693 1516.000000 1514.000000 1444.000000 8710
mcs90_b06_s20_AB09 17975 1092 993 1104.000000 1104.000000 1086.000000 18459
mcs90_b06_s25_AB00 580214 3089 3395 7904.000000 7883.000000 7841.000000 582006
mcs90_b06_s25_AB01 427382 4324 5207 5918.000000 5918.000000 5930.000000 430006
mcs90_b06_s25_AB02 184099 4348 4252 3079.000000 2776.000000 2633.000000 187956
mcs90_b06_s25_AB03 471553 3560 4363 5661.000000 5661.000000 5669.000000 472329
mcs90_b06_s25_AB04 285502 1299 756 3649.000000 3325.000000 3331.000000 285734
mcs90_b06_s25_AB05 225861 601 627 1888.000000 1822.000000 1817.000000 199680
mcs90_b06_s25_AB06 452550 3677 3846 3081.000000 3052.000000 3045.000000 455446
mcs90_b06_s25_AB07 245500 3423 4143 5919.000000 5499.000000 5497.000000 251149
mcs90_b06_s25_AB08 288720 1374 1049 3580.000000 3547.000000 3557.000000 260713
mcs90_b06_s25_AB09 333542 4676 5113 6525.000000 6243.000000 6127.000000 334787
mcs90_b06_s30_AB00 4137556 3827 4304 10162.000000 10134.000000 10138.000000 4170555
mcs90_b06_s30_AB01 4566255 7795 9082 20042.000000 12544.000000 12565.000000 4547277
mcs90_b06_s30_AB02 6948217 5318 6368 9064.000000 8852.000000 8827.000000 6979141
mcs90_b06_s30_AB03 2512656 726 650 3522.000000 3461.000000 3457.000000 2151341
mcs90_b06_s30_AB04 6446478 3789 3799 13215.000000 12094.000000 12113.000000 6469967
mcs90_b06_s30_AB05 1756968 3584 3704 7109.000000 7109.000000 7142.000000 1781563
mcs90_b06_s30_AB06 2794531 5471 5630 7819.000000 7783.000000 7783.000000 2816961
mcs90_b06_s30_AB07 4274051 5738 5197 7041.000000 7041.000000 7059.000000 4291222
mcs90_b06_s30_AB08 1742991 868 875 2242.000000 2242.000000 2242.000000 1774437
mcs90_b06_s30_AB09 4233598 3609 3918 15309.000000 15231.000000 15272.000000 4238972
mcs90_b06_s35_AB00 NaN 18583 22315 30213.000000 29335.000000 29325.000000 101890072
mcs90_b06_s35_AB01 NaN 32041 30672 51623.000000 48825.000000 48637.000000 179485256
mcs90_b06_s35_AB02 58399661 9699 11914 13550.000000 12822.000000 12825.000000 58719911
mcs90_b06_s35_AB03 NaN 30672 36738 502713.000000 398466.000000 397422.000000 139803658
mcs90_b06_s35_AB04 56215542 20645 20333 22909.000000 22828.000000 22836.000000 54727581
mcs90_b06_s35_AB05 NaN 20401 23684 51869.000000 50545.000000 50549.000000 75402386
mcs90_b06_s35_AB06 43342876 14074 11857 13838.000000 10900.000000 10935.000000 33131585
mcs90_b06_s35_AB07 60002877 10273 9275 34094.000000 34052.000000 34028.000000 47045174
mcs90_b06_s35_AB08 NaN 13976 16441 39287.000000 36232.000000 36153.000000 89868676
mcs90_b06_s35_AB09 38562557 27765 31365 116017.000000 112321.000000 112554.000000 38703706
mcs90_b06_s40_AB00 NaN 24397 26750 42956.000000 42933.000000 42837.000000 707040744
mcs90_b06_s40_AB01 NaN 32262 38677 50067.000000 49940.000000 49952.000000 813046154
mcs90_b06_s40_AB02 NaN 36877 41305 41409.000000 41400.000000 41403.000000 669532257
mcs90_b06_s40_AB03 NaN 660763 7446 46539.000000 44771.000000 44769.000000 731156655
mcs90_b06_s40_AB04 NaN 27535 33150 45266.000000 43496.000000 43488.000000 353227548
mcs90_b06_s40_AB05 NaN 18513 19624 47548.000000 50364.000000 50229.000000 528349730
mcs90_b06_s40_AB06 NaN 34006 26417 163690.000000 149110.000000 149061.000000 73379317
mcs90_b06_s40_AB07 NaN 226072 5471 41766.000000 31694.000000 31681.000000 298802027
mcs90_b06_s40_AB08 NaN 27531 30756 56688.000000 54176.000000 54092.000000 949914417
mcs90_b06_s40_AB09 NaN 8654 6279 24371.000000 24169.000000 24164.000000 332011622
mcs90_b06_s50_AB00 NaN 108930 134424 271405.000000 269894.000000 269894.000000 NaN
mcs90_b06_s50_AB01 NaN 164259 199375 258059.000000 227955.000000 227923.000000 NaN
mcs90_b06_s50_AB02 NaN 28618 36220 91106.000000 69463.000000 69385.000000 NaN
mcs90_b06_s50_AB03 NaN 460111 71883 52272.000000 50909.000000 50883.000000 NaN
mcs90_b06_s50_AB04 NaN 251277 102501 356789.000000 325775.000000 325779.000000 NaN
mcs90_b06_s50_AB05 NaN 23111 27348 48922.000000 48199.000000 48199.000000 NaN
mcs90_b06_s50_AB06 NaN 75293 96194 7292201.000000 5563719.000000 5561202.000000 NaN
mcs90_b06_s50_AB07 NaN 89803 113901 112011.000000 108337.000000 108342.000000 NaN
mcs90_b06_s50_AB08 NaN 1079726 27631 48707.000000 43853.000000 43853.000000 NaN
mcs90_b06_s50_AB09 NaN 159574 184147 327305.000000 315109.000000 315087.000000 NaN
mcs90_b06m_s10_AB00 206 58 62 114.000000 114.000000 118.000000 258
mcs90_b06m_s10_AB01 155 89 69 256.000000 256.000000 125.000000 200
mcs90_b06m_s10_AB02 75 234 100 96.000000 96.000000 153.000000 164
mcs90_b06m_s10_AB03 121 246 148 76.000000 76.000000 62.000000 218
mcs90_b06m_s10_AB04 146 159 120 207.000000 207.000000 130.000000 218
mcs90_b06m_s10_AB05 110 173 211 207.000000 207.000000 155.000000 174
mcs90_b06m_s10_AB06 130 162 109 578.000000 578.000000 319.000000 240
mcs90_b06m_s10_AB07 105 143 97 232.000000 232.000000 167.000000 204
mcs90_b06m_s10_AB08 124 108 123 165.000000 165.000000 139.000000 216
mcs90_b06m_s10_AB09 172 44 56 229.000000 229.000000 151.000000 279
mcs90_b06m_s15_AB00 2067 540 412 1639.000000 1623.000000 1681.000000 3130
mcs90_b06m_s15_AB01 2201 231 287 2254.000000 2200.000000 2472.000000 4017
mcs90_b06m_s15_AB02 2773 500 237 3873.000000 3758.000000 4569.000000 3705
mcs90_b06m_s15_AB03 2592 3581 1322 12097.000000 11240.000000 10578.000000 4084
mcs90_b06m_s15_AB04 3335 646 397 4596.000000 4450.000000 4310.000000 4323
mcs90_b06m_s15_AB05 1830 230 198 3382.000000 3269.000000 3429.000000 3485
mcs90_b06m_s15_AB06 2385 2009 487 2721.000000 2274.000000 2206.000000 2368
mcs90_b06m_s15_AB07 2851 601 255 472.000000 472.000000 529.000000 6467
mcs90_b06m_s15_AB08 3537 1006 240 1420.000000 1130.000000 850.000000 2373
mcs90_b06m_s15_AB09 2906 456 269 1519.000000 1446.000000 1518.000000 3800
mcs90_b06m_s20_AB00 24575 9536 262 33508.000000 27044.000000 27602.000000 11239
mcs90_b06m_s20_AB01 22751 22814 637 13392.000000 12898.000000 12899.000000 16022
mcs90_b06m_s20_AB02 31201 267 319 21953.000000 18326.000000 18605.000000 17448
mcs90_b06m_s20_AB03 18729 388 366 683.000000 670.000000 703.000000 10853
mcs90_b06m_s20_AB04 12632 201 287 440.000000 440.000000 440.000000 13219
mcs90_b06m_s20_AB05 8429 8800 428 7046.000000 6527.000000 6679.000000 9635
mcs90_b06m_s20_AB06 26515 12208 468 46173.000000 44269.000000 44717.000000 10703
mcs90_b06m_s20_AB07 30183 14542 912 21692.000000 21016.000000 21006.000000 32555
mcs90_b06m_s20_AB08 43016 41678 588 52024.000000 46521.000000 46597.000000 22029
mcs90_b06m_s20_AB09 29940 3238 637 52271.000000 50377.000000 50762.000000 16987
mcs90_b06m_s25_AB00 495178 9733 1191 158255.000000 135881.000000 135990.000000 141485
mcs90_b06m_s25_AB01 226788 106394 1368 404021.000000 372625.000000 374679.000000 309326
mcs90_b06m_s25_AB02 358649 3616 716 129488.000000 110094.000000 110798.000000 128905
mcs90_b06m_s25_AB03 806813 391727 2931 224325.000000 168592.000000 170088.000000 151415
mcs90_b06m_s25_AB04 636244 99114 2226 276453.000000 232819.000000 233967.000000 151231
mcs90_b06m_s25_AB05 1247488 1688 1588 156696.000000 136332.000000 137073.000000 358988
mcs90_b06m_s25_AB06 160927 5006 1412 85937.000000 51437.000000 51310.000000 168984
mcs90_b06m_s25_AB07 370953 5491 999 132187.000000 124534.000000 124746.000000 173706
mcs90_b06m_s25_AB08 1562083 93865 1223 117237.000000 91101.000000 90981.000000 283640
mcs90_b06m_s25_AB09 360992 867 1184 149167.000000 132301.000000 132669.000000 134829
mcs90_b06m_s30_AB00 7574053 77154 889 963639.000000 504133.000000 507711.000000 4254730
mcs90_b06m_s30_AB01 8208776 699757 1850 381505.000000 324229.000000 324254.000000 1983988
mcs90_b06m_s30_AB02 10079434 2865 1970 417212.000000 387205.000000 387586.000000 2501286
mcs90_b06m_s30_AB03 1944611 274814 1957 49322.000000 41304.000000 41163.000000 2046585
mcs90_b06m_s30_AB04 36930240 818547 2787 111711.000000 95311.000000 95201.000000 6617479
mcs90_b06m_s30_AB05 14737100 189084 2343 1136097.000000 942939.000000 944408.000000 1609542
mcs90_b06m_s30_AB06 7695104 805 915 776220.000000 720279.000000 720838.000000 1549736
mcs90_b06m_s30_AB07 9689100 1520 959 1976.000000 1904.000000 1908.000000 1778983
mcs90_b06m_s30_AB08 1966880 1331 1620 3402824.000000 3121066.000000 3123742.000000 2108078
mcs90_b06m_s30_AB09 4662359 55858 4039 1158347.000000 911818.000000 912900.000000 1747841
mcs90_b06m_s35_AB00 NaN 5455 7264 2853673.000000 2115291.000000 2115250.000000 60676989
mcs90_b06m_s35_AB01 NaN 1164421 4163 2818851.000000 2413541.000000 2414100.000000 41908635
mcs90_b06m_s35_AB02 NaN 13025 5433 24105996.000000 14147853.000000 14197600.000000 28778758
mcs90_b06m_s35_AB03 NaN 7966733 6030 17360183.000000 14814466.000000 14823710.000000 27868455
mcs90_b06m_s35_AB04 NaN 6734 6012 11259940.000000 6416643.000000 6430397.000000 331595358
mcs90_b06m_s35_AB05 74133626 9645751 5580 2537997.000000 1884903.000000 1885203.000000 19275061
mcs90_b06m_s35_AB06 NaN 3839 4961 20037907.000000 13735011.000000 13734599.000000 40088996
mcs90_b06m_s35_AB07 NaN 219101 4855 82789.000000 44672.000000 44433.000000 86081515
mcs90_b06m_s35_AB08 NaN 59638 4828 8449756.000000 7249830.000000 7250918.000000 38855792
mcs90_b06m_s35_AB09 NaN 1024115 6644 43236113.000000 25374096.000000 25387375.000000 40203783
mcs90_b06m_s40_AB00 NaN 67603 6228 72086951.000000 52535854.000000 52545205.000000 448331493
mcs90_b06m_s40_AB01 NaN 18124226 8117 23919336.000000 17803794.000000 17812037.000000 628522295
mcs90_b06m_s40_AB02 NaN 3318 4632 34874698.000000 23813353.000000 23817692.000000 1039878474
mcs90_b06m_s40_AB03 NaN 3097525 7010 50396958.000000 29884814.000000 29900383.000000 499904914
mcs90_b06m_s40_AB04 NaN 616493 5318 20573303.000000 17175373.000000 17179265.000000 504660194
mcs90_b06m_s40_AB05 NaN 28614 8381 40430573.000000 30424358.000000 30435580.000000 482459710
mcs90_b06m_s40_AB06 NaN 3060 3401 132037966.000000 NaN 82420791.000000 465458262
mcs90_b06m_s40_AB07 NaN 716436 4771 108215724.000000 64681747.000000 64692725.000000 193878630
mcs90_b06m_s40_AB08 NaN 5685710 9780 10585.000000 9371.000000 9372.000000 392377113
mcs90_b06m_s40_AB09 NaN 4658 6125 46426071.000000 38664156.000000 38650243.000000 902074402
mcs90_b06m_s50_AB00 NaN NaN 25234 NaN NaN NaN NaN
mcs90_b06m_s50_AB01 NaN 21543 27332 NaN NaN NaN NaN
mcs90_b06m_s50_AB02 NaN 19411 14218 NaN NaN NaN NaN
mcs90_b06m_s50_AB03 NaN 19583940 21607 NaN NaN NaN NaN
mcs90_b06m_s50_AB04 NaN NaN 54561 NaN NaN NaN NaN
mcs90_b06m_s50_AB05 NaN 13638 17967 47414464.000000 24959644.000000 25589753.000000 NaN
mcs90_b06m_s50_AB06 NaN 12675 17170 20422.000000 20370.000000 20370.000000 NaN
mcs90_b06m_s50_AB07 NaN 16413 22986 28895389.000000 15018393.000000 15056291.000000 NaN
mcs90_b06m_s50_AB08 NaN 144393182 16477 NaN NaN NaN NaN
mcs90_b06m_s50_AB09 NaN 85006695 29886 NaN NaN NaN NaN
mcs90_b09_s15_AB00 3701 2495 2936 3331.000000 3331.000000 779.000000 3868
mcs90_b09_s15_AB01 2978 1954 2296 2596.000000 2596.000000 661.000000 2952
mcs90_b09_s15_AB02 2694 3718 4337 2986.000000 2972.000000 943.000000 2392
mcs90_b09_s15_AB03 2951 1209 1024 1346.000000 1346.000000 266.000000 3925
mcs90_b09_s15_AB04 2924 2837 3338 4573.000000 4580.000000 1085.000000 3231
mcs90_b09_s15_AB05 4306 2658 3101 2626.000000 2626.000000 989.000000 4402
mcs90_b09_s15_AB06 1781 2347 2582 1800.000000 1800.000000 621.000000 2003
mcs90_b09_s15_AB07 1806 451 534 1402.000000 1402.000000 808.000000 2340
mcs90_b09_s15_AB08 5774 3251 3956 2581.000000 2529.000000 872.000000 5357
mcs90_b09_s15_AB09 5026 1852 2139 4214.000000 4214.000000 1085.000000 5078
mcs90_b09_s20_AB00 6299 1515 1503 1121.000000 1121.000000 1047.000000 6708
mcs90_b09_s20_AB01 6950 1194 1253 1108.000000 1108.000000 1295.000000 7400
mcs90_b09_s20_AB02 7711 721 602 1552.000000 1546.000000 1627.000000 8183
mcs90_b09_s20_AB03 7731 1793 594 1580.000000 1580.000000 760.000000 7485
mcs90_b09_s20_AB04 8479 1077 885 1317.000000 1317.000000 1328.000000 7557
mcs90_b09_s20_AB05 9714 720 671 1596.000000 1596.000000 1770.000000 8050
mcs90_b09_s20_AB06 6825 755 609 1078.000000 1078.000000 1117.000000 7042
mcs90_b09_s20_AB07 7186 763 724 1992.000000 1992.000000 1653.000000 6380
mcs90_b09_s20_AB08 8883 1090 1160 740.000000 740.000000 802.000000 7468
mcs90_b09_s20_AB09 7967 865 710 1381.000000 1381.000000 1200.000000 5986
mcs90_b09_s25_AB00 69598 5098 4075 4673.000000 4620.000000 4569.000000 71397
mcs90_b09_s25_AB01 47969 3136 3091 4203.000000 4203.000000 4187.000000 49918
mcs90_b09_s25_AB02 41047 5991 3940 19592.000000 19498.000000 19823.000000 43488
mcs90_b09_s25_AB03 54602 10363 5805 6816.000000 6762.000000 6778.000000 56351
mcs90_b09_s25_AB04 49280 24208 3376 6278.000000 5990.000000 5933.000000 52017
mcs90_b09_s25_AB05 61749 4304 4658 8662.000000 8651.000000 8624.000000 63603
mcs90_b09_s25_AB06 61358 13162 2934 46900.000000 43109.000000 41442.000000 61935
mcs90_b09_s25_AB07 53699 3942 3423 3964.000000 3964.000000 3951.000000 53580
mcs90_b09_s25_AB08 63774 3708 3808 27130.000000 24487.000000 23289.000000 64249
mcs90_b09_s25_AB09 55055 8427 5429 8832.000000 8704.000000 8285.000000 55672
mcs90_b09_s30_AB00 647882 17647 19662 31527.000000 30852.000000 30404.000000 644041
mcs90_b09_s30_AB01 510629 15298 19104 108821.000000 95205.000000 92708.000000 513604
mcs90_b09_s30_AB02 577636 19697 14199 154858.000000 151880.000000 148568.000000 577167
mcs90_b09_s30_AB03 695459 18103 21763 16162.000000 15704.000000 14875.000000 694476
mcs90_b09_s30_AB04 452545 45749 14017 22134.000000 22118.000000 21912.000000 453541
mcs90_b09_s30_AB05 368405 5563 1940 15771.000000 15712.000000 15794.000000 360259
mcs90_b09_s30_AB06 602887 81665 14190 22130.000000 21971.000000 21685.000000 605846
mcs90_b09_s30_AB07 714186 31025 24869 45063.000000 43708.000000 42175.000000 710744
mcs90_b09_s30_AB08 765681 26684 22210 29646.000000 29318.000000 29027.000000 766762
mcs90_b09_s30_AB09 833457 17654 17550 46670.000000 46773.000000 48126.000000 830782
mcs90_b09_s35_AB00 7550221 52301 66587 151044.000000 147759.000000 147054.000000 7553186
mcs90_b09_s35_AB01 8099296 959698 62506 87654.000000 87455.000000 87441.000000 8094152
mcs90_b09_s35_AB02 6065350 61492 46272 68334.000000 68206.000000 68060.000000 6092553
mcs90_b09_s35_AB03 9087216 31926 44800 74149.000000 74051.000000 73947.000000 9077692
mcs90_b09_s35_AB04 8345760 51531 73277 76843.000000 75667.000000 75248.000000 8346421
mcs90_b09_s35_AB05 8415168 50337 64057 92195.000000 89558.000000 89321.000000 8380004
mcs90_b09_s35_AB06 7405724 50226 55546 258444.000000 248632.000000 266747.000000 7423609
mcs90_b09_s35_AB07 7867399 55955 54098 118506.000000 105863.000000 106825.000000 7826284
mcs90_b09_s35_AB08 5656030 51028 64737 89412.000000 83894.000000 82240.000000 5658234
mcs90_b09_s35_AB09 8935886 57876 44353 63929.000000 63834.000000 63162.000000 8941029
mcs90_b09_s40_AB00 NaN 176171 26082 39557.000000 38652.000000 38404.000000 76619710
mcs90_b09_s40_AB01 NaN 35391 31982 47046.000000 47010.000000 46466.000000 48596998
mcs90_b09_s40_AB02 NaN 20347 23442 2846296.000000 2781544.000000 2787144.000000 45988507
mcs90_b09_s40_AB03 30983101 25347 16519 31999.000000 31996.000000 31713.000000 30979670
mcs90_b09_s40_AB04 NaN 214615 28952 337971.000000 268490.000000 286003.000000 63811214
mcs90_b09_s40_AB05 NaN 526370 10240 466565.000000 409644.000000 410874.000000 58631248
mcs90_b09_s40_AB06 NaN 27881 32770 43906.000000 43731.000000 44298.000000 84745083
mcs90_b09_s40_AB07 NaN 36150 27269 172564.000000 172404.000000 173214.000000 68838258
mcs90_b09_s40_AB08 33699757 22714 24679 3611674.000000 3561868.000000 3587550.000000 33764176
mcs90_b09_s40_AB09 NaN 26511 34612 32124.000000 31986.000000 31960.000000 52853131
mcs90_b09_s50_AB00 NaN 178990 258954 405378.000000 405329.000000 405069.000000 NaN
mcs90_b09_s50_AB01 NaN 3128541 138754 2617190.000000 2052470.000000 2051947.000000 NaN
mcs90_b09_s50_AB02 NaN 3929233 194814 334320.000000 334064.000000 333850.000000 NaN
mcs90_b09_s50_AB03 NaN 150928 206138 424371.000000 356093.000000 359834.000000 NaN
mcs90_b09_s50_AB04 NaN 340176 434607 450844.000000 450771.000000 449948.000000 NaN
mcs90_b09_s50_AB05 NaN 233767 312961 41817460.000000 35705644.000000 35667795.000000 NaN
mcs90_b09_s50_AB06 NaN 3041494 321705 71688385.000000 NaN NaN NaN
mcs90_b09_s50_AB07 NaN 3726945 249962 11601108.000000 10993558.000000 10998959.000000 NaN
mcs90_b09_s50_AB08 NaN 9913266 393324 14504975.000000 12072509.000000 13427974.000000 NaN
mcs90_b09_s50_AB09 NaN 295785 210952 409217.000000 404429.000000 404101.000000 NaN
mcs90_b09m_s15_AB00 2652 2342 2458 5460.000000 5456.000000 1500.000000 3991
mcs90_b09m_s15_AB01 2932 1186 1390 3462.000000 3462.000000 1041.000000 2772
mcs90_b09m_s15_AB02 5490 4351 2844 9305.000000 9169.000000 2836.000000 5302
mcs90_b09m_s15_AB03 2945 1518 1121 1093.000000 1079.000000 555.000000 5790
mcs90_b09m_s15_AB04 4603 3939 2481 6305.000000 6305.000000 2109.000000 5159
mcs90_b09m_s15_AB05 3038 4293 3314 6788.000000 6722.000000 2460.000000 3798
mcs90_b09m_s15_AB06 2749 7233 4663 7151.000000 7110.000000 3052.000000 3586
mcs90_b09m_s15_AB07 3883 910 1119 1360.000000 1360.000000 856.000000 6406
mcs90_b09m_s15_AB08 3371 2688 3966 2442.000000 2393.000000 1207.000000 3600
mcs90_b09m_s15_AB09 5026 3460 2236 2844.000000 2792.000000 2253.000000 4629
mcs90_b09m_s20_AB00 57590 50468 734 54447.000000 54208.000000 54599.000000 62363
mcs90_b09m_s20_AB01 29523 23872 1313 29327.000000 29174.000000 23239.000000 33789
mcs90_b09m_s20_AB02 21710 2229 272 43041.000000 42168.000000 44620.000000 20617
mcs90_b09m_s20_AB03 31959 16026 538 837.000000 834.000000 580.000000 41226
mcs90_b09m_s20_AB04 32038 374 370 24657.000000 23408.000000 18530.000000 28668
mcs90_b09m_s20_AB05 34566 1782 335 40342.000000 39866.000000 40744.000000 48147
mcs90_b09m_s20_AB06 32899 445 370 2049.000000 2037.000000 2026.000000 16036
mcs90_b09m_s20_AB07 23899 1517 266 1368.000000 1242.000000 842.000000 25263
mcs90_b09m_s20_AB08 27667 13162 529 468.000000 468.000000 466.000000 21057
mcs90_b09m_s20_AB09 42905 8699 507 66933.000000 66036.000000 67314.000000 42794
mcs90_b09m_s25_AB00 90006 4463 2037 197052.000000 179091.000000 104895.000000 61814
mcs90_b09m_s25_AB01 338383 28268 2276 15850.000000 14861.000000 39582.000000 254204
mcs90_b09m_s25_AB02 259537 14327 1167 309278.000000 303374.000000 312398.000000 69797
mcs90_b09m_s25_AB03 227751 1529 1730 260052.000000 251365.000000 265737.000000 124137
mcs90_b09m_s25_AB04 53585 3564 3890 193913.000000 183282.000000 191723.000000 118716
mcs90_b09m_s25_AB05 146038 1310 1671 50148.000000 45529.000000 48458.000000 49217
mcs90_b09m_s25_AB06 72029 126503 2319 370605.000000 367541.000000 388527.000000 51428
mcs90_b09m_s25_AB07 406801 634102 4217 67837.000000 62200.000000 73114.000000 234627
mcs90_b09m_s25_AB08 528944 24223 1743 380825.000000 365593.000000 380977.000000 248558
mcs90_b09m_s25_AB09 126741 1758 887 11548.000000 11118.000000 11591.000000 87379
mcs90_b09m_s30_AB00 1271569 82770 4941 1216213.000000 1171057.000000 1178241.000000 354964
mcs90_b09m_s30_AB01 2911889 1212739 7693 40809.000000 34561.000000 34930.000000 440498
mcs90_b09m_s30_AB02 1815792 2140361 8297 9628555.000000 7672242.000000 7901291.000000 526717
mcs90_b09m_s30_AB03 2238714 1236098 4861 2013854.000000 1633766.000000 1673114.000000 612332
mcs90_b09m_s30_AB04 2610747 14919 3525 649750.000000 592199.000000 601486.000000 628361
mcs90_b09m_s30_AB05 4136751 3881286 8217 290032.000000 284151.000000 285036.000000 444318
mcs90_b09m_s30_AB06 632430 1199586 10771 2307055.000000 2267937.000000 2298291.000000 330294
mcs90_b09m_s30_AB07 6206570 14415 5182 5433479.000000 4679234.000000 4748598.000000 607995
mcs90_b09m_s30_AB08 2668246 6333 4762 4469317.000000 3714804.000000 3746820.000000 395166
mcs90_b09m_s30_AB09 5704201 1309540 8496 2008239.000000 1901636.000000 1938530.000000 371732
mcs90_b09m_s35_AB00 11252385 27341 13168 31964147.000000 29187493.000000 29758647.000000 6539613
mcs90_b09m_s35_AB01 50096786 39220 20898 6801926.000000 5965592.000000 5986375.000000 4973088
mcs90_b09m_s35_AB02 94708132 1156518 17588 46016418.000000 37474519.000000 37660713.000000 15271094
mcs90_b09m_s35_AB03 75825323 606361 20416 2135588.000000 2005640.000000 2017233.000000 7290768
mcs90_b09m_s35_AB04 15067763 715479 32064 6670782.000000 6366691.000000 6451624.000000 4737028
mcs90_b09m_s35_AB05 59769094 14328651 25672 2185141.000000 1812228.000000 1818296.000000 4554184
mcs90_b09m_s35_AB06 90709364 8967243 26017 42164.000000 41834.000000 41862.000000 4387955
mcs90_b09m_s35_AB07 39239785 44085426 29072 7604196.000000 6793745.000000 6855526.000000 5136799
mcs90_b09m_s35_AB08 45110139 19944707 30067 1855261.000000 1373609.000000 1380534.000000 7133715
mcs90_b09m_s35_AB09 4197792 22703 29113 940892.000000 816441.000000 817986.000000 5489961
mcs90_b09m_s40_AB00 NaN 1984297 5653 5296630.000000 4770582.000000 4826729.000000 373705213
mcs90_b09m_s40_AB01 NaN 70428759 6560 NaN NaN NaN 39167193
mcs90_b09m_s40_AB02 NaN 34473334 4748 121682382.000000 NaN NaN 41649915
mcs90_b09m_s40_AB03 NaN 801370 6535 88959187.000000 73133542.000000 73283862.000000 32160156
mcs90_b09m_s40_AB04 NaN 3940 5194 4934590.000000 4191357.000000 4211118.000000 361797694
mcs90_b09m_s40_AB05 NaN 129541920 11583 54604098.000000 53303162.000000 53468064.000000 36134837
mcs90_b09m_s40_AB06 NaN 1230090 7725 19082410.000000 17644553.000000 17719528.000000 38155968
mcs90_b09m_s40_AB07 NaN 19850784 19526 80812386.000000 NaN 76502839.000000 52175342
mcs90_b09m_s40_AB08 NaN 3343 4500 NaN NaN NaN 48994816
mcs90_b09m_s40_AB09 NaN 2864103 7444 163490598.000000 NaN NaN 64993947
mcs90_b09m_s50_AB00 NaN 1424773787 111001 NaN NaN NaN NaN
mcs90_b09m_s50_AB01 NaN 37922 53651 NaN NaN NaN NaN
mcs90_b09m_s50_AB02 NaN 40028 60827 NaN NaN NaN NaN
mcs90_b09m_s50_AB03 NaN 1780081477 67157 NaN NaN NaN NaN
mcs90_b09m_s50_AB04 NaN NaN 103889 NaN NaN NaN NaN
mcs90_b09m_s50_AB05 NaN 2255889064 52276 NaN NaN NaN NaN
mcs90_b09m_s50_AB06 NaN 18117931 46803 NaN NaN NaN NaN
mcs90_b09m_s50_AB07 NaN NaN 75762 NaN NaN NaN NaN
mcs90_b09m_s50_AB08 NaN 16898537 66004 NaN NaN NaN NaN
