instance family cp
mcs50_b03m_s40_AB07 0 1000.000061
mcs50_b03m_s40_AB08 0 1000.000000
mcs50_b03m_s40_AB09 0 1000.000000
mcs50_b03m_s50_AB00 0 1000.000000
mcs50_b03m_s50_AB01 0 1000.000061
mcs50_b03m_s50_AB02 0 1000.000061
mcs50_b03m_s50_AB03 0 1000.000000
mcs50_b03m_s50_AB04 0 1000.000061
mcs50_b03m_s50_AB05 0 1000.000061
mcs50_b03m_s50_AB06 0 1000.000061
mcs50_b03m_s50_AB07 0 1000.000061
mcs50_b03m_s50_AB08 0 1000.000061
mcs50_b03m_s50_AB09 0 1000.000061
mcs50_b06_s15_AB00 0 0.019423
mcs50_b06_s15_AB01 0 0.009952
mcs50_b06_s15_AB02 0 0.021916
mcs50_b06_s15_AB03 0 0.014902
mcs50_b06_s15_AB04 0 0.008340
mcs50_b06_s15_AB05 0 0.023206
mcs50_b06_s15_AB06 0 0.013898
mcs50_b06_s15_AB07 0 0.010649
mcs50_b06_s15_AB08 0 0.012559
mcs50_b06_s15_AB09 0 0.007882
mcs50_b06_s20_AB00 0 0.265718
mcs50_b06_s20_AB01 0 0.373235
mcs50_b06_s20_AB02 0 0.369168
mcs50_b06_s20_AB03 0 0.218751
mcs50_b06_s20_AB04 0 0.221432
mcs50_b06_s20_AB05 0 0.153480
mcs50_b06_s20_AB06 0 0.310094
mcs50_b06_s20_AB07 0 0.280084
mcs50_b06_s20_AB08 0 0.275456
mcs50_b06_s20_AB09 0 0.274719
mcs50_b06_s25_AB00 0 5.105297
mcs50_b06_s25_AB01 0 4.221712
mcs50_b06_s25_AB02 0 3.627793
mcs50_b06_s25_AB03 0 11.343410
mcs50_b06_s25_AB04 0 9.036698
mcs50_b06_s25_AB05 0 11.239065
mcs50_b06_s25_AB06 0 4.324319
mcs50_b06_s25_AB07 0 3.948191
mcs50_b06_s25_AB08 0 7.978158
mcs50_b06_s25_AB09 0 4.487788
mcs50_b06_s30_AB00 0 34.802597
mcs50_b06_s30_AB01 0 76.563210
mcs50_b06_s30_AB02 0 60.539211
mcs50_b06_s30_AB03 0 57.943661
mcs50_b06_s30_AB04 0 72.934669
mcs50_b06_s30_AB05 0 65.389801
mcs50_b06_s30_AB06 0 36.800110
mcs50_b06_s30_AB07 0 56.334671
mcs50_b06_s30_AB08 0 51.996574
mcs50_b06_s30_AB09 0 26.449984
mcs50_b06_s35_AB00 0 1000.000000
mcs50_b06_s35_AB01 0 778.107727
mcs50_b06_s35_AB02 0 655.900696
mcs50_b06_s35_AB03 0 907.850891
mcs50_b06_s35_AB04 0 1000.000000
mcs50_b06_s35_AB05 0 990.540710
mcs50_b06_s35_AB06 0 727.292480
mcs50_b06_s35_AB07 0 1000.000000
mcs50_b06_s35_AB08 0 1000.000000
mcs50_b06_s35_AB09 0 1000.000000
mcs50_b06_s40_AB00 0 1000.000061
mcs50_b06_s40_AB01 0 1000.000000
mcs50_b06_s40_AB02 0 1000.000000
mcs50_b06_s40_AB03 0 1000.000000
mcs50_b06_s40_AB04 0 1000.000000
mcs50_b06_s40_AB05 0 1000.000000
mcs50_b06_s40_AB06 0 1000.000000
mcs50_b06_s40_AB07 0 1000.000000
mcs50_b06_s40_AB08 0 1000.000000
mcs50_b06_s40_AB09 0 1000.000000
mcs50_b06_s50_AB00 0 1000.000000
mcs50_b06_s50_AB01 0 1000.000061
mcs50_b06_s50_AB02 0 1000.000061
mcs50_b06_s50_AB03 0 1000.000000
mcs50_b06_s50_AB04 0 1000.000000
mcs50_b06_s50_AB05 0 1000.000061
mcs50_b06_s50_AB06 0 1000.000061
mcs50_b06_s50_AB07 0 1000.000000
mcs50_b06_s50_AB08 0 1000.000000
mcs50_b06_s50_AB09 0 1000.000061
mcs50_b06m_s15_AB00 0 0.087524
mcs50_b06m_s15_AB01 0 0.028904
mcs50_b06m_s15_AB02 0 0.019349
mcs50_b06m_s15_AB03 0 0.023127
mcs50_b06m_s15_AB04 0 0.048631
mcs50_b06m_s15_AB05 0 0.038678
mcs50_b06m_s15_AB06 0 0.038257
mcs50_b06m_s15_AB07 0 0.021540
mcs50_b06m_s15_AB08 0 0.018344
mcs50_b06m_s15_AB09 0 0.025883
mcs50_b06m_s20_AB00 0 0.400929
mcs50_b06m_s20_AB01 0 0.384609
mcs50_b06m_s20_AB02 0 0.758284
mcs50_b06m_s20_AB03 0 0.882861
mcs50_b06m_s20_AB04 0 0.885450
mcs50_b06m_s20_AB05 0 1.257150
mcs50_b06m_s20_AB06 0 0.449869
mcs50_b06m_s20_AB07 0 0.399189
mcs50_b06m_s20_AB08 0 0.271315
mcs50_b06m_s20_AB09 0 0.315156
mcs50_b06m_s25_AB00 0 4.646474
mcs50_b06m_s25_AB01 0 17.373114
mcs50_b06m_s25_AB02 0 16.295841
mcs50_b06m_s25_AB03 0 11.517054
mcs50_b06m_s25_AB04 0 13.661512
mcs50_b06m_s25_AB05 0 15.821525
mcs50_b06m_s25_AB06 0 10.139549
mcs50_b06m_s25_AB07 0 11.260808
mcs50_b06m_s25_AB08 0 15.239148
mcs50_b06m_s25_AB09 0 16.120205
mcs50_b06m_s30_AB00 0 216.878189
mcs50_b06m_s30_AB01 0 350.391907
mcs50_b06m_s30_AB02 0 128.896225
mcs50_b06m_s30_AB03 0 594.157654
mcs50_b06m_s30_AB04 0 203.756393
mcs50_b06m_s30_AB05 0 229.774139
mcs50_b06m_s30_AB06 0 146.701767
mcs50_b06m_s30_AB07 0 85.675674
mcs50_b06m_s30_AB08 0 71.786682
mcs50_b06m_s30_AB09 0 86.926369
mcs50_b06m_s35_AB00 0 1000.000000
mcs50_b06m_s35_AB01 0 1000.000000
mcs50_b06m_s35_AB02 0 1000.000000
mcs50_b06m_s35_AB03 0 1000.000000
mcs50_b06m_s35_AB04 0 1000.000000
mcs50_b06m_s35_AB05 0 1000.000000
mcs50_b06m_s35_AB06 0 1000.000000
mcs50_b06m_s35_AB07 0 932.554077
mcs50_b06m_s35_AB08 0 1000.000000
mcs50_b06m_s35_AB09 0 1000.000000
mcs50_b06m_s40_AB00 0 1000.000000
mcs50_b06m_s40_AB01 0 1000.000000
mcs50_b06m_s40_AB02 0 1000.000000
mcs50_b06m_s40_AB03 0 1000.000000
mcs50_b06m_s40_AB04 0 1000.000000
mcs50_b06m_s40_AB05 0 1000.000000
mcs50_b06m_s40_AB06 0 1000.000061
mcs50_b06m_s40_AB07 0 1000.000000
mcs50_b06m_s40_AB08 0 1000.000061
mcs50_b06m_s40_AB09 0 1000.000000
mcs50_b06m_s50_AB00 0 1000.000061
mcs50_b06m_s50_AB01 0 1000.000000
mcs50_b06m_s50_AB02 0 1000.000000
mcs50_b06m_s50_AB03 0 1000.000000
mcs50_b06m_s50_AB04 0 1000.000061
mcs50_b06m_s50_AB05 0 1000.000000
mcs50_b06m_s50_AB06 0 1000.000000
mcs50_b06m_s50_AB07 0 1000.000000
mcs50_b06m_s50_AB08 0 1000.000000
mcs50_b06m_s50_AB09 0 1000.000000
mcs50_b09_s20_AB00 0 0.104909
mcs50_b09_s20_AB01 0 0.129093
mcs50_b09_s20_AB02 0 0.106170
mcs50_b09_s20_AB03 0 0.135640
mcs50_b09_s20_AB04 0 0.040464
mcs50_b09_s20_AB05 0 0.113738
mcs50_b09_s20_AB06 0 0.050789
mcs50_b09_s20_AB07 0 0.076905
mcs50_b09_s20_AB08 0 0.137490
mcs50_b09_s20_AB09 0 0.159180
mcs50_b09_s25_AB00 0 4.697114
mcs50_b09_s25_AB01 0 7.534367
mcs50_b09_s25_AB02 0 7.147421
mcs50_b09_s25_AB03 0 6.837449
mcs50_b09_s25_AB04 0 10.629649
mcs50_b09_s25_AB05 0 8.573117
mcs50_b09_s25_AB06 0 5.680156
mcs50_b09_s25_AB07 0 7.364615
mcs50_b09_s25_AB08 0 7.548325
mcs50_b09_s25_AB09 0 3.502732
mcs50_b09_s30_AB00 0 228.122101
mcs50_b09_s30_AB01 0 32.825661
mcs50_b09_s30_AB02 0 54.321472
mcs50_b09_s30_AB03 0 70.019470
mcs50_b09_s30_AB04 0 89.216461
mcs50_b09_s30_AB05 0 112.244965
mcs50_b09_s30_AB06 0 67.775528
mcs50_b09_s30_AB07 0 121.414360
mcs50_b09_s30_AB08 0 50.401470
mcs50_b09_s30_AB09 0 56.516056
mcs50_b09_s35_AB00 0 1000.000000
mcs50_b09_s35_AB01 0 217.483276
mcs50_b09_s35_AB02 0 868.366516
mcs50_b09_s35_AB03 0 926.967834
mcs50_b09_s35_AB04 0 1000.000000
mcs50_b09_s35_AB05 0 1000.000000
mcs50_b09_s35_AB06 0 1000.000000
mcs50_b09_s35_AB07 0 286.634399
mcs50_b09_s35_AB08 0 1000.000000
mcs50_b09_s35_AB09 0 406.219971
mcs50_b09_s40_AB00 0 1000.000000
mcs50_b09_s40_AB01 0 1000.000000
mcs50_b09_s40_AB02 0 1000.000000
mcs50_b09_s40_AB03 0 1000.000000
mcs50_b09_s40_AB04 0 1000.000000
mcs50_b09_s40_AB05 0 1000.000000
mcs50_b09_s40_AB06 0 1000.000000
mcs50_b09_s40_AB07 0 1000.000000
mcs50_b09_s40_AB08 0 1000.000000
mcs50_b09_s40_AB09 0 1000.000000
mcs50_b09_s50_AB00 0 1000.000000
mcs50_b09_s50_AB01 0 1000.000061
mcs50_b09_s50_AB02 0 1000.000000
mcs50_b09_s50_AB03 0 1000.000061
mcs50_b09_s50_AB04 0 1000.000061
mcs50_b09_s50_AB05 0 1000.000000
mcs50_b09_s50_AB06 0 1000.000000
mcs50_b09_s50_AB07 0 1000.000000
mcs50_b09_s50_AB08 0 1000.000061
mcs50_b09_s50_AB09 0 1000.000000
mcs50_b09m_s20_AB00 0 0.579937
mcs50_b09m_s20_AB01 0 0.407664
mcs50_b09m_s20_AB02 0 0.479576
mcs50_b09m_s20_AB03 0 0.515877
mcs50_b09m_s20_AB04 0 0.385624
mcs50_b09m_s20_AB05 0 0.271005
mcs50_b09m_s20_AB06 0 0.521162
mcs50_b09m_s20_AB07 0 0.430549
mcs50_b09m_s20_AB08 0 0.437617
mcs50_b09m_s20_AB09 0 0.424691
mcs50_b09m_s25_AB00 0 11.266888
mcs50_b09m_s25_AB01 0 7.599961
mcs50_b09m_s25_AB02 0 8.015138
mcs50_b09m_s25_AB03 0 10.719480
mcs50_b09m_s25_AB04 0 12.231734
mcs50_b09m_s25_AB05 0 24.295336
mcs50_b09m_s25_AB06 0 3.791062
mcs50_b09m_s25_AB07 0 9.103428
mcs50_b09m_s25_AB08 0 9.350771
mcs50_b09m_s25_AB09 0 15.281111
mcs50_b09m_s30_AB00 0 176.613022
mcs50_b09m_s30_AB01 0 223.527283
mcs50_b09m_s30_AB02 0 74.523941
mcs50_b09m_s30_AB03 0 183.450577
mcs50_b09m_s30_AB04 0 157.069809
mcs50_b09m_s30_AB05 0 189.475632
mcs50_b09m_s30_AB06 0 163.809143
mcs50_b09m_s30_AB07 0 188.041641
mcs50_b09m_s30_AB08 0 194.967850
mcs50_b09m_s30_AB09 0 228.179703
mcs50_b09m_s35_AB00 0 1000.000000
mcs50_b09m_s35_AB01 0 1000.000000
mcs50_b09m_s35_AB02 0 1000.000000
mcs50_b09m_s35_AB03 0 1000.000000
mcs50_b09m_s35_AB04 0 1000.000000
mcs50_b09m_s35_AB05 0 1000.000000
mcs50_b09m_s35_AB06 0 1000.000000
mcs50_b09m_s35_AB07 0 1000.000000
mcs50_b09m_s35_AB08 0 1000.000000
mcs50_b09m_s35_AB09 0 1000.000000
mcs50_b09m_s40_AB00 0 1000.000000
mcs50_b09m_s40_AB01 0 1000.000000
mcs50_b09m_s40_AB02 0 1000.000000
mcs50_b09m_s40_AB03 0 1000.000000
mcs50_b09m_s40_AB04 0 1000.000000
mcs50_b09m_s40_AB05 0 1000.000000
mcs50_b09m_s40_AB06 0 1000.000000
mcs50_b09m_s40_AB07 0 1000.000000
mcs50_b09m_s40_AB08 0 1000.000000
mcs50_b09m_s40_AB09 0 1000.000000
mcs50_b09m_s50_AB00 0 1000.000000
mcs50_b09m_s50_AB01 0 1000.000000
mcs50_b09m_s50_AB02 0 1000.000061
mcs50_b09m_s50_AB03 0 1000.000061
mcs50_b09m_s50_AB04 0 1000.000000
mcs50_b09m_s50_AB05 0 1000.000000
mcs50_b09m_s50_AB06 0 1000.000000
mcs50_b09m_s50_AB07 0 1000.000000
mcs50_b09m_s50_AB08 0 1000.000000
mcs50_b09m_s50_AB09 0 1000.000000
mcs50_m2D_s10_AB00 0 0.001090
mcs50_m2D_s10_AB01 0 0.000906
mcs50_m2D_s10_AB02 0 0.001133
mcs50_m2D_s10_AB03 0 0.001944
mcs50_m2D_s10_AB04 0 0.001565
mcs50_m2D_s10_AB05 0 0.003063
mcs50_m2D_s10_AB06 0 0.001577
mcs50_m2D_s10_AB07 0 0.001842
mcs50_m2D_s10_AB08 0 0.002150
mcs50_m2D_s10_AB09 0 0.001428
mcs50_m2D_s20_AB00 0 0.213548
mcs50_m2D_s20_AB01 0 0.963724
mcs50_m2D_s20_AB02 0 0.317348
mcs50_m2D_s20_AB03 0 0.171123
mcs50_m2D_s20_AB04 0 0.339426
mcs50_m2D_s20_AB05 0 0.404429
mcs50_m2D_s20_AB06 0 0.244719
mcs50_m2D_s20_AB07 0 0.173220
mcs50_m2D_s20_AB08 0 0.194312
mcs50_m2D_s20_AB09 0 0.247744
mcs50_m2D_s30_AB00 0 697.957520
mcs50_m2D_s30_AB01 0 31.436096
mcs50_m2D_s30_AB02 0 49.641941
mcs50_m2D_s30_AB03 0 125.823303
mcs50_m2D_s30_AB04 0 143.446030
mcs50_m2D_s30_AB05 0 111.649376
mcs50_m2D_s30_AB06 0 112.503723
mcs50_m2D_s30_AB07 0 281.268341
mcs50_m2D_s30_AB08 0 129.936340
mcs50_m2D_s30_AB09 0 55.834557
mcs50_m2D_s40_AB00 0 1000.000000
mcs50_m2D_s40_AB01 0 1000.000000
mcs50_m2D_s40_AB02 0 1000.000000
mcs50_m2D_s40_AB03 0 1000.000000
mcs50_m2D_s40_AB04 0 1000.000000
mcs50_m2D_s40_AB05 0 1000.000000
mcs50_m2D_s40_AB06 0 1000.000000
mcs50_m2D_s40_AB07 0 1000.000000
mcs50_m2D_s40_AB08 0 1000.000000
mcs50_m2D_s40_AB09 0 1000.000000
mcs50_m2D_s50_AB00 0 1000.000000
mcs50_m2D_s50_AB01 0 1000.000061
mcs50_m2D_s50_AB02 0 1000.000000
mcs50_m2D_s50_AB03 0 1000.000000
mcs50_m2D_s50_AB04 0 1000.000061
mcs50_m2D_s50_AB05 0 1000.000061
mcs50_m2D_s50_AB06 0 1000.000000
mcs50_m2D_s50_AB07 0 1000.000061
mcs50_m2D_s50_AB08 0 1000.000000
mcs50_m2D_s50_AB09 0 1000.000061
mcs50_m2Dr2_s20_AB00 0 0.199902
mcs50_m2Dr2_s20_AB01 0 0.733746
mcs50_m2Dr2_s20_AB02 0 0.173808
mcs50_m2Dr2_s20_AB03 0 0.180993
mcs50_m2Dr2_s20_AB04 0 0.457223
mcs50_m2Dr2_s20_AB05 0 0.291787
mcs50_m2Dr2_s20_AB06 0 0.248564
mcs50_m2Dr2_s20_AB07 0 0.998605
mcs50_m2Dr2_s20_AB08 0 0.844161
mcs50_m2Dr2_s20_AB09 0 0.088187
mcs50_m2Dr2_s30_AB00 0 40.631130
mcs50_m2Dr2_s30_AB01 0 45.759655
mcs50_m2Dr2_s30_AB02 0 74.547867
mcs50_m2Dr2_s30_AB03 0 45.562611
mcs50_m2Dr2_s30_AB04 0 51.403400
mcs50_m2Dr2_s30_AB05 0 174.332825
mcs50_m2Dr2_s30_AB06 0 619.559204
mcs50_m2Dr2_s30_AB07 0 153.077652
mcs50_m2Dr2_s30_AB08 0 71.838753
mcs50_m2Dr2_s30_AB09 0 53.167992
mcs50_m2Dr2_s40_AB00 0 1000.000000
mcs50_m2Dr2_s40_AB01 0 1000.000000
mcs50_m2Dr2_s40_AB02 0 1000.000000
mcs50_m2Dr2_s40_AB03 0 1000.000000
mcs50_m2Dr2_s40_AB04 0 1000.000000
mcs50_m2Dr2_s40_AB05 0 1000.000000
mcs50_m2Dr2_s40_AB06 0 1000.000000
mcs50_m2Dr2_s40_AB07 0 1000.000000
mcs50_m2Dr2_s40_AB08 0 1000.000000
mcs50_m2Dr2_s40_AB09 0 1000.000000
mcs50_m2Dr2_s50_AB00 0 1000.000061
mcs50_m2Dr2_s50_AB01 0 1000.000061
mcs50_m2Dr2_s50_AB02 0 1000.000000
mcs50_m2Dr2_s50_AB03 0 1000.000061
mcs50_m2Dr2_s50_AB04 0 1000.000061
mcs50_m2Dr2_s50_AB05 0 1000.000061
mcs50_m2Dr2_s50_AB06 0 1000.000000
mcs50_m2Dr2_s50_AB07 0 1000.000061
mcs50_m2Dr2_s50_AB08 0 1000.000061
mcs50_m2Dr2_s50_AB09 0 1000.000061
mcs50_m2Dr4_s10_AB00 0 0.003493
mcs50_m2Dr4_s10_AB01 0 0.002698
mcs50_m2Dr4_s10_AB02 0 0.001854
mcs50_m2Dr4_s10_AB03 0 0.001931
mcs50_m2Dr4_s10_AB04 0 0.001820
mcs50_m2Dr4_s10_AB05 0 0.001938
mcs50_m2Dr4_s10_AB06 0 0.001575
mcs50_m2Dr4_s10_AB07 0 0.001076
mcs50_m2Dr4_s10_AB08 0 0.002025
mcs50_m2Dr4_s10_AB09 0 0.001323
mcs50_m2Dr4_s20_AB00 0 0.670833
mcs50_m2Dr4_s20_AB01 0 0.485305
mcs50_m2Dr4_s20_AB02 0 0.426378
mcs50_m2Dr4_s20_AB03 0 0.574509
mcs50_m2Dr4_s20_AB04 0 0.406679
mcs50_m2Dr4_s20_AB05 0 0.086007
mcs50_m2Dr4_s20_AB06 0 0.528463
mcs50_m2Dr4_s20_AB07 0 0.272541
mcs50_m2Dr4_s20_AB08 0 0.568345
mcs50_m2Dr4_s20_AB09 0 0.710465
mcs50_m2Dr4_s30_AB00 0 321.016937
mcs50_m2Dr4_s30_AB01 0 103.966301
mcs50_m2Dr4_s30_AB02 0 37.243862
mcs50_m2Dr4_s30_AB03 0 137.490524
mcs50_m2Dr4_s30_AB04 0 40.764977
mcs50_m2Dr4_s30_AB05 0 212.643250
mcs50_m2Dr4_s30_AB06 0 57.717873
mcs50_m2Dr4_s30_AB07 0 134.703339
mcs50_m2Dr4_s30_AB08 0 91.025208
mcs50_m2Dr4_s30_AB09 0 48.903046
mcs50_m2Dr4_s40_AB00 0 1000.000000
mcs50_m2Dr4_s40_AB01 0 1000.000000
mcs50_m2Dr4_s40_AB02 0 1000.000000
mcs50_m2Dr4_s40_AB03 0 1000.000000
mcs50_m2Dr4_s40_AB04 0 1000.000000
mcs50_m2Dr4_s40_AB05 0 1000.000000
mcs50_m2Dr4_s40_AB06 0 1000.000000
mcs50_m2Dr4_s40_AB07 0 1000.000000
mcs50_m2Dr4_s40_AB08 0 1000.000000
mcs50_m2Dr4_s40_AB09 0 1000.000000
mcs50_m2Dr4_s50_AB00 0 1000.000000
mcs50_m2Dr4_s50_AB01 0 1000.000061
mcs50_m2Dr4_s50_AB02 0 1000.000061
mcs50_m2Dr4_s50_AB03 0 1000.000061
mcs50_m2Dr4_s50_AB04 0 1000.000061
mcs50_m2Dr4_s50_AB05 0 1000.000000
mcs50_m2Dr4_s50_AB06 0 1000.000000
mcs50_m2Dr4_s50_AB07 0 1000.000061
mcs50_m2Dr4_s50_AB08 0 1000.000000
mcs50_m2Dr4_s50_AB09 0 1000.000000
mcs50_m2Dr6_s10_AB00 0 0.001737
mcs50_m2Dr6_s10_AB01 0 0.001509
mcs50_m2Dr6_s10_AB02 0 0.001451
mcs50_m2Dr6_s10_AB03 0 0.001785
mcs50_m2Dr6_s10_AB04 0 0.001057
mcs50_m2Dr6_s10_AB05 0 0.002459
mcs50_m2Dr6_s10_AB06 0 0.001748
mcs50_m2Dr6_s10_AB07 0 0.001563
mcs50_m2Dr6_s10_AB08 0 0.002534
mcs50_m2Dr6_s10_AB09 0 0.002878
mcs50_m2Dr6_s20_AB00 0 0.250046
mcs50_m2Dr6_s20_AB01 0 0.431542
mcs50_m2Dr6_s20_AB02 0 0.267974
mcs50_m2Dr6_s20_AB03 0 0.469317
mcs50_m2Dr6_s20_AB04 0 0.640699
mcs50_m2Dr6_s20_AB05 0 0.278428
mcs50_m2Dr6_s20_AB06 0 0.465110
mcs50_m2Dr6_s20_AB07 0 0.488205
mcs50_m2Dr6_s20_AB08 0 0.292408
mcs50_m2Dr6_s20_AB09 0 0.735881
mcs50_m2Dr6_s30_AB00 0 57.286919
mcs50_m2Dr6_s30_AB01 0 144.358826
mcs50_m2Dr6_s30_AB02 0 245.000061
mcs50_m2Dr6_s30_AB03 0 474.954742
mcs50_m2Dr6_s30_AB04 0 56.206017
mcs50_m2Dr6_s30_AB05 0 277.837158
mcs50_m2Dr6_s30_AB06 0 116.440872
mcs50_m2Dr6_s30_AB07 0 96.959251
mcs50_m2Dr6_s30_AB08 0 293.105713
mcs50_m2Dr6_s30_AB09 0 309.343201
mcs50_m2Dr6_s40_AB00 0 1000.000000
mcs50_m2Dr6_s40_AB01 0 1000.000000
mcs50_m2Dr6_s40_AB02 0 1000.000000
mcs50_m2Dr6_s40_AB03 0 1000.000000
mcs50_m2Dr6_s40_AB04 0 1000.000000
mcs50_m2Dr6_s40_AB05 0 1000.000000
mcs50_m2Dr6_s40_AB06 0 1000.000000
mcs50_m2Dr6_s40_AB07 0 1000.000000
mcs50_m2Dr6_s40_AB08 0 1000.000000
mcs50_m2Dr6_s40_AB09 0 1000.000000
mcs50_m2Dr6_s50_AB00 0 1000.000061
mcs50_m2Dr6_s50_AB01 0 1000.000061
mcs50_m2Dr6_s50_AB02 0 1000.000000
mcs50_m2Dr6_s50_AB03 0 1000.000061
mcs50_m2Dr6_s50_AB04 0 1000.000061
mcs50_m2Dr6_s50_AB05 0 1000.000000
mcs50_m2Dr6_s50_AB06 0 1000.000000
mcs50_m2Dr6_s50_AB07 0 1000.000000
mcs50_m2Dr6_s50_AB08 0 1000.000000
mcs50_m2Dr6_s50_AB09 0 1000.000061
mcs50_m3D_s15_AB00 0 0.019491
mcs50_m3D_s15_AB01 0 0.014926
mcs50_m3D_s15_AB02 0 0.025044
mcs50_m3D_s15_AB03 0 0.023207
mcs50_m3D_s15_AB04 0 0.016943
mcs50_m3D_s15_AB05 0 0.029361
mcs50_m3D_s15_AB06 0 0.016762
mcs50_m3D_s15_AB07 0 0.034917
mcs50_m3D_s15_AB08 0 0.027225
mcs50_m3D_s15_AB09 0 0.032093
mcs50_m3D_s20_AB00 0 0.487601
mcs50_m3D_s20_AB01 0 0.359750
mcs50_m3D_s20_AB02 0 0.398243
mcs50_m3D_s20_AB03 0 0.259097
mcs50_m3D_s20_AB04 0 0.152919
mcs50_m3D_s20_AB05 0 0.470497
mcs50_m3D_s20_AB06 0 0.420182
mcs50_m3D_s20_AB07 0 0.266549
mcs50_m3D_s20_AB08 0 0.364576
mcs50_m3D_s20_AB09 0 0.709691
mcs50_m3D_s50_AB00 0 1000.000000
mcs50_m3D_s50_AB01 0 1000.000061
mcs50_m3D_s50_AB02 0 1000.000000
mcs50_m3D_s50_AB03 0 1000.000000
mcs50_m3D_s50_AB04 0 1000.000000
mcs50_m3D_s50_AB05 0 1000.000061
mcs50_m3D_s50_AB06 0 1000.000061
mcs50_m3D_s50_AB07 0 1000.000000
mcs50_m3D_s50_AB08 0 1000.000061
mcs50_m3D_s50_AB09 0 1000.000000
mcs50_m3Dr2_s15_AB00 0 0.031400
mcs50_m3Dr2_s15_AB01 0 0.045054
mcs50_m3Dr2_s15_AB02 0 0.012768
mcs50_m3Dr2_s15_AB03 0 0.037373
mcs50_m3Dr2_s15_AB04 0 0.015433
mcs50_m3Dr2_s15_AB05 0 0.026525
mcs50_m3Dr2_s15_AB06 0 0.011060
mcs50_m3Dr2_s15_AB07 0 0.065742
mcs50_m3Dr2_s15_AB08 0 0.018321
mcs50_m3Dr2_s15_AB09 0 0.015729
mcs50_m3Dr2_s20_AB00 0 0.304683
mcs50_m3Dr2_s20_AB01 0 0.478545
mcs50_m3Dr2_s20_AB02 0 0.609154
mcs50_m3Dr2_s20_AB03 0 0.536538
mcs50_m3Dr2_s20_AB04 0 0.577494
mcs50_m3Dr2_s20_AB05 0 0.346021
mcs50_m3Dr2_s20_AB06 0 0.355419
mcs50_m3Dr2_s20_AB07 0 0.293529
mcs50_m3Dr2_s20_AB08 0 0.370576
mcs50_m3Dr2_s20_AB09 0 0.630009
mcs50_m3Dr2_s50_AB00 0 1000.000000
mcs50_m3Dr2_s50_AB01 0 1000.000061
mcs50_m3Dr2_s50_AB02 0 1000.000061
mcs50_m3Dr2_s50_AB03 0 1000.000000
mcs50_m3Dr2_s50_AB04 0 1000.000000
mcs50_m3Dr2_s50_AB05 0 1000.000000
mcs50_m3Dr2_s50_AB06 0 1000.000061
mcs50_m3Dr2_s50_AB07 0 1000.000000
mcs50_m3Dr2_s50_AB08 0 1000.000061
mcs50_m3Dr2_s50_AB09 0 1000.000061
mcs50_m3Dr4_s15_AB00 0 0.051519
mcs50_m3Dr4_s15_AB01 0 0.046277
mcs50_m3Dr4_s15_AB02 0 0.039007
mcs50_m3Dr4_s15_AB03 0 0.027603
mcs50_m3Dr4_s15_AB04 0 0.016538
mcs50_m3Dr4_s15_AB05 0 0.056184
mcs50_m3Dr4_s15_AB06 0 0.029715
mcs50_m3Dr4_s15_AB07 0 0.033069
mcs50_m3Dr4_s15_AB08 0 0.020348
mcs50_m3Dr4_s15_AB09 0 0.027356
mcs50_m3Dr4_s20_AB00 0 0.719260
mcs50_m3Dr4_s20_AB01 0 0.385116
mcs50_m3Dr4_s20_AB02 0 0.880412
mcs50_m3Dr4_s20_AB03 0 0.629681
mcs50_m3Dr4_s20_AB04 0 0.242000
mcs50_m3Dr4_s20_AB05 0 0.442536
mcs50_m3Dr4_s20_AB06 0 1.129546
mcs50_m3Dr4_s20_AB07 0 0.366311
mcs50_m3Dr4_s20_AB08 0 0.294219
mcs50_m3Dr4_s20_AB09 0 0.614503
mcs50_m3Dr4_s50_AB00 0 1000.000000
mcs50_m3Dr4_s50_AB01 0 1000.000061
mcs50_m3Dr4_s50_AB02 0 1000.000000
mcs50_m3Dr4_s50_AB03 0 1000.000000
mcs50_m3Dr4_s50_AB04 0 1000.000000
mcs50_m3Dr4_s50_AB05 0 1000.000000
mcs50_m3Dr4_s50_AB06 0 1000.000061
mcs50_m3Dr4_s50_AB07 0 1000.000000
mcs50_m3Dr4_s50_AB08 0 1000.000061
mcs50_m3Dr4_s50_AB09 0 1000.000061
mcs50_m3Dr6_s15_AB00 0 0.020592
mcs50_m3Dr6_s15_AB01 0 0.038722
mcs50_m3Dr6_s15_AB02 0 0.040037
mcs50_m3Dr6_s15_AB03 0 0.035863
mcs50_m3Dr6_s15_AB04 0 0.058912
mcs50_m3Dr6_s15_AB05 0 0.031488
mcs50_m3Dr6_s15_AB06 0 0.034164
mcs50_m3Dr6_s15_AB07 0 0.067662
mcs50_m3Dr6_s15_AB08 0 0.028463
mcs50_m3Dr6_s15_AB09 0 0.026667
mcs50_m3Dr6_s20_AB00 0 0.235535
mcs50_m3Dr6_s20_AB01 0 0.502880
mcs50_m3Dr6_s20_AB02 0 0.428752
mcs50_m3Dr6_s20_AB03 0 0.366229
mcs50_m3Dr6_s20_AB04 0 0.602895
mcs50_m3Dr6_s20_AB05 0 0.711392
mcs50_m3Dr6_s20_AB06 0 0.262113
mcs50_m3Dr6_s20_AB07 0 0.719189
mcs50_m3Dr6_s20_AB08 0 0.567058
mcs50_m3Dr6_s20_AB09 0 0.365363
mcs50_m3Dr6_s50_AB00 0 1000.000061
