instance clique cp-fc james-cpp-max
mcs50_r005_s25_AB09 8104 24346.000000 31381
mcs50_r005_s30_AB00 68 2400.000000 2693
mcs50_r005_s30_AB01 4325 33448.000000 24184
mcs50_r005_s30_AB02 653 3061.000000 2150
mcs50_r005_s30_AB03 1092 12525.000000 4101
mcs50_r005_s30_AB04 701 6599.000000 2821
mcs50_r005_s30_AB05 3564 22460.000000 4552
mcs50_r005_s30_AB06 627 34159.000000 15077
mcs50_r005_s30_AB07 90 3038.000000 5098
mcs50_r005_s30_AB08 1234 13395.000000 2209
mcs50_r005_s30_AB09 102 22126.000000 14486
mcs50_r005_s35_AB00 1560 272940.000000 177920
mcs50_r005_s35_AB01 13161 559747.000000 22884
mcs50_r005_s35_AB02 5898 68128.000000 66400
mcs50_r005_s35_AB03 575 41804.000000 24195
mcs50_r005_s35_AB04 1485 31951.000000 16097
mcs50_r005_s35_AB05 4063 171283.000000 38556
mcs50_r005_s35_AB06 1145 21149.000000 12998
mcs50_r005_s35_AB07 1887 222670.000000 81144
mcs50_r005_s35_AB08 9659 85968.000000 39989
mcs50_r005_s35_AB09 667 346444.000000 131423
mcs50_r005_s40_AB00 26483 244708.000000 200176
mcs50_r005_s40_AB01 23098 194478.000000 415731
mcs50_r005_s40_AB02 20177 249311.000000 121648
mcs50_r005_s40_AB03 63713 583058.000000 548968
mcs50_r005_s40_AB04 6907 18322.000000 7813
mcs50_r005_s40_AB05 3110 311955.000000 66405
mcs50_r005_s40_AB06 2872 163701.000000 94224
mcs50_r005_s40_AB07 5278 568525.000000 480585
mcs50_r005_s40_AB08 769 77459.000000 69563
mcs50_r005_s40_AB09 5988 107771.000000 99070
mcs50_r01_s10_AB00 6 52.000000 43
mcs50_r01_s10_AB01 42 203.000000 208
mcs50_r01_s10_AB02 10 25.000000 15
mcs50_r01_s10_AB03 54 119.000000 96
mcs50_r01_s10_AB04 21 124.000000 90
mcs50_r01_s10_AB05 98 294.000000 173
mcs50_r01_s10_AB06 18 100.000000 53
mcs50_r01_s10_AB07 13 118.000000 84
mcs50_r01_s10_AB08 32 282.000000 86
mcs50_r01_s10_AB09 16 204.000000 152
mcs50_r01_s15_AB00 267 1543.000000 1264
mcs50_r01_s15_AB01 215 891.000000 633
mcs50_r01_s15_AB02 370 1699.000000 822
mcs50_r01_s15_AB03 301 1735.000000 1403
mcs50_r01_s15_AB04 159 1988.000000 975
mcs50_r01_s15_AB05 464 1924.000000 1523
mcs50_r01_s15_AB06 190 2656.000000 831
mcs50_r01_s15_AB07 936 1758.000000 687
mcs50_r01_s15_AB08 418 4555.000000 2926
mcs50_r01_s15_AB09 119 703.000000 631
mcs50_r01_s20_AB00 117 1526.000000 1900
mcs50_r01_s20_AB01 295 2670.000000 1216
mcs50_r01_s20_AB02 62 1265.000000 936
mcs50_r01_s20_AB03 133 1453.000000 919
mcs50_r01_s20_AB04 104 5008.000000 1248
mcs50_r01_s20_AB05 271 1437.000000 1496
mcs50_r01_s20_AB06 80 1439.000000 1196
mcs50_r01_s20_AB07 150 2069.000000 1300
mcs50_r01_s20_AB08 45 775.000000 664
mcs50_r01_s20_AB09 209 2729.000000 1820
mcs50_r01_s25_AB00 763 22391.000000 17467
mcs50_r01_s25_AB01 2397 3351.000000 6436
mcs50_r01_s25_AB02 302 23607.000000 6458
mcs50_r01_s25_AB03 592 7322.000000 9734
mcs50_r01_s25_AB04 900 38817.000000 15615
mcs50_r01_s25_AB05 1171 18078.000000 12732
mcs50_r01_s25_AB06 786 5369.000000 4178
mcs50_r01_s25_AB07 776 15170.000000 7467
mcs50_r01_s25_AB08 1199 4733.000000 4151
mcs50_r01_s25_AB09 537 15429.000000 5763
mcs50_r01_s30_AB00 102 788.000000 642
mcs50_r01_s30_AB01 22 2399.000000 1914
mcs50_r01_s30_AB02 243 7915.000000 7183
mcs50_r01_s30_AB03 38 483.000000 248
mcs50_r01_s30_AB04 46 9556.000000 4803
mcs50_r01_s30_AB05 93 2260.000000 533
mcs50_r01_s30_AB06 120 6201.000000 2448
mcs50_r01_s30_AB07 56 6636.000000 1895
mcs50_r01_s30_AB08 47 1722.000000 918
mcs50_r01_s30_AB09 60 2896.000000 3176
mcs50_r01_s35_AB00 746 5830.000000 4831
mcs50_r01_s35_AB01 287 12342.000000 17869
mcs50_r01_s35_AB02 681 12259.000000 3590
mcs50_r01_s35_AB03 68 54154.000000 2305
mcs50_r01_s35_AB04 279 3449.000000 8470
mcs50_r01_s35_AB05 931 6018.000000 7489
mcs50_r01_s35_AB06 190 3647.000000 3087
mcs50_r01_s35_AB07 81 5038.000000 1414
mcs50_r01_s35_AB08 351 24540.000000 17645
mcs50_r01_s35_AB09 205 4029.000000 2389
mcs50_r01_s40_AB00 76 46392.000000 29466
mcs50_r01_s40_AB01 494 36513.000000 26886
mcs50_r01_s40_AB02 176 4751.000000 5097
mcs50_r01_s40_AB03 1090 6786.000000 11444
mcs50_r01_s40_AB04 859 20435.000000 5005
mcs50_r01_s40_AB05 633 29009.000000 47247
mcs50_r01_s40_AB06 145 6597.000000 9651
mcs50_r01_s40_AB07 290 21756.000000 20868
mcs50_r01_s40_AB08 2013 17038.000000 16376
mcs50_r01_s40_AB09 47 11287.000000 12146
mcs50_r02_s10_AB00 25 92.000000 83
mcs50_r02_s10_AB01 18 134.000000 101
mcs50_r02_s10_AB02 34 116.000000 121
mcs50_r02_s10_AB03 18 53.000000 87
mcs50_r02_s10_AB04 42 103.000000 105
mcs50_r02_s10_AB05 15 129.000000 55
mcs50_r02_s10_AB06 14 51.000000 45
mcs50_r02_s10_AB07 26 217.000000 91
mcs50_r02_s10_AB08 33 231.000000 215
mcs50_r02_s10_AB09 16 84.000000 60
mcs50_r02_s15_AB00 308 1336.000000 1221
mcs50_r02_s15_AB01 133 734.000000 569
mcs50_r02_s15_AB02 179 2830.000000 1949
mcs50_r02_s15_AB03 208 1021.000000 825
mcs50_r02_s15_AB04 164 2304.000000 1578
mcs50_r02_s15_AB05 134 1138.000000 728
mcs50_r02_s15_AB06 163 1219.000000 971
mcs50_r02_s15_AB07 118 1231.000000 1359
mcs50_r02_s15_AB08 321 899.000000 784
mcs50_r02_s15_AB09 112 693.000000 848
mcs50_r02_s20_AB00 105 228.000000 601
mcs50_r02_s20_AB01 35 848.000000 757
mcs50_r02_s20_AB02 90 499.000000 671
mcs50_r02_s20_AB03 48 568.000000 518
mcs50_r02_s20_AB04 41 812.000000 115
mcs50_r02_s20_AB05 24 310.000000 201
mcs50_r02_s20_AB06 44 681.000000 382
mcs50_r02_s20_AB07 68 593.000000 670
mcs50_r02_s20_AB08 70 926.000000 298
mcs50_r02_s20_AB09 69 944.000000 744
mcs50_r02_s25_AB00 92 2199.000000 454
mcs50_r02_s25_AB01 208 2660.000000 5198
mcs50_r02_s25_AB02 160 1667.000000 1037
mcs50_r02_s25_AB03 338 736.000000 1350
mcs50_r02_s25_AB04 382 2662.000000 2836
mcs50_r02_s25_AB05 246 2599.000000 2471
mcs50_r02_s25_AB06 154 992.000000 1672
mcs50_r02_s25_AB07 173 1535.000000 1983
mcs50_r02_s25_AB08 268 3681.000000 2907
mcs50_r02_s25_AB09 55 1583.000000 566
mcs50_r02_s30_AB00 44 477.000000 419
mcs50_r02_s30_AB01 28 730.000000 823
mcs50_r02_s30_AB02 16 773.000000 341
mcs50_r02_s30_AB03 41 414.000000 534
mcs50_r02_s30_AB04 57 208.000000 178
mcs50_r02_s30_AB05 43 396.000000 984
mcs50_r02_s30_AB06 14 553.000000 373
mcs50_r02_s30_AB07 59 1500.000000 336
mcs50_r02_s30_AB08 64 540.000000 366
mcs50_r02_s30_AB09 45 814.000000 822
mcs50_r02_s35_AB00 108 2728.000000 2079
mcs50_r02_s35_AB01 119 2334.000000 759
mcs50_r02_s35_AB02 19 1403.000000 1020
mcs50_r02_s35_AB03 83 2059.000000 1077
mcs50_r02_s35_AB04 50 557.000000 675
mcs50_r02_s35_AB05 107 833.000000 880
mcs50_r02_s35_AB06 108 1367.000000 1848
mcs50_r02_s35_AB07 88 2265.000000 824
mcs50_r02_s35_AB08 52 1326.000000 1241
mcs50_r02_s35_AB09 133 1412.000000 1069
mcs50_r02_s40_AB00 92 2288.000000 3556
mcs50_r02_s40_AB01 78 628.000000 378
mcs50_r02_s40_AB02 89 3156.000000 1354
mcs50_r02_s40_AB03 132 5289.000000 2614
mcs50_r02_s40_AB04 142 4035.000000 2924
mcs50_r02_s40_AB05 103 3768.000000 3899
mcs50_r02_s40_AB06 114 2636.000000 1490
mcs50_r02_s40_AB07 165 3500.000000 2326
mcs50_r02_s40_AB08 40 2167.000000 1948
mcs50_r02_s40_AB09 207 1621.000000 337
mcs70_b03_s10_AB00 7 84.000000 36
mcs70_b03_s10_AB01 19 120.000000 80
mcs70_b03_s10_AB02 12 78.000000 54
mcs70_b03_s10_AB03 26 147.000000 134
mcs70_b03_s10_AB04 23 137.000000 98
mcs70_b03_s10_AB05 18 70.000000 58
mcs70_b03_s10_AB06 6 78.000000 25
mcs70_b03_s10_AB07 21 78.000000 66
mcs70_b03_s10_AB08 20 126.000000 83
mcs70_b03_s10_AB09 12 51.000000 19
mcs70_b03_s15_AB00 109 553.000000 441
mcs70_b03_s15_AB01 137 664.000000 612
mcs70_b03_s15_AB02 203 843.000000 733
mcs70_b03_s15_AB03 404 520.000000 624
mcs70_b03_s15_AB04 63 192.000000 367
mcs70_b03_s15_AB05 469 551.000000 494
mcs70_b03_s15_AB06 217 683.000000 413
mcs70_b03_s15_AB07 63 1561.000000 509
mcs70_b03_s15_AB08 110 560.000000 607
mcs70_b03_s15_AB09 118 659.000000 318
mcs70_b03_s20_AB00 25 129.000000 115
mcs70_b03_s20_AB01 53 316.000000 273
mcs70_b03_s20_AB02 61 663.000000 45
mcs70_b03_s20_AB03 127 475.000000 263
mcs70_b03_s20_AB04 165 879.000000 1015
mcs70_b03_s20_AB05 677 2488.000000 779
mcs70_b03_s20_AB06 123 1840.000000 1561
mcs70_b03_s20_AB07 111 777.000000 290
mcs70_b03_s20_AB08 171 205.000000 221
mcs70_b03_s20_AB09 32 571.000000 287
mcs70_b03_s25_AB00 90 2002.000000 1239
mcs70_b03_s25_AB01 305 4727.000000 2014
mcs70_b03_s25_AB02 264 2961.000000 917
mcs70_b03_s25_AB03 4417 5229.000000 4913
mcs70_b03_s25_AB04 948 4641.000000 1707
mcs70_b03_s25_AB05 131 9591.000000 6558
mcs70_b03_s25_AB06 1269 4942.000000 1259
mcs70_b03_s25_AB07 2377 6314.000000 7261
mcs70_b03_s25_AB08 18 1381.000000 566
mcs70_b03_s25_AB09 80 2382.000000 3467
mcs70_b03_s30_AB00 24 2858.000000 1197
mcs70_b03_s30_AB01 104 3284.000000 1551
mcs70_b03_s30_AB02 33 952.000000 704
mcs70_b03_s30_AB03 310 796.000000 645
mcs70_b03_s30_AB04 397 2307.000000 236
mcs70_b03_s30_AB05 21 948.000000 147
mcs70_b03_s30_AB06 72 10228.000000 1416
mcs70_b03_s30_AB07 29 3593.000000 3805
mcs70_b03_s30_AB08 35 6166.000000 3414
mcs70_b03_s30_AB09 23 3506.000000 227
mcs70_b03_s35_AB00 42 3664.000000 2824
mcs70_b03_s35_AB01 113 15917.000000 10916
mcs70_b03_s35_AB02 137 12814.000000 29454
mcs70_b03_s35_AB03 168 3942.000000 3739
mcs70_b03_s35_AB04 292 909.000000 1095
mcs70_b03_s35_AB05 68 10726.000000 4466
mcs70_b03_s35_AB06 25 1225.000000 2497
mcs70_b03_s35_AB07 1113 25826.000000 18791
mcs70_b03_s35_AB08 56 9922.000000 1067
mcs70_b03_s35_AB09 67 6013.000000 3580
mcs70_b03_s40_AB00 61 9278.000000 5007
mcs70_b03_s40_AB01 125 25611.000000 6007
mcs70_b03_s40_AB02 518 50551.000000 44795
mcs70_b03_s40_AB03 635 10939.000000 12665
mcs70_b03_s40_AB04 227 13560.000000 7763
mcs70_b03_s40_AB05 146 3857.000000 1264
mcs70_b03_s40_AB06 70 43762.000000 32295
mcs70_b03_s40_AB07 57 3937.000000 7473
mcs70_b03_s40_AB08 881 129155.000000 9197
mcs70_b03_s40_AB09 494 4274.000000 21940
mcs70_b03m_s10_AB00 41 68.000000 47
mcs70_b03m_s10_AB01 12 88.000000 67
mcs70_b03m_s10_AB02 11 51.000000 31
mcs70_b03m_s10_AB03 15 82.000000 74
mcs70_b03m_s10_AB04 12 62.000000 44
mcs70_b03m_s10_AB05 23 102.000000 76
mcs70_b03m_s10_AB06 17 84.000000 44
mcs70_b03m_s10_AB07 12 108.000000 87
mcs70_b03m_s10_AB08 7 46.000000 21
mcs70_b03m_s10_AB09 20 76.000000 73
mcs70_b03m_s15_AB00 19 376.000000 57
mcs70_b03m_s15_AB01 66 1324.000000 423
mcs70_b03m_s15_AB02 171 645.000000 351
mcs70_b03m_s15_AB03 43 135.000000 251
mcs70_b03m_s15_AB04 594 1347.000000 1129
mcs70_b03m_s15_AB05 60 661.000000 210
mcs70_b03m_s15_AB06 201 234.000000 247
mcs70_b03m_s15_AB07 21 607.000000 296
mcs70_b03m_s15_AB08 65 168.000000 123
mcs70_b03m_s15_AB09 43 235.000000 203
mcs70_b03m_s20_AB00 25 1300.000000 282
mcs70_b03m_s20_AB01 184 73.000000 42
mcs70_b03m_s20_AB02 52 2139.000000 156
mcs70_b03m_s20_AB03 19 164.000000 246
mcs70_b03m_s20_AB04 18 89.000000 70
mcs70_b03m_s20_AB05 69 601.000000 813
mcs70_b03m_s20_AB06 38 272.000000 88
mcs70_b03m_s20_AB07 74 1031.000000 572
mcs70_b03m_s20_AB08 512 938.000000 892
mcs70_b03m_s20_AB09 18 663.000000 222
mcs70_b03m_s25_AB00 36 1665.000000 3154
mcs70_b03m_s25_AB01 22 3434.000000 1622
mcs70_b03m_s25_AB02 180 12584.000000 6050
mcs70_b03m_s25_AB03 345 1720.000000 1536
mcs70_b03m_s25_AB04 25 51973.000000 432
mcs70_b03m_s25_AB05 350 3357.000000 4024
mcs70_b03m_s25_AB06 127 189.000000 138
mcs70_b03m_s25_AB07 626 2048.000000 1077
mcs70_b03m_s25_AB08 165 521.000000 578
mcs70_b03m_s25_AB09 28 6851.000000 2644
mcs70_b03m_s30_AB00 36 3752.000000 440
mcs70_b03m_s30_AB01 53 3089.000000 1071
mcs70_b03m_s30_AB02 136 2174.000000 1494
mcs70_b03m_s30_AB03 24 3848.000000 862
mcs70_b03m_s30_AB04 24 596.000000 170
mcs70_b03m_s30_AB05 319 708.000000 2345
mcs70_b03m_s30_AB06 23 1512.000000 2370
mcs70_b03m_s30_AB07 45 885.000000 676
mcs70_b03m_s30_AB08 22 3089.000000 313
mcs70_b03m_s30_AB09 51 2496.000000 1315
mcs70_b03m_s35_AB00 35 2046.000000 9040
mcs70_b03m_s35_AB01 46 2365.000000 2053
mcs70_b03m_s35_AB02 25 2907.000000 2238
mcs70_b03m_s35_AB03 28 29761.000000 12406
mcs70_b03m_s35_AB04 95 11311.000000 7318
mcs70_b03m_s35_AB05 27 13751.000000 2702
mcs70_b03m_s35_AB06 50 18716.000000 6875
mcs70_b03m_s35_AB07 27 5071.000000 327
mcs70_b03m_s35_AB08 32 8232.000000 4604
mcs70_b03m_s35_AB09 1625 8432.000000 14080
mcs70_b03m_s40_AB00 50 3208.000000 3882
mcs70_b03m_s40_AB01 34 251843.000000 26736
mcs70_b03m_s40_AB02 1275 2335.000000 1165
mcs70_b03m_s40_AB03 42 3368.000000 2464
mcs70_b03m_s40_AB04 65 51988.000000 3630
mcs70_b03m_s40_AB05 42 2129.000000 57613
mcs70_b03m_s40_AB06 460 117016.000000 7794
mcs70_b03m_s40_AB07 59 11015.000000 1329
mcs70_b03m_s40_AB08 641 31066.000000 36414
mcs70_b03m_s40_AB09 62 33207.000000 1341
mcs70_b06_s10_AB00 7 118.000000 59
mcs70_b06_s10_AB01 11 37.000000 25
mcs70_b06_s10_AB02 8 105.000000 38
mcs70_b06_s10_AB03 12 71.000000 45
mcs70_b06_s10_AB04 7 73.000000 30
mcs70_b06_s10_AB05 20 54.000000 36
mcs70_b06_s10_AB06 21 62.000000 99
mcs70_b06_s10_AB07 7 65.000000 41
mcs70_b06_s10_AB08 19 51.000000 47
mcs70_b06_s10_AB09 20 66.000000 39
mcs70_b06_s15_AB00 43 356.000000 459
mcs70_b06_s15_AB01 44 342.000000 134
mcs70_b06_s15_AB02 35 831.000000 436
mcs70_b06_s15_AB03 37 383.000000 356
mcs70_b06_s15_AB04 37 198.000000 327
mcs70_b06_s15_AB05 72 118.000000 90
mcs70_b06_s15_AB06 55 432.000000 177
mcs70_b06_s15_AB07 18 305.000000 210
mcs70_b06_s15_AB08 54 400.000000 277
mcs70_b06_s15_AB09 80 338.000000 135
mcs70_b06_s20_AB00 14 120.000000 128
mcs70_b06_s20_AB01 15 277.000000 78
mcs70_b06_s20_AB02 15 133.000000 151
mcs70_b06_s20_AB03 16 212.000000 70
mcs70_b06_s20_AB04 16 145.000000 100
mcs70_b06_s20_AB05 15 102.000000 217
mcs70_b06_s20_AB06 19 466.000000 92
mcs70_b06_s20_AB07 16 510.000000 125
mcs70_b06_s20_AB08 14 47.000000 385
mcs70_b06_s20_AB09 16 181.000000 97
mcs70_b06_s25_AB00 22 591.000000 801
mcs70_b06_s25_AB01 27 594.000000 1447
mcs70_b06_s25_AB02 30 739.000000 415
mcs70_b06_s25_AB03 18 1513.000000 1283
mcs70_b06_s25_AB04 30 1950.000000 2100
mcs70_b06_s25_AB05 25 503.000000 121
mcs70_b06_s25_AB06 69 129.000000 409
mcs70_b06_s25_AB07 26 418.000000 863
mcs70_b06_s25_AB08 22 763.000000 824
mcs70_b06_s25_AB09 21 356.000000 247
mcs70_b06_s30_AB00 28 1399.000000 531
mcs70_b06_s30_AB01 21 272.000000 173
mcs70_b06_s30_AB02 22 1641.000000 158
mcs70_b06_s30_AB03 28 275.000000 213
mcs70_b06_s30_AB04 29 334.000000 248
mcs70_b06_s30_AB05 21 441.000000 191
mcs70_b06_s30_AB06 22 422.000000 153
mcs70_b06_s30_AB07 25 173.000000 136
mcs70_b06_s30_AB08 21 96.000000 51
mcs70_b06_s30_AB09 21 374.000000 169
mcs70_b06_s35_AB00 29 409.000000 208
mcs70_b06_s35_AB01 40 1924.000000 582
mcs70_b06_s35_AB02 38 3567.000000 789
mcs70_b06_s35_AB03 29 846.000000 339
mcs70_b06_s35_AB04 35 291.000000 240
mcs70_b06_s35_AB05 38 908.000000 325
mcs70_b06_s35_AB06 24 4755.000000 360
mcs70_b06_s35_AB07 35 7428.000000 955
mcs70_b06_s35_AB08 36 4325.000000 991
mcs70_b06_s35_AB09 26 2252.000000 1216
mcs70_b06_s40_AB00 33 4622.000000 7104
mcs70_b06_s40_AB01 41 2450.000000 2941
mcs70_b06_s40_AB02 52 20860.000000 2940
mcs70_b06_s40_AB03 30 1793.000000 417
mcs70_b06_s40_AB04 49 1028.000000 490
mcs70_b06_s40_AB05 58 3223.000000 1338
mcs70_b06_s40_AB06 58 5568.000000 1751
mcs70_b06_s40_AB07 31 4609.000000 1395
mcs70_b06_s40_AB08 55 9941.000000 6518
mcs70_b06_s40_AB09 37 4275.000000 2809
mcs70_b06m_s10_AB00 9 37.000000 21
mcs70_b06m_s10_AB01 8 107.000000 91
mcs70_b06m_s10_AB02 12 57.000000 42
mcs70_b06m_s10_AB03 20 95.000000 71
mcs70_b06m_s10_AB04 16 127.000000 47
mcs70_b06m_s10_AB05 14 65.000000 72
mcs70_b06m_s10_AB06 8 34.000000 21
mcs70_b06m_s10_AB07 17 96.000000 69
mcs70_b06m_s10_AB08 10 108.000000 57
mcs70_b06m_s10_AB09 24 144.000000 116
mcs70_b06m_s15_AB00 48 437.000000 204
mcs70_b06m_s15_AB01 33 208.000000 133
mcs70_b06m_s15_AB02 42 784.000000 131
mcs70_b06m_s15_AB03 87 661.000000 396
mcs70_b06m_s15_AB04 63 645.000000 363
mcs70_b06m_s15_AB05 33 639.000000 409
mcs70_b06m_s15_AB06 44 769.000000 459
mcs70_b06m_s15_AB07 46 334.000000 153
mcs70_b06m_s15_AB08 32 396.000000 304
mcs70_b06m_s15_AB09 30 1438.000000 1043
mcs70_b06m_s20_AB00 17 556.000000 453
mcs70_b06m_s20_AB01 24 172.000000 110
mcs70_b06m_s20_AB02 18 94.000000 63
mcs70_b06m_s20_AB03 16 181.000000 212
mcs70_b06m_s20_AB04 15 170.000000 300
mcs70_b06m_s20_AB05 14 329.000000 122
mcs70_b06m_s20_AB06 18 555.000000 213
mcs70_b06m_s20_AB07 16 305.000000 185
mcs70_b06m_s20_AB08 18 119.000000 86
mcs70_b06m_s20_AB09 16 246.000000 158
mcs70_b06m_s25_AB00 43 960.000000 995
mcs70_b06m_s25_AB01 32 412.000000 281
mcs70_b06m_s25_AB02 43 1455.000000 2697
mcs70_b06m_s25_AB03 26 347.000000 759
mcs70_b06m_s25_AB04 20 3036.000000 205
mcs70_b06m_s25_AB05 57 1001.000000 509
mcs70_b06m_s25_AB06 40 2213.000000 3695
mcs70_b06m_s25_AB07 57 1265.000000 1233
mcs70_b06m_s25_AB08 38 1821.000000 553
mcs70_b06m_s25_AB09 31 965.000000 338
mcs70_b06m_s30_AB00 27 1261.000000 611
mcs70_b06m_s30_AB01 24 594.000000 118
mcs70_b06m_s30_AB02 32 307.000000 438
mcs70_b06m_s30_AB03 24 604.000000 311
mcs70_b06m_s30_AB04 24 469.000000 295
mcs70_b06m_s30_AB05 27 1204.000000 669
mcs70_b06m_s30_AB06 22 231.000000 65
mcs70_b06m_s30_AB07 21 55.000000 89
mcs70_b06m_s30_AB08 33 1447.000000 1179
mcs70_b06m_s30_AB09 24 366.000000 339
mcs70_b06m_s35_AB00 100 2045.000000 2423
mcs70_b06m_s35_AB01 27 1455.000000 1395
mcs70_b06m_s35_AB02 65 9264.000000 3778
mcs70_b06m_s35_AB03 46 1467.000000 1088
mcs70_b06m_s35_AB04 28 1236.000000 356
mcs70_b06m_s35_AB05 60 763.000000 451
mcs70_b06m_s35_AB06 29 1220.000000 1792
mcs70_b06m_s35_AB07 65 2876.000000 2462
mcs70_b06m_s35_AB08 41 964.000000 661
mcs70_b06m_s35_AB09 25 2990.000000 676
mcs70_b06m_s40_AB00 32 541.000000 371
mcs70_b06m_s40_AB01 82 20390.000000 12152
mcs70_b06m_s40_AB02 49 18016.000000 3379
mcs70_b06m_s40_AB03 52 4702.000000 2186
mcs70_b06m_s40_AB04 64 2220.000000 1282
mcs70_b06m_s40_AB05 44 3561.000000 5663
mcs70_b06m_s40_AB06 59 10132.000000 4661
mcs70_b06m_s40_AB07 29 3087.000000 970
mcs70_b06m_s40_AB08 34 656.000000 475
mcs70_b06m_s40_AB09 32 3365.000000 2064
mcs70_b09_s15_AB00 38 412.000000 339
mcs70_b09_s15_AB01 56 268.000000 171
mcs70_b09_s15_AB02 34 329.000000 87
mcs70_b09_s15_AB03 40 271.000000 150
mcs70_b09_s15_AB04 29 117.000000 124
mcs70_b09_s15_AB05 50 360.000000 314
mcs70_b09_s15_AB06 40 201.000000 162
mcs70_b09_s15_AB07 29 91.000000 159
mcs70_b09_s15_AB08 37 101.000000 66
mcs70_b09_s15_AB09 42 583.000000 236
mcs70_b09_s20_AB00 15 64.000000 141
mcs70_b09_s20_AB01 14 101.000000 49
mcs70_b09_s20_AB02 15 129.000000 136
mcs70_b09_s20_AB03 14 668.000000 58
mcs70_b09_s20_AB04 15 339.000000 200
mcs70_b09_s20_AB05 15 168.000000 104
mcs70_b09_s20_AB06 14 102.000000 47
mcs70_b09_s20_AB07 15 54.000000 45
mcs70_b09_s20_AB08 14 274.000000 69
mcs70_b09_s20_AB09 14 158.000000 121
mcs70_b09_s25_AB00 19 578.000000 358
mcs70_b09_s25_AB01 27 430.000000 290
mcs70_b09_s25_AB02 21 1128.000000 255
mcs70_b09_s25_AB03 21 356.000000 280
mcs70_b09_s25_AB04 25 806.000000 638
mcs70_b09_s25_AB05 29 631.000000 224
mcs70_b09_s25_AB06 23 1207.000000 214
mcs70_b09_s25_AB07 21 1262.000000 437
mcs70_b09_s25_AB08 19 663.000000 668
mcs70_b09_s25_AB09 19 378.000000 265
mcs70_b09_s30_AB00 20 390.000000 103
mcs70_b09_s30_AB01 20 146.000000 196
mcs70_b09_s30_AB02 22 241.000000 221
mcs70_b09_s30_AB03 20 216.000000 145
mcs70_b09_s30_AB04 22 139.000000 88
mcs70_b09_s30_AB05 20 455.000000 275
mcs70_b09_s30_AB06 20 146.000000 155
mcs70_b09_s30_AB07 22 257.000000 90
mcs70_b09_s30_AB08 22 613.000000 262
mcs70_b09_s30_AB09 20 146.000000 107
mcs70_b09_s35_AB00 24 1424.000000 167
mcs70_b09_s35_AB01 33 3415.000000 348
mcs70_b09_s35_AB02 25 206.000000 742
mcs70_b09_s35_AB03 24 136.000000 105
mcs70_b09_s35_AB04 27 312.000000 185
mcs70_b09_s35_AB05 25 807.000000 174
mcs70_b09_s35_AB06 28 910.000000 1855
mcs70_b09_s35_AB07 25 242.000000 137
mcs70_b09_s35_AB08 26 436.000000 129
mcs70_b09_s35_AB09 25 1103.000000 315
mcs70_b09_s40_AB00 30 1017.000000 227
mcs70_b09_s40_AB01 44 722.000000 1536
mcs70_b09_s40_AB02 29 832.000000 194
mcs70_b09_s40_AB03 41 2314.000000 540
mcs70_b09_s40_AB04 31 414.000000 841
mcs70_b09_s40_AB05 32 374.000000 549
mcs70_b09_s40_AB06 32 3631.000000 639
mcs70_b09_s40_AB07 42 789.000000 1864
mcs70_b09_s40_AB08 30 3401.000000 197
mcs70_b09_s40_AB09 35 3200.000000 1250
mcs70_b09m_s15_AB00 49 1025.000000 223
mcs70_b09m_s15_AB01 63 586.000000 460
mcs70_b09m_s15_AB02 74 832.000000 560
mcs70_b09m_s15_AB03 71 435.000000 274
mcs70_b09m_s15_AB04 79 540.000000 434
mcs70_b09m_s15_AB05 81 602.000000 432
mcs70_b09m_s15_AB06 82 761.000000 605
mcs70_b09m_s15_AB07 72 253.000000 295
mcs70_b09m_s15_AB08 66 151.000000 172
mcs70_b09m_s15_AB09 32 95.000000 110
mcs70_b09m_s20_AB00 13 143.000000 82
mcs70_b09m_s20_AB01 21 362.000000 407
mcs70_b09m_s20_AB02 17 187.000000 132
mcs70_b09m_s20_AB03 12 524.000000 227
mcs70_b09m_s20_AB04 12 459.000000 93
mcs70_b09m_s20_AB05 12 115.000000 232
mcs70_b09m_s20_AB06 13 103.000000 90
mcs70_b09m_s20_AB07 13 291.000000 92
mcs70_b09m_s20_AB08 14 545.000000 246
mcs70_b09m_s20_AB09 13 160.000000 194
mcs70_b09m_s25_AB00 42 1022.000000 276
mcs70_b09m_s25_AB01 33 1071.000000 823
mcs70_b09m_s25_AB02 31 469.000000 339
mcs70_b09m_s25_AB03 20 1507.000000 245
mcs70_b09m_s25_AB04 50 733.000000 733
mcs70_b09m_s25_AB05 27 489.000000 369
mcs70_b09m_s25_AB06 36 670.000000 362
mcs70_b09m_s25_AB07 35 1074.000000 556
mcs70_b09m_s25_AB08 20 705.000000 531
mcs70_b09m_s25_AB09 132 2105.000000 595
mcs70_b09m_s30_AB00 27 1709.000000 1112
mcs70_b09m_s30_AB01 19 284.000000 167
mcs70_b09m_s30_AB02 19 787.000000 436
mcs70_b09m_s30_AB03 23 354.000000 262
mcs70_b09m_s30_AB04 23 916.000000 638
mcs70_b09m_s30_AB05 22 302.000000 205
mcs70_b09m_s30_AB06 20 794.000000 654
mcs70_b09m_s30_AB07 25 408.000000 535
mcs70_b09m_s30_AB08 19 257.000000 156
mcs70_b09m_s30_AB09 20 267.000000 158
mcs70_b09m_s35_AB00 26 523.000000 338
mcs70_b09m_s35_AB01 51 5818.000000 974
mcs70_b09m_s35_AB02 27 885.000000 770
