instance clique cp-fc james-cpp-max
mcs50_m4Dr4_s35_AB04 5 0.130037 12
mcs50_m4Dr4_s35_AB05 4 0.015987 2
mcs50_m4Dr4_s35_AB06 8 0.272656 20
mcs50_m4Dr4_s35_AB07 5 0.189746 11
mcs50_m4Dr4_s35_AB08 6 0.316303 26
mcs50_m4Dr4_s35_AB09 5 0.126255 14
mcs50_m4Dr4_s40_AB00 10 0.179061 25
mcs50_m4Dr4_s40_AB01 10 1.435415 41
mcs50_m4Dr4_s40_AB02 8 3.072832 38
mcs50_m4Dr4_s40_AB03 45 7.243969 331
mcs50_m4Dr4_s40_AB04 23 2.612891 119
mcs50_m4Dr4_s40_AB05 11 1.171044 100
mcs50_m4Dr4_s40_AB06 12 1.088332 90
mcs50_m4Dr4_s40_AB07 27 5.583421 184
mcs50_m4Dr4_s40_AB08 35 0.191784 30
mcs50_m4Dr4_s40_AB09 37 1.575780 75
mcs50_m4Dr6_s30_AB00 2 0.016781 1
mcs50_m4Dr6_s30_AB01 2 0.014391 1
mcs50_m4Dr6_s30_AB02 2 0.019515 1
mcs50_m4Dr6_s30_AB03 2 0.005926 0
mcs50_m4Dr6_s30_AB04 2 0.007851 0
mcs50_m4Dr6_s30_AB05 2 0.004640 0
mcs50_m4Dr6_s30_AB06 2 0.009597 1
mcs50_m4Dr6_s30_AB07 2 0.014728 1
mcs50_m4Dr6_s30_AB08 3 0.018623 1
mcs50_m4Dr6_s30_AB09 2 0.013163 0
mcs50_m4Dr6_s35_AB00 5 0.047845 5
mcs50_m4Dr6_s35_AB01 7 0.096606 4
mcs50_m4Dr6_s35_AB02 4 0.159272 6
mcs50_m4Dr6_s35_AB03 5 0.015878 1
mcs50_m4Dr6_s35_AB04 5 0.073195 2
mcs50_m4Dr6_s35_AB05 4 0.023980 1
mcs50_m4Dr6_s35_AB06 4 0.059913 4
mcs50_m4Dr6_s35_AB07 5 0.197214 7
mcs50_m4Dr6_s35_AB08 4 0.147016 5
mcs50_m4Dr6_s35_AB09 4 0.077661 11
mcs50_m4Dr6_s40_AB00 31 1.117072 49
mcs50_m4Dr6_s40_AB01 8 0.975287 77
mcs50_m4Dr6_s40_AB02 27 1.295094 37
mcs50_m4Dr6_s40_AB03 8 0.074869 2
mcs50_m4Dr6_s40_AB04 10 4.241687 227
mcs50_m4Dr6_s40_AB05 8 1.398440 43
mcs50_m4Dr6_s40_AB06 7 0.386172 12
mcs50_m4Dr6_s40_AB07 22 1.869737 88
mcs50_m4Dr6_s40_AB08 15 0.323163 6
mcs50_m4Dr6_s40_AB09 8 1.927590 57
mcs50_r001_s100_AB00 38892 1000.000061 1000000
mcs50_r001_s100_AB01 2117 1000.000122 1000000
mcs50_r001_s100_AB02 74945 1000.000122 1000000
mcs50_r001_s100_AB03 1000000 1000.000122 1000000
mcs50_r001_s100_AB04 40135 1000.000122 1000000
mcs50_r001_s100_AB05 231605 1000.000061 1000000
mcs50_r001_s100_AB06 27884 1000.000122 1000000
mcs50_r001_s100_AB07 61122 1000.000061 1000000
mcs50_r001_s100_AB08 7545 1000.000122 1000000
mcs50_r001_s100_AB09 1000000 1000.000061 1000000
mcs50_r005_s100_AB00 39 35.220703 1148
mcs50_r005_s100_AB01 29 51.842865 3060
mcs50_r005_s100_AB02 38 59.436386 1340
mcs50_r005_s100_AB03 42 27.214024 2032
mcs50_r005_s100_AB04 31 50.455139 1353
mcs50_r005_s100_AB05 27 26.107664 1208
mcs50_r005_s100_AB06 25 51.557465 1491
mcs50_r005_s100_AB07 39 45.287624 1436
mcs50_r005_s100_AB08 32 173.776093 2780
mcs50_r005_s100_AB09 38 35.448719 807
mcs50_r005_s20_AB00 2 0.011966 0
mcs50_r005_s20_AB01 2 0.005098 0
mcs50_r005_s20_AB02 3 0.007154 0
mcs50_r005_s20_AB03 1 0.006706 0
mcs50_r005_s20_AB04 2 0.034595 1
mcs50_r005_s20_AB05 2 0.002359 0
mcs50_r005_s20_AB06 2 0.013181 0
mcs50_r005_s20_AB07 1 0.010042 0
mcs50_r005_s20_AB08 1 0.005485 0
mcs50_r005_s20_AB09 2 0.016685 0
mcs50_r005_s25_AB00 14 0.074610 7
mcs50_r005_s25_AB01 12 0.043737 1
mcs50_r005_s25_AB02 6 0.102252 5
mcs50_r005_s25_AB03 6 0.043582 3
mcs50_r005_s25_AB04 5 0.087789 4
mcs50_r005_s25_AB05 6 0.284304 20
mcs50_r005_s25_AB06 11 0.119378 5
mcs50_r005_s25_AB07 7 0.251451 6
mcs50_r005_s25_AB08 7 0.215199 10
mcs50_r005_s25_AB09 9 0.057268 8
mcs50_r005_s30_AB00 2 0.007451 0
mcs50_r005_s30_AB01 4 0.088215 6
mcs50_r005_s30_AB02 3 0.009866 0
mcs50_r005_s30_AB03 3 0.037016 1
mcs50_r005_s30_AB04 3 0.018514 0
mcs50_r005_s30_AB05 3 0.056433 1
mcs50_r005_s30_AB06 3 0.083695 4
mcs50_r005_s30_AB07 3 0.010935 1
mcs50_r005_s30_AB08 3 0.035474 0
mcs50_r005_s30_AB09 2 0.059747 5
mcs50_r005_s35_AB00 6 0.835955 50
mcs50_r005_s35_AB01 10 1.558774 6
mcs50_r005_s35_AB02 8 0.207467 20
mcs50_r005_s35_AB03 5 0.120197 8
mcs50_r005_s35_AB04 6 0.103941 4
mcs50_r005_s35_AB05 8 0.492224 11
mcs50_r005_s35_AB06 5 0.063430 3
mcs50_r005_s35_AB07 7 0.641860 22
mcs50_r005_s35_AB08 11 0.282397 14
mcs50_r005_s35_AB09 6 0.992518 37
mcs50_r005_s40_AB00 17 0.899620 80
mcs50_r005_s40_AB01 25 0.819452 103
mcs50_r005_s40_AB02 30 0.893868 37
mcs50_r005_s40_AB03 63 2.151142 183
mcs50_r005_s40_AB04 14 0.088696 3
mcs50_r005_s40_AB05 12 1.177012 16
mcs50_r005_s40_AB06 10 0.592269 46
mcs50_r005_s40_AB07 14 2.163089 159
mcs50_r005_s40_AB08 8 0.320503 24
mcs50_r005_s40_AB09 15 0.450348 28
mcs50_r005_s50_AB00 74 15.256238 208
mcs50_r005_s50_AB01 1155 114.505211 2279
mcs50_r005_s50_AB02 170 33.909691 1190
mcs50_r005_s50_AB03 146 3.099317 190
mcs50_r005_s50_AB04 144 33.863853 562
mcs50_r005_s50_AB05 91 4.372184 553
mcs50_r005_s50_AB06 325 25.495096 961
mcs50_r005_s50_AB07 89 97.080338 1603
mcs50_r005_s50_AB08 243 11.577577 172
mcs50_r005_s50_AB09 47 5.361719 313
mcs50_r005_s60_AB00 12 5.328060 116
mcs50_r005_s60_AB01 14 2.040267 115
mcs50_r005_s60_AB02 16 4.436349 85
mcs50_r005_s60_AB03 16 2.985222 168
mcs50_r005_s60_AB04 15 2.289170 95
mcs50_r005_s60_AB05 14 1.896579 119
mcs50_r005_s60_AB06 13 2.074799 24
mcs50_r005_s60_AB07 14 4.936828 227
mcs50_r005_s60_AB08 33 2.694574 649
mcs50_r005_s60_AB09 16 12.387900 329
mcs50_r005_s70_AB00 135 15.964541 1221
mcs50_r005_s70_AB01 46 134.910614 701
mcs50_r005_s70_AB02 88 107.862625 1102
mcs50_r005_s70_AB03 21 53.167122 3522
mcs50_r005_s70_AB04 33 40.460728 853
mcs50_r005_s70_AB05 40 70.156647 1474
mcs50_r005_s70_AB06 26 26.339209 2575
mcs50_r005_s70_AB07 34 7.811421 169
mcs50_r005_s70_AB08 30 76.767311 724
mcs50_r005_s70_AB09 33 8.689630 261
mcs50_r005_s80_AB00 55 112.606339 2955
mcs50_r005_s80_AB01 167 453.554047 3273
mcs50_r005_s80_AB02 214 527.905518 8869
mcs50_r005_s80_AB03 92 181.019440 2120
mcs50_r005_s80_AB04 724 181.751663 8534
mcs50_r005_s80_AB05 6616 91.357506 5799
mcs50_r005_s80_AB06 690 167.010437 5050
mcs50_r005_s80_AB07 93 49.058056 3223
mcs50_r005_s80_AB08 206 205.779755 11066
mcs50_r005_s80_AB09 265 172.744492 3907
mcs50_r005_s90_AB00 803 579.468994 28829
mcs50_r005_s90_AB01 399 680.082153 41643
mcs50_r005_s90_AB02 2789 542.296326 21082
mcs50_r005_s90_AB03 204 1000.000061 19425
mcs50_r005_s90_AB04 105 47.595734 1419
mcs50_r005_s90_AB05 258 1000.000061 32664
mcs50_r005_s90_AB06 1068 63.701614 6247
mcs50_r005_s90_AB07 267 557.866760 10621
mcs50_r005_s90_AB08 1120 949.372314 113908
mcs50_r005_s90_AB09 236 65.354790 1727
mcs50_r01_s100_AB00 29 2.554435 102
mcs50_r01_s100_AB01 29 1.773748 96
mcs50_r01_s100_AB02 20 2.652321 184
mcs50_r01_s100_AB03 22 4.218837 299
mcs50_r01_s100_AB04 25 7.068747 168
mcs50_r01_s100_AB05 23 0.679934 29
mcs50_r01_s100_AB06 24 0.961309 153
mcs50_r01_s100_AB07 27 0.706809 81
mcs50_r01_s100_AB08 30 4.705947 188
mcs50_r01_s100_AB09 19 0.917809 39
mcs50_r01_s10_AB00 0 0.000390 0
mcs50_r01_s10_AB01 0 0.000682 0
mcs50_r01_s10_AB02 0 0.000347 0
mcs50_r01_s10_AB03 0 0.000491 0
mcs50_r01_s10_AB04 0 0.000522 0
mcs50_r01_s10_AB05 0 0.000807 0
mcs50_r01_s10_AB06 0 0.000527 0
mcs50_r01_s10_AB07 0 0.000546 0
mcs50_r01_s10_AB08 0 0.000798 0
mcs50_r01_s10_AB09 0 0.000763 0
mcs50_r01_s15_AB00 2 0.004742 0
mcs50_r01_s15_AB01 2 0.002795 0
mcs50_r01_s15_AB02 2 0.005232 0
mcs50_r01_s15_AB03 2 0.005080 0
mcs50_r01_s15_AB04 1 0.005371 0
mcs50_r01_s15_AB05 1 0.004558 0
mcs50_r01_s15_AB06 1 0.006751 0
mcs50_r01_s15_AB07 1 0.004129 0
mcs50_r01_s15_AB08 2 0.009912 0
mcs50_r01_s15_AB09 2 0.002022 0
mcs50_r01_s20_AB00 1 0.004638 0
mcs50_r01_s20_AB01 2 0.008831 0
mcs50_r01_s20_AB02 1 0.004366 0
mcs50_r01_s20_AB03 1 0.004326 0
mcs50_r01_s20_AB04 1 0.013440 0
mcs50_r01_s20_AB05 2 0.004702 0
mcs50_r01_s20_AB06 1 0.004445 0
mcs50_r01_s20_AB07 1 0.006432 0
mcs50_r01_s20_AB08 1 0.002580 0
mcs50_r01_s20_AB09 1 0.006578 0
mcs50_r01_s25_AB00 4 0.067728 5
mcs50_r01_s25_AB01 4 0.011902 2
mcs50_r01_s25_AB02 4 0.059584 1
mcs50_r01_s25_AB03 4 0.022610 2
mcs50_r01_s25_AB04 4 0.106384 4
mcs50_r01_s25_AB05 4 0.047668 3
mcs50_r01_s25_AB06 5 0.016389 1
mcs50_r01_s25_AB07 4 0.043278 2
mcs50_r01_s25_AB08 5 0.018017 1
mcs50_r01_s25_AB09 3 0.041795 2
mcs50_r01_s30_AB00 2 0.003585 0
mcs50_r01_s30_AB01 2 0.008019 0
mcs50_r01_s30_AB02 3 0.018737 1
mcs50_r01_s30_AB03 1 0.001876 0
mcs50_r01_s30_AB04 2 0.028663 1
mcs50_r01_s30_AB05 2 0.008362 0
mcs50_r01_s30_AB06 2 0.018085 0
mcs50_r01_s30_AB07 2 0.021518 0
mcs50_r01_s30_AB08 2 0.006995 0
mcs50_r01_s30_AB09 4 0.011197 1
mcs50_r01_s35_AB00 6 0.023810 1
mcs50_r01_s35_AB01 4 0.044393 7
mcs50_r01_s35_AB02 4 0.037828 1
mcs50_r01_s35_AB03 4 0.152444 1
mcs50_r01_s35_AB04 4 0.015803 3
mcs50_r01_s35_AB05 5 0.024483 3
mcs50_r01_s35_AB06 5 0.014560 1
mcs50_r01_s35_AB07 3 0.019719 0
mcs50_r01_s35_AB08 5 0.085578 7
mcs50_r01_s35_AB09 4 0.017326 1
mcs50_r01_s40_AB00 7 0.150929 14
mcs50_r01_s40_AB01 7 0.129831 9
mcs50_r01_s40_AB02 8 0.022924 2
mcs50_r01_s40_AB03 7 0.044585 4
mcs50_r01_s40_AB04 9 0.085438 3
mcs50_r01_s40_AB05 10 0.116177 15
mcs50_r01_s40_AB06 10 0.026611 6
mcs50_r01_s40_AB07 8 0.082449 9
mcs50_r01_s40_AB08 11 0.070486 10
mcs50_r01_s40_AB09 7 0.048037 3
mcs50_r01_s50_AB00 24 0.387562 42
mcs50_r01_s50_AB01 20 0.141497 25
mcs50_r01_s50_AB02 28 0.159549 32
mcs50_r01_s50_AB03 30 0.188123 34
mcs50_r01_s50_AB04 17 0.366655 56
mcs50_r01_s50_AB05 15 0.353510 19
mcs50_r01_s50_AB06 18 0.273512 27
mcs50_r01_s50_AB07 19 0.300363 36
mcs50_r01_s50_AB08 34 1.044498 67
mcs50_r01_s50_AB09 29 1.676394 31
mcs50_r01_s60_AB00 9 0.166214 13
mcs50_r01_s60_AB01 13 0.174817 12
mcs50_r01_s60_AB02 11 0.350069 18
mcs50_r01_s60_AB03 11 0.163884 14
mcs50_r01_s60_AB04 10 0.150521 7
mcs50_r01_s60_AB05 11 0.169346 5
mcs50_r01_s60_AB06 14 0.185951 11
mcs50_r01_s60_AB07 12 0.294133 18
mcs50_r01_s60_AB08 10 0.319500 10
mcs50_r01_s60_AB09 10 0.134436 10
mcs50_r01_s70_AB00 24 1.125266 159
mcs50_r01_s70_AB01 21 1.843153 55
mcs50_r01_s70_AB02 28 0.346364 29
mcs50_r01_s70_AB03 16 1.023818 20
mcs50_r01_s70_AB04 18 0.271125 24
mcs50_r01_s70_AB05 20 0.485811 59
mcs50_r01_s70_AB06 25 0.795300 53
mcs50_r01_s70_AB07 18 0.444140 29
mcs50_r01_s70_AB08 20 0.171467 11
mcs50_r01_s70_AB09 34 0.886210 45
mcs50_r01_s80_AB00 45 2.485485 64
mcs50_r01_s80_AB01 41 3.406903 149
mcs50_r01_s80_AB02 30 2.131529 76
mcs50_r01_s80_AB03 50 2.001204 100
mcs50_r01_s80_AB04 29 5.618914 147
mcs50_r01_s80_AB05 39 2.358422 143
mcs50_r01_s80_AB06 38 0.886015 58
mcs50_r01_s80_AB07 38 2.444056 148
mcs50_r01_s80_AB08 39 3.224451 180
mcs50_r01_s80_AB09 45 1.157612 80
mcs50_r01_s90_AB00 48 1.517934 261
mcs50_r01_s90_AB01 60 8.421668 399
mcs50_r01_s90_AB02 58 1.135544 165
mcs50_r01_s90_AB03 61 4.728626 232
mcs50_r01_s90_AB04 60 4.123266 257
mcs50_r01_s90_AB05 51 1.999160 117
mcs50_r01_s90_AB06 66 8.595678 413
mcs50_r01_s90_AB07 99 6.864757 376
mcs50_r01_s90_AB08 62 5.810206 370
mcs50_r01_s90_AB09 65 14.735755 706
mcs50_r02_s100_AB00 15 0.532184 161
mcs50_r02_s100_AB01 18 0.632594 197
mcs50_r02_s100_AB02 14 5.704316 324
mcs50_r02_s100_AB03 20 1.058886 28
mcs50_r02_s100_AB04 21 16.363577 310
mcs50_r02_s100_AB05 22 1.013524 19
mcs50_r02_s100_AB06 23 1.157526 83
mcs50_r02_s100_AB07 14 10.505382 202
mcs50_r02_s100_AB08 21 4.050132 457
mcs50_r02_s100_AB09 16 6.758966 338
mcs50_r02_s10_AB00 0 0.000507 0
mcs50_r02_s10_AB01 0 0.000507 0
mcs50_r02_s10_AB02 0 0.000525 0
mcs50_r02_s10_AB03 0 0.000424 0
mcs50_r02_s10_AB04 0 0.000560 0
mcs50_r02_s10_AB05 0 0.000529 0
mcs50_r02_s10_AB06 0 0.000411 0
mcs50_r02_s10_AB07 0 0.000743 0
mcs50_r02_s10_AB08 0 0.000750 0
mcs50_r02_s10_AB09 0 0.000462 0
mcs50_r02_s15_AB00 2 0.004181 0
mcs50_r02_s15_AB01 1 0.002424 0
mcs50_r02_s15_AB02 1 0.006046 0
mcs50_r02_s15_AB03 1 0.003209 0
mcs50_r02_s15_AB04 1 0.006267 0
mcs50_r02_s15_AB05 1 0.003074 0
mcs50_r02_s15_AB06 1 0.003273 0
mcs50_r02_s15_AB07 1 0.003729 0
mcs50_r02_s15_AB08 2 0.002862 0
mcs50_r02_s15_AB09 2 0.002444 0
mcs50_r02_s20_AB00 2 0.001384 0
mcs50_r02_s20_AB01 1 0.003037 0
mcs50_r02_s20_AB02 1 0.002203 0
mcs50_r02_s20_AB03 1 0.002385 0
mcs50_r02_s20_AB04 1 0.002281 0
mcs50_r02_s20_AB05 1 0.001574 0
mcs50_r02_s20_AB06 1 0.002106 0
mcs50_r02_s20_AB07 1 0.002471 0
mcs50_r02_s20_AB08 1 0.003282 0
mcs50_r02_s20_AB09 1 0.003194 0
mcs50_r02_s25_AB00 3 0.007036 0
mcs50_r02_s25_AB01 3 0.010887 2
mcs50_r02_s25_AB02 2 0.006594 0
mcs50_r02_s25_AB03 5 0.004324 0
mcs50_r02_s25_AB04 3 0.010152 1
mcs50_r02_s25_AB05 2 0.008403 1
mcs50_r02_s25_AB06 2 0.004579 0
mcs50_r02_s25_AB07 3 0.005873 1
mcs50_r02_s25_AB08 3 0.012214 1
mcs50_r02_s25_AB09 4 0.005437 0
mcs50_r02_s30_AB00 2 0.002726 0
mcs50_r02_s30_AB01 1 0.003415 0
mcs50_r02_s30_AB02 2 0.003544 0
mcs50_r02_s30_AB03 1 0.002113 0
mcs50_r02_s30_AB04 1 0.001337 0
mcs50_r02_s30_AB05 2 0.002234 0
mcs50_r02_s30_AB06 1 0.002513 0
mcs50_r02_s30_AB07 2 0.005148 0
mcs50_r02_s30_AB08 2 0.002556 0
mcs50_r02_s30_AB09 2 0.003710 0
mcs50_r02_s35_AB00 3 0.010051 1
mcs50_r02_s35_AB01 3 0.009363 0
mcs50_r02_s35_AB02 4 0.007074 0
mcs50_r02_s35_AB03 3 0.009322 0
mcs50_r02_s35_AB04 2 0.003321 0
mcs50_r02_s35_AB05 3 0.004411 0
mcs50_r02_s35_AB06 3 0.005470 1
mcs50_r02_s35_AB07 3 0.008740 0
mcs50_r02_s35_AB08 2 0.005586 0
mcs50_r02_s35_AB09 3 0.005522 0
mcs50_r02_s40_AB00 5 0.010661 2
mcs50_r02_s40_AB01 5 0.006442 0
mcs50_r02_s40_AB02 6 0.014544 1
mcs50_r02_s40_AB03 5 0.031438 1
mcs50_r02_s40_AB04 5 0.017306 2
mcs50_r02_s40_AB05 7 0.016699 2
mcs50_r02_s40_AB06 4 0.017442 1
mcs50_r02_s40_AB07 6 0.014705 1
mcs50_r02_s40_AB08 5 0.010319 1
mcs50_r02_s40_AB09 5 0.012030 0
mcs50_r02_s50_AB00 12 0.066063 6
mcs50_r02_s50_AB01 17 0.041094 6
mcs50_r02_s50_AB02 16 0.087800 10
mcs50_r02_s50_AB03 19 0.082125 12
mcs50_r02_s50_AB04 15 0.046475 5
mcs50_r02_s50_AB05 14 0.039759 4
mcs50_r02_s50_AB06 14 0.032229 3
mcs50_r02_s50_AB07 15 0.048933 5
mcs50_r02_s50_AB08 10 0.044615 3
mcs50_r02_s50_AB09 11 0.032765 4
mcs50_r02_s60_AB00 9 0.026872 1
mcs50_r02_s60_AB01 7 0.019666 3
mcs50_r02_s60_AB02 7 0.019195 3
mcs50_r02_s60_AB03 6 0.015461 1
mcs50_r02_s60_AB04 7 0.011316 1
mcs50_r02_s60_AB05 10 0.021005 1
mcs50_r02_s60_AB06 9 0.027551 2
mcs50_r02_s60_AB07 7 0.023961 2
mcs50_r02_s60_AB08 10 0.040857 5
mcs50_r02_s60_AB09 9 0.052924 5
mcs50_r02_s70_AB00 12 0.076793 22
mcs50_r02_s70_AB01 16 0.195516 7
mcs50_r02_s70_AB02 15 0.037170 4
mcs50_r02_s70_AB03 15 0.229348 12
mcs50_r02_s70_AB04 12 0.149607 10
mcs50_r02_s70_AB05 12 0.078452 6
mcs50_r02_s70_AB06 15 0.066933 7
mcs50_r02_s70_AB07 12 0.045243 3
mcs50_r02_s70_AB08 22 0.252840 21
mcs50_r02_s70_AB09 17 0.114801 11
mcs50_r02_s80_AB00 25 0.193311 22
mcs50_r02_s80_AB01 26 0.855685 91
mcs50_r02_s80_AB02 22 0.307935 23
mcs50_r02_s80_AB03 34 2.808105 147
mcs50_r02_s80_AB04 31 0.202835 28
mcs50_r02_s80_AB05 30 0.444086 36
mcs50_r02_s80_AB06 22 1.036653 64
mcs50_r02_s80_AB07 19 0.138949 10
mcs50_r02_s80_AB08 31 0.161617 20
mcs50_r02_s80_AB09 29 0.335727 43
mcs50_r02_s90_AB00 53 0.873851 54
mcs50_r02_s90_AB01 46 2.189382 149
mcs50_r02_s90_AB02 43 0.398408 45
mcs50_r02_s90_AB03 32 0.736839 67
mcs50_r02_s90_AB04 39 1.495137 145
mcs50_r02_s90_AB05 38 0.969458 126
mcs50_r02_s90_AB06 51 1.804050 153
mcs50_r02_s90_AB07 43 2.451534 77
mcs50_r02_s90_AB08 38 1.402953 59
mcs50_r02_s90_AB09 33 0.595693 69
mcs70_b03_s100_AB00 58 552.373962 22461
mcs70_b03_s100_AB01 69 1000.000122 55663
mcs70_b03_s100_AB02 56 41.023682 2336
mcs70_b03_s100_AB03 40 1000.000183 59145
mcs70_b03_s100_AB04 35 1000.000122 347949
mcs70_b03_s100_AB05 33 1000.000183 15567
mcs70_b03_s100_AB06 42 74.571320 10488
mcs70_b03_s100_AB07 42 1000.000061 65888
mcs70_b03_s100_AB08 32 1000.000122 53301
mcs70_b03_s100_AB09 1228 1000.000122 529385
mcs70_b03_s10_AB00 0 0.000489 0
mcs70_b03_s10_AB01 0 0.000487 0
mcs70_b03_s10_AB02 0 0.000476 0
mcs70_b03_s10_AB03 0 0.000512 0
mcs70_b03_s10_AB04 0 0.000612 0
mcs70_b03_s10_AB05 0 0.000443 0
mcs70_b03_s10_AB06 0 0.000492 0
mcs70_b03_s10_AB07 0 0.000506 0
mcs70_b03_s10_AB08 0 0.000577 0
mcs70_b03_s10_AB09 0 0.000403 0
mcs70_b03_s15_AB00 2 0.001674 0
mcs70_b03_s15_AB01 2 0.002446 0
mcs70_b03_s15_AB02 2 0.002937 0
mcs70_b03_s15_AB03 2 0.002111 0
mcs70_b03_s15_AB04 2 0.001026 0
mcs70_b03_s15_AB05 2 0.002038 0
mcs70_b03_s15_AB06 2 0.001911 0
mcs70_b03_s15_AB07 1 0.003639 0
mcs70_b03_s15_AB08 1 0.001753 0
mcs70_b03_s15_AB09 1 0.001877 0
mcs70_b03_s20_AB00 1 0.000705 0
mcs70_b03_s20_AB01 1 0.001181 0
mcs70_b03_s20_AB02 1 0.001871 0
mcs70_b03_s20_AB03 2 0.001513 0
mcs70_b03_s20_AB04 2 0.002914 0
mcs70_b03_s20_AB05 2 0.007473 0
mcs70_b03_s20_AB06 2 0.006111 0
mcs70_b03_s20_AB07 1 0.002358 0
mcs70_b03_s20_AB08 1 0.001134 0
mcs70_b03_s20_AB09 1 0.001927 0
mcs70_b03_s25_AB00 4 0.007964 0
mcs70_b03_s25_AB01 4 0.017724 0
mcs70_b03_s25_AB02 5 0.010156 0
mcs70_b03_s25_AB03 7 0.019098 1
mcs70_b03_s25_AB04 5 0.014410 0
mcs70_b03_s25_AB05 3 0.026822 1
mcs70_b03_s25_AB06 6 0.016908 0
mcs70_b03_s25_AB07 6 0.023679 2
mcs70_b03_s25_AB08 3 0.004568 0
mcs70_b03_s25_AB09 4 0.009324 1
mcs70_b03_s30_AB00 2 0.007548 0
mcs70_b03_s30_AB01 3 0.010239 0
mcs70_b03_s30_AB02 3 0.003643 0
mcs70_b03_s30_AB03 4 0.003501 0
mcs70_b03_s30_AB04 5 0.007286 0
mcs70_b03_s30_AB05 3 0.003445 0
mcs70_b03_s30_AB06 3 0.026550 0
mcs70_b03_s30_AB07 3 0.008196 1
mcs70_b03_s30_AB08 2 0.014096 1
mcs70_b03_s30_AB09 3 0.012190 0
mcs70_b03_s35_AB00 6 0.012435 1
mcs70_b03_s35_AB01 5 0.040030 3
mcs70_b03_s35_AB02 6 0.040683 10
mcs70_b03_s35_AB03 8 0.013182 1
mcs70_b03_s35_AB04 4 0.003792 0
mcs70_b03_s35_AB05 5 0.036262 2
mcs70_b03_s35_AB06 5 0.004762 1
mcs70_b03_s35_AB07 7 0.079096 6
mcs70_b03_s35_AB08 5 0.030406 0
mcs70_b03_s35_AB09 6 0.020566 1
mcs70_b03_s40_AB00 11 0.046453 2
mcs70_b03_s40_AB01 8 0.076739 2
mcs70_b03_s40_AB02 13 0.184061 14
mcs70_b03_s40_AB03 12 0.037788 5
mcs70_b03_s40_AB04 13 0.039579 5
mcs70_b03_s40_AB05 8 0.015009 0
mcs70_b03_s40_AB06 18 0.150119 17
mcs70_b03_s40_AB07 12 0.015314 3
mcs70_b03_s40_AB08 10 0.327005 3
mcs70_b03_s40_AB09 9 0.025489 6
mcs70_b03_s50_AB00 114 45.149265 131
mcs70_b03_s50_AB01 29 1.218961 134
mcs70_b03_s50_AB02 57 0.499522 39
mcs70_b03_s50_AB03 119 3.637675 689
mcs70_b03_s50_AB04 308 6.657232 835
mcs70_b03_s50_AB05 66 47.115391 328
mcs70_b03_s50_AB06 29 5.829800 496
mcs70_b03_s50_AB07 26 0.907096 50
mcs70_b03_s50_AB08 39 9.450776 144
mcs70_b03_s50_AB09 22 2.757197 181
mcs70_b03_s60_AB00 17 0.762735 53
mcs70_b03_s60_AB01 19 1.369025 125
mcs70_b03_s60_AB02 24 1.824390 63
mcs70_b03_s60_AB03 17 2.075529 24
mcs70_b03_s60_AB04 13 0.161769 8
mcs70_b03_s60_AB05 16 2.484641 72
mcs70_b03_s60_AB06 17 0.377845 80
mcs70_b03_s60_AB07 13 0.088842 7
mcs70_b03_s60_AB08 24 2.364486 19
mcs70_b03_s60_AB09 18 19.352428 59
mcs70_b03_s70_AB00 36 49.845760 1271
mcs70_b03_s70_AB01 26 3.621084 158
mcs70_b03_s70_AB02 107 100.877312 5910
mcs70_b03_s70_AB03 33 70.041000 3228
mcs70_b03_s70_AB04 51 13.417275 219
mcs70_b03_s70_AB05 129 111.718124 4056
mcs70_b03_s70_AB06 76 409.951904 7073
mcs70_b03_s70_AB07 1504 424.638397 8590
mcs70_b03_s70_AB08 56 20.613993 792
mcs70_b03_s70_AB09 25 113.175262 440
mcs70_b03_s80_AB00 511 1000.000061 170642
mcs70_b03_s80_AB01 73 122.463860 12546
mcs70_b03_s80_AB02 74 301.446991 97166
mcs70_b03_s80_AB03 354 229.735641 21026
mcs70_b03_s80_AB04 55 14.661815 455
mcs70_b03_s80_AB05 50 545.649475 28040
mcs70_b03_s80_AB06 126 1000.000061 162795
mcs70_b03_s80_AB07 124 1000.000122 2095
mcs70_b03_s80_AB08 204 1000.000122 46590
mcs70_b03_s80_AB09 56 28.269756 2097
mcs70_b03_s90_AB00 14868 1000.000061 205007
mcs70_b03_s90_AB01 76 564.681396 49552
mcs70_b03_s90_AB02 5484 1000.000000 24988
mcs70_b03_s90_AB03 536 1000.000000 90111
mcs70_b03_s90_AB04 26213 1000.000122 839192
mcs70_b03_s90_AB05 29128 734.442749 64398
mcs70_b03_s90_AB06 53078 1000.000061 626006
mcs70_b03_s90_AB07 704 1000.000122 195273
mcs70_b03_s90_AB08 281 1000.000061 7520
mcs70_b03_s90_AB09 17677 1000.000122 213076
mcs70_b03m_s100_AB00 29 601.224121 5816
mcs70_b03m_s100_AB01 33 841.066162 28641
mcs70_b03m_s100_AB02 38 1000.000122 1183
mcs70_b03m_s100_AB03 48 1000.000122 107517
mcs70_b03m_s100_AB04 84 1000.000122 104765
mcs70_b03m_s100_AB05 29 24.569559 3612
mcs70_b03m_s100_AB06 42 197.205917 9056
mcs70_b03m_s100_AB07 31 554.538635 5881
mcs70_b03m_s100_AB08 38 1000.000122 34867
mcs70_b03m_s100_AB09 40 1000.000122 31544
mcs70_b03m_s10_AB00 0 0.000463 0
