instance clique cp-fc kdown james-cpp-max james-cpp-max-down kdown-par/t32
g44-g81 1e6 1000.000183 1000000 1000005 1000002 1000005
g44-g83 1e6 1e3 1000001 1000005 1000004 1000006
g44-g84 1e6 1e3 1000000 1000010 1000003 1000004
g44-g85 1e6 1e3 1000000 1000005 1000007 1000008
g44-g87 1e6 1e3 1000000 1000007 1000004 1000008
g44-g88 1e6 1e3 1000000 1000005 1000004 1000005
g44-g89 1e6 1e3 1000001 1000005 1000003 1000007
g44-g90 1e6 1e3 1000000 1000009 1000006 1000008
g44-g91 1e6 1e3 1000001 1000010 1000009 1000010
g44-g92 1e6 1e3 1000001 1000012 1000012 1000011
g44-g94 1e6 1e3 1000001 1000016 1000014 1000013
g44-g95 1e6 1e3 1000001 1000018 1000023 1000015
g44-g96 1e6 1e3 1000001 1000030 1000027 1000013
g44-g97 1e6 1e3 1000000 1000031 1000026 1000013
g44-g98 1e6 1e3 1000001 1000018 1000026 1000012
g44-g99 1e6 1e3 1000001 1000018 1000022 1000012
g45-g100 1e6 1e3 1000001 1000068 1000013 1000020
g45-g101 1e6 1e3 1000001 1000022 1000000 1000015
g45-g102 1e6 1e3 1000001 1000032 1000008 1000016
g45-g103 1e6 1e3 1000001 1000028 1000011 1000014
g45-g104 1e6 1e3 1000001 1000056 1000044 1000028
g45-g105 1e6 1e3 1000002 1000051 1000048 1000024
g45-g106 1e6 1e3 1000003 1000096 1000091 1000031
g45-g107 1e6 1e3 1000003 1000090 1000087 1000031
g45-g108 1e6 1e3 1000017 1000106 1000093 1000032
g45-g109 1e6 1e3 1000006 1000119 1000156 1000043
g45-g110 1e6 1e3 1000004 1000138 1000105 1000031
g45-g111 1e6 1e3 1000012 1000128 1000151 1000038
g45-g112 1e6 1e3 1012513 1000213 1000212 1000056
g45-g51 1000009 1000.000061 1000000 1000000 1000000 1000004
g45-g52 1000012 1000.000061 1000000 1000000 1000000 1000004
g45-g53 1000013 1000.000061 1000000 1000000 1000000 1000003
g45-g54 1e6 1000.000061 1000000 1000000 1000000 1000004
g45-g55 1e6 1000.000061 1000000 1000000 1000000 1000004
g45-g56 1e6 1000.000122 1000000 1000000 1000000 1000004
g45-g57 1e6 1000.000061 1000000 1000001 1000000 1000006
g45-g61 1e6 1000.000000 1000000 1000001 1000001 1000006
g45-g62 1e6 1000.000122 1000000 1000001 1000001 1000004
g45-g63 1e6 1000.000000 1000000 1000001 1000001 1000004
g45-g64 1e6 1000.000122 1000000 1000001 1000001 1000002
g45-g65 1e6 1000.000122 1000000 1000001 1000000 1000004
g45-g67 1e6 1000.000122 1000000 1000001 1000000 1000006
g45-g68 1e6 1000.000122 1000000 1000001 1000000 1000003
g45-g69 1e6 1000.000183 1000000 1000002 1000001 1000005
g45-g70 1e6 1000.000244 1000000 1000001 1000000 1000007
g45-g71 1e6 1000.000122 1000000 1000001 1000001 1000007
g45-g72 1e6 1000.000122 1000000 1000006 1000001 1000010
g45-g74 1e6 1000.000061 1000000 1000002 1000001 1000002
g45-g75 1e6 1000.000122 1000000 1000002 1000002 1000003
g45-g76 1e6 1000.000061 1000000 1000003 1000001 1000002
g45-g77 1e6 1000.000061 1000000 1000006 1000002 1000003
g45-g78 1e6 1000.000122 1000000 1000002 1000004 1000004
g45-g79 1e6 1000.000183 1000000 1000002 1000002 1000005
g45-g80 1e6 1000.000366 1000000 1000009 1000005 1000008
g45-g81 1e6 1000.008850 1000000 1000005 1000004 1000006
g45-g83 1e6 1e3 1000000 1000005 1000003 1000007
g45-g84 1e6 1e3 1000000 1000008 1000002 1000004
g45-g85 1e6 1e3 1000001 1000008 1000004 1000009
g45-g87 1e6 1e3 1000000 1000005 1000005 1000006
g45-g88 1e6 1e3 1000000 1000006 1000004 1000005
g45-g89 1e6 1e3 1000000 1000007 1000006 1000011
g45-g90 1e6 1e3 1000000 1000009 1000007 1000011
g45-g91 1e6 1e3 1000000 1000010 1000010 1000011
g45-g92 1e6 1e3 1000000 1000013 1000011 1000012
g45-g94 1e6 1e3 1000001 1000016 1000010 1000014
g45-g95 1e6 1e3 1000001 1000016 1000025 1000022
g45-g96 1e6 1e3 1000001 1000017 1000016 1000013
g45-g97 1e6 1e3 1000001 1000020 1000021 1000020
g45-g98 1e6 1e3 1000001 1000018 1000027 1000023
g45-g99 1e6 1e3 1000001 1000017 1000016 1000022
g46-g100 1e6 1e3 1000001 1000101 1000018 1000016
g46-g101 1e6 1e3 1000001 1000023 1000016 1000014
g46-g102 1e6 1e3 1000001 1000022 1000010 1000013
g46-g103 1e6 1e3 1000001 1000022 1000016 1000012
g46-g104 1e6 1e3 1000006 1000050 1000045 1000017
g46-g105 1e6 1e3 1000001 1000050 1000047 1000019
g46-g106 1e6 1e3 1000009 1000095 1000090 1000023
g46-g107 1e6 1e3 1000011 1000094 1000083 1000023
g46-g108 1e6 1e3 1000007 1000109 1000092 1000025
g46-g109 1e6 1e3 1000013 1000123 1000162 1000032
g46-g110 1e6 1e3 1000001 1000164 1000123 1000029
g46-g111 1e6 1e3 1000008 1000151 1000129 1000033
g46-g112 1e6 1e3 1041614 1000212 1000093 1000048
g46-g51 1000010 1000.000061 1000000 1000000 1000000 1000004
g46-g52 1000012 1000.000061 1000000 1000000 1000000 1000003
g46-g53 1000014 1000.000061 1000000 1000000 1000000 1000003
g46-g54 1e6 1000.000061 1000000 1000000 1000000 1000003
g46-g55 1e6 1000.000061 1000000 1000000 1000000 1000003
g46-g56 1e6 1000.000061 1000000 1000000 1000000 1000003
g46-g57 1e6 1000.000061 1000000 1000002 1000000 1000006
g46-g61 1e6 1000.000061 1000000 1000001 1000001 1000005
g46-g62 1e6 1000.000061 1000000 1000001 1000001 1000003
g46-g63 1e6 1000.000061 1000000 1000001 1000001 1000003
g46-g64 1e6 1000.000061 1000000 1000001 1000001 1000002
g46-g65 1e6 1000.000061 1000000 1000001 1000001 1000003
g46-g67 1e6 1000.000061 1000000 1000001 1000000 1000004
g46-g68 1e6 1000.000122 1000000 1000001 1000000 1000002
g46-g69 1e6 1000.000122 1000000 1000001 1000001 1000004
g46-g70 1e6 1000.000061 1000000 1000001 1000002 1000006
g46-g71 1e6 1000.000122 1000000 1000002 1000001 1000005
g46-g72 1e6 1000.000061 1000000 1000002 1000002 1000008
g46-g74 1e6 1000.013428 1000000 1000002 1000002 1000003
g46-g75 1e6 1000.000061 1000000 1000003 1000001 1000003
g46-g76 1e6 1000.000061 1000000 1000004 1000001 1000003
g46-g77 1e6 1000.000000 1000000 1000005 1000000 1000003
g46-g78 1e6 1000.000061 1000000 1000002 1000001 1000003
g46-g79 1e6 1000.000061 1000000 1000003 1000003 1000004
g46-g80 1e6 1000.000122 1000000 1000010 1000003 1000009
g46-g81 1e6 1000.000061 1000000 1000005 1000002 1000004
g46-g83 1e6 1e3 1000000 1000005 1000002 1000004
g46-g84 1e6 1e3 1000000 1000009 1000005 1000003
g46-g85 1e6 1e3 1000000 1000008 1000005 1000007
g46-g87 1e6 1e3 1000001 1000005 1000005 1000004
g46-g88 1e6 1e3 1000000 1000005 1000004 1000005
g46-g89 1e6 1e3 1000000 1000005 1000004 1000009
g46-g90 1e6 1e3 1000000 1000010 1000007 1000008
g46-g91 1e6 1e3 1000001 1000009 1000004 1000008
g46-g92 1e6 1e3 1000000 1000017 1000011 1000009
g46-g94 1e6 1e3 1000001 1000016 1000005 1000011
g46-g95 1e6 1e3 1000001 1000039 1000010 1000014
g46-g96 1e6 1e3 1000001 1000028 1000011 1000011
g46-g97 1e6 1e3 1000001 1000036 1000014 1000015
g46-g98 1e6 1e3 1000001 1000025 1000026 1000018
g46-g99 1e6 1e3 1000001 1000016 1000017 1000019
g47-g100 1e6 1e3 1000002 1000100 1000014 1000017
g47-g101 1e6 1e3 1000002 1000021 1000022 1000014
g47-g102 1e6 1e3 1000001 1000022 1000020 1000013
g47-g103 1e6 1e3 1000001 1000024 1000016 1000010
g47-g104 1e6 1e3 1000005 1000052 1000044 1000019
g47-g105 1e6 1e3 1000005 1000051 1000050 1000019
g47-g106 1e6 1e3 1000007 1000091 1000082 1000025
g47-g107 1e6 1e3 1000006 1000091 1000083 1000025
g47-g108 1e6 1e3 1000012 1000108 1000094 1000027
g47-g109 1e6 1e3 1000007 1000117 1000146 1000036
g47-g110 1e6 1e3 1000014 1000154 1000152 1000029
g47-g111 1e6 1e3 1000016 1000151 1000167 1000035
g47-g112 1e6 1e3 1000018 1000204 1000202 1000046
g47-g51 1000010 1000.000061 1000000 1000000 1000000 1000003
g47-g52 1000013 1000.000061 1000000 1000000 1000000 1000003
g47-g53 1000016 1000.000061 1000000 1000000 1000000 1000003
g47-g54 1e6 1000.000061 1000000 1000000 1000000 1000003
g47-g55 1e6 1000.000000 1000000 1000000 1000000 1000003
g47-g56 1e6 1000.000061 1000000 1000000 1000000 1000003
g47-g57 1e6 1000.000061 1000000 1000001 1000000 1000006
g47-g61 1e6 1000.000061 1000000 1000000 1000000 1000004
g47-g62 1e6 1000.000061 1000000 1000001 1000001 1000003
g47-g63 1e6 1000.000061 1000000 1000001 1000001 1000003
g47-g64 1e6 1000.000061 1000000 1000001 1000001 1000002
g47-g65 1e6 1000.000061 1000000 1000001 1000001 1000003
g47-g67 1e6 1000.000061 1000000 1000001 1000000 1000004
g47-g68 1e6 1000.000061 1000000 1000001 1000000 1000002
g47-g69 1e6 1000.000122 1000000 1000001 1000001 1000005
g47-g70 1e6 1000.000122 1000000 1000001 1000001 1000006
g47-g71 1e6 1000.000122 1000000 1000002 1000001 1000005
g47-g72 1e6 1000.000061 1000000 1000003 1000001 1000005
g47-g74 1e6 1000.000122 1000000 1000002 1000001 1000003
g47-g75 1e6 1000.000061 1000000 1000002 1000002 1000002
g47-g76 1e6 1000.000061 1000000 1000004 1000001 1000003
g47-g77 1e6 1000.000122 1000000 1000005 1000001 1000003
g47-g78 1e6 1000.000061 1000000 1000002 1000002 1000003
g47-g79 1e6 1000.000122 1000000 1000003 1000002 1000004
g47-g80 1e6 1000.000183 1000000 1000010 1000003 1000010
g47-g81 1e6 1000.000061 1000000 1000004 1000003 1000004
g47-g83 1e6 1e3 1000000 1000005 1000000 1000004
g47-g84 1e6 1e3 1000001 1000009 1000006 1000004
g47-g85 1e6 1e3 1000000 1000009 1000003 1000011
g47-g87 1e6 1e3 1000000 1000005 1000005 1000005
g47-g88 1e6 1e3 1000000 1000006 1000005 1000005
g47-g89 1e6 1e3 1000000 1000006 1000005 1000008
g47-g90 1e6 1e3 1000000 1000009 1000002 1000008
g47-g91 1e6 1e3 1000001 1000010 1000004 1000009
g47-g92 1e6 1e3 1000001 1000013 1000001 1000010
g47-g94 1e6 1e3 1000001 1000016 1000006 1000011
g47-g95 1e6 1e3 1000001 1000024 1000012 1000016
g47-g96 1e6 1e3 1000001 1000029 1000009 1000015
g47-g97 1e6 1e3 1000001 1000020 1000020 1000016
g47-g98 1e6 1e3 1000001 1000018 1000017 1000012
g47-g99 1e6 1e3 1000001 1000018 1000015 1000012
g48-g100 1e6 1e3 1000001 1000084 1000009 1000014
g48-g101 1e6 1e3 1000000 1000021 1000030 1000012
g48-g102 1e6 1e3 1000001 1000021 1000017 1000012
g48-g103 1e6 1e3 1000001 1000022 1000016 1000013
g48-g104 1e6 1e3 1000005 1000048 1000043 1000018
g48-g105 1e6 1e3 1000002 1000050 1000052 1000019
g48-g106 1e6 1e3 1000002 1000095 1000083 1000024
g48-g107 1e6 1e3 1000011 1000091 1000084 1000023
g48-g108 1e6 1e3 1000011 1000112 1000104 1000025
g48-g109 1e6 1e3 1000007 1000116 1000165 1000032
g48-g110 1e6 1e3 1000005 1000140 1000109 1000029
g48-g111 1e6 1e3 1000019 1000150 1000149 1000029
g48-g112 1e6 1e3 1000009 1000205 1000187 1000046
g48-g51 1000009 1000.000061 1000000 1000000 1000000 1000003
g48-g52 1000014 1000.000061 1000000 1000000 1000000 1000003
g48-g53 1000014 1000.000061 1000000 1000000 1000000 1000004
g48-g54 1e6 1000.000061 1000000 1000000 1000000 1000003
g48-g55 1e6 1000.000061 1000000 1000000 1000000 1000005
g48-g56 1e6 1000.000061 1000000 1000000 1000000 1000003
g48-g57 1e6 1000.000000 1000000 1000002 1000000 1000007
g48-g61 1e6 1000.000061 1000000 1000000 1000000 1000005
g48-g62 1e6 1000.000061 1000000 1000001 1000001 1000003
g48-g63 1e6 1000.000061 1000000 1000001 1000001 1000003
g48-g64 1e6 1000.000061 1000000 1000001 1000001 1000002
g48-g65 1e6 1000.000061 1000000 1000001 1000000 1000004
g48-g67 1e6 1000.000061 1000000 1000001 1000001 1000005
g48-g68 1e6 1000.000061 1000000 1000001 1000001 1000002
g48-g69 1e6 1000.000061 1000000 1000002 1000000 1000005
g48-g70 1e6 1000.000122 1000000 1000001 1000000 1000006
g48-g71 1e6 1000.000061 1000000 1000001 1000001 1000005
g48-g72 1e6 1000.000122 1000000 1000003 1000001 1000005
g48-g74 1e6 1000.000000 1000000 1000002 1000001 1000003
g48-g75 1e6 1000.000122 1000000 1000002 1000002 1000003
g48-g76 1e6 1000.000061 1000000 1000003 1000001 1000002
g48-g77 1e6 1000.000000 1000000 1000005 1000002 1000003
g48-g78 1e6 1000.000061 1000000 1000002 1000001 1000003
g48-g79 1e6 1000.000122 1000000 1000002 1000002 1000005
g48-g80 1e6 1000.000061 1000000 1000009 1000004 1000011
g48-g81 1e6 1000.000061 1000000 1000005 1000002 1000005
g48-g83 1e6 1e3 1000001 1000005 1000000 1000005
g48-g84 1e6 1e3 1000000 1000008 1000003 1000003
g48-g85 1e6 1e3 1000000 1000005 1000003 1000008
g48-g87 1e6 1e3 1000000 1000005 1000004 1000004
g48-g88 1e6 1e3 1000000 1000005 1000005 1000004
g48-g89 1e6 1e3 1000000 1000005 1000001 1000008
g48-g90 1e6 1e3 1000000 1000009 1000007 1000008
g48-g91 1e6 1e3 1000001 1000013 1000015 1000008
g48-g92 1e6 1e3 1000000 1000016 1000003 1000010
g48-g94 1e6 1e3 1000001 1000015 1000019 1000011
g48-g95 1e6 1e3 1000001 1000018 1000016 1000018
g48-g96 1e6 1e3 1000001 1000029 1000008 1000015
g48-g97 1e6 1e3 1000001 1000046 1000015 1000016
g48-g98 1e6 1e3 1000001 1000018 1000016 1000016
g48-g99 1e6 1e3 1000001 1000019 1000009 1000013
g49-g100 1e6 1e3 1000000 1000126 1000010 1000010
g49-g101 1e6 1e3 1000001 1000024 1000020 1000010
g49-g102 1e6 1e3 1000001 1000036 1000004 1000012
g49-g103 1e6 1e3 1000000 1000027 1000005 1000011
g49-g104 1e6 1e3 1000001 1000106 1000050 1000015
g49-g105 1e6 1e3 1000001 1000088 1000052 1000015
g49-g106 1e6 1e3 1000003 1000199 1000090 1000023
g49-g107 1e6 1e3 1000005 1000158 1000086 1000021
g49-g108 1e6 1e3 1000014 1000107 1000106 1000025
g49-g109 1e6 1e3 1000006 1000135 1000142 1000028
g49-g110 1e6 1e3 1000002 1000129 1000108 1000030
g49-g111 1e6 1e3 1000005 1000251 1000205 1000032
g49-g112 1e6 1e3 1000005 1000305 1000206 1000037
g49-g51 1000010 1000.000000 1000000 1000000 1000000 1000003
g49-g52 1000013 1000.000000 1000000 1000000 1000000 1000003
g49-g53 1000016 1000.000061 1000003 1000000 1000000 1000002
g49-g54 1e6 1000.000061 1000000 1000000 1000000 1000003
g49-g55 1e6 1000.000061 1000000 1000000 1000000 1000003
g49-g56 1e6 1000.000061 1000000 1000000 1000000 1000003
g49-g57 1e6 1000.000061 1000000 1000002 1000000 1000005
g49-g61 1e6 1000.000061 1000000 1000001 1000001 1000004
g49-g62 1e6 1000.000000 1000000 1000001 1000001 1000003
g49-g63 1e6 1000.000061 1000000 1000001 1000001 1000003
g49-g64 1e6 1000.000061 1000000 1000001 1000001 1000002
g49-g65 1e6 1000.000061 1000000 1000001 1000000 1000003
g49-g67 1e6 1000.000061 1000000 1000001 1000002 1000003
g49-g68 1e6 1000.000122 1000000 1000001 1000000 1000003
g49-g69 1e6 1000.000183 1000000 1000002 1000001 1000004
g49-g70 1e6 1000.000183 1000000 1000002 1000002 1000004
g49-g71 1e6 1000.000061 1000000 1000002 1000002 1000004
g49-g72 1e6 1000.000061 1000000 1000006 1000002 1000004
g49-g74 1e6 1000.000061 1000000 1000004 1000002 1000003
g49-g75 1e6 1000.000000 1000000 1000003 1000001 1000003
g49-g76 1e6 1000.000061 1000000 1000003 1000002 1000003
g49-g77 1e6 1000.000061 1000000 1000005 1000001 1000003
g49-g78 1e6 1000.000000 1000000 1000002 1000001 1000003
g49-g79 1e6 1000.000061 1000000 1000003 1000003 1000004
g49-g80 1e6 1000.000000 1000000 1000008 1000005 1000005
g49-g81 1e6 1000.000061 1000001 1000005 1000003 1000005
g49-g83 1e6 1e3 1000000 1000006 1000002 1000006
g49-g84 1e6 1e3 1000000 1000009 1000007 1000004
g49-g85 1e6 1e3 1000000 1000006 1000005 1000005
g49-g87 1e6 1e3 1000000 1000008 1000003 1000005
g49-g88 1e6 1e3 1000000 1000005 1000006 1000004
g49-g89 1e6 1e3 1000000 1000010 1000007 1000006
g49-g90 1e6 1e3 1000000 1000011 1000012 1000006
g49-g91 1e6 1e3 1000000 1000022 1000010 1000008
g49-g92 1e6 1e3 1000000 1000029 1000018 1000008
g49-g94 1e6 1e3 1000001 1000031 1000014 1000009
g49-g95 1e6 1e3 1000001 1000063 1000022 1000009
g49-g96 1e6 1e3 1000001 1000043 1000025 1000008
g49-g97 1e6 1e3 1000001 1000061 1000027 1000009
g49-g98 1e6 1e3 1000000 1000029 1000017 1000009
g49-g99 1e6 1e3 1000001 1000024 1000025 1000009
g5-g100 1000011 1000.000122 1000001 1000005 1000005 299096
g5-g101 1000011 23.841869 5301 667 82 520
g5-g102 1000011 10.690968 5455 1902 82 523
g5-g103 1000012 11.099247 5714 10585 152 537
g5-g104 1e6 58.086334 15482 1585 199 1333
g5-g105 1e6 57.601871 15585 1517 202 1447
g5-g106 1e6 299.407837 35701 9062 395 2736
g5-g107 1e6 143.818588 34717 3684 394 2702
g5-g108 1e6 183.203445 43116 4649 464 3250
g5-g109 1e6 109.093750 45945 1564 424 3507
g5-g110 1e6 1000.000000 61827 157679 573 4401
g5-g111 1e6 366.425537 67272 9351 614 4896
g5-g112 1e6 92.941650 102130 429 423 7056
g5-g51 21049 0.130286 31 2 0 9
g5-g52 30518 31.889820 20 2758 0 13
g5-g53 1000000 1.492647 31 113 3 16
g5-g54 1000001 0.142004 79 902 2 19
g5-g55 1000001 0.119535 68 358 1 23
g5-g56 1000001 0.141293 53 1338 2 18
g5-g57 152061 9.991287 81554 404 393 265
g5-g61 1000001 0.243172 71 5 2 23
g5-g62 1000002 1000.000000 109 158524 3 27
g5-g63 1000001 1.618228 309 73 84 83
g5-g64 1000002 0.333988 172 2 2 30
g5-g65 1000001 0.389608 225 479 6 36
g5-g67 1000001 1.838103 155 118 3 34
g5-g68 3340 0.357166 220 3 3 25
g5-g69 1000001 0.568674 101 2 3 17
g5-g70 1000001 0.519139 157 5 6 35
g5-g71 1000001 0.449299 86 2 2 16
g5-g72 613015 0.635392 201 4 8 38
g5-g74 145342 1000.000000 339 387847 8 54
g5-g75 1000001 0.996633 351 1000002 34 62
g5-g76 1000001 4.904844 801 1000002 170 89
g5-g77 1000001 1000.000061 1000 1000003 914 128
g5-g78 1000001 53.047096 407 4035 15 54
g5-g79 1000002 11.096569 403 794 11 71
g5-g80 1000003 1.636668 783 15 15 133
g5-g81 1000003 2.128867 983 590 25 147
g5-g83 1000004 2.138026 881 2249 23 133
g5-g84 17431 4.692193 2494 1000006 259 288
g5-g85 1000003 2.303549 957 22 39 137
g5-g87 1000004 69.353477 1017 4670 23 150
g5-g88 1000004 57.349091 1185 4145 22 154
g5-g89 1000004 2.316536 1033 16 27 128
g5-g90 1000006 4.426069 1931 708 49 258
g5-g91 1000005 4.442285 2038 23 22 265
g5-g92 1000008 5.459973 2896 26 38 288
g5-g94 1000009 27.128759 3827 650 61 375
g5-g95 1000011 9.168170 4299 61 70 485
g5-g96 1000011 9.226991 4332 69 72 409
g5-g97 1000010 9.398995 4253 61 70 443
g5-g98 1000009 9.805591 4347 118 89 421
g5-g99 1000009 10.115260 4335 118 70 428
g50-g100 1e6 1e3 1000001 1000064 1000020 1000027
g50-g101 1e6 1e3 1000001 1000051 1000020 1000035
g50-g102 1e6 1e3 1000001 1000046 1000019 1000043
g50-g103 1e6 1e3 1000002 1000040 1000001 1000028
g50-g104 1e6 1e3 1000002 1000063 1000045 1000019
g50-g105 1e6 1e3 1000001 1000082 1000043 1000021
g50-g106 1e6 1e3 1000001 1000143 1000094 1000028
g50-g107 1e6 1e3 1000005 1000145 1000094 1000028
g50-g108 1e6 1e3 1000006 1000103 1000106 1000031
g50-g109 1e6 1e3 1019676 1000120 1000090 1000070
g50-g110 1e6 1e3 1018364 1000200 1000114 1000059
g50-g111 1e6 1e3 1032267 1000135 1000155 1000038
g50-g112 1e6 1e3 1013998 1000264 1000175 1000057
g50-g51 1000009 1000.000000 1000000 1000000 1000000 1000005
g50-g52 1000008 1000.000000 1000000 1000000 1000000 1000005
g50-g53 1000010 1000.000061 1000000 1000000 1000000 1000006
g50-g54 1e6 1000.000000 1000000 1000000 1000000 1000006
g50-g55 1e6 1000.000000 1000000 1000000 1000000 1000007
g50-g56 1e6 1000.000000 1000000 1000000 1000000 1000008
g50-g57 1e6 1000.000000 1000000 1000001 1000000 1000009
g50-g61 1e6 1000.000000 1000000 1000001 1000000 1000006
g50-g62 1e6 1000.000000 1000000 1000001 1000001 1000007
g50-g63 1e6 1000.000061 1000000 1000001 1000001 1000006
g50-g64 1e6 1000.000000 1000000 1000001 1000001 1000002
g50-g65 1e6 1000.000061 1000000 1000001 1000000 1000008
g50-g67 1e6 1000.000000 1000000 1000002 1000001 1000009
g50-g68 1e6 1000.000061 1000000 1000001 1000001 1000005
g50-g69 1e6 1000.000061 1000000 1000001 1000002 1000007
g50-g70 1e6 1000.000000 1000000 1000002 1000001 1000009
g50-g71 1e6 1000.000122 1000000 1000002 1000001 1000008
g50-g72 1e6 1000.000061 1000000 1000003 1000001 1000009
g50-g74 1e6 1000.000000 1000000 1000002 1000001 1000006
g50-g75 1e6 1000.000000 1000000 1000002 1000001 1000008
g50-g76 1e6 1000.000000 1000000 1000003 1000002 1000018
g50-g77 1e6 1000.000000 1000000 1000003 1000002 1000022
g50-g78 1e6 1000.000000 1000000 1000002 1000001 1000010
g50-g79 1e6 1000.000000 1000000 1000003 1000003 1000011
g50-g80 1e6 1000.000122 1000000 1000007 1000003 1000015
g50-g81 1e6 1000.000061 1000000 1000006 1000001 1000016
g50-g83 1e6 1e3 1000000 1000007 1000001 1000020
g50-g84 1e6 1e3 1000001 1000007 1000002 1000032
g50-g85 1e6 1e3 1000000 1000008 1000003 1000012
g50-g87 1e6 1e3 1000000 1000006 1000004 1000013
g50-g88 1e6 1e3 1000000 1000006 1000004 1000012
g50-g89 1e6 1e3 1000000 1000008 1000007 1000011
g50-g90 1e6 1e3 1000000 1000015 1000010 1000025
g50-g91 1e6 1e3 1000001 1000013 1000011 1000019
g50-g92 1e6 1e3 1000001 1000023 1000011 1000016
g50-g94 1e6 1e3 1000000 1000028 1000021 1000031
g50-g95 1e6 1e3 1000001 1000039 1000025 1000010
g50-g96 1e6 1e3 1000001 1000035 1000023 1000010
g50-g97 1e6 1e3 1000001 1000056 1000022 1000012
g50-g98 1e6 1e3 1000001 1000036 1000026 1000012
g50-g99 1e6 1e3 1000001 1000031 1000029 1000013
g6-g100 1e6 1000.000122 1000001 1000035 1000041 1000009
g6-g101 1e6 1000.000000 1000004 1000034 1000047 1000008
g6-g102 1e6 1000.000000 1000004 1000021 1000019 1000008
g6-g103 1e6 1000.000061 1000001 1000021 1000020 1000010
g6-g104 1e6 1000.000366 1000005 1000045 1000045 499639
g6-g105 1e6 1000.000366 1000005 1000047 1000047 510424
g6-g106 1e6 1000.000122 1000008 1000093 1000091 1000014
g6-g107 1e6 1000.000061 1000004 1000134 1000130 1000014
g6-g108 1e6 1000.000000 1000012 1000104 1000104 1000014
g6-g109 1e6 1000.000061 1000003 1000069 1000069 1000019
g6-g110 1e6 1000.000061 1000002 1000122 1000129 1000017
g6-g111 1e6 1000.000244 1000014 1000168 1000152 1000018
g6-g112 1e6 1000.000183 101356 11706 1249 7140
g6-g51 1000000 757.755737 802 127 111 129
g6-g52 1000001 1000.000000 1000000 7186 7108 9460
g6-g53 1000001 1000.000061 1000000 1000000 340596 959952
g6-g54 1000002 1000.000061 1000000 112639 114264 222442
g6-g55 1000001 1000.000000 1000000 4214 4232 9302
g6-g56 1000001 1000.000000 1000000 335650 335721 594833
g6-g57 39558 1000.000061 646120 2841 320 41567
g6-g61 1000002 1000.000000 385 94036 20 151
g6-g62 1000002 1000.000061 1000000 1000001 1000001 1000003
g6-g63 1000002 18.743595 310 99583 77762 82
g6-g64 1000002 1.126861 1754 4 3 393
g6-g65 1000003 1000.000000 1000000 10984 11083 241
g6-g67 1000003 1000.000000 1000000 1000001 1000002 1000003
g6-g68 1000003 1000.000000 1000000 1000001 1000001 1000003
g6-g69 1000003 1000.000061 956 47 12 118
g6-g70 1000004 1000.000061 284 15 8 64
g6-g71 1000003 571.388184 855 37 25 123
g6-g72 1000005 1000.000061 303 29858 29105 63
g6-g74 1000004 1000.000061 1000000 1000001 1000001 1000003
g6-g75 1000004 1000.000000 1000000 1000002 1000003 1000003
g6-g76 1000004 1000.000000 1000000 1000003 1000002 1000003
g6-g77 1000005 1000.000000 1000000 1000002 1000001 1000003
g6-g78 1000006 1000.000000 1000000 1000002 1000002 1000003
g6-g79 1000007 1000.000000 1000000 1000002 1000002 1000003
g6-g80 1000012 1000.000061 1071 82 45 196
g6-g81 1000009 1000.000000 882897 593600 595328 162989
g6-g83 1000009 1000.000000 1000000 1000004 1000004 1000003
g6-g84 1000011 1000.000000 1000001 1000009 1000006 1000004
g6-g85 1000009 1000.000061 1000001 1000004 1000008 1000004
g6-g87 1000011 1000.000000 1000000 325054 325945 246912
g6-g88 1000011 1000.000000 1000000 755243 769809 645917
g6-g89 1000010 1000.000000 1000001 1000008 1000008 1000004
g6-g90 1e6 1000.000061 1000001 1000004 1000005 1000005
g6-g91 1e6 1000.000061 2099 89 88 253
g6-g92 1e6 45.575500 2769 66 72 299
g6-g94 1e6 1000.000244 1000002 1000015 1000015 1000006
g6-g95 1e6 1000.000244 8903 693 305 1080
g6-g96 1e6 1000.000122 9542 1496 310 992
g6-g97 1e6 1000.000244 8935 1157 248 963
g6-g98 1e6 1000.000000 10867 3487 809 1356
g6-g99 1e6 1000.000061 11312 3381 796 1331
g7-g100 1e6 80.073738 24081 584 1241 2462
g7-g101 1e6 408.002289 214338 2782 7599 16687
g7-g102 1e6 624.162354 397432 6321 20161 31175
g7-g103 1e6 1000.000061 28933 13145 43621 2758
g7-g104 1e6 564.082581 256622 4594 12925 19266
g7-g105 1e6 542.216919 259652 4701 12967 19828
g7-g106 1e6 1000.000427 1000009 21139 44526 77967
g7-g107 1e6 1000.000305 626852 10744 27135 44280
g7-g108 1e6 1000.000122 801718 13141 33216 55451
g7-g109 1e6 1000.000366 1000018 11628 32058 74420
g7-g110 1e6 1000.000000 1000008 111237 272684 1000033
g7-g111 1e6 1000.000854 1000018 23831 55623 99898
g7-g112 1e6 1e3 1000007 8450 26136 160543
g7-g51 1000000 3.913528 42400 110 268 545
g7-g52 1000001 2.538610 188 94 179 69
g7-g53 1000001 8.138390 5793 170 531 1236
g7-g54 1000001 27.673405 21089 948 2187 2953
g7-g55 1000001 14.003865 2419 466 1059 378
g7-g56 1000001 38.607632 40790 1536 3074 5484
g7-g57 1000001 1.294911 265 9 33 105
g7-g61 1000001 7.343678 1919 53 229 319
