instance clique james-cpp-max james-cpp-max-down clique-par/t32 cp-branching-mac cp-branching-filtering-mac cp-filtering-mac
mcs90_b03_s35_AB07 9 0 0 14 0.001492 0.002464 0.002025
mcs90_b03_s35_AB08 10 0 0 14 0.001197 0.001398 0.001327
mcs90_b03_s35_AB09 7 0 0 12 0.003145 0.005187 0.003101
mcs90_b03_s40_AB00 18 0 0 21 0.002875 0.003835 0.002940
mcs90_b03_s40_AB01 17 0 0 22 0.001572 0.001825 0.001902
mcs90_b03_s40_AB02 15 0 0 19 0.001514 0.001880 0.001767
mcs90_b03_s40_AB03 15 0 0 20 0.001632 0.002229 0.001816
mcs90_b03_s40_AB04 15 0 0 19 0.001825 0.002273 0.002265
mcs90_b03_s40_AB05 12 0 0 17 0.001901 0.002525 0.002382
mcs90_b03_s40_AB06 25 0 1 28 0.007471 0.010593 0.006155
mcs90_b03_s40_AB07 17 0 0 20 0.002015 0.002677 0.003574
mcs90_b03_s40_AB08 15 0 0 19 0.001786 0.002165 0.002332
mcs90_b03_s40_AB09 17 0 0 22 0.001641 0.002330 0.001973
mcs90_b03_s50_AB00 44 0 0 48 0.002876 0.003349 0.003374
mcs90_b03_s50_AB01 46 0 0 50 0.003624 0.004581 0.004504
mcs90_b03_s50_AB02 40 0 0 44 0.006581 0.008075 0.008239
mcs90_b03_s50_AB03 40 0 0 46 0.003924 0.005497 0.005355
mcs90_b03_s50_AB04 37 0 0 43 0.003310 0.004342 0.004112
mcs90_b03_s50_AB05 39 0 0 42 0.002845 0.004023 0.003676
mcs90_b03_s50_AB06 48 0 0 50 0.009378 0.014112 0.013464
mcs90_b03_s50_AB07 40 0 0 44 0.004903 0.005214 0.004901
mcs90_b03_s50_AB08 42 0 0 46 0.002639 0.003195 0.003118
mcs90_b03_s50_AB09 44 1 1 48 0.012796 0.020462 0.043064
mcs90_b03_s60_AB00 25 0 0 29 0.002393 0.002759 0.002487
mcs90_b03_s60_AB01 30 0 0 35 0.002743 0.003694 0.004063
mcs90_b03_s60_AB02 35 0 0 40 0.002772 0.006083 0.003519
mcs90_b03_s60_AB03 25 0 0 28 0.002112 0.002788 0.002594
mcs90_b03_s60_AB04 30 0 0 36 0.002416 0.002887 0.002903
mcs90_b03_s60_AB05 30 0 0 33 0.002471 0.003259 0.002977
mcs90_b03_s60_AB06 26 0 0 31 0.003441 0.005014 0.008748
mcs90_b03_s60_AB07 36 0 0 40 0.004267 0.005339 0.003161
mcs90_b03_s60_AB08 26 0 0 29 0.003526 0.005486 0.005380
mcs90_b03_s60_AB09 25 0 0 30 0.002145 0.002687 0.004167
mcs90_b03_s70_AB00 78 1 0 65 0.011791 0.020315 0.014762
mcs90_b03_s70_AB01 69 1 1 58 0.041782 0.051109 0.044408
mcs90_b03_s70_AB02 50 0 0 53 0.005777 0.009531 0.007221
mcs90_b03_s70_AB03 66 1 1 65 0.011615 0.022686 0.021088
mcs90_b03_s70_AB04 60 0 0 54 0.003361 0.004528 0.004415
mcs90_b03_s70_AB05 56 1 1 61 0.015109 0.054599 0.011010
mcs90_b03_s70_AB06 54 0 0 56 0.003472 0.004284 0.003993
mcs90_b03_s70_AB07 66 0 0 69 0.008829 0.008292 0.008545
mcs90_b03_s70_AB08 58 0 1 51 0.006251 0.010243 0.011099
mcs90_b03_s70_AB09 52 0 1 56 0.005171 0.008241 0.011207
mcs90_b03_s80_AB00 89 1 1 88 0.016839 0.030717 0.023722
mcs90_b03_s80_AB01 108 1 1 96 0.050441 0.060347 0.042057
mcs90_b03_s80_AB02 107 0 0 104 0.006030 0.012664 0.007865
mcs90_b03_s80_AB03 110 0 1 112 0.022264 0.053871 0.047694
mcs90_b03_s80_AB04 109 0 0 90 0.005010 0.006603 0.006272
mcs90_b03_s80_AB05 89 0 0 99 0.006372 0.006991 0.006439
mcs90_b03_s80_AB06 109 1 1 121 0.055332 0.097963 0.092417
mcs90_b03_s80_AB07 138 1 2 130 0.024899 0.040606 0.041530
mcs90_b03_s80_AB08 126 1 0 105 0.008111 0.020667 0.009989
mcs90_b03_s80_AB09 86 3 4 87 0.067401 0.083377 0.165019
mcs90_b03_s90_AB00 230 2 3 216 0.184103 0.413570 0.623082
mcs90_b03_s90_AB01 214 78 93 185 0.914750 1.403329 0.943848
mcs90_b03_s90_AB02 156 0 0 160 0.029521 0.029435 0.027223
mcs90_b03_s90_AB03 306 226 247 220 2.056702 3.942237 3.800375
mcs90_b03_s90_AB04 183 0 1 177 0.027016 0.040159 0.029993
mcs90_b03_s90_AB05 198 2 3 203 0.044832 0.074137 0.058321
mcs90_b03_s90_AB06 169 4 5 171 0.202514 0.463339 0.188823
mcs90_b03_s90_AB07 158 1 1 153 0.019608 0.061464 0.019666
mcs90_b03_s90_AB08 170 6 7 162 0.065935 0.157395 0.232149
mcs90_b03_s90_AB09 181 0 0 170 0.007779 0.009692 0.009334
mcs90_b03m_s100_AB00 80 1 2 90 0.006288 0.010572 0.009619
mcs90_b03m_s100_AB01 101 0 0 89 0.008134 0.011356 0.010827
mcs90_b03m_s100_AB02 107 5 5 111 0.205110 0.117300 0.065396
mcs90_b03m_s100_AB03 79 37 51 84 1.559600 2.913303 5.657723
mcs90_b03m_s100_AB04 101 0 0 89 0.006019 0.006956 0.011446
mcs90_b03m_s100_AB05 124 1 1 131 0.011105 0.021164 0.009768
mcs90_b03m_s100_AB06 93 11 13 84 0.186429 0.322751 0.291497
mcs90_b03m_s100_AB07 78 0 0 79 0.008126 0.014096 0.009336
mcs90_b03m_s100_AB08 83 1 1 77 0.005343 0.008016 0.006564
mcs90_b03m_s100_AB09 82 0 0 85 0.011286 0.012605 0.009057
mcs90_b03m_s10_AB00 0 0 0 4 0.000460 0.000414 0.000394
mcs90_b03m_s10_AB01 0 0 0 5 0.000588 0.000598 0.000566
mcs90_b03m_s10_AB02 0 0 0 4 0.000415 0.000479 0.000453
mcs90_b03m_s10_AB03 0 0 0 4 0.000449 0.000407 0.000463
mcs90_b03m_s10_AB04 0 0 0 4 0.000506 0.000476 0.000537
mcs90_b03m_s10_AB05 0 0 0 4 0.000402 0.000463 0.000438
mcs90_b03m_s10_AB06 0 0 0 4 0.000378 0.000390 0.000422
mcs90_b03m_s10_AB07 0 0 0 4 0.000415 0.000431 0.000386
mcs90_b03m_s10_AB08 0 0 0 4 0.000510 0.000574 0.000538
mcs90_b03m_s10_AB09 0 0 0 4 0.000412 0.000385 0.000403
mcs90_b03m_s15_AB00 2 0 0 6 0.000948 0.000851 0.000899
mcs90_b03m_s15_AB01 2 0 0 8 0.000631 0.000759 0.000651
mcs90_b03m_s15_AB02 2 0 0 7 0.000965 0.001027 0.000963
mcs90_b03m_s15_AB03 3 0 0 6 0.001059 0.001000 0.001061
mcs90_b03m_s15_AB04 2 0 0 6 0.001338 0.001501 0.001471
mcs90_b03m_s15_AB05 2 0 0 6 0.001045 0.001252 0.001405
mcs90_b03m_s15_AB06 2 0 0 6 0.000802 0.000903 0.001005
mcs90_b03m_s15_AB07 7 0 0 12 0.003433 0.003535 0.003102
mcs90_b03m_s15_AB08 2 0 0 5 0.000837 0.000904 0.000988
mcs90_b03m_s15_AB09 2 0 0 7 0.000689 0.000692 0.000677
mcs90_b03m_s20_AB00 3 0 0 6 0.000687 0.000835 0.004562
mcs90_b03m_s20_AB01 2 0 0 7 0.000607 0.000703 0.000712
mcs90_b03m_s20_AB02 2 0 0 6 0.000689 0.000832 0.000849
mcs90_b03m_s20_AB03 3 0 0 7 0.000698 0.000767 0.000697
mcs90_b03m_s20_AB04 2 0 0 6 0.000822 0.001204 0.001092
mcs90_b03m_s20_AB05 2 0 0 6 0.000728 0.000817 0.000848
mcs90_b03m_s20_AB06 3 0 0 5 0.000661 0.000653 0.000652
mcs90_b03m_s20_AB07 3 0 0 8 0.000841 0.001051 0.001023
mcs90_b03m_s20_AB08 2 0 0 7 0.000698 0.000779 0.000792
mcs90_b03m_s20_AB09 2 0 0 5 0.000681 0.000917 0.001000
mcs90_b03m_s25_AB00 8 0 0 13 0.001095 0.001408 0.001007
mcs90_b03m_s25_AB01 6 0 0 11 0.001011 0.001131 0.001190
mcs90_b03m_s25_AB02 9 0 0 14 0.001152 0.001203 0.001264
mcs90_b03m_s25_AB03 6 0 0 10 0.001331 0.001508 0.001373
mcs90_b03m_s25_AB04 7 0 0 12 0.001179 0.001330 0.001278
mcs90_b03m_s25_AB05 7 0 0 12 0.001231 0.001396 0.001388
mcs90_b03m_s25_AB06 6 0 0 10 0.001269 0.001713 0.001708
mcs90_b03m_s25_AB07 6 0 0 10 0.000987 0.001219 0.001209
mcs90_b03m_s25_AB08 8 0 0 12 0.001211 0.001413 0.001209
mcs90_b03m_s25_AB09 7 0 0 11 0.001059 0.001507 0.001052
mcs90_b03m_s30_AB00 5 0 0 8 0.001315 0.001707 0.001776
mcs90_b03m_s30_AB01 4 0 0 9 0.000809 0.000939 0.001037
mcs90_b03m_s30_AB02 4 0 0 9 0.001302 0.001815 0.001623
mcs90_b03m_s30_AB03 3 0 0 7 0.000842 0.001054 0.000930
mcs90_b03m_s30_AB04 3 0 0 7 0.000831 0.001012 0.001036
mcs90_b03m_s30_AB05 5 0 0 8 0.000900 0.001034 0.001117
mcs90_b03m_s30_AB06 4 0 0 9 0.001318 0.001933 0.001247
mcs90_b03m_s30_AB07 6 0 0 10 0.001031 0.001063 0.001227
mcs90_b03m_s30_AB08 3 0 0 8 0.000794 0.001012 0.000869
mcs90_b03m_s30_AB09 7 0 0 11 0.001125 0.001557 0.001340
mcs90_b03m_s35_AB00 15 0 0 19 0.001684 0.002227 0.002001
mcs90_b03m_s35_AB01 8 0 0 14 0.001415 0.001952 0.001812
mcs90_b03m_s35_AB02 9 0 0 13 0.001924 0.002501 0.002258
mcs90_b03m_s35_AB03 8 0 0 14 0.002037 0.002491 0.002331
mcs90_b03m_s35_AB04 9 0 0 13 0.001445 0.001820 0.001698
mcs90_b03m_s35_AB05 6 0 0 10 0.002066 0.003753 0.003421
mcs90_b03m_s35_AB06 8 0 0 12 0.001763 0.002693 0.002416
mcs90_b03m_s35_AB07 9 0 0 13 0.002163 0.003640 0.002985
mcs90_b03m_s35_AB08 8 0 0 12 0.001176 0.001553 0.001699
mcs90_b03m_s35_AB09 9 0 0 13 0.001959 0.002199 0.002407
mcs90_b03m_s40_AB00 16 0 0 21 0.002980 0.003297 0.003134
mcs90_b03m_s40_AB01 17 0 0 23 0.003088 0.004486 0.004463
mcs90_b03m_s40_AB02 18 0 0 23 0.001885 0.002291 0.002282
mcs90_b03m_s40_AB03 13 0 0 18 0.001505 0.001982 0.001983
mcs90_b03m_s40_AB04 19 0 0 23 0.001710 0.001990 0.001863
mcs90_b03m_s40_AB05 21 0 0 23 0.002759 0.003317 0.003019
mcs90_b03m_s40_AB06 23 0 0 26 0.001861 0.002110 0.002274
mcs90_b03m_s40_AB07 14 0 0 20 0.001737 0.002012 0.001947
mcs90_b03m_s40_AB08 14 0 0 18 0.001689 0.002076 0.001955
mcs90_b03m_s40_AB09 15 0 0 21 0.001955 0.002392 0.002231
mcs90_b03m_s50_AB00 49 0 0 51 0.004227 0.005371 0.004948
mcs90_b03m_s50_AB01 42 0 0 44 0.005887 0.006906 0.006654
mcs90_b03m_s50_AB02 36 2 2 40 0.012495 0.025855 0.013704
mcs90_b03m_s50_AB03 40 0 0 47 0.007731 0.013901 0.013877
mcs90_b03m_s50_AB04 41 0 0 47 0.004882 0.005355 0.005273
mcs90_b03m_s50_AB05 45 0 0 52 0.005159 0.007795 0.005186
mcs90_b03m_s50_AB06 63 0 0 68 0.005850 0.005459 0.004924
mcs90_b03m_s50_AB07 41 0 0 49 0.005810 0.010357 0.007956
mcs90_b03m_s50_AB08 47 0 0 50 0.003223 0.004197 0.004177
mcs90_b03m_s50_AB09 179 16 18 126 0.242744 0.005042 0.004425
mcs90_b03m_s60_AB00 32 0 0 36 0.003907 0.004049 0.006372
mcs90_b03m_s60_AB01 31 0 0 35 0.003853 0.003047 0.003102
mcs90_b03m_s60_AB02 28 0 0 32 0.005872 0.017273 0.015535
mcs90_b03m_s60_AB03 25 0 0 27 0.002275 0.003039 0.002973
mcs90_b03m_s60_AB04 32 0 0 36 0.002809 0.003251 0.003132
mcs90_b03m_s60_AB05 29 0 0 34 0.005435 0.014233 0.023562
mcs90_b03m_s60_AB06 27 0 0 32 0.002221 0.004586 0.004384
mcs90_b03m_s60_AB07 30 0 0 34 0.004020 0.005249 0.004785
mcs90_b03m_s60_AB08 28 0 0 33 0.003027 0.007070 0.003916
mcs90_b03m_s60_AB09 27 0 0 33 0.002218 0.004586 0.002672
mcs90_b03m_s70_AB00 52 0 0 57 0.003580 0.004209 0.004240
mcs90_b03m_s70_AB01 71 1 3 74 0.029927 0.050080 0.037928
mcs90_b03m_s70_AB02 63 0 0 55 0.005560 0.007632 0.004421
mcs90_b03m_s70_AB03 54 0 0 63 0.003961 0.006334 0.008409
mcs90_b03m_s70_AB04 90 0 0 72 0.003939 0.005122 0.006186
mcs90_b03m_s70_AB05 87 0 0 68 0.006336 0.007782 0.007698
mcs90_b03m_s70_AB06 56 0 0 58 0.008070 0.011818 0.006878
mcs90_b03m_s70_AB07 48 1 1 50 0.013296 0.020806 0.020589
mcs90_b03m_s70_AB08 48 0 0 51 0.006534 0.011634 0.022320
mcs90_b03m_s70_AB09 52 2 1 54 0.011828 0.015663 0.015370
mcs90_b03m_s80_AB00 85 0 0 96 0.007972 0.010372 0.009844
mcs90_b03m_s80_AB01 94 0 0 93 0.008391 0.014666 0.017103
mcs90_b03m_s80_AB02 103 1 1 91 0.054054 0.102282 0.162656
mcs90_b03m_s80_AB03 90 0 1 97 0.020109 0.033229 0.027786
mcs90_b03m_s80_AB04 120 0 0 123 0.011175 0.014081 0.007765
mcs90_b03m_s80_AB05 100 0 0 102 0.007109 0.017409 0.010314
mcs90_b03m_s80_AB06 121 0 1 109 0.038950 0.083944 0.050463
mcs90_b03m_s80_AB07 109 5 3 116 0.027701 0.052697 0.081707
mcs90_b03m_s80_AB08 105 0 0 100 0.005052 0.010476 0.006087
mcs90_b03m_s80_AB09 96 2 2 92 0.066494 0.164142 0.112119
mcs90_b03m_s90_AB00 192 2 1 198 0.110483 0.177769 0.094624
mcs90_b03m_s90_AB01 172 9 11 173 0.303299 0.659190 0.425342
mcs90_b03m_s90_AB02 137 3 6 140 0.031803 0.086478 0.065128
mcs90_b03m_s90_AB03 252 3 5 209 0.101005 0.166520 0.201887
mcs90_b03m_s90_AB04 552 141 108 326 3.151273 0.195113 0.112262
mcs90_b03m_s90_AB05 760 22 26 520 0.572874 0.115030 0.108175
mcs90_b03m_s90_AB06 285 46 56 244 0.412511 0.563314 0.464766
mcs90_b03m_s90_AB07 183 0 0 180 0.009280 0.020157 0.011306
mcs90_b03m_s90_AB08 202 4 5 157 0.054662 0.100721 0.228459
mcs90_b03m_s90_AB09 163 3 3 163 0.149280 0.208616 0.240650
mcs90_b06_s100_AB00 71 0 0 76 0.005191 0.008326 0.007390
mcs90_b06_s100_AB01 82 5 6 91 0.025062 0.059353 0.039220
mcs90_b06_s100_AB02 98 0 0 98 0.006738 0.012671 0.007288
mcs90_b06_s100_AB03 121 1 1 112 0.008397 0.015160 0.018492
mcs90_b06_s100_AB04 73 0 0 79 0.007612 0.015138 0.007540
mcs90_b06_s100_AB05 89 0 0 91 0.005294 0.007414 0.007414
mcs90_b06_s100_AB06 79 0 0 86 0.008634 0.017045 0.017789
mcs90_b06_s100_AB07 90 0 0 89 0.006444 0.010817 0.012634
mcs90_b06_s100_AB08 108 0 0 88 0.006037 0.009457 0.029574
mcs90_b06_s100_AB09 93 1 2 85 0.005427 0.008252 0.018637
mcs90_b06_s10_AB00 0 0 0 4 0.000429 0.000591 0.000485
mcs90_b06_s10_AB01 0 0 0 4 0.000472 0.000544 0.000508
mcs90_b06_s10_AB02 0 0 0 4 0.000502 0.000562 0.000547
mcs90_b06_s10_AB03 0 0 0 2 0.000534 0.000594 0.000566
mcs90_b06_s10_AB04 0 0 0 3 0.000460 0.000523 0.000534
mcs90_b06_s10_AB05 0 0 0 5 0.000382 0.000336 0.000391
mcs90_b06_s10_AB06 0 0 0 4 0.000430 0.000399 0.000406
mcs90_b06_s10_AB07 0 0 0 4 0.000531 0.000490 0.000511
mcs90_b06_s10_AB08 0 0 0 4 0.000432 0.000505 0.000506
mcs90_b06_s10_AB09 0 0 0 4 0.000490 0.000573 0.000443
mcs90_b06_s15_AB00 2 0 0 5 0.001682 0.002310 0.002116
mcs90_b06_s15_AB01 2 0 0 6 0.000982 0.001380 0.001793
mcs90_b06_s15_AB02 2 0 0 6 0.001079 0.001517 0.001491
mcs90_b06_s15_AB03 2 0 0 5 0.001265 0.001670 0.001841
mcs90_b06_s15_AB04 2 0 0 5 0.001471 0.002243 0.002057
mcs90_b06_s15_AB05 2 0 0 6 0.001120 0.001638 0.002073
mcs90_b06_s15_AB06 2 0 0 5 0.001546 0.002339 0.001965
mcs90_b06_s15_AB07 2 0 0 5 0.000693 0.000705 0.000677
mcs90_b06_s15_AB08 2 0 0 5 0.000857 0.000949 0.001028
mcs90_b06_s15_AB09 2 0 0 5 0.000625 0.000668 0.000570
mcs90_b06_s20_AB00 2 0 0 6 0.000961 0.001563 0.001584
mcs90_b06_s20_AB01 2 0 0 5 0.000732 0.000922 0.001320
mcs90_b06_s20_AB02 2 0 0 4 0.000734 0.000967 0.000860
mcs90_b06_s20_AB03 2 0 0 5 0.000839 0.000890 0.000838
mcs90_b06_s20_AB04 2 0 0 7 0.000654 0.001060 0.000855
mcs90_b06_s20_AB05 2 0 0 5 0.000829 0.001048 0.001289
mcs90_b06_s20_AB06 2 0 0 5 0.000683 0.000656 0.000736
mcs90_b06_s20_AB07 2 0 0 6 0.000656 0.000652 0.000677
mcs90_b06_s20_AB08 2 0 0 6 0.000906 0.001478 0.002528
mcs90_b06_s20_AB09 2 0 0 5 0.000636 0.000667 0.000637
mcs90_b06_s25_AB00 5 0 0 11 0.000880 0.001168 0.001136
mcs90_b06_s25_AB01 5 0 0 9 0.001183 0.001795 0.001899
mcs90_b06_s25_AB02 8 0 0 13 0.001660 0.002785 0.003013
mcs90_b06_s25_AB03 6 0 0 10 0.001174 0.001870 0.003513
mcs90_b06_s25_AB04 5 0 0 10 0.001067 0.001336 0.001314
mcs90_b06_s25_AB05 5 0 0 9 0.001013 0.001363 0.001308
mcs90_b06_s25_AB06 6 0 0 12 0.001018 0.001163 0.001070
mcs90_b06_s25_AB07 6 0 0 9 0.000996 0.001150 0.001117
mcs90_b06_s25_AB08 5 0 0 9 0.000886 0.001153 0.005261
mcs90_b06_s25_AB09 5 0 0 9 0.000945 0.001241 0.001227
mcs90_b06_s30_AB00 4 0 0 10 0.000828 0.001023 0.000959
mcs90_b06_s30_AB01 3 0 0 8 0.000765 0.000896 0.000870
mcs90_b06_s30_AB02 3 0 0 8 0.000851 0.001100 0.001041
mcs90_b06_s30_AB03 3 0 0 8 0.000766 0.001109 0.000953
mcs90_b06_s30_AB04 4 0 0 9 0.000841 0.001081 0.001157
mcs90_b06_s30_AB05 4 0 0 7 0.000833 0.001159 0.001008
mcs90_b06_s30_AB06 3 0 0 7 0.000833 0.000909 0.000906
mcs90_b06_s30_AB07 3 0 0 6 0.000816 0.001071 0.001322
mcs90_b06_s30_AB08 4 0 0 9 0.000824 0.001005 0.000984
mcs90_b06_s30_AB09 4 0 0 8 0.000840 0.001251 0.000952
mcs90_b06_s35_AB00 8 0 0 12 0.001265 0.001519 0.001377
mcs90_b06_s35_AB01 9 0 0 13 0.001056 0.001487 0.001702
mcs90_b06_s35_AB02 8 0 0 13 0.001302 0.001571 0.001749
mcs90_b06_s35_AB03 7 0 0 11 0.001333 0.001762 0.001423
mcs90_b06_s35_AB04 9 0 0 13 0.001196 0.001485 0.001477
mcs90_b06_s35_AB05 8 0 0 12 0.001200 0.001665 0.001531
mcs90_b06_s35_AB06 10 0 0 15 0.001500 0.001839 0.004174
mcs90_b06_s35_AB07 7 0 0 11 0.001217 0.001392 0.001303
mcs90_b06_s35_AB08 7 0 0 11 0.001305 0.001683 0.001447
mcs90_b06_s35_AB09 7 0 0 11 0.001051 0.001295 0.001408
mcs90_b06_s40_AB00 19 0 0 24 0.002084 0.002618 0.002645
mcs90_b06_s40_AB01 16 0 0 20 0.001751 0.002682 0.002273
mcs90_b06_s40_AB02 14 0 0 19 0.001596 0.001871 0.001688
mcs90_b06_s40_AB03 12 0 0 18 0.001531 0.002003 0.001947
mcs90_b06_s40_AB04 16 0 0 20 0.001709 0.002200 0.002285
mcs90_b06_s40_AB05 13 0 0 17 0.001388 0.001972 0.001759
mcs90_b06_s40_AB06 14 0 0 19 0.001651 0.002237 0.002493
mcs90_b06_s40_AB07 18 0 0 22 0.001982 0.002094 0.001938
mcs90_b06_s40_AB08 16 0 0 20 0.001521 0.002089 0.002044
mcs90_b06_s40_AB09 13 0 0 17 0.001941 0.002450 0.002186
mcs90_b06_s50_AB00 37 0 0 40 0.003043 0.004677 0.004639
mcs90_b06_s50_AB01 37 0 0 40 0.002983 0.004087 0.003746
mcs90_b06_s50_AB02 35 0 0 39 0.002740 0.004065 468.851593
mcs90_b06_s50_AB03 49 0 0 54 0.004263 0.006153 0.006171
mcs90_b06_s50_AB04 38 0 0 41 0.003609 0.005296 0.004406
mcs90_b06_s50_AB05 33 0 0 38 0.002642 0.003888 0.004008
mcs90_b06_s50_AB06 43 0 0 47 0.003710 0.004693 0.004573
mcs90_b06_s50_AB07 42 0 0 47 0.005772 0.010019 0.006734
mcs90_b06_s50_AB08 38 0 0 43 0.003108 0.004355 0.005635
mcs90_b06_s50_AB09 44 0 0 47 0.003136 0.004043 0.003831
mcs90_b06_s60_AB00 27 0 0 32 0.002486 0.003583 0.003269
mcs90_b06_s60_AB01 22 0 0 27 0.004341 0.008738 0.007314
mcs90_b06_s60_AB02 28 0 0 31 0.003371 0.003053 0.002858
mcs90_b06_s60_AB03 21 0 0 26 0.002635 0.004302 0.004282
mcs90_b06_s60_AB04 29 0 0 33 0.002312 0.004874 0.002742
mcs90_b06_s60_AB05 26 0 0 31 0.002221 0.004095 0.002956
mcs90_b06_s60_AB06 26 0 0 31 0.002593 0.003688 0.003758
mcs90_b06_s60_AB07 25 0 0 28 0.002514 0.005741 0.003534
mcs90_b06_s60_AB08 31 0 0 36 0.003736 0.006078 0.005455
mcs90_b06_s60_AB09 21 0 0 24 0.002156 0.003365 0.003050
mcs90_b06_s70_AB00 44 0 0 45 0.003192 0.004342 0.004283
mcs90_b06_s70_AB01 73 0 0 60 0.005955 0.008013 0.007531
mcs90_b06_s70_AB02 45 0 0 47 0.005014 0.006875 0.006349
mcs90_b06_s70_AB03 57 0 0 56 0.003754 0.008868 0.004901
mcs90_b06_s70_AB04 62 1 0 66 0.009127 0.017354 0.019845
mcs90_b06_s70_AB05 54 0 0 55 0.003661 0.004620 0.005460
mcs90_b06_s70_AB06 67 0 0 64 0.003772 0.008052 0.004606
mcs90_b06_s70_AB07 65 0 0 64 0.011325 0.018429 0.019250
mcs90_b06_s70_AB08 66 0 0 58 0.005629 0.007397 0.007274
mcs90_b06_s70_AB09 53 0 0 57 0.003717 0.008083 0.007713
mcs90_b06_s80_AB00 108 0 0 101 0.006600 0.010161 0.011227
mcs90_b06_s80_AB01 135 0 0 100 0.024464 0.027632 0.027564
mcs90_b06_s80_AB02 98 0 0 105 0.006172 0.009898 0.012169
mcs90_b06_s80_AB03 104 0 0 109 0.006946 0.010285 0.009607
mcs90_b06_s80_AB04 91 0 0 92 0.007850 0.013966 0.019959
mcs90_b06_s80_AB05 87 0 0 87 0.005355 0.008195 0.012544
mcs90_b06_s80_AB06 76 0 0 83 0.004956 0.007150 0.011008
mcs90_b06_s80_AB07 92 0 0 92 0.021070 0.020206 0.023147
mcs90_b06_s80_AB08 93 0 0 92 0.005089 0.011501 0.011163
mcs90_b06_s80_AB09 83 0 1 83 0.008024 0.012214 0.011662
mcs90_b06_s90_AB00 142 1 2 143 0.027039 0.049298 0.045489
mcs90_b06_s90_AB01 147 3 5 142 0.092360 0.266499 0.533686
mcs90_b06_s90_AB02 149 1 1 150 0.012997 0.023568 0.022926
mcs90_b06_s90_AB03 169 0 0 166 0.014671 0.022113 0.012456
mcs90_b06_s90_AB04 158 0 0 162 0.008067 0.010968 0.017697
mcs90_b06_s90_AB05 169 0 1 170 0.012601 0.032576 0.018175
mcs90_b06_s90_AB06 160 1 1 159 0.023608 0.039388 0.042526
mcs90_b06_s90_AB07 186 0 0 144 0.011157 0.019453 0.018988
mcs90_b06_s90_AB08 150 0 0 148 0.007702 0.017095 0.011357
mcs90_b06_s90_AB09 187 0 0 195 0.008863 0.020203 0.011645
mcs90_b06m_s100_AB00 84 2 1 88 0.011222 0.024935 0.022958
mcs90_b06m_s100_AB01 92 1 1 93 0.012716 0.044117 0.026750
mcs90_b06m_s100_AB02 90 0 1 98 0.013192 0.027465 0.012329
mcs90_b06m_s100_AB03 106 1 2 102 0.020106 0.049141 0.114443
mcs90_b06m_s100_AB04 104 0 1 111 0.011798 0.019871 0.018235
mcs90_b06m_s100_AB05 74 0 0 75 0.006477 0.020963 0.013668
mcs90_b06m_s100_AB06 80 1 1 86 0.029788 0.048298 0.073658
mcs90_b06m_s100_AB07 77 0 0 73 0.004724 0.013222 0.012922
mcs90_b06m_s100_AB08 89 0 2 76 0.010596 0.021568 0.057603
mcs90_b06m_s100_AB09 77 1 1 77 0.019393 0.060022 0.057543
mcs90_b06m_s10_AB00 0 0 0 4 0.000573 0.000664 0.000650
mcs90_b06m_s10_AB01 0 0 0 4 0.000457 0.000513 0.000457
mcs90_b06m_s10_AB02 0 0 0 4 0.000400 0.000375 0.000353
mcs90_b06m_s10_AB03 0 0 0 2 0.000439 0.000451 0.000478
mcs90_b06m_s10_AB04 0 0 0 4 0.000337 0.000410 0.000342
mcs90_b06m_s10_AB05 0 0 0 4 0.000415 0.000522 0.000501
mcs90_b06m_s10_AB06 0 0 0 3 0.000401 0.000449 0.000526
mcs90_b06m_s10_AB07 0 0 0 4 0.000473 0.000506 0.000477
mcs90_b06m_s10_AB08 0 0 0 3 0.000546 0.000577 0.000725
mcs90_b06m_s10_AB09 0 0 0 4 0.000393 0.000516 0.000482
mcs90_b06m_s15_AB00 2 0 0 6 0.001187 0.001668 0.001850
mcs90_b06m_s15_AB01 2 0 0 6 0.001194 0.001698 0.001561
mcs90_b06m_s15_AB02 2 0 0 7 0.000683 0.000698 0.000676
mcs90_b06m_s15_AB03 2 0 0 6 0.001174 0.001705 0.001446
mcs90_b06m_s15_AB04 2 0 0 5 0.000655 0.000699 0.000663
mcs90_b06m_s15_AB05 2 0 0 7 0.001152 0.001614 0.001708
mcs90_b06m_s15_AB06 2 0 0 7 0.001769 0.002365 0.002161
mcs90_b06m_s15_AB07 2 0 0 5 0.001316 0.001868 0.001919
mcs90_b06m_s15_AB08 2 0 0 6 0.000657 0.000733 0.000693
mcs90_b06m_s15_AB09 2 0 0 6 0.001663 0.002229 0.002428
mcs90_b06m_s20_AB00 2 0 0 6 0.000589 0.000739 0.000753
mcs90_b06m_s20_AB01 2 0 0 5 0.000672 0.000758 0.000809
mcs90_b06m_s20_AB02 2 0 0 5 0.000767 0.000910 0.001006
mcs90_b06m_s20_AB03 2 0 0 6 0.000772 0.000837 0.000836
mcs90_b06m_s20_AB04 3 0 0 7 0.000674 0.000820 0.000792
mcs90_b06m_s20_AB05 2 0 0 6 0.000725 0.000665 0.000703
mcs90_b06m_s20_AB06 2 0 0 5 0.000653 0.000838 0.000787
mcs90_b06m_s20_AB07 2 0 0 6 0.000750 0.000915 0.001052
mcs90_b06m_s20_AB08 2 0 0 5 0.000746 0.000815 0.000795
